org_name,time,category,org_rating
Melisa Elektronik,2026-02-24 15:24:50,"Utilities, security and maintenance services",3.4
Devlet Su İşleri Bölge Müdürlüğü Bahçelievler Misafirhanesi,2026-03-11 19:18:18,"Tourism, lodging and travel",4.2
İra Aesthetic Clinic,2026-03-17 18:41:50,Healthcare and medical services,4.8
Astoria,2026-03-14 05:11:00,"Culture, arts and entertainment",4.1
La Casa Azul,2026-03-16 09:15:42,"Tourism, lodging and travel",
H Ahmet Özbaş Cami,2026-03-02 18:57:01,Religion and community organizations,4.3
Borusan Oto,2026-03-17 20:49:08,"Automotive, motorcycles and vehicles",4.4
Yataş Bedding,2026-03-16 18:23:25,Retail and trade,4.0
Boğaziçi Üniversitesi Kuzey Kampüsü,2026-03-17 20:50:25,Education and training,4.7
Sultanhisar,2026-03-01 18:50:18,"Landmarks, addresses and geography",
Corendon Tennis Club Kemer,2026-03-10 14:21:11,Sports and active recreation,4.7
Kasimiye Öğrenci Yurdu,2026-02-21 22:37:19,"Construction, renovation and interior",0.0
Menderes Et & Balık Restoran,2026-03-08 18:47:24,Food and beverages,4.3
İkizler Oto Yıkama,2026-02-21 21:24:27,"Automotive, motorcycles and vehicles",4.3
2028. Sok.,2026-03-04 11:31:44,"Landmarks, addresses and geography",
,2026-02-19 21:17:35,Other and unspecified,
Selay Halı,2026-02-26 03:27:49,Retail and trade,4.4
Havas,2026-02-15 11:18:26,Transportation and logistics,3.9
Mardin Artuklu Üniversitesi,2026-02-21 22:39:42,Education and training,4.2
Nazilli Sümer Park,2026-03-05 21:44:08,"Culture, arts and entertainment",4.0
CrossBox Kuşadası,2026-03-02 10:45:06,Sports and active recreation,5.0
Forum Aydın Avm,2026-03-12 17:43:23,Retail and trade,4.2
Uşak Merkez ,2026-02-16 16:13:24,"Nature, parks and outdoor places",
İçmeler Koyu,2026-03-08 21:38:12,"Utilities, security and maintenance services",
Türkiye Cumhuriyeti Devlet Demiryolları,2026-02-21 05:06:12,"Nature, parks and outdoor places",0.0
Park Bornova Outlet Center Girişi,2026-03-08 16:35:40,Retail and trade,3.9
,2026-03-05 10:27:44,Other and unspecified,
Ataşehir Adıgüzel Meslek Yüksekokulu,2026-02-23 08:57:49,Education and training,0.0
Şehitler Bul. (Kenan Evren Blv.),2026-02-18 14:22:01,"Landmarks, addresses and geography",
118562. Sok.,2026-02-22 11:53:46,"Landmarks, addresses and geography",
T.C. Istanbul University Faculty of Economics Annex 1,2026-03-09 07:38:26,Agriculture,4.2
Kuşadası Rent A Car,2026-03-10 21:21:24,"Automotive, motorcycles and vehicles",
Konya,2026-03-01 10:31:15,"Landmarks, addresses and geography",
Girne Pet Market,2026-02-19 15:27:55,"Beauty, personal care and wellness",4.7
Şık Oto Ve Halı Yıkama,2026-02-14 06:15:18,"Automotive, motorcycles and vehicles",
Aydın,2026-03-06 16:59:18,"Landmarks, addresses and geography",
Akyaka Mah.,2026-03-01 20:26:17,"Landmarks, addresses and geography",
Aydın,2026-03-02 05:37:08,"Landmarks, addresses and geography",
Jet Emlak,2026-03-04 11:15:32,Real estate and business properties,4.5
Bozkurt Ticaret Motor,2026-03-11 04:26:42,"Automotive, motorcycles and vehicles",
Köfteci Yusuf,2026-03-17 11:31:44,Food and beverages,3.8
,2026-02-24 13:16:27,Other and unspecified,
Didim İlçe Nüfus Müdürlüğü,2026-03-04 08:54:01,Government and municipal services,0.0
Dalaman Tren İstasyonu,2026-03-01 11:01:06,"Nature, parks and outdoor places",
Afyonkarahisar,2026-03-05 03:26:24,"Landmarks, addresses and geography",
Sirkeci Garı,2026-03-11 16:07:36,"Nature, parks and outdoor places",4.8
Ata Market,2026-03-06 10:26:02,Food and beverages,4.5
Meral Abiye,2026-03-17 11:18:11,Retail and trade,
Kula,2026-02-22 18:51:30,"Landmarks, addresses and geography",
Ani Ruins,2026-03-10 11:10:43,"Landmarks, addresses and geography",4.9
Ras El Tin Palace,2026-03-12 18:59:30,Government and municipal services,
Asker Marketi,2026-03-01 13:59:08,"Manufacturing, industry and equipment",5.0
Gökçe Boya,2026-03-12 12:43:30,"Manufacturing, industry and equipment",
Kocaeli,2026-03-01 18:49:38,"Landmarks, addresses and geography",
Bira Fabrikası,2026-03-17 20:51:51,Food and beverages,4.3
Kadınlar Denizi Mahalle Muhtarlığı,2026-03-06 14:13:52,Religion and community organizations,
Borusan Oto,2026-03-17 20:53:45,"Automotive, motorcycles and vehicles",4.4
Aydın Arkeoloji Müzesi,2026-02-27 20:06:26,"Nature, parks and outdoor places",5.0
Kamil Koç,2026-03-04 07:57:44,Transportation and logistics,2.5
,2026-03-11 01:36:34,Other and unspecified,
Yavas Eczanesi,2026-03-11 16:23:25,Healthcare and medical services,
,2026-03-15 08:36:29,Other and unspecified,
Neva Yali,2026-03-08 06:36:10,"Construction, renovation and interior",3.5
İskenderun Döner,2026-02-23 10:46:54,Food and beverages,4.3
Paşa Cad.,2026-03-07 10:55:54,"Landmarks, addresses and geography",
Vita-mars,2026-03-15 20:19:19,"Automotive, motorcycles and vehicles",4.1
İzmir Gezi Fırsatları,2026-03-01 18:50:27,"Tourism, lodging and travel",4.9
Flixbus Esenler,2026-03-11 16:09:33,Transportation and logistics,
Railway station,2026-03-05 15:50:23,"Nature, parks and outdoor places",0.0
,2026-02-21 17:46:18,Other and unspecified,
,2026-03-12 11:13:48,Other and unspecified,
,2026-02-14 11:18:42,Other and unspecified,
O'yes inşaat emlak,2026-03-06 04:05:48,Real estate and business properties,4.6
Macro Süpermarket,2026-03-02 07:45:02,Food and beverages,
Kaklik Cave,2026-03-10 10:03:50,"Nature, parks and outdoor places",4.3
Pamukkale,2026-02-27 13:00:40,"Nature, parks and outdoor places",
Aksaray Cad.,2026-03-11 11:15:37,"Landmarks, addresses and geography",
Melisa Elektronik,2026-02-23 07:52:34,"Utilities, security and maintenance services",3.4
Bar Nebar,2026-02-21 17:46:54,Food and beverages,5.0
Trabzon,2026-03-09 09:59:17,"Landmarks, addresses and geography",
İstanbul Tesettür Giyim,2026-03-12 06:44:33,Retail and trade,
584. Sok.,2026-02-17 18:24:34,"Landmarks, addresses and geography",
Dilek Yarımadası Büyük Menderes Deltası Milli Parkı,2026-03-12 16:42:00,"Nature, parks and outdoor places",0.0
Fraport Tav Antalya Havalimanı,2026-03-01 20:12:03,"Nature, parks and outdoor places",4.2
Nasuh Paşa Külliyesi,2026-03-06 04:07:23,"Nature, parks and outdoor places",4.9
,2026-03-01 07:00:17,Other and unspecified,
,2026-02-26 17:13:24,Other and unspecified,
Borusan Oto,2026-03-17 20:53:00,"Automotive, motorcycles and vehicles",4.4
Çine Otogarı,2026-03-09 09:15:30,"Landmarks, addresses and geography",1.3
T.C. Istanbul University Faculty of Economics Annex 1,2026-03-09 07:41:25,Agriculture,4.2
Didim Besi Çiftliği,2026-03-05 09:46:37,Education and training,
Ted Malatya Koleji,2026-03-15 08:44:55,Education and training,
Ayder Yaylası,2026-03-14 07:39:02,Other and unspecified,
Yade,2026-02-14 13:30:28,Food and beverages,4.2
Aydın Atatürk Devlet Hastanesi Ek Bina,2026-03-02 05:06:27,Healthcare and medical services,4.1
Torbalı,2026-02-22 19:10:51,"Landmarks, addresses and geography",
,2026-03-15 20:15:03,Other and unspecified,
,2026-02-14 12:39:54,Other and unspecified,
"Green Paradise Sitesi, Didim",2026-03-13 18:24:34,"Tourism, lodging and travel",4.3
Aydın,2026-03-17 15:05:48,"Landmarks, addresses and geography",
Yurtiçi Kargo,2026-02-27 08:05:14,Transportation and logistics,4.3
"Cumhuriyet Cad., No:25",2026-02-22 14:56:48,"Landmarks, addresses and geography",
Bozdağ Zirve - 2159 Mt,2026-02-20 20:23:27,"Nature, parks and outdoor places",
,2026-03-07 10:08:23,Other and unspecified,
Six Senses Kaplankaya,2026-03-09 21:05:04,"Construction, renovation and interior",4.9
İzmir,2026-03-01 12:52:24,"Landmarks, addresses and geography",
Söke,2026-03-12 09:49:10,"Landmarks, addresses and geography",
İstinyePark Alışveriş Merkezi,2026-02-17 14:16:10,Retail and trade,4.5
Ptt,2026-02-28 14:20:56,"Landmarks, addresses and geography",1.0
,2026-02-19 15:55:32,Other and unspecified,
İstanbul,2026-02-16 10:00:22,"Landmarks, addresses and geography",
Efeler Belediyesi Katlı Otopark,2026-02-19 06:39:11,"Nature, parks and outdoor places",
Davutlar Mah.,2026-02-16 20:23:31,"Landmarks, addresses and geography",
Latife Türk Kahvesi Didim,2026-02-14 13:37:37,Food and beverages,4.7
Star Restorant,2026-02-22 12:12:14,Food and beverages,4.3
Çekirdek Çitleyen Eşek Heykeli,2026-02-19 23:30:36,"Nature, parks and outdoor places",4.0
,2026-02-17 06:16:56,Other and unspecified,
Kahramanmaraş,2026-03-10 00:26:55,"Landmarks, addresses and geography",
Güzelçamlı Sahil Pazarı,2026-02-15 08:44:51,Retail and trade,4.0
Hoşdere Semti,2026-03-12 18:04:30,Other and unspecified,
Zurna Döner,2026-03-06 16:54:27,Food and beverages,3.3
Rotterdam,2026-03-11 16:51:31,"Landmarks, addresses and geography",
Antalyaspor Hasan Subaşı Tesisleri,2026-03-17 16:11:10,Sports and active recreation,2.8
İra Aesthetic Clinic,2026-03-17 18:43:57,Healthcare and medical services,4.8
Kuşadası Belediyesi,2026-03-07 14:30:50,Government and municipal services,
Girne Pet Market,2026-02-19 15:26:46,"Beauty, personal care and wellness",4.7
Atatürk Mah.,2026-03-08 17:48:28,Government and municipal services,
Şehir Meyhanesi,2026-03-14 16:22:33,Food and beverages,5.0
Selimiye Mosque,2026-03-11 17:15:34,Religion and community organizations,5.0
Borusan Oto,2026-03-17 20:54:25,"Automotive, motorcycles and vehicles",4.4
Mavi Pansiyon & Restaurant,2026-03-07 08:53:16,"Tourism, lodging and travel",4.5
Sadabat Sitesi,2026-03-10 17:24:28,Government and municipal services,
Borusan Oto,2026-03-17 20:54:49,"Automotive, motorcycles and vehicles",4.4
Çine,2026-03-01 06:44:03,"Landmarks, addresses and geography",
Yağcılar Market,2026-02-19 21:16:46,Food and beverages,4.1
Vuryapi Gayrimenkul,2026-03-06 04:04:37,Real estate and business properties,4.4
Şoförler ve Otomobilciler Esnaf Odası,2026-03-06 18:42:04,Retail and trade,
Yeni Sinan Cami,2026-02-17 04:59:52,Religion and community organizations,0.0
Suruç,2026-02-20 11:48:14,"Landmarks, addresses and geography",
,2026-03-09 20:32:47,Other and unspecified,
Kuşadası Sanayi Sitesi,2026-02-27 15:44:18,Government and municipal services,
Cumhuriyet İlkokulu,2026-03-03 22:47:51,Education and training,
Renault Yedek Parça,2026-03-03 06:09:14,"Automotive, motorcycles and vehicles",
My Sushi Exclusive,2026-02-22 18:37:28,Food and beverages,5.0
Cumhuriyet İlkokulu,2026-03-03 22:40:46,Education and training,
Yurtiçi Kargo,2026-02-27 08:03:13,Transportation and logistics,4.3
Lemar,2026-03-02 08:10:07,Food and beverages,
1 No'lu Aile Sağlığı Merkezi,2026-02-23 13:40:39,Healthcare and medical services,3.5
TotalEnergies,2026-03-08 10:21:31,"Automotive, motorcycles and vehicles",4.1
Blue Mosque,2026-03-11 17:17:16,Religion and community organizations,4.9
Erzincanlı Ege Et,2026-03-01 22:19:41,Retail and trade,
Işıklar Kayabaşı Yaylası,2026-03-08 19:30:21,Other and unspecified,
Bandırma Otogarı,2026-02-22 10:56:09,"Landmarks, addresses and geography",2.1
Selçuklu Kültür ve Kongre Merkezi,2026-02-17 08:01:20,"Culture, arts and entertainment",4.8
Konnichiwa Japanes Food,2026-02-22 19:03:42,Food and beverages,4.3
Kuaför İrem,2026-02-17 16:07:51,"Beauty, personal care and wellness",4.4
,2026-02-23 10:46:21,Other and unspecified,
Efeler Eczanesi,2026-03-06 14:48:20,Healthcare and medical services,5.0
,2026-03-15 20:22:38,Other and unspecified,
Ortaklar Mah.,2026-03-13 18:19:38,"Landmarks, addresses and geography",
Vestel,2026-02-19 15:27:09,Retail and trade,5.0
İzmir Otobüs Terminali,2026-03-03 11:14:56,"Landmarks, addresses and geography",1.0
Kamil Koç,2026-03-04 08:06:17,Transportation and logistics,2.5
Dbs Devtat Baharat Gıda,2026-03-15 20:14:11,Food and beverages,4.1
Metro,2026-03-04 05:19:19,Retail and trade,4.0
Assos Antik Kenti,2026-03-11 04:17:09,"Nature, parks and outdoor places",4.8
Metgrup Gayrimenkul Danışmanlığı,2026-02-22 18:26:26,Real estate and business properties,4.7
Özel Kuzuculu Beyaz Zambak Anaokulu,2026-03-02 23:32:06,"Nature, parks and outdoor places",4.3
İstanbul Havalimanı,2026-03-09 18:03:05,"Nature, parks and outdoor places",4.6
Havadis Gazetesi,2026-03-01 07:40:56,Food and beverages,4.0
Burak Pide ve Çorba,2026-03-10 09:09:23,Food and beverages,5.0
Kocagür Mah.,2026-03-11 07:05:32,Government and municipal services,
Dönerci Vedat Usta,2026-03-06 19:09:25,Food and beverages,4.7
Didim Nisa Halı Koltuk Yıkama ve Ev Temizligi,2026-03-11 21:01:44,"Utilities, security and maintenance services",
Susurluk,2026-02-22 11:02:55,"Landmarks, addresses and geography",
Kamil Koç,2026-03-04 07:59:30,Transportation and logistics,
Yörük Köyü,2026-02-24 20:49:24,"Landmarks, addresses and geography",
Bozkurt Tesisat,2026-03-11 04:15:19,"Utilities, security and maintenance services",
МенсТехник,2026-03-15 20:18:29,"Automotive, motorcycles and vehicles",
Kuba mescidi,2026-03-08 21:07:21,Religion and community organizations,5.0
Güllük Belediye Halk Plajı,2026-03-10 17:22:44,"Nature, parks and outdoor places",0.0
Fethiye,2026-03-01 13:00:51,"Landmarks, addresses and geography",
Arasan Wellness & SPA,2026-03-14 05:13:01,Healthcare and medical services,5.0
T.C. Istanbul University Faculty of Economics Annex 1,2026-03-09 07:39:37,Agriculture,4.2
Adagöl Mesire Alanı,2026-03-08 21:41:33,"Nature, parks and outdoor places",4.8
Yade,2026-02-14 13:32:41,Food and beverages,4.2
Ayhan Yapı İsabeyli Ofis,2026-03-14 10:30:17,Real estate and business properties,4.8
Istanbul,2026-02-23 21:07:11,Food and beverages,4.6
Hülya Kırtasiye,2026-03-01 21:07:23,"Nature, parks and outdoor places",
Köfteci Yusuf,2026-03-07 16:37:48,Food and beverages,3.8
Act Oto Yıkama,2026-02-21 14:38:31,"Automotive, motorcycles and vehicles",4.0
Gaziantep Büyükşehir Belediyesi Hobi Bahçesi 1. Etap,2026-03-10 07:04:46,"Nature, parks and outdoor places",0.0
Efes Antik Kenti,2026-03-01 19:49:23,"Nature, parks and outdoor places",5.0
Işıklar Kayabaşı Yaylası,2026-02-24 20:53:45,Other and unspecified,
Pınardere Mah.,2026-03-11 07:06:27,Government and municipal services,
Bozkurt Ticaret Motor,2026-03-11 04:27:40,"Automotive, motorcycles and vehicles",
Yandex,2026-03-01 09:35:36,"IT, telecommunications and electronics",4.9
Ulu Mosque,2026-03-11 19:12:41,Religion and community organizations,5.0
Kunsthal Rotterdam,2026-03-11 14:26:39,"Nature, parks and outdoor places",
Altın Çarşı,2026-03-02 17:35:17,Retail and trade,4.3
Adnan Menderes Anadolu Lisesi,2026-03-07 19:58:00,Education and training,4.4
Aydın Et & Balık Restaurant,2026-03-17 10:18:08,Food and beverages,4.5
Güllük Limanı,2026-03-10 17:15:33,"Nature, parks and outdoor places",0.0
Efeler Mahalle Muhtarlığı,2026-02-16 11:15:14,Religion and community organizations,
,2026-03-14 06:03:14,Other and unspecified,
Aslan Otomotiv,2026-03-04 10:12:57,"Automotive, motorcycles and vehicles",4.5
Ptt,2026-02-28 07:14:11,"Landmarks, addresses and geography",2.2
Antalya Workshop Experience,2026-03-06 20:05:44,Education and training,5.0
Cvs - Dinç Elektronik,2026-03-10 13:22:26,"IT, telecommunications and electronics",4.0
,2026-02-27 09:46:53,Other and unspecified,
,2026-03-04 08:08:30,Other and unspecified,
Şemikler Mah.,2026-02-22 07:54:12,Government and municipal services,
Garanti BBVA,2026-02-15 14:42:15,Other and unspecified,3.8
Mardin Artuklu Üniversitesi,2026-02-21 22:38:34,Education and training,4.2
Aydın Efeler Şehiriçi Özel Halk Otobüsleri,2026-03-14 08:20:56,Transportation and logistics,2.6
Sülüklü Göl,2026-03-09 20:20:57,"Utilities, security and maintenance services",
"1094 Sok., No:45",2026-03-01 21:54:33,Agriculture,
Lider kedi köpek mama fabrikasi,2026-03-12 07:07:03,"Manufacturing, industry and equipment",
Belgrade Fortress,2026-03-08 17:55:16,"Nature, parks and outdoor places",5.0
,2026-02-27 09:30:49,Other and unspecified,
Bim,2026-03-04 23:56:28,Food and beverages,
Atatürkçü Düşünce Derneği,2026-03-14 06:35:38,Religion and community organizations,
Menderes Emlak,2026-02-21 08:08:20,Real estate and business properties,4.4
Nazilli Menderes Anadolu Lisesi,2026-02-16 17:54:16,Agriculture,0.0
Yandex Türkiye,2026-02-15 06:14:48,"IT, telecommunications and electronics",4.3
Grida Balık Restaurant Kıbrıs,2026-03-04 13:11:07,Food and beverages,
"Lozan Cad., No:8/C",2026-02-14 09:16:08,Agriculture,
Çameli,2026-02-14 09:29:54,"Landmarks, addresses and geography",
Rüzgar Fotoğrafçılık,2026-02-27 04:22:02,"Utilities, security and maintenance services",5.0
Rotterdam The Hague Airport,2026-03-09 08:11:29,"Nature, parks and outdoor places",4.4
Arikbasi Kuyukebabi,2026-02-21 11:39:37,Food and beverages,4.0
,2026-02-24 01:48:44,Other and unspecified,
Selçuk Devlet Hastanesi,2026-02-16 15:37:44,Healthcare and medical services,3.6
,2026-03-04 18:41:18,Other and unspecified,
Burak Pide ve Çorba,2026-03-10 09:08:41,Food and beverages,5.0
Kızılay Mah.,2026-02-22 22:31:22,Government and municipal services,
,2026-02-21 17:48:21,Other and unspecified,
Bao Noodles & Sushi Bar,2026-03-14 05:23:46,Food and beverages,4.7
Türk Telekom,2026-03-12 06:48:01,"IT, telecommunications and electronics",3.3
Aziz Sava Katedrali,2026-03-08 17:58:14,Religion and community organizations,5.0
İzmir Gıda Çarşısı,2026-02-14 09:16:32,Retail and trade,4.1
Yavas Eczanesi,2026-03-11 16:22:45,Healthcare and medical services,
Keçi Kalesi,2026-02-15 17:48:13,"Nature, parks and outdoor places",4.7
İsse Fıstıkçıoğlu,2026-02-14 13:35:19,Food and beverages,5.0
Aydın Halk Kütüphanesi,2026-02-16 13:54:46,Government and municipal services,4.0
Özlem Eczanesi,2026-03-04 07:18:06,Healthcare and medical services,4.0
İzmir,2026-03-08 16:39:29,"Landmarks, addresses and geography",
,2026-02-22 12:25:10,Other and unspecified,
,2026-02-24 05:43:16,Other and unspecified,
,2026-02-21 17:20:38,Other and unspecified,
Haydar Aliyev Uluslararası Havalimanı,2026-03-16 09:02:08,"Nature, parks and outdoor places",5.0
Bersu Eva İnşaat ve Emlak,2026-02-16 08:57:27,Real estate and business properties,
Akbük House,2026-03-13 02:13:44,"Tourism, lodging and travel",
Kirazlı Mah.,2026-03-08 21:39:25,Government and municipal services,
Keloğlan Cave,2026-03-07 05:05:09,"Nature, parks and outdoor places",4.4
Vardar Pastanesi,2026-03-03 17:11:01,Food and beverages,4.6
Tehosmotr Ekosmotr,2026-03-15 21:33:49,"Automotive, motorcycles and vehicles",5.0
Ege Et,2026-03-01 22:22:14,Retail and trade,4.2
Ahmetoğlu Foods,2026-03-01 12:10:30,Food and beverages,4.2
"İzmir, No:11В",2026-02-23 22:33:33,"Landmarks, addresses and geography",
Aydın Pegem Akademi,2026-03-05 10:27:17,Education and training,4.2
Diana Khabibullina's Confectionery,2026-03-11 07:06:02,Food and beverages,4.9
,2026-03-15 20:20:51,Other and unspecified,
Kuyumcu & Gümüşcü Ramazan,2026-02-18 10:03:50,Retail and trade,
Chamada Prestige,2026-03-04 08:52:56,"Tourism, lodging and travel",4.9
Şok,2026-03-05 14:52:50,Food and beverages,3.9
Dolinka Village Memorial Museum for Victims of Political Repression,2026-02-28 07:34:30,"Nature, parks and outdoor places",5.0
Konya (Konya Merkez),2026-03-01 10:30:40,"Landmarks, addresses and geography",
Çine Otogarı,2026-03-10 11:46:45,"Landmarks, addresses and geography",1.3
Keçikalesi Beldesi,2026-02-15 17:47:25,Government and municipal services,
,2026-02-14 06:16:02,Other and unspecified,
Lucky Monkey Restaurant,2026-03-09 09:57:47,Food and beverages,4.6
Efeler Mahalle Muhtarlığı,2026-02-16 11:16:00,Religion and community organizations,
,2026-03-15 20:21:53,Other and unspecified,
Oto Güven Çıkma Yedek Parça,2026-03-02 10:14:09,"Automotive, motorcycles and vehicles",
D Moto,2026-03-04 12:01:44,"Automotive, motorcycles and vehicles",4.1
Kaya Geri Dönüşüm,2026-03-12 11:04:51,"Utilities, security and maintenance services",4.1
Aquasis Fangri Fish Restaurant,2026-02-19 01:35:52,Food and beverages,0.0
,2026-02-18 05:52:59,Other and unspecified,
Özel Kuzuculu Beyaz Zambak Anaokulu,2026-03-02 23:32:29,"Nature, parks and outdoor places",4.3
Sultan Iskandar Muda International Airport,2026-03-09 18:11:27,"Nature, parks and outdoor places",2.7
Aydın Büyükşehir Belediyesi Hizmet Ağı Merkezi Ayba,2026-02-18 11:56:59,Real estate and business properties,
Aydın Büyükşehir Belediyesi,2026-02-17 15:00:47,Government and municipal services,0.0
Grândola,2026-02-23 17:13:03,"Landmarks, addresses and geography",
İhsan Oto Çıkma Yedek Parça,2026-03-02 10:13:35,"Automotive, motorcycles and vehicles",4.4
Çine,2026-03-17 15:06:24,"Landmarks, addresses and geography",
Apaydınlar Gıda,2026-02-23 22:04:21,Food and beverages,
Terzi Aysel,2026-02-27 13:07:33,Finance and professional services,
Hateks Hatay Tekstil İşletmeleri,2026-03-15 09:19:42,"Manufacturing, industry and equipment",4.3
Medine Pazarı,2026-03-01 21:26:56,Transportation and logistics,4.2
,2026-03-15 20:55:28,Other and unspecified,
Kemer Mezarlığı,2026-03-16 18:22:11,Other and unspecified,0.0
Borusan Oto,2026-03-17 20:50:57,"Automotive, motorcycles and vehicles",4.4
Kuşadası Bazaar,2026-03-12 12:50:49,Retail and trade,
,2026-02-27 07:05:33,Other and unspecified,
Nazilli,2026-02-28 08:01:53,"Nature, parks and outdoor places",0.0
,2026-03-12 16:40:54,Other and unspecified,
Muğla,2026-03-12 16:42:14,"Landmarks, addresses and geography",
Atatürkçü Düşünce Derneği Davutlar Şubesi,2026-03-14 06:29:15,Religion and community organizations,
Zeytuni Cafe,2026-03-15 14:16:52,Food and beverages,4.3
Kasimiye Öğrenci Yurdu,2026-02-21 22:32:10,"Construction, renovation and interior",0.0
Köfteci Yusuf,2026-03-07 10:06:32,Food and beverages,4.2
Didim Devlet Hastanesi,2026-03-13 16:43:49,Healthcare and medical services,2.1
Yade,2026-02-14 13:31:22,Food and beverages,4.2
,2026-02-28 15:41:15,Other and unspecified,
Remax Didim Doğan Güneş,2026-02-26 20:36:45,Real estate and business properties,
Hisar Mah.,2026-03-04 11:31:55,Government and municipal services,
Efeler Eczanesi,2026-03-07 12:10:20,Healthcare and medical services,5.0
Marks and Spencer,2026-02-15 14:41:37,Retail and trade,3.8
Kuyumcu & Gümüşcü Ramazan,2026-02-18 10:09:28,Retail and trade,
Dilek Yarımadası Büyük Menderes Deltası Milli Parkı,2026-02-13 21:33:45,"Nature, parks and outdoor places",0.0
Binbirdirek Sarnıç,2026-02-21 18:07:44,"Nature, parks and outdoor places",4.7
Aydın Halk Kütüphanesi,2026-02-16 13:53:39,Government and municipal services,4.0
Dönerci Mehmet Yeşil Köşk,2026-03-12 10:48:00,Food and beverages,
Cumhuriyet Mah.,2026-03-07 16:51:58,Government and municipal services,
İsse Fıstıkçıoğlu,2026-02-14 13:34:00,Food and beverages,5.0
City of Nazret,2026-02-18 14:21:29,"Landmarks, addresses and geography",
Yat Camping Motel,2026-03-02 14:50:01,"Nature, parks and outdoor places",4.2
Girne Pet Market,2026-02-19 15:27:27,"Beauty, personal care and wellness",4.7
"Didim Dansevi, Salsa, Bachata, zumba, çocuk dansı, bale, tango, didim dans geceleri, latin night, didim dans klüp",2026-02-14 20:06:16,Education and training,
Özel Kuzuculu Beyaz Zambak Anaokulu,2026-03-02 23:31:16,"Nature, parks and outdoor places",4.3
Keleti Pályaudvar,2026-03-05 15:56:12,"Nature, parks and outdoor places",0.0
Etstur,2026-03-14 15:57:28,"Tourism, lodging and travel",4.4
Kiraz Yaylası,2026-03-05 18:40:16,Other and unspecified,
Forum Aydın Avm,2026-02-19 15:23:59,Retail and trade,4.2
Efeler Hotel,2026-02-16 20:37:20,"Tourism, lodging and travel",4.5
İpek Mobilya Incirliova,2026-03-17 00:48:43,Retail and trade,
Didim,2026-02-14 13:36:46,"Landmarks, addresses and geography",
Yavas Eczanesi,2026-03-11 16:22:17,Healthcare and medical services,
Özşahinler Lojistik,2026-03-15 15:04:38,Transportation and logistics,4.1
,2026-02-20 22:39:04,Other and unspecified,
Konya (Konya Merkez),2026-03-01 10:30:00,"Landmarks, addresses and geography",
Dsi Yeni Baraj Misafirhanesi Adana,2026-03-11 19:16:48,"Tourism, lodging and travel",4.3
Altınkum Mah.,2026-03-15 18:02:42,Government and municipal services,
Aydın Merkez Dürümcü Ramazan Usta - Aydın,2026-02-18 21:07:56,Food and beverages,
