org_name,time,category,org_rating
,2026-03-12 20:38:25,Other and unspecified,
Kuğulu Park,2026-02-13 22:16:43,"Culture, arts and entertainment",4.9
Masabaşı Kebapçısı,2026-02-28 11:22:47,Food and beverages,4.4
Çorum,2026-02-28 19:16:33,"Landmarks, addresses and geography",
Van Kalesi,2026-03-07 19:58:08,"Nature, parks and outdoor places",4.5
,2026-03-17 08:46:39,Other and unspecified,
Yunus oto kurtarıcı,2026-02-16 13:41:27,"Utilities, security and maintenance services",4.3
Lalegül Kavşağı,2026-03-03 10:28:08,"Landmarks, addresses and geography",
Cumhuriyet Anadolu Lisesi,2026-03-05 06:37:28,Agriculture,0.0
Havana Night Club,2026-03-09 21:51:27,"Nature, parks and outdoor places",3.5
Hacıbey Restaurant Otel,2026-03-02 19:00:18,"Tourism, lodging and travel",4.0
Skye Vue Lounge & Terrace,2026-02-28 23:21:38,Food and beverages,4.2
Canton Fair Complex,2026-02-22 17:31:52,"Construction, renovation and interior",5.0
Likya Cad.,2026-03-13 19:04:49,"Landmarks, addresses and geography",
Diyarbakır,2026-02-26 21:23:10,"Landmarks, addresses and geography",
Sincan Belediyesi,2026-03-10 00:18:02,Government and municipal services,0.0
Hierapark Hotel ve SPA,2026-02-24 07:09:52,"Tourism, lodging and travel",4.6
Ahi Mesut Mah.,2026-02-20 20:50:00,Government and municipal services,
Michelin - Aksoy Otomotiv,2026-03-13 08:18:44,"Automotive, motorcycles and vehicles",4.7
Bubble Time,2026-02-18 06:37:31,Food and beverages,
,2026-03-08 00:50:29,Other and unspecified,
Akbank Keçiören/Ankara Şubesi,2026-02-22 08:43:36,Agriculture,
"Bağlar Cad., No:26",2026-03-01 08:04:45,Agriculture,
Detay Koltuk Yıkama,2026-03-02 18:46:31,"Utilities, security and maintenance services",5.0
Villa Lucida Villaları - Kalkan Tepeleri - Özel Havuzlu ve Panoramik Deniz Manzaralı Villalar,2026-02-14 07:07:41,"Tourism, lodging and travel",4.3
Erzurum Evleri Restaurant,2026-02-18 12:49:27,Food and beverages,4.4
Kurtboğazı Barajı Karavan Parkı,2026-03-14 18:19:51,"Nature, parks and outdoor places",4.3
Bim,2026-02-22 12:14:36,Food and beverages,4.0
West End Wine & Spirits,2026-02-28 03:19:45,Food and beverages,
Asarkale Kaya Mezarı,2026-02-15 10:31:18,"Nature, parks and outdoor places",
Özel Hasemek Ortaöğretim Erkek Öğrenci Yurdu,2026-03-07 03:58:05,"Construction, renovation and interior",0.0
Türkiye Cumhuriyeti İçişleri Bakanlığı,2026-03-10 20:18:17,Government and municipal services,0.0
Hava kuvvetleri Komutanlığı,2026-02-15 16:54:09,"Utilities, security and maintenance services",
Ankara Tren Garı,2026-03-06 14:11:30,"Nature, parks and outdoor places",0.0
Javsu Fabrika Satış Noktası,2026-02-27 09:46:05,"Utilities, security and maintenance services",4.9
Adana Tek Emlak,2026-02-26 20:14:55,Real estate and business properties,4.6
Şehitler,2026-03-03 16:34:26,"Nature, parks and outdoor places",0.0
,2026-03-12 12:31:33,Other and unspecified,
Şaşmaz Elektrik,2026-03-10 11:49:55,"Utilities, security and maintenance services",
Toki Varlık Konutları,2026-03-07 18:47:06,"Construction, renovation and interior",4.1
Yüksel Oto Yıkama,2026-02-20 17:48:21,"Automotive, motorcycles and vehicles",3.8
Akçakale,2026-02-27 13:14:35,"Landmarks, addresses and geography",
Gimsa Park Eryaman,2026-03-14 14:15:24,Retail and trade,4.1
Sürmene,2026-02-13 21:18:37,"Landmarks, addresses and geography",
İsli Közlü,2026-03-16 16:13:52,Food and beverages,4.6
Akköprü,2026-03-05 07:24:57,"Landmarks, addresses and geography",
Trabzon Kalesi,2026-03-10 04:44:28,"Nature, parks and outdoor places",4.0
Ayten Usta Gurme,2026-02-17 10:15:53,Food and beverages,4.2
Vodiy Özbek Lokantası,2026-02-15 16:29:18,Food and beverages,4.9
,2026-02-17 08:00:46,Other and unspecified,
Zelve Ören Yeri,2026-03-15 12:30:21,"Nature, parks and outdoor places",5.0
"Merve Sok., No:1",2026-03-08 16:50:37,Agriculture,
,2026-02-18 15:27:42,Other and unspecified,
Türkiye Cumhuriyeti Sosyal Güvenlik Kurumu,2026-03-04 21:50:13,Government and municipal services,0.0
Kahve Dünyası,2026-03-14 12:32:12,Food and beverages,4.2
,2026-03-14 10:14:58,Other and unspecified,
Beşiktaş,2026-02-15 01:38:55,"Nature, parks and outdoor places",
Oso Architecture,2026-02-22 20:25:01,"Construction, renovation and interior",4.9
Konak Münsür Butik Otel,2026-03-02 14:23:53,"Tourism, lodging and travel",4.1
Adana Büyükşehir Belediyesi,2026-02-15 19:50:51,Government and municipal services,0.0
Öztat Dondurma,2026-02-21 06:30:29,Food and beverages,
Red Square,2026-03-16 11:08:17,"Nature, parks and outdoor places",5.0
Batıkent Metro,2026-03-09 08:45:17,Transportation and logistics,
Gölbaşı Mezarlığı,2026-02-23 18:00:48,"Nature, parks and outdoor places",0.0
,2026-02-15 05:05:56,Other and unspecified,
Marine Drive,2026-02-26 16:11:12,"Landmarks, addresses and geography",
,2026-02-15 11:31:02,Other and unspecified,
Aden Restaurant,2026-02-15 16:26:41,Food and beverages,1.8
Ego Genel Müdürlüğü Otobüs Daire Başkanlığı,2026-03-15 09:33:07,Transportation and logistics,0.0
Arsin,2026-02-14 09:17:52,"Landmarks, addresses and geography",
Meşhur Yüksel Aspava,2026-02-27 19:35:20,Food and beverages,3.7
Gyeongbokgung,2026-03-09 16:27:25,"Nature, parks and outdoor places",5.0
Beluga,2026-03-10 17:48:58,Food and beverages,4.9
Bim,2026-02-14 04:12:24,Food and beverages,3.9
Sosyal Güvenlik Kurumu İstanbul İl Müdürlüğü,2026-03-04 21:49:49,Government and municipal services,0.0
Tokat Havalimanı,2026-03-07 12:12:53,"Nature, parks and outdoor places",4.4
Københavns Hovedbanegård,2026-02-26 17:05:20,"Landmarks, addresses and geography",
Erciş,2026-03-03 06:57:08,"Landmarks, addresses and geography",
City Gross Toptan Market,2026-02-14 12:24:42,Food and beverages,4.1
Özel Eylül Diyaliz Merkezi,2026-03-09 08:34:48,Healthcare and medical services,
,2026-02-27 21:27:04,Other and unspecified,
Ephesus Yayınları,2026-02-14 19:52:03,"Culture, arts and entertainment",4.0
Gülen Muharrem Pakoğlu Ortaokulu,2026-02-15 16:40:15,Education and training,0.0
Akyaka Mah.,2026-02-23 20:15:34,"Landmarks, addresses and geography",
,2026-03-12 17:32:20,Other and unspecified,
Exist Erkek Kuaförü,2026-03-15 11:12:47,"Beauty, personal care and wellness",4.9
Ertuğrul Gazi Ortaokulu,2026-03-02 19:51:07,Education and training,
Kayseri Ambulans Hizmetleri Zamantı Özel Ambulans,2026-02-15 10:03:56,"Utilities, security and maintenance services",0.0
Yayla Mah.,2026-03-12 13:11:21,Government and municipal services,
Montel Mobilya Genel Müdürlük,2026-03-06 22:29:19,"Manufacturing, industry and equipment",0.0
Arada Beyrut Cafe,2026-03-08 04:56:06,Food and beverages,4.7
Karaağaç Köyü,2026-02-16 21:02:01,"Landmarks, addresses and geography",
Etimesgut Belediyesi Hayvan Barınağı,2026-02-23 11:40:26,"Tourism, lodging and travel",4.1
Uğur Mumcu Mah.,2026-02-28 20:14:53,Government and municipal services,
Otoparklar,2026-03-15 09:08:18,"Nature, parks and outdoor places",
Konya Kebap Evi,2026-03-08 05:53:34,Food and beverages,5.0
Hattena Hatay Sofrası,2026-02-14 10:09:30,Food and beverages,4.2
‪White City Resort Hotel‬,2026-02-23 21:01:48,"Tourism, lodging and travel",4.8
Özel Dikmen Huzurevi,2026-03-16 11:34:09,Healthcare and medical services,4.5
Ptt,2026-03-05 12:04:53,"Landmarks, addresses and geography",1.1
Adem Doruk Alabalık Tesisleri,2026-02-21 17:37:18,Food and beverages,4.1
Villa Bosphorus Restaurant,2026-02-14 12:11:13,Food and beverages,
Green Canyon,2026-02-28 19:58:00,Food and beverages,4.9
,2026-02-15 15:01:40,Other and unspecified,
Adana Peugeot Özel Servis,2026-02-22 19:42:04,"Automotive, motorcycles and vehicles",4.5
Mekke,2026-02-27 22:49:35,"Landmarks, addresses and geography",
,2026-03-11 13:20:49,Other and unspecified,
Kurtuluş Savaşı Müzesi,2026-02-18 19:07:57,"Nature, parks and outdoor places",5.0
,2026-02-21 11:49:24,Other and unspecified,
,2026-03-11 21:34:29,Other and unspecified,
Hisar Tepesi,2026-02-21 17:50:19,"Nature, parks and outdoor places",
52 Ciğer Kebap,2026-03-10 13:11:49,Food and beverages,4.4
Daday,2026-02-28 07:43:01,"Landmarks, addresses and geography",
Dünya Katılım Bankası Çukurambar Şubesi,2026-03-08 11:33:21,Agriculture,
Ankara YHT Garı,2026-03-10 13:20:56,"Nature, parks and outdoor places",0.0
Başer Emlak,2026-02-21 18:21:34,Real estate and business properties,4.3
Boğaziçi Lokantası,2026-03-14 06:38:44,Food and beverages,4.4
Sincan,2026-02-21 05:11:00,"Nature, parks and outdoor places",
Samanpazarı Meydanı,2026-03-01 14:44:27,"Landmarks, addresses and geography",
Fadıllı Mah.,2026-02-24 18:57:03,Government and municipal services,
Kuzey Bisiklet,2026-03-07 03:51:01,Retail and trade,3.9
Congresium,2026-02-15 08:52:50,Real estate and business properties,4.3
Ankara - Bolu Yolu,2026-02-18 17:26:15,"Landmarks, addresses and geography",
,2026-03-07 09:29:10,Other and unspecified,
Gazi Üniversitesi Hastanesi Uyku Bozuklukları Merkezi,2026-02-14 07:09:01,Healthcare and medical services,
Kırıkkale Esnaf Ve Sanatkarlar Odaları Birliği,2026-02-26 09:17:36,Retail and trade,0.0
Polatlı,2026-03-17 15:47:34,"Landmarks, addresses and geography",
Ankara Kapalı Çarşı ve İş Hanı,2026-03-04 19:10:44,Real estate and business properties,4.0
Didim,2026-03-11 09:16:00,"Landmarks, addresses and geography",
Hacıoğlu Restaurant,2026-02-18 12:21:06,Food and beverages,4.3
Pirsultan Abdal Kültür Merkezi Ve Cemevi,2026-03-02 15:30:49,"Culture, arts and entertainment",5.0
Niğde Şehirlerarası Otobüs Terminali,2026-02-22 15:36:27,"Landmarks, addresses and geography",2.2
Türk Eğitim Vakfı Hayri Tokaman Mesleki ve Teknik Anadolu Lisesi,2026-03-15 12:39:51,Education and training,0.0
Coffee 1919 Çukurambar ukrayna parkı,2026-02-14 08:44:52,Food and beverages,
Hedef Sertifika,2026-02-16 08:34:08,Education and training,4.8
Freya Home,2026-02-26 15:41:15,Retail and trade,
Eryaman Yht Garı,2026-03-09 21:54:15,"Nature, parks and outdoor places",0.0
Giotto La Famiglia,2026-03-05 18:43:56,Food and beverages,4.6
Anatolium Ankara Alışveriş Merkezi,2026-03-15 08:08:40,Retail and trade,4.2
Şahin Usta,2026-03-16 14:11:49,Food and beverages,4.3
Rize Gross Market,2026-03-17 12:50:04,Retail and trade,4.1
Ankara Etlik Şehir Hastanesi,2026-02-23 06:30:38,Healthcare and medical services,4.2
Viaport Marina,2026-02-14 09:50:59,Retail and trade,4.4
Sivas,2026-03-05 07:36:45,Government and municipal services,
Zes Elektrikli Şarj İstasyonu,2026-03-04 10:03:00,"Automotive, motorcycles and vehicles",
Kuti Pet Otel ve Köpek Eğitim Okulu,2026-03-09 11:10:14,Finance and professional services,5.0
Fatih Mah.,2026-03-01 17:18:49,Government and municipal services,
,2026-02-23 21:08:26,Other and unspecified,
Erenköy Göleti,2026-02-27 13:43:50,"Utilities, security and maintenance services",
Kasım Aktaş Ortaokulu,2026-03-14 06:47:36,Education and training,0.0
Sinanlı Halk Kütüphanesi,2026-03-17 10:55:01,Government and municipal services,
,2026-03-14 19:27:21,Other and unspecified,
,2026-02-28 08:22:26,Other and unspecified,
Yalçın Eskiyapan İlkokulu,2026-02-19 05:18:48,Education and training,0.0
Eryaman Yht Garı,2026-03-09 21:53:59,"Nature, parks and outdoor places",0.0
Pastalante,2026-02-17 14:31:06,Food and beverages,4.4
Germeç Piliç,2026-03-12 11:55:35,Food and beverages,4.1
Radar Semti,2026-03-13 08:31:23,Other and unspecified,
Karadeniz Pidem,2026-03-06 19:08:37,Food and beverages,3.6
Kiriş Mah.,2026-03-10 21:21:07,Government and municipal services,
Meydan Altındağ,2026-03-10 21:21:05,"Nature, parks and outdoor places",0.0
Tav Ankara Esenboğa Havalimanı Katlı Otopark,2026-02-15 02:04:26,"Nature, parks and outdoor places",
