org_name,time,category,org_rating
Adıyamanlı Çiğköfteci Hasan Aybak,2026-02-18 12:24:46,Food and beverages,
Muhammed oto Elektrik,2026-03-09 19:44:12,"Automotive, motorcycles and vehicles",
Midyat,2026-03-12 19:37:40,"Landmarks, addresses and geography",
Mardin & Gap Turu - Mardin Tur Şirketleri - Gezi Rehberi - Vıp Transfer & Tur - Travel Guide - Nocturnal Travel,2026-02-21 23:54:34,"Tourism, lodging and travel",4.9
Yılmazlar Oto Yıkama,2026-02-23 20:24:20,"Automotive, motorcycles and vehicles",
Çinar ilçe oto gari,2026-02-27 07:47:05,Transportation and logistics,3.2
Çınar,2026-02-27 07:49:10,"Landmarks, addresses and geography",
Saraççeşme Mah.,2026-03-11 14:31:14,Government and municipal services,
,2026-03-08 12:11:59,Other and unspecified,
Küçükağa Restaurant,2026-02-17 09:38:17,Food and beverages,4.9
Kızıltepe,2026-03-11 18:42:42,"Landmarks, addresses and geography",
,2026-03-13 17:37:16,Other and unspecified,
Ömerli Eczanesi,2026-03-11 12:52:11,Healthcare and medical services,
,2026-03-11 14:27:48,Other and unspecified,
,2026-02-28 18:04:55,Other and unspecified,
Waffle Lab’s,2026-03-17 12:45:11,Food and beverages,4.5
Bozdemir kuyumculuk,2026-03-16 12:51:37,Retail and trade,
Sümer Cami,2026-03-14 21:57:14,Religion and community organizations,4.9
Emin Bayan Kuaförü,2026-03-06 22:09:11,"Beauty, personal care and wellness",4.0
Darius Çiğköfte,2026-02-18 12:25:02,Food and beverages,4.3
,2026-02-19 19:17:56,Other and unspecified,
Sarıboğa Kuyumculuk,2026-03-02 21:11:59,Retail and trade,
Dargeçit,2026-03-07 13:07:44,"Landmarks, addresses and geography",
Alexander Nevsky Katedrali,2026-03-10 16:37:36,Religion and community organizations,4.9
Özel Demir Sürücü Kursu,2026-03-13 21:29:00,Education and training,4.8
,2026-03-01 16:06:13,Other and unspecified,
Chubby Doner,2026-03-10 19:33:34,Food and beverages,4.3
,2026-03-10 04:57:30,Other and unspecified,
Mercan GSM Servis,2026-03-09 19:50:21,"Utilities, security and maintenance services",
,2026-03-16 00:19:58,Other and unspecified,
LC Waikiki,2026-03-07 14:44:48,Retail and trade,4.3
Maltepe,2026-03-01 07:59:36,"Nature, parks and outdoor places",
Ulu Cami,2026-02-20 10:55:10,Religion and community organizations,5.0
Mezopotamya plastik,2026-02-17 22:18:34,"Manufacturing, industry and equipment",
Mor Gabriel Manastırı,2026-02-15 03:28:23,Religion and community organizations,4.9
Tepeüstü Mah.,2026-02-28 09:46:16,Government and municipal services,
Yasan Kitap Kırtasiye,2026-03-05 16:47:28,"Nature, parks and outdoor places",
,2026-03-13 01:40:42,Other and unspecified,
,2026-03-05 23:41:27,Other and unspecified,
Amerikan Hastanesi,2026-03-01 12:57:34,Healthcare and medical services,4.2
Zeytinburnu Ulu Camii,2026-03-14 21:52:19,Religion and community organizations,4.9
Dara Antik Kenti,2026-03-16 00:18:36,"Nature, parks and outdoor places",4.9
MAY Dizel Enjektör,2026-02-18 18:57:31,"Automotive, motorcycles and vehicles",5.0
Nasreddin İliş,2026-03-13 22:05:56,Retail and trade,5.0
Sporyum Dinamik,2026-02-14 18:05:41,Sports and active recreation,4.7
Nice Hair,2026-03-12 19:37:17,"Beauty, personal care and wellness",5.0
Kumsal Lokantası,2026-02-22 03:42:00,Food and beverages,4.6
Trabzon Üniversitesi,2026-03-08 16:48:05,Education and training,4.0
Dalgıç Pompa,2026-02-18 19:00:26,"Manufacturing, industry and equipment",
Midaşavm,2026-03-10 15:25:53,Retail and trade,4.3
Dalgıç Pompa,2026-02-18 18:58:19,"Manufacturing, industry and equipment",
CarrefourSA,2026-02-26 14:55:01,Food and beverages,4.1
Nusaybin,2026-02-21 16:10:55,"Landmarks, addresses and geography",
,2026-02-28 18:01:51,Other and unspecified,
Şok,2026-03-07 12:10:38,Food and beverages,4.1
Darius Çiğköfte,2026-02-18 12:25:41,Food and beverages,4.3
