org_name,time,category,org_rating
"Afyon Bayan Kuaför, Ahmet Özsu, Saçkaynak, Mikro Kaynak, Ombre, Sombre, Perma, Saç Kesimi, Bakım, İletişim, Numaraları",2026-03-05 13:46:07,"Beauty, personal care and wellness",4.7
Duman Köyü,2026-02-16 17:26:33,"Landmarks, addresses and geography",
Köfteci Yusuf,2026-02-28 19:48:59,Food and beverages,4.1
Ege Lokantası,2026-02-22 21:10:56,Food and beverages,
Işıklar Dumlupınar İlkokulu,2026-03-10 20:23:16,Education and training,
Bizim Toptan,2026-03-16 11:34:00,Food and beverages,4.0
Asar Kalesi,2026-02-15 08:54:14,"Nature, parks and outdoor places",
,2026-03-05 11:13:38,Other and unspecified,
Asar Kalesi,2026-02-15 08:54:56,"Nature, parks and outdoor places",
,2026-03-01 12:55:09,Other and unspecified,
İbrahim Tekstil,2026-03-15 03:03:04,Retail and trade,4.4
Gözde Butik,2026-02-18 18:42:56,"Beauty, personal care and wellness",4.2
Frigya Eczanesi,2026-02-14 18:00:41,Healthcare and medical services,4.4
Üçüncü Cad.,2026-03-16 11:28:32,"Landmarks, addresses and geography",
Pide salonu,2026-02-15 22:57:37,Food and beverages,
Ahmetler Mah.,2026-03-10 12:53:59,"Landmarks, addresses and geography",
Britva,2026-03-10 10:51:42,Retail and trade,5.0
,2026-02-13 21:55:29,Other and unspecified,
Uriev Sad,2026-03-03 19:14:56,"Nature, parks and outdoor places",4.8
Köfteci Yusuf,2026-03-05 15:28:41,Food and beverages,4.0
