org_name,time,category,org_rating
Metropolis Antik Kenti,2026-02-15 15:11:24,"Nature, parks and outdoor places",4.6
İstanbul Sabiha Gökçen Uluslararası Havalimanı,2026-02-23 05:53:11,"Nature, parks and outdoor places",4.1
Çalış Plajı,2026-03-01 17:59:00,"Tourism, lodging and travel",4.0
İkram Turizm,2026-02-23 15:37:32,"Tourism, lodging and travel",4.2
Muğla,2026-02-28 04:26:57,"Landmarks, addresses and geography",
Green Canyon,2026-02-15 14:26:38,Food and beverages,4.9
Ada Yacht Sailing,2026-02-14 03:46:59,"Tourism, lodging and travel",4.9
,2026-02-20 15:16:40,Other and unspecified,
Elele Tütüncü,2026-02-26 12:31:03,Retail and trade,
,2026-03-08 13:08:24,Other and unspecified,
On7 Veteriner Kliniği,2026-02-28 15:20:06,Healthcare and medical services,4.9
Ortaca,2026-02-16 07:03:46,"Landmarks, addresses and geography",
,2026-02-23 09:29:52,Other and unspecified,
Altan Alaybeyoğlu,2026-03-02 08:34:20,Education and training,
İznik Hafriyat İşleri,2026-03-14 13:22:29,"Construction, renovation and interior",
Bodrum Antik Tiyatro,2026-03-08 15:33:01,"Nature, parks and outdoor places",4.9
Köyceğiz,2026-03-05 10:07:23,"Landmarks, addresses and geography",
Çekmeköy,2026-03-08 21:28:31,"Nature, parks and outdoor places",
Marmaris,2026-03-02 12:15:16,"Landmarks, addresses and geography",
Nur Pide,2026-02-20 17:12:06,Food and beverages,
Dürümcü Ümit Usta Taşyaka,2026-03-03 16:52:14,Food and beverages,4.6
Demeter Restaurant,2026-03-05 19:05:11,Food and beverages,4.8
Müze Cafe,2026-03-15 13:50:43,Food and beverages,4.4
Shell & Turcas Petrol,2026-03-06 16:59:33,"Automotive, motorcycles and vehicles",
Muğla Dalaman Havalimanı İç Hatlar Otoparkı,2026-03-11 12:08:31,"Nature, parks and outdoor places",
Ototech Renault Dacia Özel Servis,2026-03-02 05:23:34,"Automotive, motorcycles and vehicles",4.1
Üçel Ayakkabı Fabrikası Satış Mağazası,2026-03-03 11:57:24,Retail and trade,4.1
Denizli Büyükşehir Belediyesi,2026-02-14 05:26:46,Government and municipal services,0.0
Selanik Parkı,2026-02-18 19:21:36,"Nature, parks and outdoor places",
Zagreb,2026-02-14 13:33:39,"Landmarks, addresses and geography",
Şehit Sümer Deniz Kız Anadolu İmam Hatip Lisesi,2026-03-01 19:11:00,Agriculture,
Milas,2026-03-11 19:05:52,"Landmarks, addresses and geography",
İncek Mah.,2026-02-27 10:00:19,Government and municipal services,
Elbistan,2026-03-07 21:08:13,"Landmarks, addresses and geography",
Serbest Muhasebeci Gökhan Ertaş,2026-02-20 03:10:45,Finance and professional services,4.8
,2026-02-16 09:22:24,Other and unspecified,
,2026-03-14 03:54:45,Other and unspecified,
Kemerler Sok.,2026-03-14 17:36:08,"Landmarks, addresses and geography",
,2026-02-13 22:21:32,Other and unspecified,
Dalaman Lykia Resort Hotel,2026-03-17 10:49:55,"Tourism, lodging and travel",3.9
Kerem Sineması,2026-03-04 17:38:10,"Culture, arts and entertainment",
Aydın Büyükşehir Belediyesi Şehirlerarası Otobüs Terminali,2026-03-04 13:11:15,"Landmarks, addresses and geography",2.3
Dörtyol Portakal,2026-03-15 13:51:20,Food and beverages,
Bodrum Şehirlerarası Otobüs Terminali,2026-03-05 19:09:07,"Landmarks, addresses and geography",4.2
Çiftlik Mah.,2026-03-09 19:40:17,Government and municipal services,
Zoi Fish Restaurant,2026-03-02 10:12:53,Food and beverages,5.0
Ayancık,2026-03-14 06:02:27,"Landmarks, addresses and geography",
Fethiye Belediyesi Sosyal Yardım İşleri Müdürlüğü Karaçulha Hizmet Binası,2026-03-03 12:02:40,Government and municipal services,
Tadım Kasap,2026-02-21 14:04:21,Retail and trade,4.4
,2026-03-01 08:47:17,Other and unspecified,
Kahve Sokağı,2026-03-07 07:57:34,Food and beverages,4.4
Aliağa,2026-03-11 19:05:07,"Landmarks, addresses and geography",
Kasımpaşa,2026-03-02 08:30:46,Transportation and logistics,0.0
Torbalı,2026-02-15 15:11:57,"Landmarks, addresses and geography",
Tiyatro Ak'la Kara Bodrum,2026-03-08 15:33:40,Food and beverages,
El İşi Atölyesi,2026-03-11 12:42:01,"Manufacturing, industry and equipment",
,2026-03-16 18:52:50,Other and unspecified,
Pisidia Antiocheia Antik Kenti,2026-03-17 19:54:58,"Nature, parks and outdoor places",4.3
Bodrum,2026-02-21 08:22:02,"Landmarks, addresses and geography",
Sadık Grubu,2026-03-02 05:26:03,"Automotive, motorcycles and vehicles",5.0
Denizli Akvadi TOKI Evleri,2026-03-06 21:36:02,Government and municipal services,
Zes,2026-03-12 07:14:56,"Automotive, motorcycles and vehicles",
İstanbul,2026-03-03 17:47:13,"Landmarks, addresses and geography",
Seydikemer,2026-02-17 18:01:27,"Landmarks, addresses and geography",
Dokuz Eylül Üniversitesi Fen Fakültesi,2026-02-27 11:01:17,Education and training,4.1
Otobüs Durağı,2026-03-04 09:56:31,"Landmarks, addresses and geography",
Dalyan Family SPA,2026-03-17 10:48:49,"Beauty, personal care and wellness",
Sis Simit Evi,2026-03-11 07:32:03,Food and beverages,
Kiriş Veteriner Kliniği,2026-02-28 15:04:51,Healthcare and medical services,
Besin Gıda,2026-03-07 13:59:20,Food and beverages,
Zagreb,2026-02-14 13:34:05,"Landmarks, addresses and geography",3.5
,2026-02-17 05:59:26,Other and unspecified,
,2026-03-04 00:40:32,Other and unspecified,
Batum Botanik Bahçesi,2026-02-26 14:37:38,"Nature, parks and outdoor places",
Siteler Şirinyer Camii,2026-02-27 15:30:37,Religion and community organizations,4.9
Seydikemer,2026-02-17 18:02:33,"Landmarks, addresses and geography",
Bodrum Sanat Tiyatrosu,2026-03-08 15:34:38,"Culture, arts and entertainment",
Milas Ticaret ve Sanayi Odası,2026-02-28 09:31:37,Retail and trade,0.0
İstanbul Sehayat Gaziemir İzmir,2026-02-22 17:29:26,Transportation and logistics,
Yatağan Belediyesi Halk Kütüphanesi,2026-02-26 15:34:00,Government and municipal services,
Halikarnas Veteriner Kliniği,2026-02-28 15:06:07,Healthcare and medical services,
Denizli,2026-02-14 05:27:05,"Landmarks, addresses and geography",
Bodrum Kalesi - Sualtı Arkeoloji Müzesi,2026-02-14 06:38:48,"Nature, parks and outdoor places",4.9
Erasta Alışveriş Merkezi,2026-02-28 12:54:15,Retail and trade,4.2
,2026-02-18 11:16:15,Other and unspecified,
Karaman Otobüs Terminali,2026-02-15 14:27:43,"Landmarks, addresses and geography",3.7
,2026-03-08 09:03:38,Other and unspecified,
VR Arena,2026-02-24 16:38:57,"Culture, arts and entertainment",5.0
Bi Kaşıkla Ev Yemekleri,2026-02-15 12:13:30,Food and beverages,4.9
Bozdoğan,2026-02-15 17:53:09,"Landmarks, addresses and geography",
Trade representation of Russian Federation in South Korea,2026-02-19 15:50:55,Retail and trade,
Bodrum Devlet Hastanesi Ağız Ve Diş Tedavi Mer,2026-03-09 19:10:35,Healthcare and medical services,2.4
Fethiye Seyahat,2026-02-14 15:33:21,Transportation and logistics,3.6
,2026-03-01 20:48:42,Other and unspecified,
Menteşe Şehirlerarası Otobüs Terminali,2026-03-03 20:25:23,"Landmarks, addresses and geography",3.9
Bodrum Kalesi - Sualtı Arkeoloji Müzesi,2026-03-10 06:55:48,"Nature, parks and outdoor places",4.9
be Premium Bodrum,2026-03-08 11:13:18,"Tourism, lodging and travel",4.5
İznik İlçe Nüfus Müdürlüğü,2026-02-19 17:28:31,Government and municipal services,
,2026-03-06 08:14:39,Other and unspecified,
Muğla Fethiye Devlet Hastanesi,2026-03-14 22:19:02,Healthcare and medical services,4.2
Kültürpark,2026-03-11 18:44:35,"Culture, arts and entertainment",4.8
,2026-03-08 06:13:26,Other and unspecified,
Bedir Cami,2026-02-16 09:17:34,Religion and community organizations,4.9
Bozburun Mah.,2026-02-25 21:23:54,Government and municipal services,
,2026-02-23 18:02:50,Other and unspecified,
Kale İş Merkezi A Blok,2026-03-08 15:34:29,Real estate and business properties,
Konya Havalimanı,2026-02-14 13:36:59,"Nature, parks and outdoor places",4.2
Temaşehir Konya,2026-03-07 16:01:40,Government and municipal services,
Kale İnceğiz Kanyonu İskele,2026-03-17 20:21:08,"Nature, parks and outdoor places",4.0
Tarım Kredi Kooperatif Market,2026-02-15 15:13:20,Food and beverages,3.9
Eski Köy Restaurant,2026-03-05 11:32:55,Food and beverages,4.3
Sinpaş Kızılbük Termal,2026-03-05 08:04:24,"Tourism, lodging and travel",4.9
Çalıca Tepe Siteleri,2026-02-21 11:20:17,Government and municipal services,
Tuvalet,2026-03-01 06:09:29,Food and beverages,
Önemli Grup Bd318 Dubleks Bodrum 2+1,2026-03-01 12:45:09,"Tourism, lodging and travel",
Türkelli Deve Güreşi Arenası,2026-02-27 08:46:54,Sports and active recreation,
S. S. Yapağlı Tarımsal Kalkınma Kooperatifi,2026-02-23 21:45:04,Government and municipal services,0.0
Anıtkabir,2026-02-28 16:43:46,"Nature, parks and outdoor places",5.0
Kardeşler Pide Kebap,2026-02-18 19:23:50,Food and beverages,4.5
,2026-03-10 14:41:27,Other and unspecified,
Serinhisar,2026-02-23 11:38:16,"Landmarks, addresses and geography",
Şarkışla,2026-03-09 21:02:11,"Landmarks, addresses and geography",
Sarp Sınır Kapısı,2026-02-14 14:47:52,Transportation and logistics,0.0
Ford Helvacıoğlu,2026-03-11 07:07:43,"Automotive, motorcycles and vehicles",3.1
Justacandy,2026-02-24 18:01:31,"Manufacturing, industry and equipment",4.8
Erkan Lift,2026-02-21 16:21:47,"Manufacturing, industry and equipment",4.6
Kaya Psiko-Teknik,2026-03-10 15:52:23,Finance and professional services,
Esra Aile Kebap Salonu,2026-03-15 03:44:40,Food and beverages,4.7
Trajan Forumu,2026-03-15 13:44:39,"Nature, parks and outdoor places",4.5
El Vino Hotel & Suites ,2026-02-27 21:19:38,"Tourism, lodging and travel",4.9
Şairistanbul Sanatevi,2026-03-11 12:40:57,"Culture, arts and entertainment",4.4
Horoz Lojistik,2026-03-10 22:04:40,Transportation and logistics,1.2
Dalyan Live SPA Hotel,2026-03-17 10:49:16,"Tourism, lodging and travel",4.9
Bodrum Şehirlerarası Otobüs Terminali,2026-03-05 19:06:28,"Landmarks, addresses and geography",4.2
Fizyomila Physiotherapy,2026-02-16 13:53:03,Healthcare and medical services,5.0
Turunç Vatan Cad.,2026-03-05 09:19:36,"Landmarks, addresses and geography",
Işık Yapı Malzemeleri,2026-03-10 21:12:13,Food and beverages,4.3
Hakkari,2026-03-01 14:06:15,"Landmarks, addresses and geography",
Mazı Kadın Girişimi İşletme ve Üretim Kooperatifi,2026-02-23 21:42:32,Religion and community organizations,
Sheikh Zayed Mosque,2026-03-06 11:00:09,Religion and community organizations,4.7
MiaMobiljim,2026-03-02 10:43:09,"Utilities, security and maintenance services",
Vıp Fit Yaşam Sağlıklı Yaşam Akademisi,2026-02-15 11:33:01,Healthcare and medical services,
Isparta Şehir Hastanesi,2026-03-10 12:40:48,Healthcare and medical services,4.0
Af Kule Manastırı,2026-03-01 15:54:46,"Nature, parks and outdoor places",4.7
Kuba Rks yetkili servis Akın motor,2026-03-05 08:39:46,"Automotive, motorcycles and vehicles",2.5
Sadık Grubu,2026-03-02 05:24:31,"Automotive, motorcycles and vehicles",5.0
Fethiye,2026-02-21 10:31:46,"Landmarks, addresses and geography",
D-Marin,2026-03-14 12:23:04,Transportation and logistics,4.5
Gümüşkaya Sitesi Yalıkavak,2026-03-06 16:49:39,"Nature, parks and outdoor places",
İçmeler Mah.,2026-03-07 15:22:46,Government and municipal services,
İstikbal - Yiğitler Mobilya,2026-03-03 16:53:32,Retail and trade,4.6
,2026-03-05 17:59:07,Other and unspecified,
Sabiha Gökçen Havalimanı,2026-02-14 15:21:05,"Nature, parks and outdoor places",0.0
Dokuma Çorbacısı,2026-02-24 18:04:59,Food and beverages,3.8
Türdü 100. Yıl İlkokulu,2026-02-27 15:54:37,Education and training,0.0
Servet,2026-03-11 10:54:27,Food and beverages,4.3
Ankara Esenboğa Havalimanı,2026-03-13 19:43:26,"Nature, parks and outdoor places",4.3
Köyceğiz Otogarı,2026-03-01 10:30:27,"Landmarks, addresses and geography",3.3
,2026-03-08 11:16:33,Other and unspecified,
Bodrum Halk Eğitim Merkezi Müdürlüğü,2026-02-20 10:23:33,Education and training,
Teras Chicha Lounge,2026-02-19 22:49:45,Food and beverages,4.5
Seoul Express Bus Terminal,2026-02-19 16:00:48,"Landmarks, addresses and geography",4.3
Churchill Bistro,2026-02-18 14:44:49,Food and beverages,4.3
,2026-03-11 15:08:51,Other and unspecified,
"Atatürk Blv., No:196",2026-03-12 13:22:48,"Landmarks, addresses and geography",
Klas Oto Yıkama,2026-03-03 17:48:57,"Automotive, motorcycles and vehicles",
Oğuzhan Kent Ormanı,2026-03-09 09:22:25,"Nature, parks and outdoor places",0.0
Bodrum,2026-02-15 18:00:36,"Landmarks, addresses and geography",
,2026-03-13 03:58:59,Other and unspecified,
Camii Mah.,2026-03-16 09:32:32,Government and municipal services,
Çenesuyu Ortaokulu,2026-02-24 20:28:29,Education and training,
Türkeli Mah.,2026-02-14 05:43:44,Government and municipal services,
Dalaman Emre Tosun Veteriner Kliniği,2026-02-28 15:05:31,Healthcare and medical services,5.0
Beniz Kids,2026-03-14 22:19:55,Retail and trade,4.4
ABC Kitabevi Kırtasiye,2026-03-03 13:15:45,"Nature, parks and outdoor places",4.3
Kocageçit Deresi,2026-03-06 22:21:37,"Utilities, security and maintenance services",
,2026-02-19 16:00:20,Other and unspecified,
Özel Ortaca Bahçeşehir Koleji,2026-03-09 07:22:14,Education and training,0.0
Akyaka Orman,2026-03-16 14:21:14,"Nature, parks and outdoor places",4.0
Fethiye Belediyesi Halk Evi,2026-03-09 14:57:40,Food and beverages,4.4
Elia Restaurant - Lounge,2026-03-15 18:32:25,Food and beverages,4.9
Otorapor Muğla Milas,2026-03-10 10:07:02,"Automotive, motorcycles and vehicles",4.0
Bodrum,2026-02-20 15:13:27,"Landmarks, addresses and geography",
Atölye Üsküdar,2026-03-11 12:46:07,Education and training,4.4
Yörem Mantı Unlu Mamülleri,2026-03-17 10:06:44,Food and beverages,5.0
İncirliova,2026-03-14 09:45:02,"Landmarks, addresses and geography",
Pamukkale Turizm,2026-03-07 15:20:05,Transportation and logistics,4.1
,2026-03-12 06:30:18,Other and unspecified,
Tuğba Kuruyemiş,2026-02-24 08:27:55,Food and beverages,4.5
Şehit Sümer Deniz Kız Anadolu İmam Hatip Lisesi,2026-02-24 17:47:55,Agriculture,
Highlights in Istanbul Workshops,2026-03-12 07:36:40,"Culture, arts and entertainment",5.0
Google,2026-03-11 12:34:23,"IT, telecommunications and electronics",4.4
Rodos,2026-02-17 19:50:53,"Landmarks, addresses and geography",
Taylan Restoran,2026-03-15 03:45:35,Food and beverages,4.0
Kars Kalesi,2026-02-20 16:29:41,"Nature, parks and outdoor places",4.6
Antalya Büyükşehir Belediyesi Ulaşım Dairesi Başkanlığı,2026-03-17 18:08:42,Government and municipal services,0.0
Kazakistan Konsolosluğu,2026-02-28 12:26:39,Government and municipal services,0.0
Kurnaz Oto Datça,2026-02-15 11:21:03,"Automotive, motorcycles and vehicles",4.8
Kabak Koyu,2026-03-05 10:06:40,"Nature, parks and outdoor places",4.2
Bosch Muğla Yetkili Bayi Atatürk Bulvarı,2026-03-05 01:58:34,Retail and trade,4.4
,2026-02-27 10:38:49,Other and unspecified,
Nazik Ana Restaurant,2026-03-05 11:30:52,Food and beverages,4.5
Denizatı Restaurant,2026-02-15 13:21:09,Food and beverages,4.5
Muğla,2026-03-07 14:01:37,"Landmarks, addresses and geography",
Kofteci Restaurant,2026-02-18 06:20:15,Food and beverages,4.5
Muğla Büyükşehir Belediyesi,2026-03-09 19:38:29,Government and municipal services,0.0
Muratbey Mah.,2026-02-15 15:15:27,Government and municipal services,
Can Eczanesi,2026-03-15 19:44:50,Healthcare and medical services,4.4
Midyat,2026-03-01 14:06:31,"Landmarks, addresses and geography",
Torbalı Devlet Hastanesi,2026-02-15 15:17:13,Healthcare and medical services,2.4
,2026-03-13 19:44:25,Other and unspecified,
Nemrut Dağı Doğu Terası,2026-02-22 12:59:48,"Nature, parks and outdoor places",5.0
Ekincik Mah.,2026-03-05 10:08:29,Government and municipal services,
Gümbet Taksi Durağı,2026-03-13 17:30:47,Transportation and logistics,0.0
Sakarya İl Emniyet Müdürlüğü,2026-03-01 21:16:48,"Landmarks, addresses and geography",0.0
Adalet Bakanlığı Karşıyaka Denetimli Serbestlik Müdürlüğü,2026-03-02 19:09:04,Government and municipal services,
Patisserie,2026-03-09 20:49:04,Food and beverages,
Dürümcü Ümit Usta Taşyaka,2026-03-03 16:53:31,Food and beverages,4.6
Çorba Dünyası,2026-03-03 17:47:46,Food and beverages,4.0
Ali Muhiddin Hacı Bekir,2026-03-08 16:10:44,Food and beverages,4.4
,2026-03-08 20:38:19,Other and unspecified,
