org_name,time,category,org_rating
Çaykur,2026-03-12 05:27:44,Food and beverages,4.3
Yenice Köyü,2026-03-05 05:53:05,"Landmarks, addresses and geography",
Rent a Car'cım Ordu Giresun Havalimanı Ofisi,2026-03-12 07:49:05,"Automotive, motorcycles and vehicles",
Aras Kargo,2026-03-04 16:53:46,Transportation and logistics,2.7
"Atatürk Bul., No:527",2026-02-19 14:26:29,Agriculture,
Kadıköy,2026-02-28 00:48:49,"Nature, parks and outdoor places",
Keskin Sok.,2026-03-11 11:42:45,"Landmarks, addresses and geography",
Hünkar Restaurant,2026-02-14 08:35:42,Food and beverages,4.3
Paşakonağı Yaylası,2026-03-09 21:40:40,"Landmarks, addresses and geography",
Paşakonağı Yaylası,2026-03-14 18:38:49,"Landmarks, addresses and geography",
Moda Tekstil Bursa,2026-02-14 03:34:13,"Manufacturing, industry and equipment",
Kardeşler Pide Lahmacun,2026-02-19 14:26:52,Food and beverages,
Şebinkarahisar,2026-02-23 21:54:29,"Landmarks, addresses and geography",
İstiklal Mah.,2026-03-15 03:07:28,Government and municipal services,
Ömür Motors,2026-03-13 15:38:56,"Automotive, motorcycles and vehicles",1.1
File Market,2026-03-13 11:11:36,Food and beverages,
Keskin Sok.,2026-03-11 11:43:15,"Landmarks, addresses and geography",
Doğal Dükkan Lokantası,2026-02-15 18:53:26,Food and beverages,3.9
Mai Ak pansiyon,2026-03-15 17:04:22,"Tourism, lodging and travel",4.4
Modern terzi,2026-03-14 12:48:45,Finance and professional services,5.0
Şebinkarahisar,2026-02-23 22:00:18,"Landmarks, addresses and geography",
Öğretmenevi ve Akşam Sanat Okulu,2026-03-12 18:26:26,"Construction, renovation and interior",0.0
Divan Kitabevi,2026-02-18 15:49:52,Retail and trade,
,2026-02-23 21:51:40,Other and unspecified,
Yavuz Gıda Sanayi,2026-03-08 20:45:36,Food and beverages,4.4
,2026-02-22 17:11:03,Other and unspecified,
Dimbil Restaurant,2026-03-10 18:40:39,Food and beverages,5.0
Giresun Kalesi,2026-03-15 15:55:02,"Nature, parks and outdoor places",4.6
Şenpak Unlu Mamülleri,2026-03-03 21:28:07,Food and beverages,4.2
Giresun Şoförler Ve Otomobilciler Odası,2026-03-07 07:33:49,Retail and trade,
Ayşe' Nin Mutfağı,2026-03-04 11:54:49,Food and beverages,
Gedikkaya Mah.,2026-03-15 15:56:02,Government and municipal services,
Belceğiz Plajı,2026-02-22 18:20:23,"Nature, parks and outdoor places",0.0
Giresun Kalesi,2026-03-12 21:37:17,"Nature, parks and outdoor places",4.6
Elif Pide,2026-03-14 09:22:26,Food and beverages,4.1
Gülbaba Boncuk Dünyası,2026-02-21 05:38:37,Retail and trade,4.1
Gülbaba Boncuk Dünyası,2026-02-21 05:38:01,Retail and trade,4.1
İnegöl,2026-03-07 08:05:45,"Landmarks, addresses and geography",
Öğretmenevi Ve Akşam Sanat Okulu,2026-03-12 18:40:06,"Tourism, lodging and travel",4.1
Özgür Şarkülleri,2026-03-08 07:28:18,Retail and trade,
Şenka Bilişim Teknolojileri,2026-02-26 12:56:39,"IT, telecommunications and electronics",
Demirci Mah.,2026-02-16 19:30:14,Government and municipal services,
Giresun Ticaret Ve Sanayi Odası,2026-03-09 17:36:50,Government and municipal services,0.0
Keşap İlçe Emniyet Müdürlüğü,2026-02-23 22:20:26,"Landmarks, addresses and geography",
Troy Teknik - Robot Süpürge Tamiri Giresun,2026-03-04 16:55:22,"Construction, renovation and interior",
Giresun,2026-02-24 20:02:46,"Landmarks, addresses and geography",
D'S Damat,2026-02-15 18:36:27,Retail and trade,4.2
Armutdüzü Köyü,2026-02-19 07:37:37,"Landmarks, addresses and geography",
Şebinkarahisar,2026-02-23 21:58:38,"Landmarks, addresses and geography",
Göynük,2026-03-08 08:27:30,"Landmarks, addresses and geography",
Prof. Dr. A. İlhan Özdemir Devlet Hastanesi,2026-03-14 16:23:36,Healthcare and medical services,3.3
Oligark,2026-02-26 20:50:33,"Nature, parks and outdoor places",4.5
