org_name,time,category,org_rating
Çağatay Uluçay İlkokulu,2026-02-27 05:46:10,Education and training,0.0
Nur Ocakbaşı,2026-03-12 13:43:41,Food and beverages,4.3
Dikili Belediyesi Şehirlerarası Otogar,2026-02-22 20:47:40,"Landmarks, addresses and geography",
,2026-02-14 08:27:53,Other and unspecified,
Atatürk Cad. (Hürriyet Cad.),2026-02-23 18:27:21,"Landmarks, addresses and geography",
Köfteci Ali,2026-03-05 16:53:15,Food and beverages,4.9
Gölmarmara,2026-02-14 21:27:47,"Landmarks, addresses and geography",
Pınarbaşı,2026-03-13 13:39:33,"Landmarks, addresses and geography",
"Kışla Yolu Cad., No:2",2026-03-06 09:59:57,Agriculture,
Hasavyurt Otobüs Terminalı,2026-02-14 11:42:21,"Landmarks, addresses and geography",4.2
Sandal Mah.,2026-03-04 22:05:16,Government and municipal services,
Süreyya Tabiat Parkı,2026-03-07 20:33:48,"Culture, arts and entertainment",0.0
,2026-02-14 14:29:50,Other and unspecified,
Manisa Ticaret Borsası Anadolu Lisesi,2026-02-20 17:28:51,Agriculture,
Simav,2026-02-14 15:14:46,"Landmarks, addresses and geography",
"Bulut Sok., No:7",2026-03-03 06:40:32,Agriculture,
Karapınar,2026-03-15 17:06:49,"Landmarks, addresses and geography",
Çine,2026-03-03 06:13:04,"Landmarks, addresses and geography",
Bergama,2026-03-12 06:22:43,"Landmarks, addresses and geography",
Bulut Emlak Akhisar,2026-02-21 16:56:45,Real estate and business properties,4.9
Porsche Center Tbilisi,2026-03-14 23:57:59,"Automotive, motorcycles and vehicles",3.5
Turgutlu,2026-03-01 13:24:07,"Landmarks, addresses and geography",
TEB Salihli Şubesi,2026-03-04 09:52:40,Agriculture,
Kafr Qasem,2026-02-28 23:59:05,"Landmarks, addresses and geography",
Mut,2026-03-11 07:04:46,"Landmarks, addresses and geography",
Sığacık Mah.,2026-02-13 23:55:11,Government and municipal services,
Manisa,2026-03-10 02:09:00,"Landmarks, addresses and geography",
,2026-03-17 13:27:45,Other and unspecified,
İzmir Bornova Glowup Protez Tırnak Stüdyosu,2026-02-25 21:35:44,"Beauty, personal care and wellness",
 Demoto Volkswagen ,2026-03-04 10:20:24,"Automotive, motorcycles and vehicles",4.5
,2026-03-12 06:23:15,Other and unspecified,
Palandöken Kayak Merkezi,2026-03-09 13:10:21,"Nature, parks and outdoor places",4.7
Nur Ocakbaşı,2026-03-12 13:45:42,Food and beverages,4.3
Dreame,2026-02-14 04:49:42,"IT, telecommunications and electronics",4.0
Porsche - Doğuş Oto Maslak,2026-03-14 23:56:22,"Automotive, motorcycles and vehicles",4.5
,2026-02-14 07:11:38,Other and unspecified,
,2026-02-24 13:26:40,Other and unspecified,
Honaz,2026-02-23 09:47:37,"Landmarks, addresses and geography",
Dikili Belediyesi Şehirlerarası Otogar,2026-02-22 20:52:08,"Landmarks, addresses and geography",
Türkiye Noterler Birliği,2026-03-03 07:28:50,Real estate and business properties,4.3
,2026-03-05 19:33:10,Other and unspecified,
Ayhan Danışmanlık Ofisi,2026-02-15 19:51:02,"Utilities, security and maintenance services",
Efes Antik Kenti,2026-02-16 23:53:25,"Nature, parks and outdoor places",5.0
Doğuş Yol Turizm,2026-02-14 11:46:23,Transportation and logistics,4.1
Merkez Mah. (Bağcılar Merkez Mah.),2026-03-17 05:09:10,Government and municipal services,
Barış Gençlik Parkı,2026-02-20 18:01:59,"Nature, parks and outdoor places",
Nermin Hanım Zeytinliği,2026-02-14 12:25:06,Food and beverages,4.4
"Yamaç Sok., No:12",2026-03-03 08:46:39,Agriculture,
Alaşehir,2026-03-05 18:42:30,"Landmarks, addresses and geography",
Sardes Antik Kenti,2026-02-23 16:25:02,"Nature, parks and outdoor places",5.0
Manisa,2026-02-26 12:51:53,"Landmarks, addresses and geography",
Taverna del Pavone,2026-02-14 17:46:32,Food and beverages,
ebebek,2026-03-05 13:29:21,"Beauty, personal care and wellness",4.1
Master Anna Lukashova,2026-02-23 11:46:28,"Beauty, personal care and wellness",5.0
Spil Dağı Milli Parkı,2026-02-28 15:05:49,Government and municipal services,0.0
Urla İskelesi,2026-03-07 10:50:09,Sports and active recreation,0.0
Mehmet Akif Ersoy Ortaokulu,2026-03-14 03:23:42,Education and training,0.0
Ego Genel Müdürlüğü,2026-02-14 20:43:09,Transportation and logistics,0.0
Kar Teknik,2026-02-20 07:26:14,"Utilities, security and maintenance services",
Manisa,2026-03-04 17:38:35,"Landmarks, addresses and geography",
S. S. 62 Nolu Manisa Muradiye Birlik,2026-03-02 18:58:05,Transportation and logistics,1.4
Kındıroğlu Eczanesi,2026-03-13 19:07:24,Healthcare and medical services,4.5
Ulusoy Dikili Otogar Şubesi,2026-02-14 11:46:51,Transportation and logistics,3.8
"151. Sok., No:81",2026-03-13 19:07:07,Agriculture,
"Şehit Teğmen Tahir Ün Cad. (14 (Şehit Teğmen Tahir Ün) Cad.), No:69/A",2026-03-13 19:08:10,Agriculture,
Porsche Vosmer Otomotiv,2026-03-14 23:56:49,"Automotive, motorcycles and vehicles",
Akhisar,2026-02-17 13:37:45,"Landmarks, addresses and geography",
M. Osman Sok.,2026-03-08 11:21:12,"Landmarks, addresses and geography",
Ayten Usta Gurme,2026-03-05 21:28:35,Food and beverages,4.2
Yurtkent Sitesi,2026-03-15 18:28:34,"Tourism, lodging and travel",
,2026-03-08 04:32:24,Other and unspecified,
Güneysınır Akkışla Yaylası,2026-03-13 20:04:46,"Culture, arts and entertainment",
İzmir Açılış Organizasyon,2026-03-10 10:01:37,Retail and trade,
Miyo Bake Shop,2026-02-15 16:20:54,Food and beverages,4.4
Kozak Yaylası,2026-02-27 17:04:16,Transportation and logistics,
,2026-03-14 03:22:01,Other and unspecified,
Demirci Otogarı,2026-03-17 07:29:34,"Landmarks, addresses and geography",3.4
İshak Paşa Sarayı,2026-03-09 13:09:19,"Nature, parks and outdoor places",5.0
Sıla Pastanesi,2026-02-22 12:54:25,Other and unspecified,
Ege Elek,2026-02-16 21:46:59,"Manufacturing, industry and equipment",
25/2 Sok.,2026-03-17 07:09:16,"Landmarks, addresses and geography",
Erzin,2026-03-09 17:31:27,"Landmarks, addresses and geography",
Kurtuluş Mah.,2026-02-28 14:32:16,Government and municipal services,
Yakut Kıraathanesi,2026-03-12 13:05:54,Food and beverages,
Akkışla,2026-03-13 20:05:49,"Landmarks, addresses and geography",
Ambar,2026-03-14 06:44:47,Retail and trade,4.1
Maltepe Mah.,2026-03-06 10:01:15,Government and municipal services,
Turgutlu,2026-03-09 17:10:38,"Landmarks, addresses and geography",
Danşman Ticaret Mondial ve Motovento Showroom,2026-03-17 16:00:39,"Automotive, motorcycles and vehicles",4.3
Turgutlu Şoförler ve Otomobilciler Odası,2026-03-07 20:29:54,Retail and trade,0.0
Prive,2026-02-17 16:34:46,"Nature, parks and outdoor places",
Manisa İl Halk Kütüphanesi,2026-03-01 06:43:14,Government and municipal services,4.1
Dikili,2026-02-22 20:49:28,"Landmarks, addresses and geography",
,2026-02-15 16:19:03,Other and unspecified,
,2026-03-05 18:22:19,Other and unspecified,
Melek Eczanesi,2026-03-08 19:20:07,Healthcare and medical services,
,2026-03-11 09:27:15,Other and unspecified,
Stüdyo Nur,2026-03-17 08:10:26,"Utilities, security and maintenance services",4.7
Batı Mah.,2026-02-14 09:29:26,Government and municipal services,
Zeybek Motor,2026-02-17 16:31:22,"Automotive, motorcycles and vehicles",
Monako,2026-03-17 18:50:08,"Landmarks, addresses and geography",
Hacettepe Üniversitesi Hastanesi,2026-02-17 16:45:44,Healthcare and medical services,4.4
Ankara Lokantası,2026-03-01 22:04:45,Food and beverages,
Gsb Salihli Gençlik Merkezi,2026-02-24 15:32:01,Religion and community organizations,
Porsuk Çayı Eskişehir,2026-03-06 20:00:05,"Nature, parks and outdoor places",
Mut,2026-03-11 07:03:23,"Landmarks, addresses and geography",
,2026-03-12 11:57:52,Other and unspecified,
Torul,2026-03-09 11:35:02,"Landmarks, addresses and geography",
Adem Şahin,2026-02-28 23:59:36,"Beauty, personal care and wellness",4.9
,2026-02-24 20:55:39,Other and unspecified,
Manisa Müzesi,2026-03-14 22:17:37,"Nature, parks and outdoor places",
Dikili Belediyesi Şehirlerarası Otogar,2026-02-14 11:44:10,"Landmarks, addresses and geography",
,2026-03-12 10:21:01,Other and unspecified,
Can Mandam Kaymak,2026-03-02 13:21:10,Retail and trade,3.9
Zafer Mah.,2026-03-03 06:40:00,Government and municipal services,
Aspendos Amfitiyatrosu,2026-03-09 13:06:57,"Nature, parks and outdoor places",5.0
Green Canyon,2026-02-28 18:32:11,Food and beverages,4.9
Yeni Karaman Cami,2026-03-04 17:14:25,Religion and community organizations,4.7
Mehmet Akif Ersoy Ortaokulu,2026-03-14 03:23:13,Education and training,0.0
Auto 45,2026-02-22 20:44:40,"Automotive, motorcycles and vehicles",4.3
Sazova Parkı,2026-02-26 08:34:20,"Culture, arts and entertainment",5.0
Manisa Akhisar Müzesi ve Akhisar Tepe Mezarlığı,2026-02-15 09:04:36,"Nature, parks and outdoor places",
Doğukent Mah.,2026-02-14 08:27:26,Government and municipal services,
Aska Lara Resort & SPA,2026-02-18 18:38:43,"Tourism, lodging and travel",4.9
,2026-03-06 13:58:30,Other and unspecified,
,2026-03-01 19:59:23,Other and unspecified,
Erzin,2026-03-09 17:32:24,"Landmarks, addresses and geography",
Beko Yetkili Servis Akhisar,2026-03-11 11:38:43,"Utilities, security and maintenance services",
,2026-02-18 19:53:47,Other and unspecified,
,2026-03-01 20:46:46,Other and unspecified,
Kamil Koç,2026-03-17 13:12:35,Transportation and logistics,2.5
Deniz Restaurant,2026-03-07 10:49:40,Food and beverages,4.4
Lemon Aksesuar Market,2026-02-15 09:19:22,"IT, telecommunications and electronics",
Muradiye Mah.,2026-02-23 23:21:51,Government and municipal services,
,2026-02-16 15:19:44,Other and unspecified,
Kayseri,2026-03-13 20:06:07,"Landmarks, addresses and geography",
Dreame,2026-02-14 04:50:19,"IT, telecommunications and electronics",4.0
,2026-03-06 10:17:58,Other and unspecified,
Porsche Vosmer Otomotiv,2026-03-14 23:57:26,"Automotive, motorcycles and vehicles",
Tekkeköy,2026-02-20 12:07:32,"Landmarks, addresses and geography",
Macrocenter,2026-02-17 12:14:38,Food and beverages,
Çiğli,2026-03-06 11:16:51,"Nature, parks and outdoor places",
Dergah Cafe & Bar,2026-02-25 21:57:35,Food and beverages,4.2
Derman qsaAsEczanesi,2026-03-02 16:54:13,Healthcare and medical services,
Salon İlyas,2026-03-03 10:16:25,"Beauty, personal care and wellness",
Pelin Akcin Eczanesi,2026-03-07 19:46:37,Healthcare and medical services,0.0
Muğla Otogarı,2026-02-16 15:21:54,"Landmarks, addresses and geography",3.3
Akhisar Dans - Adans,2026-03-05 18:38:49,Education and training,
Egem Market,2026-02-15 09:39:29,Food and beverages,
Mütevelli Mahalle Muhtarlığı,2026-02-16 15:03:58,Religion and community organizations,
Eczane Hep İstanbul,2026-02-19 18:35:00,Healthcare and medical services,4.7
Pınarbaşı,2026-03-13 13:38:11,"Landmarks, addresses and geography",
S. S. 62 Nolu Manisa Muradiye Birlik,2026-03-02 18:58:40,Transportation and logistics,1.4
Aydin Boya Ticaret,2026-03-06 19:50:50,"Manufacturing, industry and equipment",
Özaş Otomotiv San,2026-02-18 07:16:14,"Automotive, motorcycles and vehicles",4.3
Kurşunlu,2026-03-03 15:36:05,"Landmarks, addresses and geography",
Doğukent Mah.,2026-02-14 08:26:18,Government and municipal services,
Muradiye Mah.,2026-02-22 20:43:12,Government and municipal services,
Muradiye Mah.,2026-02-22 20:46:57,Government and municipal services,
Ahmetli Belediyesi,2026-02-28 18:24:11,Government and municipal services,0.0
Yurtkent Sitesi,2026-03-15 18:32:58,"Tourism, lodging and travel",
Selimiye Cami,2026-03-09 13:05:32,Religion and community organizations,5.0
,2026-02-23 11:47:56,Other and unspecified,
Mert Ata Oto Yıkama,2026-02-27 21:04:31,"Automotive, motorcycles and vehicles",4.3
Feridun Mah.,2026-02-24 20:58:33,Government and municipal services,
Şok,2026-03-13 15:07:40,Food and beverages,3.8
Celikoğlu Hayvancılık,2026-03-06 21:19:48,Agriculture,
İstanbul Meet & Greet Service,2026-03-13 19:32:34,"Beauty, personal care and wellness",
Piazza Mercato,2026-02-14 17:47:18,"Landmarks, addresses and geography",
Yamaç Sok.,2026-03-03 08:47:46,"Landmarks, addresses and geography",
,2026-02-14 21:30:19,Other and unspecified,
Aristo2 Butik Otel,2026-02-19 18:25:26,"Tourism, lodging and travel",4.5
,2026-03-17 16:09:17,Other and unspecified,
Eski Foça Küçük Çanak Plajı,2026-03-10 04:47:35,"Nature, parks and outdoor places",0.0
Diş Hekimi Dt. Nihat Dabakoğlu,2026-03-14 03:36:17,Healthcare and medical services,3.3
Salihli,2026-02-24 18:31:19,"Landmarks, addresses and geography",
Muradiye Mah.,2026-02-14 11:43:44,Government and municipal services,
Bilecik Kapalı Halk Pazarı,2026-02-28 11:00:49,Retail and trade,
Burger King,2026-02-28 12:36:11,Food and beverages,4.1
Psikolog Fatma Nur Karagöz,2026-02-28 18:43:45,Finance and professional services,
"1 Sok., No:1",2026-02-19 14:49:54,Agriculture,
İzmir Protez Tırnak’s,2026-02-25 21:35:07,"Beauty, personal care and wellness",4.8
Urfa Metro Avm,2026-02-14 08:28:20,Food and beverages,4.1
Behram Sok. (Güneş Sok.),2026-03-17 07:09:34,"Landmarks, addresses and geography",
Manisa Yeni Eğitim Ve Araştırma Hastanesi,2026-03-04 08:48:49,Healthcare and medical services,
S. S. 62 Nolu Manisa Muradiye Birlik,2026-02-22 20:47:17,Transportation and logistics,1.4
,2026-03-16 02:49:33,Other and unspecified,
MarketServis,2026-03-14 04:59:14,"Manufacturing, industry and equipment",4.4
Çanakkale Truva Turizm,2026-03-17 13:26:37,Transportation and logistics,2.8
"Ziya Gökalp 2. Sok., No:6",2026-03-05 18:14:47,"Landmarks, addresses and geography",
Kırıkkale,2026-03-13 08:59:45,"Landmarks, addresses and geography",
Deniz Restaurant,2026-03-07 10:48:37,Food and beverages,4.4
Zara Residence & Avm,2026-02-21 23:38:58,Retail and trade,
,2026-02-14 14:30:17,Other and unspecified,
Altın Sitesi,2026-03-01 18:21:49,Government and municipal services,
Manisa Salihli Devlet Hastanesi,2026-03-09 11:10:12,Healthcare and medical services,3.7
Pergamon Antik Kenti,2026-03-13 22:37:51,"Nature, parks and outdoor places",5.0
Merka Kalıp Plastik Kauçuk,2026-03-10 09:19:22,"Manufacturing, industry and equipment",
Pergamon Antik Kenti,2026-03-13 22:22:47,"Nature, parks and outdoor places",5.0
Akhisar,2026-02-14 18:31:46,"Landmarks, addresses and geography",
Dostlar Pide Ve Kebap,2026-03-04 14:17:54,Food and beverages,4.7
Alimoğlu Baklava,2026-03-17 09:42:17,Food and beverages,4.1
Uğur Kiremit İlkokulu,2026-03-03 18:08:29,Education and training,0.0
Dibekli Grand Hamam,2026-03-14 22:10:05,"Beauty, personal care and wellness",5.0
Diş Hekimi Dt. Nihat Dabakoğlu,2026-03-14 03:36:32,Healthcare and medical services,3.3
Yurtkent Sitesi,2026-03-15 18:32:23,"Tourism, lodging and travel",
Mrt Kahvaltı Odun Köfte,2026-03-13 05:42:47,Food and beverages,3.5
Haydar Aliyev Uluslararası Havalimanı,2026-02-22 11:56:04,"Nature, parks and outdoor places",5.0
Manisa Fotokopi Center,2026-03-07 15:28:00,Retail and trade,4.0
Manisa,2026-02-23 11:48:47,"Landmarks, addresses and geography",
Masal Şatosu,2026-03-05 21:29:39,"Nature, parks and outdoor places",4.5
Goblin Oyun Kulübü,2026-02-24 17:09:18,Sports and active recreation,4.4
Stüdyo Teknik,2026-02-24 20:22:08,"Utilities, security and maintenance services",4.0
Muş Otogarı,2026-02-16 16:26:55,Transportation and logistics,2.1
,2026-02-22 20:44:25,Other and unspecified,
Sungat,2026-02-22 11:52:45,Agriculture,
Süreyya Tabiat Parkı,2026-03-14 22:17:01,"Culture, arts and entertainment",0.0
Vakıf İş Hanı,2026-02-20 22:42:20,Real estate and business properties,3.4
Eskişehir Şehirlerarası Otobüs Terminali,2026-03-16 19:57:49,"Landmarks, addresses and geography",3.9
Halkbank Karabağlar Şubesi,2026-03-17 16:00:16,Agriculture,
Salihli,2026-03-02 19:10:47,"Landmarks, addresses and geography",
Turgutlu,2026-03-06 11:13:03,"Landmarks, addresses and geography",
Sahil Yolu Cad.,2026-03-09 03:22:25,"Landmarks, addresses and geography",
Şoray Balık,2026-03-07 10:49:13,Food and beverages,4.5
Vfs Global Vize İşlem Merkezi,2026-03-09 09:16:14,Finance and professional services,4.4
Ekip Mutfak,2026-02-18 17:34:31,"Manufacturing, industry and equipment",
Cenova,2026-03-17 18:57:15,"Landmarks, addresses and geography",
Yunus Emre İmam Hatip Ortaokulu,2026-03-03 03:25:10,Education and training,0.0
Pazar Pide Salonu,2026-02-16 06:33:59,Food and beverages,4.1
TEB Salihli Şubesi,2026-03-04 09:49:55,Agriculture,
Tepegöl,2026-02-15 09:29:37,"Utilities, security and maintenance services",
Endel Endüstriyel Elektrik,2026-02-14 10:40:49,"IT, telecommunications and electronics",3.8
Spil Dağı Milli Parkı,2026-02-23 21:23:01,"Nature, parks and outdoor places",
Salihli,2026-03-04 21:51:05,"Landmarks, addresses and geography",
Dargeçit,2026-02-16 06:32:21,"Landmarks, addresses and geography",
,2026-03-15 22:19:28,Other and unspecified,
Ciğer Diyarı,2026-03-01 08:44:06,Food and beverages,4.9
Honda Yükseliş Moto,2026-03-03 20:50:19,"Automotive, motorcycles and vehicles",4.2
Hacıoğulları Kurbanlık Canlı Hayvan Alım Satım,2026-03-06 21:25:15,Agriculture,
Kozak Yaylası,2026-03-12 06:23:59,Other and unspecified,
Saklıkent Gizli Cennet,2026-03-15 18:13:02,"Nature, parks and outdoor places",4.9
Hasavyurt Otobüs Terminalı,2026-02-14 11:41:43,"Landmarks, addresses and geography",4.2
Özgen Makine,2026-03-06 06:28:46,"Manufacturing, industry and equipment",
Süreyya Tabiat Parkı,2026-02-13 21:30:22,"Nature, parks and outdoor places",
Mersin,2026-03-11 07:05:26,"Landmarks, addresses and geography",
Turgut Yem,2026-02-26 10:00:14,Food and beverages,
Ulusoy Dikili Otogar Şubesi,2026-02-14 11:46:04,Transportation and logistics,3.8
İzmir,2026-03-13 08:59:23,"Landmarks, addresses and geography",
S. S. 62 Nolu Manisa Muradiye Birlik,2026-03-17 13:25:22,Transportation and logistics,1.4
Salon İlyas,2026-03-03 10:17:16,"Beauty, personal care and wellness",
Alsancak Mah.,2026-02-20 12:52:25,Government and municipal services,
Bereket Mandıra,2026-02-14 06:49:06,Food and beverages,4.0
,2026-03-16 12:41:02,Other and unspecified,
Neden Pide,2026-03-10 16:13:57,Food and beverages,4.1
"2. Çam Sok., No:44/A",2026-02-17 16:29:19,Agriculture,
Salon İlyas,2026-03-03 10:18:12,"Beauty, personal care and wellness",
,2026-02-23 11:48:18,Other and unspecified,
,2026-02-22 14:24:58,Other and unspecified,
Aydoğdu Mah.,2026-02-26 20:32:12,Government and municipal services,
Mimar Sinan Mah.,2026-03-03 08:46:13,Government and municipal services,
Ciudad de Zaragoza,2026-02-16 21:46:41,"Landmarks, addresses and geography",
Karaca Pastanesi,2026-02-22 12:54:00,Other and unspecified,4.4
Spil Dağı Milli Parkı,2026-02-13 23:53:51,Government and municipal services,0.0
Metro Toptancı Market,2026-03-17 19:21:35,Food and beverages,4.2
Montreale Katedrali,2026-02-14 17:48:50,Religion and community organizations,
Turgutlu Market,2026-02-15 09:23:09,Food and beverages,4.1
Gürlek Mağarası,2026-03-08 22:38:12,"Nature, parks and outdoor places",
Aslan bey mangal evi,2026-02-16 12:23:53,Food and beverages,3.5
,2026-03-14 11:50:29,Other and unspecified,
Manisa,2026-03-10 20:12:54,"Landmarks, addresses and geography",
Turgutlu Kent Müzesi,2026-03-10 16:12:16,"Nature, parks and outdoor places",4.9
Kütahya Çinigar Otogarı,2026-02-14 14:31:14,"Landmarks, addresses and geography",2.0
S. S. 62 Nolu Manisa Muradiye Birlik,2026-03-17 13:26:48,Transportation and logistics,1.4
Çapraz Elektrik ve Hırdavat,2026-02-17 09:20:58,Retail and trade,4.4
Karakum Plajı,2026-03-10 04:48:37,"Nature, parks and outdoor places",0.0
Dikili Su Evleri,2026-02-22 20:55:38,Government and municipal services,
Bilişim Teknik,2026-02-26 20:11:01,"Utilities, security and maintenance services",4.8
Sandal Mah.,2026-03-04 22:08:07,Government and municipal services,
Vıp Mutfak Güzelyurt,2026-02-15 17:47:09,Food and beverages,
Halitpaşa Mah.,2026-02-15 09:30:06,Government and municipal services,
,2026-02-28 12:27:54,Other and unspecified,
Mantrak Motorlu Araçlar,2026-02-14 07:11:53,"Automotive, motorcycles and vehicles",
Mia Cafe,2026-03-09 19:31:55,Food and beverages,4.7
Antalya Yandex Uber Taksi Taxi,2026-02-14 20:42:15,"Automotive, motorcycles and vehicles",
Afitap Pub & Brasserie,2026-02-25 21:59:18,Food and beverages,3.7
Manisa Celal Bayar Üniversitesi Sarıgöl Meslek Yüksekokulu,2026-03-09 12:43:54,Education and training,4.0
Manisa Ambarı,2026-03-14 06:40:55,Transportation and logistics,4.2
Adnan Menderes Havaalanı,2026-03-06 14:13:21,"Nature, parks and outdoor places",4.4
Eskişehir,2026-03-13 12:03:35,"Landmarks, addresses and geography",
Canlı,2026-03-01 08:31:50,"Nature, parks and outdoor places",
Kar Teknik,2026-02-20 08:04:00,"Utilities, security and maintenance services",
,2026-03-06 21:16:43,Other and unspecified,
İzmir Kuyumcular Ve Sarraflar Odası,2026-03-12 13:09:51,Retail and trade,0.0
CarrefourSA,2026-03-05 18:41:11,Food and beverages,3.9
Kord Market,2026-03-14 22:10:22,"Beauty, personal care and wellness",4.9
Acro Tk Plastik,2026-03-06 19:43:19,"Manufacturing, industry and equipment",
Balıkesir Çarşı Hamamı,2026-03-14 22:15:26,"Beauty, personal care and wellness",
Zeferan Restoran,2026-03-06 19:34:44,Food and beverages,5.0
Trendyol,2026-03-01 13:28:19,Retail and trade,4.2
İkmal Maliye Okulu Ve Eğitim Merkez Komutanlığı Küçükyalı - İstanbul,2026-03-06 09:58:07,Education and training,
,2026-03-13 02:51:18,Other and unspecified,
Defne Eczanesi,2026-03-11 19:55:41,Healthcare and medical services,
Teknik Yapı - Evora Denizli Satış Ofisi,2026-03-15 07:53:29,Real estate and business properties,3.9
Sarısu Mah.,2026-03-17 08:49:25,Government and municipal services,
Sandal Mah.,2026-03-04 21:53:37,Government and municipal services,
Danşman Ticaret Mondial ve Motovento Showroom,2026-03-17 17:39:51,"Automotive, motorcycles and vehicles",4.3
İstanbul Pastanesi,2026-03-09 08:24:29,Food and beverages,4.2
Muradiye Mah.,2026-02-22 20:44:52,Government and municipal services,
Ağam Baklavaları,2026-03-12 07:38:29,Food and beverages,4.5
Pınarbaşı,2026-03-13 13:38:37,"Landmarks, addresses and geography",
Samsun Çarşamba Havalimanı,2026-02-26 03:29:13,"Nature, parks and outdoor places",4.0
El Giza Piramitleri Kompleksi,2026-03-13 14:29:53,Other and unspecified,
Kozan,2026-03-08 15:13:27,"Landmarks, addresses and geography",
Sandal Mah.,2026-03-04 22:06:14,Government and municipal services,
Macrocenter,2026-02-17 12:13:52,Food and beverages,4.4
İzmir Kalıp,2026-03-13 13:00:28,"Manufacturing, industry and equipment",
,2026-02-17 16:05:13,Other and unspecified,
Şok,2026-03-06 18:27:57,Food and beverages,3.5
Muradiye Mah.,2026-02-14 11:45:17,Government and municipal services,
Can Bilgisayar,2026-03-16 08:17:17,"Utilities, security and maintenance services",5.0
