org_name,time,category,org_rating
Bafra Evimiss Yöresel Lezzetler,2026-02-13 21:36:53,Food and beverages,4.4
Arçelik Beko Yetkili Servisi,2026-03-16 09:26:07,"Utilities, security and maintenance services",
Atakum Ortak Sağlık Güvenlik Birimi,2026-03-10 10:06:16,"Manufacturing, industry and equipment",
İlkadım,2026-02-21 23:20:20,"Nature, parks and outdoor places",
Havza,2026-03-16 12:28:06,"Landmarks, addresses and geography",
45. Sok.,2026-03-10 01:11:07,"Landmarks, addresses and geography",
Çimenli Mah.,2026-02-15 10:36:56,Government and municipal services,
Neolokal,2026-03-03 15:14:41,Food and beverages,4.4
Efor Emlak & İnşaat Danışmanlık,2026-02-18 09:00:05,Real estate and business properties,4.3
,2026-02-27 18:11:12,Other and unspecified,
Kumpirci,2026-03-07 12:18:46,Food and beverages,
,2026-03-04 07:25:43,Other and unspecified,
Kır Sok.,2026-02-22 13:31:36,"Landmarks, addresses and geography",
Otantik,2026-03-07 12:20:39,Food and beverages,4.3
,2026-02-24 12:23:51,Other and unspecified,
Giresun Meydanı,2026-03-06 14:29:02,"Nature, parks and outdoor places",0.0
,2026-02-27 21:10:33,Other and unspecified,
,2026-03-15 18:11:31,Other and unspecified,
Bizim Lokanta,2026-02-16 14:37:50,Food and beverages,4.2
Pirhan,2026-03-14 15:15:54,Food and beverages,4.1
Samsun Oto Çekici Pusula Oto Kurtarma ve Kurtarıcı iletişim,2026-02-13 23:15:55,Transportation and logistics,4.9
Kaş Marina,2026-03-09 16:02:07,Transportation and logistics,4.4
,2026-02-27 07:44:42,Other and unspecified,
Livane Eczanesi,2026-03-15 11:20:58,Healthcare and medical services,1.9
Hastane Mah. (Hastanebaşı Mah.),2026-03-04 21:28:28,Government and municipal services,
Vardallar Peugeot,2026-03-04 12:17:01,"Automotive, motorcycles and vehicles",4.1
,2026-03-15 13:39:25,Other and unspecified,
Görgülü Emlak ve inşaat,2026-02-24 20:37:51,Real estate and business properties,4.1
,2026-03-09 17:30:21,Other and unspecified,
Beyaz İnci Çiçekçilik,2026-03-02 21:06:52,"Nature, parks and outdoor places",0.0
İstanbul,2026-02-28 13:01:52,"Landmarks, addresses and geography",
Mitsis Faliraki,2026-02-28 10:54:56,"Tourism, lodging and travel",4.1
Samsun,2026-03-13 17:19:44,"Landmarks, addresses and geography",
"Kaptanağa Sok., No:3",2026-03-14 20:20:16,"Landmarks, addresses and geography",
Çaykara,2026-02-16 13:51:31,"Landmarks, addresses and geography",
"Selimpaşa Sok., No:7",2026-03-15 02:43:52,"Landmarks, addresses and geography",
Alanlı Mah.,2026-02-27 21:20:10,Government and municipal services,
Aras Kargo,2026-03-09 13:29:29,Transportation and logistics,2.5
Türkiş Aktarma Durağı,2026-02-26 10:49:50,Transportation and logistics,
Las Tapas Restaurant & Bistro,2026-02-23 06:50:59,Food and beverages,5.0
Uzgur İlkokulu,2026-02-22 14:31:05,Education and training,
Iğdır Suveren Jandarma Karakolu,2026-03-07 18:07:23,"Landmarks, addresses and geography",0.0
Ayasofya Müzesi,2026-02-26 10:00:13,"Nature, parks and outdoor places",5.0
Foto Ender,2026-03-01 09:47:19,Finance and professional services,4.6
Samsun Eğitim ve Araştırma Hastanesi,2026-02-16 05:17:45,Healthcare and medical services,3.5
Flower Market,2026-03-01 21:08:12,"Beauty, personal care and wellness",5.0
Gökal Beldesi,2026-03-09 11:12:39,"Landmarks, addresses and geography",
Türk Kızılayı Kan Bağışı Merkezi,2026-02-19 20:05:53,Religion and community organizations,
AHL Park,2026-03-17 07:06:05,Retail and trade,4.4
Samsun Çarşamba Havalimanı,2026-03-08 10:18:02,"Nature, parks and outdoor places",4.0
Samsun,2026-03-06 14:36:17,"Landmarks, addresses and geography",
Aka Kırtasiye,2026-03-05 13:27:09,"Nature, parks and outdoor places",4.1
Niksar Otogarı,2026-02-14 16:09:39,"Landmarks, addresses and geography",3.1
Eski Adliye,2026-03-11 06:46:13,Real estate and business properties,
Medical Park Samsun Hastanesi,2026-03-06 16:56:17,Healthcare and medical services,3.9
Kalamış Restoran,2026-02-17 11:15:06,Food and beverages,4.4
Anayurt Sok.,2026-03-09 15:16:59,"Landmarks, addresses and geography",
Halkbank Atakum Şubesi,2026-03-05 07:03:48,Agriculture,1.4
Soo House Coffee,2026-02-23 19:23:43,Food and beverages,0.0
Cumhuriyet Mah.,2026-03-11 19:38:27,Government and municipal services,
Decathlon,2026-02-16 20:29:30,Sports and active recreation,4.4
Yandex,2026-02-24 11:22:30,"IT, telecommunications and electronics",5.0
İkizler Tandır Salonu,2026-02-23 14:46:54,Food and beverages,4.4
Anıtkabir,2026-02-18 17:49:36,"Nature, parks and outdoor places",5.0
,2026-03-07 23:28:32,Other and unspecified,
Sümela Manastırı,2026-03-10 18:43:10,"Nature, parks and outdoor places",4.3
Samsun,2026-02-22 12:19:21,"Landmarks, addresses and geography",
,2026-03-05 20:18:48,Other and unspecified,
Victoria Ve Albert Müzesi,2026-02-28 13:37:46,"Nature, parks and outdoor places",4.4
Ondokuz Mayıs Üniversitesi Diş Hekimliği Fakültesi,2026-02-17 04:38:28,Healthcare and medical services,2.9
Samsun Nakliyat,2026-03-02 12:15:03,Transportation and logistics,
Kaya Kebap,2026-03-04 20:34:27,Food and beverages,5.0
AutoClub,2026-03-09 06:40:36,"Automotive, motorcycles and vehicles",4.3
Türkiş,2026-02-26 10:51:02,Transportation and logistics,
Çorum,2026-02-22 22:20:19,"Landmarks, addresses and geography",
BYD Plaza - Samoto,2026-02-18 12:37:48,"Automotive, motorcycles and vehicles",4.9
Luna Bayan Kuaförü,2026-03-06 14:51:48,"Beauty, personal care and wellness",
"Şh. İbrahim Karaoğlanoğlu Cad., No:5",2026-03-15 13:08:05,Agriculture,
,2026-02-23 21:14:32,Other and unspecified,
Anadolu Kitap Kafe,2026-02-27 18:46:37,Food and beverages,
Baklavacı İlhan,2026-03-09 13:25:12,"Manufacturing, industry and equipment",4.4
Starbucks,2026-02-21 22:26:19,Food and beverages,4.0
Opet,2026-03-03 20:37:08,"Automotive, motorcycles and vehicles",2.8
Elon Kuaför,2026-03-06 14:48:19,Retail and trade,4.7
Ziyafet kuzu çevirme manisa,2026-03-17 15:14:03,Food and beverages,4.7
Sidelya Kumpir,2026-03-07 12:19:40,Food and beverages,
,2026-03-10 08:08:13,Other and unspecified,
Trabzon,2026-03-01 16:44:28,"Landmarks, addresses and geography",
Tekkeköy,2026-02-16 19:50:16,"Landmarks, addresses and geography",
Bafra Anadolu Lisesi,2026-02-14 11:41:48,Agriculture,
,2026-03-15 10:02:35,Other and unspecified,
Amisos Cafe & Restaurant,2026-03-09 12:35:00,Food and beverages,3.7
Çalıkuşu,2026-03-07 23:27:59,Food and beverages,3.9
Ondokuz Mayıs Üniversitesi Diş Hekimliği Fakültesi,2026-02-17 04:37:36,Healthcare and medical services,2.9
23 Nisan Ortaokulu,2026-02-14 06:15:35,Education and training,0.0
Cumhuriyet Meydanı,2026-03-15 18:12:12,"Landmarks, addresses and geography",
Samsun,2026-02-26 10:48:42,"Landmarks, addresses and geography",
Avtovokzal Chemal,2026-03-08 19:24:51,"Landmarks, addresses and geography",3.8
Obasya Kırsal Konaklama Tesisi,2026-03-08 21:18:19,"Nature, parks and outdoor places",0.0
Türkiş,2026-02-26 10:50:06,Transportation and logistics,
Konaşoğulları Sok.,2026-02-21 21:55:02,"Landmarks, addresses and geography",
,2026-02-22 14:56:04,Other and unspecified,
Peta Shoes,2026-03-10 18:12:55,Retail and trade,4.7
,2026-02-26 16:02:03,Other and unspecified,
İstanbul,2026-02-20 19:31:55,"Landmarks, addresses and geography",
,2026-03-17 15:45:57,Other and unspecified,
Özgür Çorum Leblebisi,2026-02-22 22:32:57,Food and beverages,4.5
Sivas Şehirlerarası Otobüs Terminali,2026-02-14 14:00:45,"Landmarks, addresses and geography",4.1
,2026-02-15 14:16:18,Other and unspecified,
Prespero Coffee & Bakery,2026-03-12 17:40:03,Food and beverages,5.0
Amisos Tepesi,2026-03-03 20:33:56,"Nature, parks and outdoor places",4.3
Elia Restaurant - Lounge,2026-02-24 11:05:49,Food and beverages,4.9
Sunrise Pearl Hotel & SPA,2026-02-15 13:49:07,"Tourism, lodging and travel",4.8
Ortaköy Esnaf Ve Sanatkarlar Odası Başkanlığı,2026-03-07 01:27:47,Retail and trade,
,2026-03-17 10:13:55,Other and unspecified,
Boztepe Mah.,2026-03-10 19:18:20,Government and municipal services,
,2026-03-16 12:03:55,Other and unspecified,
"Şehit Piyade Er Bekir Anıl Erdal Cad., No:22",2026-03-11 18:35:21,Agriculture,
Fora Restaurant,2026-02-14 15:50:57,Food and beverages,4.4
Tcdd Taşımacılık Samsun Yatakhanesi,2026-02-14 02:09:30,"Tourism, lodging and travel",
"Atatürk Bul., No:122",2026-03-17 05:58:07,Agriculture,
Fatih 14. Sok.,2026-02-26 13:19:40,"Landmarks, addresses and geography",
Hayır İşleri Derneği,2026-03-10 10:04:45,Government and municipal services,
Kaya Filo,2026-02-17 06:53:25,"Automotive, motorcycles and vehicles",
Samsun 55 Kuaför Salonu,2026-03-15 09:59:43,Retail and trade,5.0
Cumhuriyet Meydanı,2026-03-15 15:40:50,"Landmarks, addresses and geography",
Brooklynn,2026-03-03 14:52:04,Food and beverages,4.4
Samsun Eğitim ve Araştırma Hastanesi Ek Hizmet Binası,2026-03-11 05:21:04,"Beauty, personal care and wellness",4.2
Korgan,2026-02-27 12:13:19,"Landmarks, addresses and geography",
Şahinkaya Kanyonu,2026-02-26 09:57:02,"Nature, parks and outdoor places",4.2
Rize Belediyesi,2026-03-05 08:06:49,Government and municipal services,0.0
,2026-03-12 07:29:45,Other and unspecified,
Sarayburnu Pastanesi,2026-02-20 16:12:08,Food and beverages,4.3
"287. Sok., No:9",2026-03-11 08:37:00,Agriculture,
Anit Park,2026-02-14 09:09:35,"Culture, arts and entertainment",5.0
Phasellis Antik Kenti,2026-02-14 16:07:46,"Nature, parks and outdoor places",5.0
,2026-03-13 07:56:15,Other and unspecified,
Tokat,2026-03-02 22:53:19,"Landmarks, addresses and geography",
Cumhuriyet Meydanı,2026-03-15 18:10:59,"Landmarks, addresses and geography",
Türkiye Diyabet Vakfı,2026-02-27 16:05:01,Government and municipal services,0.0
Havza Belediyesi Halı Saha,2026-02-18 15:01:37,Sports and active recreation,
Bayramşah Köyü,2026-03-03 02:23:13,Government and municipal services,
Florya Sosyal Tesisleri,2026-03-13 13:23:09,Food and beverages,4.4
Çatalzeytin,2026-03-13 15:55:56,"Landmarks, addresses and geography",
,2026-02-28 07:15:16,Other and unspecified,
Topkapı Sarayı Müzesi,2026-03-15 19:12:10,"Nature, parks and outdoor places",5.0
Samsun Büyükşehir Belediyesi,2026-03-15 18:30:05,Government and municipal services,0.0
Havza,2026-02-23 21:07:54,"Landmarks, addresses and geography",
,2026-03-10 19:13:27,Other and unspecified,
Samsun,2026-03-13 05:44:24,"Landmarks, addresses and geography",
Usluoğlu Baklava,2026-03-06 16:51:51,Food and beverages,4.1
Karadeniz Yufka,2026-03-05 13:18:01,Food and beverages,4.0
Sevgi Parkı,2026-02-14 09:12:36,"Culture, arts and entertainment",4.5
Trabzon Devlet Hastanesi,2026-03-10 13:24:38,Healthcare and medical services,
Armut Tepesi,2026-03-03 12:25:51,"Nature, parks and outdoor places",
Aras Kargo,2026-03-09 13:51:00,Transportation and logistics,2.3
Nefes Cafe Restoran,2026-03-01 20:42:29,Food and beverages,4.2
Samsun Büyükşehir Belediyesi Hafif Raylı Sistem İşletmesi Genel Müdürlüğü,2026-03-05 14:14:00,Transportation and logistics,0.0
Karataşlar Otomotiv,2026-02-22 19:17:15,"Automotive, motorcycles and vehicles",4.4
Ordu Üniversitesi Eğitim ve Araştırma Hastanesi,2026-02-19 07:05:08,Healthcare and medical services,3.1
,2026-02-17 06:53:54,Other and unspecified,
İlkadım,2026-02-19 10:29:55,"Nature, parks and outdoor places",
Çeltek Mah.,2026-02-24 14:04:03,Government and municipal services,
Cağaloğlu süit otel,2026-02-26 10:50:34,"Tourism, lodging and travel",0.0
Karya Fırın,2026-02-28 18:08:15,Food and beverages,
Selamet Kitap ve Dijital Baskı,2026-03-01 11:33:23,"Nature, parks and outdoor places",4.4
Amasya Kalesi,2026-02-15 10:13:42,"Nature, parks and outdoor places",4.6
Kesimoğlu Geri Dönüşüm Merkezi,2026-03-11 04:46:53,Government and municipal services,
Samsun,2026-03-11 21:52:29,"Landmarks, addresses and geography",
Büyük Oto Yıkama,2026-03-05 19:22:15,"Automotive, motorcycles and vehicles",
Figani Köyü,2026-03-01 14:17:29,"Landmarks, addresses and geography",
Bafra,2026-02-14 20:03:20,"Landmarks, addresses and geography",
Özön Otomotiv,2026-03-08 20:20:58,"Automotive, motorcycles and vehicles",4.1
Cermodern,2026-03-10 19:10:11,"Culture, arts and entertainment",4.5
Sancaklı Mah.,2026-02-27 07:47:17,Government and municipal services,
,2026-02-18 16:46:26,Other and unspecified,
,2026-02-22 17:41:16,Other and unspecified,
Patinaj Petshop & Yiğit Online Teknoloji,2026-02-20 07:48:22,"Beauty, personal care and wellness",
,2026-03-15 15:43:33,Other and unspecified,
Belediye Evleri Mah.,2026-02-24 08:36:00,Government and municipal services,
Gölbaşı Mezarlığı,2026-02-14 08:52:07,Other and unspecified,
Beşikkaya Mah.,2026-02-17 20:57:08,Government and municipal services,
,2026-02-15 14:15:50,Other and unspecified,
,2026-02-18 12:37:27,Other and unspecified,
153 Restoran,2026-03-03 15:04:55,Food and beverages,4.3
Çorum Meydanı,2026-03-16 12:27:32,"Culture, arts and entertainment",3.4
Gazi Müzesi,2026-03-05 20:38:59,"Nature, parks and outdoor places",5.0
Şule Yüksel Şenler Kız Anadolu İmam Hatip Lisesi,2026-02-23 21:04:42,Agriculture,
Odunpazari Evleri,2026-03-12 17:17:26,Government and municipal services,
Terme Yüzme ve Tenis Okulu,2026-02-26 16:26:06,Sports and active recreation,
Hayri İnal Konağı,2026-02-21 17:23:36,"Nature, parks and outdoor places",5.0
,2026-03-01 11:53:00,Other and unspecified,
Trafik Art,2026-03-15 13:39:38,"Automotive, motorcycles and vehicles",
Marmaray Maltepe İstasyonu,2026-03-05 12:35:31,"Nature, parks and outdoor places",0.0
Vezirköprü Sosyal Güvenlik İlçe Müdürlüğü,2026-03-05 12:25:58,Government and municipal services,
Olimp,2026-03-06 02:59:14,"Automotive, motorcycles and vehicles",4.4
Akman Garaj,2026-02-28 07:14:24,"Automotive, motorcycles and vehicles",
Samsun Çarşamba Havalimanı,2026-02-21 01:34:30,"Nature, parks and outdoor places",4.0
Ankara Üniversitesi Cebeci Kampüsü,2026-02-22 05:37:51,Education and training,
Çatalca,2026-03-07 18:17:17,"Landmarks, addresses and geography",
The Rus Exclusive Detailing,2026-03-05 19:23:42,"Automotive, motorcycles and vehicles",4.3
Novada Ordu Alışveriş Merkezi,2026-02-13 22:24:29,Retail and trade,3.9
Bir Kelebek Masalı,2026-03-09 22:15:42,"Culture, arts and entertainment",
Perçin Sok.,2026-02-14 20:03:28,"Landmarks, addresses and geography",
Topkapı Sarayı Müzesi,2026-03-15 19:11:14,"Nature, parks and outdoor places",5.0
Büyük Cami,2026-02-15 18:08:42,Religion and community organizations,4.9
Ordu,2026-03-17 13:02:54,"Landmarks, addresses and geography",
Mispak Halı Koltuk Yıkama,2026-02-13 22:01:39,"Utilities, security and maintenance services",
Lyceum № 180,2026-02-20 09:01:13,Agriculture,4.2
Eski Adliye,2026-03-11 06:47:11,Real estate and business properties,
İstanbul,2026-02-20 19:32:49,"Landmarks, addresses and geography",
"Çamlıdere Sok., No:10",2026-02-17 20:15:44,Agriculture,
,2026-03-16 12:01:59,Other and unspecified,
Vitrin Auto,2026-02-15 20:29:58,"Automotive, motorcycles and vehicles",4.2
T. C. Hazine ve Maliye Bakanlığı Personel Genel Müdürlüğü,2026-02-28 21:16:23,Government and municipal services,
Samsun İş Sağlığı Güvenliği,2026-03-03 12:24:08,"Manufacturing, industry and equipment",
Özçam Villalari,2026-02-14 09:53:14,Government and municipal services,
,2026-02-17 07:39:37,Other and unspecified,
Kayalık Türbe 1 Nolu Sok.,2026-02-15 10:36:41,"Landmarks, addresses and geography",
Soo House Coffee,2026-03-08 00:11:48,Food and beverages,0.0
Sun Brothers Pizza Samsun,2026-03-04 13:38:17,Food and beverages,5.0
Yaylasaray Köyü,2026-03-05 18:48:52,"Landmarks, addresses and geography",
Tonia,2026-03-08 12:30:47,"Landmarks, addresses and geography",
Migros,2026-02-14 08:45:54,Food and beverages,4.0
Köprübaşı,2026-03-11 10:43:59,"Landmarks, addresses and geography",
,2026-02-15 08:46:22,Other and unspecified,
Çağ Otomotiv,2026-02-21 09:34:55,"Automotive, motorcycles and vehicles",
Taba,2026-03-02 18:41:00,Retail and trade,
Ladik,2026-02-15 04:22:09,"Landmarks, addresses and geography",
"Zafer 2. Cad., No:46",2026-02-23 08:16:56,"Landmarks, addresses and geography",
Gürcüoğlu,2026-02-16 06:07:15,Food and beverages,4.0
,2026-03-15 15:42:52,Other and unspecified,
,2026-03-04 16:10:21,Other and unspecified,
Samsun Çarşamba İlçe Sağlık Müdürlüğü,2026-02-21 11:39:46,Government and municipal services,
Aydeniz Cnc İşlemleri Mebmran Kapak Mobilya İmalat,2026-03-13 10:49:10,"Construction, renovation and interior",
Gazi Müzesi,2026-02-14 08:09:59,"Nature, parks and outdoor places",5.0
Cumhuriyet Meydanı,2026-03-15 15:42:03,"Landmarks, addresses and geography",
UPS,2026-02-26 07:41:28,Transportation and logistics,4.1
Kapadokya Havalimanı,2026-02-15 13:48:04,Transportation and logistics,
Terme Ticaret Borsası,2026-02-23 21:21:43,Retail and trade,
Melike Hatun Çarşısı,2026-02-14 07:44:10,Retail and trade,4.1
,2026-02-20 21:31:30,Other and unspecified,
Sky Garden,2026-02-27 20:41:59,"Nature, parks and outdoor places",4.3
DHL lojistik samsun depo,2026-03-17 12:05:18,Government and municipal services,
Türk Telekom,2026-03-05 21:27:35,"IT, telecommunications and electronics",3.6
Life Station Cafe,2026-02-28 22:42:30,Food and beverages,4.1
Sulusaray,2026-02-18 19:01:12,"Landmarks, addresses and geography",
Auto Wash,2026-02-20 21:35:00,"Automotive, motorcycles and vehicles",4.6
Terme,2026-03-14 12:25:16,"Landmarks, addresses and geography",
Abika Kırtasiye,2026-03-01 11:29:43,"Nature, parks and outdoor places",3.7
,2026-03-15 20:22:16,Other and unspecified,
Ihlamur Kafe,2026-02-14 06:55:08,Food and beverages,4.2
Kuzuluk Mahallesi Cami,2026-02-26 18:40:10,Religion and community organizations,
Zil Kale,2026-03-16 18:14:04,"Nature, parks and outdoor places",4.7
,2026-03-06 22:08:46,Other and unspecified,
BYD Plaza - Samoto,2026-02-18 12:40:43,"Automotive, motorcycles and vehicles",4.9
Bafra Olimpiyat Kapalı Çim Halı Saha,2026-03-17 05:23:30,Sports and active recreation,4.3
,2026-02-20 23:20:32,Other and unspecified,
Adanaia,2026-02-26 09:55:56,"Landmarks, addresses and geography",
Of Apart & Aile Pansiyonu,2026-03-16 18:25:29,"Tourism, lodging and travel",
Belediye Evleri Sürücü- Operatörlük Kursu,2026-03-05 02:40:26,"Automotive, motorcycles and vehicles",5.0
Pillavhane,2026-02-19 10:29:26,Food and beverages,4.1
Eminevim Samsun Şube,2026-03-05 07:22:14,Finance and professional services,4.0
Mega Elektronik,2026-03-10 15:37:02,Retail and trade,
Tatlı Paticikler Pet,2026-02-26 17:14:41,"Beauty, personal care and wellness",4.7
,2026-03-15 13:14:21,Other and unspecified,
Kanuni Eğitim ve Araştırma Hastanesi,2026-03-10 13:24:11,Healthcare and medical services,4.4
Samkart başvuru,2026-03-03 13:40:17,Transportation and logistics,
Öncü Döner,2026-03-17 14:36:35,Food and beverages,3.8
,2026-03-11 18:30:28,Other and unspecified,
Ranchero,2026-02-26 12:56:52,Food and beverages,4.3
Levent Ambalaj,2026-02-16 19:03:57,"Nature, parks and outdoor places",4.1
Çanakkale,2026-02-14 10:36:23,"Landmarks, addresses and geography",
Hanife Hatun Camii Ve Külliyesi,2026-02-26 07:43:52,Religion and community organizations,4.9
Öz Diyarbakır Sofrası,2026-02-27 10:18:58,Food and beverages,4.2
Ergin Eczanesi,2026-03-12 19:45:09,Healthcare and medical services,
Derya Tesisleri,2026-03-15 11:31:23,"Construction, renovation and interior",3.7
Kayseri Erciyes Nakliyat Kargo,2026-02-17 13:29:38,Transportation and logistics,4.1
Kuryenet,2026-02-23 08:50:03,"Utilities, security and maintenance services",1.0
Aslan Kırtasiye,2026-03-01 11:31:01,"Nature, parks and outdoor places",4.8
Fatsa Sahil Parkı,2026-02-14 09:09:58,"Culture, arts and entertainment",4.6
Ortaköy Esnaf Ve Sanatkarlar Odası Başkanlığı,2026-03-07 01:29:15,Retail and trade,
Ünye Hükümet Konağı,2026-02-22 09:51:18,Government and municipal services,0.0
Niksar,2026-03-04 10:46:21,"Landmarks, addresses and geography",
Ufuk Kırtasiye,2026-03-01 11:32:36,"Nature, parks and outdoor places",4.1
Ptt,2026-02-17 13:29:16,"Landmarks, addresses and geography",4.1
Ayancık,2026-03-17 13:01:22,"Landmarks, addresses and geography",
Kuveyt Türk Tokat Şubesi,2026-02-26 10:43:07,Agriculture,2.6
Samsun,2026-03-06 02:58:55,"Landmarks, addresses and geography",
Eskişehir Şehirlerarası Otobüs Terminali,2026-02-21 14:11:27,"Landmarks, addresses and geography",3.9
Tarihi Göğceli Camii,2026-02-26 07:50:35,Religion and community organizations,5.0
Op. Dr. Ahmet Akdoğan Ortopedi Ve Travmatoloji,2026-02-17 17:02:10,Finance and professional services,
,2026-03-17 12:06:36,Other and unspecified,
Gülhan Restoran,2026-02-16 14:36:39,Food and beverages,
Halkbank Atakum Şubesi,2026-03-05 07:05:03,Agriculture,1.4
,2026-03-06 01:11:10,Other and unspecified,
Ondokuz Mayıs Üniversitesi Diş Hekimliği Fakültesi,2026-02-17 04:37:02,Healthcare and medical services,2.9
Samsun Şehir Kütüphanesi,2026-03-01 11:54:24,Government and municipal services,
Öncü Döner,2026-02-22 14:56:02,Food and beverages,3.8
Berlin,2026-02-18 15:08:37,"Landmarks, addresses and geography",
Büyük Anadolu Hastanesi,2026-03-14 20:20:02,Healthcare and medical services,4.1
Meşe Tesisleri,2026-03-08 21:17:33,"Tourism, lodging and travel",4.0
Karacalar Mah.,2026-03-16 06:10:24,Government and municipal services,
Halkbank Atakum Şubesi,2026-03-05 07:04:20,Agriculture,1.4
Fatsa Sahil Parkı,2026-02-14 09:13:00,"Culture, arts and entertainment",4.6
Ordu Büyükşehir Belediyesi Toplu Ulaşım Merkezi,2026-02-18 13:12:59,Transportation and logistics,
Costal Sahil,2026-03-10 20:24:52,"Nature, parks and outdoor places",0.0
Mayo Center,2026-02-16 20:27:30,Retail and trade,4.1
Erdem Eczanesi,2026-02-21 13:48:15,Food and beverages,
Yusuf Ziya Yılmaz Samsun Şehirlerarası Otobüs Terminali,2026-02-14 02:10:28,"Landmarks, addresses and geography",2.9
Uzunlar Pide & Lahmacun,2026-03-16 11:47:38,Food and beverages,4.5
,2026-02-27 03:08:28,Other and unspecified,
Redline Kuaför Atakum,2026-03-12 17:48:33,"Beauty, personal care and wellness",4.7
JTech,2026-02-19 12:03:41,Food and beverages,5.0
Beşyol Eczanesi,2026-02-22 18:43:43,Healthcare and medical services,
Akbilek Mah.,2026-03-10 10:56:05,Government and municipal services,
"Yörükler Köy Yolu, No:20",2026-03-09 16:32:44,"Landmarks, addresses and geography",
Ordu,2026-03-01 11:34:29,"Landmarks, addresses and geography",
Coffee Home,2026-02-27 04:45:57,Food and beverages,4.4
Köse Konağı,2026-03-01 16:45:07,"Tourism, lodging and travel",
Kocaeli,2026-03-02 17:10:40,"Landmarks, addresses and geography",
,2026-03-08 17:43:31,Other and unspecified,
