org_name,time,category,org_rating
,2026-03-07 08:01:25,Other and unspecified,
Meşeli Küme Evler,2026-03-14 16:16:14,"Landmarks, addresses and geography",
Çorlu,2026-03-12 12:00:48,"Landmarks, addresses and geography",
Salda Turizm,2026-03-10 14:54:47,"Tourism, lodging and travel",4.6
Konya Kebap Evi,2026-03-09 16:23:47,Food and beverages,5.0
Sorgun,2026-02-19 00:12:54,"Landmarks, addresses and geography",
Patara Plajı,2026-02-27 10:38:09,"Nature, parks and outdoor places",
Lobby Cafe & Restaurant,2026-02-14 18:49:00,Food and beverages,
Arcul de Triumf,2026-03-01 09:35:39,"Nature, parks and outdoor places",4.2
Erasta Edirne Alışveriş Merkezi,2026-02-28 16:25:15,Retail and trade,4.4
,2026-03-16 14:21:54,Other and unspecified,
Tarım Kredi Kooperatif Market,2026-02-27 15:55:49,Food and beverages,4.0
Kardelen Aile Kebap Salonu,2026-03-14 06:17:47,Food and beverages,4.7
Çanakkale Şehitleri Anıtı ve Harp Müzesi,2026-03-10 17:20:37,"Nature, parks and outdoor places",5.0
Bayan Kuaforu Biroll,2026-03-16 19:15:10,"Beauty, personal care and wellness",5.0
Tulipa Cafe Restaurant,2026-02-22 18:42:11,Food and beverages,4.3
Smart Edirne,2026-03-12 16:12:00,Retail and trade,
Selimiye Cami,2026-03-06 19:40:51,Religion and community organizations,5.0
Sakız Adası Feribot Bileti Çeşme – Sakız Turyol Ulusoy Liman,2026-03-09 18:23:08,Transportation and logistics,3.9
Taşpınar evden eve nakliyat,2026-02-27 17:36:06,Transportation and logistics,4.0
Edirne Dsi Spor Kulübü,2026-03-08 10:13:55,Sports and active recreation,
,2026-03-14 16:53:42,Other and unspecified,
Edirne Valiliği  İl Tarım ve Orman Müdürlüğü,2026-03-08 19:35:29,Government and municipal services,0.0
The Townhouse,2026-02-20 15:01:33,Food and beverages,5.0
,2026-02-14 23:55:41,Other and unspecified,
Brownies,2026-02-14 06:54:46,Food and beverages,5.0
Bizim Toptan,2026-03-09 19:32:54,Food and beverages,4.3
Ankara Kuğulu Park,2026-03-09 18:23:38,"Culture, arts and entertainment",
Apple Dubai Mall,2026-03-12 16:02:44,"IT, telecommunications and electronics",5.0
Topkapı Sarayı Müzesi,2026-03-02 12:15:07,"Nature, parks and outdoor places",5.0
Uzunköprü,2026-03-11 16:38:35,"Landmarks, addresses and geography",
Tree cafe,2026-02-27 15:15:49,Food and beverages,
Market,2026-03-07 10:35:53,Food and beverages,
1915 Çanakkale Köprüsü,2026-03-10 13:45:34,"Landmarks, addresses and geography",
Altınay Kuyumcusu,2026-03-02 16:55:15,Retail and trade,4.3
Edirne,2026-03-11 20:40:52,"Landmarks, addresses and geography",
Kırklareli Merkez ,2026-02-28 06:12:31,"Nature, parks and outdoor places",
Uzunköprü,2026-02-15 12:43:54,"Landmarks, addresses and geography",
Ustam Yemek Salonu,2026-02-18 02:44:53,Food and beverages,4.6
Edirne Şoförler ve Otomobilciler Odası,2026-03-11 10:44:22,Retail and trade,
Ecem Tuhafiye,2026-02-14 18:49:31,Retail and trade,
Oceanis Aquapark,2026-03-11 23:31:21,"Nature, parks and outdoor places",5.0
Bosnaköy Şarküteri,2026-02-22 14:25:48,Food and beverages,
Edirne,2026-02-21 17:24:36,"Landmarks, addresses and geography",
