org_name,time,category,org_rating
,2026-03-13 18:35:21,Other and unspecified,
Türkiye İş Bankası Göksun/Kahramanmaraş Şubesi,2026-02-24 13:51:59,Agriculture,
Kahramanmaraş,2026-03-14 13:39:45,"Landmarks, addresses and geography",
Onikişubat İlçe Milli Eğitim Müdürlüğü,2026-02-15 15:44:09,Education and training,3.2
Develi 1912 Florya,2026-02-14 22:46:26,Food and beverages,4.3
Maviay Bayan Kuaförü,2026-03-07 20:27:22,"Beauty, personal care and wellness",3.6
Kahramanmaraş (Maraş),2026-03-12 13:03:15,"Landmarks, addresses and geography",
"Şehit Asteğmen Zafer Oluk Cad., No:20C",2026-03-12 05:31:09,"Landmarks, addresses and geography",
,2026-03-05 08:34:10,Other and unspecified,
Bim ığdır depo,2026-03-07 02:32:05,Government and municipal services,0.0
Ptt,2026-03-06 09:59:24,"Landmarks, addresses and geography",
Gozz Kafe,2026-03-07 19:27:59,Food and beverages,
Sultan Abdülhamid Raylı Sistemler Teknolojisi Mesleki ve Teknik Anadolu Lisesi,2026-03-10 04:33:56,Education and training,0.0
,2026-03-05 22:10:31,Other and unspecified,
Abdülhamit Han Anıtı,2026-03-01 18:16:19,"Nature, parks and outdoor places",
Kayırlı Köyü,2026-02-28 09:58:49,Government and municipal services,
İpek,2026-03-13 15:24:00,"Beauty, personal care and wellness",4.3
Kazandigital,2026-02-19 18:36:24,Retail and trade,5.0
Aksu TV,2026-03-06 20:26:06,"Culture, arts and entertainment",4.2
Teke Market,2026-02-15 11:46:56,Food and beverages,
,2026-03-05 22:00:19,Other and unspecified,
Bim,2026-02-13 21:28:26,Food and beverages,4.2
,2026-02-21 21:22:08,Other and unspecified,
Kahramanmaraş Aksu Vergi Dairesi,2026-03-10 12:22:51,Real estate and business properties,
Mehmet Akif Ersoy İlkokulu,2026-03-07 05:26:38,Education and training,
Ak Gıda - Kahramanmaraş Üretim Tesisi,2026-03-07 07:35:13,Retail and trade,3.7
Teatro,2026-03-16 23:35:54,"Nature, parks and outdoor places",2.6
Hunat 1,2026-03-01 05:28:50,Transportation and logistics,
KidZania İstanbul,2026-02-21 12:28:01,"Culture, arts and entertainment",4.5
Elit Body Fitness,2026-03-14 04:51:17,Sports and active recreation,4.9
Kahramanmaraş Sütçü İmam Üniversitesi,2026-03-08 14:22:43,Education and training,
Kelebek Paça Beyran Kebap,2026-02-24 00:12:43,Food and beverages,4.4
Kahramanmaraş,2026-02-20 16:50:34,"Landmarks, addresses and geography",
Elit Body Fitness,2026-03-14 04:52:23,Sports and active recreation,4.9
Gaziantep,2026-03-08 11:38:55,"Landmarks, addresses and geography",
Vodafone,2026-02-27 19:22:16,"IT, telecommunications and electronics",
Topkapı Sarayı Müzesi,2026-03-11 13:20:57,"Nature, parks and outdoor places",5.0
Mt Global Eğitim ve Danışmanlık,2026-03-05 21:38:25,Finance and professional services,4.6
,2026-03-05 21:58:39,Other and unspecified,
,2026-03-05 22:12:10,Other and unspecified,
Guess,2026-02-27 21:02:02,Retail and trade,4.6
"Hasan Polatkan Cad., No:82",2026-03-07 05:31:17,"Landmarks, addresses and geography",
Zavraklar Yaprak Döner,2026-03-14 11:09:07,Food and beverages,4.3
Türkiye,2026-02-18 19:31:32,Agriculture,
,2026-02-18 06:04:44,Other and unspecified,
K. maraş Bulanık Köyü,2026-02-14 14:21:34,Food and beverages,
Vıp Dent Ortodonti Ağız Ve Diş Sağlığı Polikliniği,2026-02-20 10:04:53,Healthcare and medical services,4.5
Ballica ilkokulu,2026-02-26 14:49:08,Education and training,
Alara Restaurant,2026-03-07 02:50:09,Food and beverages,4.4
Uffizi,2026-03-04 09:33:16,"Construction, renovation and interior",5.0
Hasanbeyli,2026-02-22 01:19:48,"Landmarks, addresses and geography",
Niğde Şehirlerarası Otobüs Terminali,2026-03-05 21:45:11,"Landmarks, addresses and geography",2.2
Mudanya,2026-02-22 07:07:20,"Landmarks, addresses and geography",
Piazza AVM,2026-03-08 14:27:38,Retail and trade,4.5
Akcanlar Lahmacun,2026-02-22 11:21:30,Food and beverages,4.1
Afşin Adalet Sarayı,2026-03-12 23:02:15,Government and municipal services,
Qnb,2026-02-20 11:52:58,Agriculture,1.9
Petlas,2026-03-03 13:27:54,"Automotive, motorcycles and vehicles",
Bozdoğan Kitap Kırtasiye,2026-02-23 17:12:09,"Nature, parks and outdoor places",
Köşem Ocakbaşı,2026-02-14 09:50:34,Food and beverages,4.5
Yaşam Park Niğde,2026-03-08 14:06:46,Retail and trade,2.4
New Line Kirtasiye,2026-03-01 05:29:14,"Nature, parks and outdoor places",
,2026-02-15 19:36:16,Other and unspecified,
,2026-03-08 08:29:21,Other and unspecified,
Suzan Ve Abdulhakim Bilgili Halk Eğitimi Merkezi,2026-03-12 13:01:51,Education and training,3.5
Can Eczanesi,2026-02-15 15:44:38,Healthcare and medical services,3.8
Gaziantep,2026-02-20 16:53:52,"Landmarks, addresses and geography",
Kahramanmaraş Gross Toptan ve Perakende,2026-02-22 12:20:50,Retail and trade,4.1
Özsalaş Kebap,2026-02-14 12:35:17,Food and beverages,4.7
MediaMarkt,2026-03-06 08:42:11,"IT, telecommunications and electronics",4.0
Şahinkaya Kanyonu,2026-02-16 07:25:34,"Nature, parks and outdoor places",4.2
Kahramanmaraş,2026-02-22 08:02:02,"Landmarks, addresses and geography",
Ada,2026-03-13 18:30:00,"Landmarks, addresses and geography",
"Dula RU, proizvodstvenno-torgovaya kompaniya",2026-03-09 17:19:28,"Manufacturing, industry and equipment",4.9
TURYAP Kahramanmaraş Haydarbey Temsilciliği,2026-03-08 11:36:01,Real estate and business properties,4.3
,2026-03-10 17:45:18,Other and unspecified,
Marişmak İş Makinaları,2026-02-19 00:31:24,"Automotive, motorcycles and vehicles",4.2
Aypa Plastik,2026-03-07 09:47:57,"Manufacturing, industry and equipment",
Berat Car Wash,2026-02-22 09:44:50,"Automotive, motorcycles and vehicles",4.7
Kaş-Antalya,2026-03-13 19:20:43,"Culture, arts and entertainment",
Kardeşler Fırınlı Ocakbaşı,2026-03-17 18:28:52,Food and beverages,3.5
Kahramanmaraş Gençlik Merkezi,2026-03-15 19:45:48,Religion and community organizations,4.1
Kadirli Rehberlik ve Araştırma Merkezi,2026-03-07 16:22:59,Education and training,4.2
Green Canyon,2026-03-13 07:52:48,Food and beverages,4.9
,2026-02-27 18:37:44,Other and unspecified,
Süleyman Eczanesi,2026-02-24 11:39:34,Healthcare and medical services,5.0
Sütçü İmam Mah.,2026-03-09 10:03:26,Government and municipal services,
Kahramanmaraş Büyükşehir Belediyesi,2026-03-13 18:36:27,Government and municipal services,0.0
,2026-03-05 18:44:22,Other and unspecified,
Kübra Gürbüz Make Up Studio,2026-03-07 20:27:51,"Beauty, personal care and wellness",4.0
Hacınınoğlu Mah.,2026-03-03 18:02:21,Government and municipal services,
Tarihi Maraş Çarşısı,2026-03-07 09:31:39,Retail and trade,4.6
Merkez Eczanesi,2026-03-10 18:46:18,Healthcare and medical services,
Meryem Ana Kilisesi,2026-02-24 07:17:37,"Nature, parks and outdoor places",4.4
,2026-03-15 04:49:33,Other and unspecified,
,2026-03-05 21:56:32,Other and unspecified,
Afşin Ashabi Kehf Camii Ve Külliyesi,2026-02-15 07:58:32,Religion and community organizations,4.9
Kahramanmaraş Gençlik Merkezi,2026-03-15 19:45:14,Religion and community organizations,4.1
Çıtır Lahmacun,2026-03-14 11:09:52,Food and beverages,4.2
"Fevzi Çakmak Cad., No:12",2026-03-07 19:27:14,Agriculture,
Afşin Ashabi Kehf Camii Ve Külliyesi,2026-03-15 18:24:52,Religion and community organizations,4.9
Saz Yapımı Ve Tamir Atölyesi,2026-02-18 17:26:10,"Manufacturing, industry and equipment",
Kuba - Alpay Motosiklet,2026-03-09 10:54:20,"Automotive, motorcycles and vehicles",4.0
"Mevlana Cad., No:4A",2026-03-10 16:59:35,Agriculture,
Yemişen Köyü,2026-02-14 08:47:08,Government and municipal services,
Kahramanmaraş Vergi dairesi,2026-03-11 06:10:09,Real estate and business properties,0.0
Secret Beach,2026-03-13 19:19:54,"Nature, parks and outdoor places",0.0
Şarkışla,2026-02-14 09:51:54,"Landmarks, addresses and geography",
Yasin Usta Kebap Paça Beyran Şehitkamil,2026-03-14 07:25:44,Food and beverages,4.1
Niğde Kalesi,2026-03-11 17:08:51,"Nature, parks and outdoor places",4.3
Şahinkayası Mah.,2026-02-16 07:26:06,Government and municipal services,
Simit Park,2026-03-17 12:51:51,Food and beverages,4.1
Esentepe Mah.,2026-02-22 13:17:49,Government and municipal services,
,2026-02-15 16:10:14,Other and unspecified,
Kübra Halı Yıkama Merkezi,2026-03-15 16:58:36,"Utilities, security and maintenance services",
Seçkinler Pide ve Lahmacun Salonu,2026-03-14 11:09:24,Food and beverages,4.4
Santem Osmaniye Temizlik Hizmetleri,2026-03-11 14:45:00,"Utilities, security and maintenance services",4.8
Civil,2026-03-07 17:15:33,Retail and trade,4.2
Kahramanmaraş,2026-02-24 10:10:57,"Landmarks, addresses and geography",
Kayseri,2026-02-17 12:49:24,"Landmarks, addresses and geography",
Armine Trend,2026-03-11 22:18:01,Retail and trade,
Kocabahçe Glamping,2026-03-15 22:37:29,"Tourism, lodging and travel",3.5
Boutique Vav Hotel,2026-03-07 14:01:48,"Tourism, lodging and travel",4.2
Başkonuş Yaylası,2026-02-20 17:02:22,"Tourism, lodging and travel",4.4
Kanlıdere Cad.,2026-02-22 08:06:26,"Landmarks, addresses and geography",
Tekir Et Lokantası,2026-03-01 08:01:47,Food and beverages,4.5
,2026-03-11 21:43:17,Other and unspecified,
Bahçe Gişeleri,2026-02-22 01:18:52,Retail and trade,0.0
Ecmel Erkek Kuaförü,2026-03-07 05:30:01,"Beauty, personal care and wellness",
İbb Maçka Demokrasi Parkı,2026-02-22 09:37:43,"Culture, arts and entertainment",4.9
Seyhan borsa istanbul Fen Lisesi,2026-03-14 02:45:02,Agriculture,0.0
İpek,2026-03-13 15:23:39,"Beauty, personal care and wellness",4.3
Mudanya,2026-02-22 18:02:27,"Landmarks, addresses and geography",
Samsung Yetkili Mobil Cihazlar Servisi - Adana Başarı Teknik Servis,2026-03-07 08:29:24,"Utilities, security and maintenance services",4.4
Kahramanmaraş,2026-02-21 14:35:36,"Landmarks, addresses and geography",
"Çınarlık Sok., No:3",2026-02-28 01:19:25,Agriculture,
