org_name,time,category,org_rating
Şengüller Otomotiv Fıat Yetkili Bayi,2026-03-04 15:41:19,"Automotive, motorcycles and vehicles",3.5
Hizmet-İş Sendikası,2026-02-18 18:54:14,Retail and trade,
Kuaför Okan Kumral,2026-03-08 13:59:14,"Beauty, personal care and wellness",4.2
Vitamin Cafe,2026-02-17 16:08:31,Food and beverages,4.1
Urartu Han,2026-03-05 15:46:52,Food and beverages,5.0
La Vie Verte,2026-02-14 05:52:21,Food and beverages,4.4
,2026-03-10 03:21:42,Other and unspecified,
Süleyman Uğur Sıtkı İlkokulu,2026-02-26 16:07:57,Education and training,
Iğdır,2026-02-19 20:07:28,"Landmarks, addresses and geography",
,2026-02-26 19:55:52,Other and unspecified,
Gu Veterinarny nadzor,2026-03-12 22:34:55,Government and municipal services,0.0
Metropol İstanbul Alışveriş Merkezi,2026-03-02 14:36:47,Retail and trade,4.4
Zeugma Mozaik Müzesi,2026-03-11 02:10:53,"Nature, parks and outdoor places",5.0
Muş Otogarı,2026-02-18 15:09:52,Transportation and logistics,2.1
Pamukkale Travertenleri,2026-03-08 17:56:06,"Nature, parks and outdoor places",4.7
"Dumlupınar Ilkokulu, Van",2026-03-06 19:34:44,Education and training,
Odunpazari Evleri,2026-02-20 19:47:38,Government and municipal services,
Göbeklitepe,2026-03-09 17:52:23,"Construction, renovation and interior",4.9
Akın Playstation Salonu,2026-02-27 18:42:41,Food and beverages,5.0
Gold Playstation,2026-03-10 13:04:03,Sports and active recreation,
,2026-03-15 17:56:57,Other and unspecified,
Pamira Pasta Cafe,2026-02-22 11:35:28,Food and beverages,4.2
"Cumhuriyet Blv., No:6",2026-03-12 11:51:23,Agriculture,
Anadolu Savunma Sanayi,2026-03-01 00:04:55,"IT, telecommunications and electronics",
Hakkari Sofrası,2026-02-16 16:47:41,Food and beverages,4.3
,2026-02-26 19:55:08,Other and unspecified,
Kot Shredingera,2026-03-01 19:39:53,Food and beverages,5.0
Knidos Antik Kenti,2026-02-13 21:32:47,"Nature, parks and outdoor places",4.8
Gorki Kültür ve Dinlence Merkez Parkı,2026-03-01 20:22:30,"Culture, arts and entertainment",4.9
Best Van Tur,2026-02-27 14:42:27,Transportation and logistics,4.1
Batkan,2026-03-14 09:13:23,Retail and trade,
Medusa SPA &Terapi Merkezi,2026-02-15 13:14:06,"Beauty, personal care and wellness",4.9
Van Ferit Melen Havalimanı,2026-03-09 08:46:27,"Nature, parks and outdoor places",4.0
Mehmet Akif Ortaokulu,2026-02-15 07:53:09,Education and training,
Van Spor Store,2026-03-02 18:12:12,Sports and active recreation,
Moskova Kremlini,2026-03-01 19:38:34,"Nature, parks and outdoor places",5.0
Pamira Pasta Cafe,2026-02-28 18:16:17,Food and beverages,4.2
Bitlis Kalesi,2026-02-14 09:37:35,"Nature, parks and outdoor places",4.4
Vn Güzellik Merkezi - Van,2026-02-15 18:31:39,Healthcare and medical services,4.9
İstanbul,2026-02-15 19:37:16,"Landmarks, addresses and geography",
Gölbaşı Cad.,2026-03-15 13:24:19,"Landmarks, addresses and geography",
Van Kalesi,2026-02-14 19:31:23,"Nature, parks and outdoor places",4.5
Van Akdamar Adası,2026-02-28 22:45:55,"Nature, parks and outdoor places",
Özel Sada Hastanesi,2026-03-15 15:54:43,Healthcare and medical services,4.5
Hatay (Antakya),2026-03-09 17:50:27,"Landmarks, addresses and geography",
,2026-03-14 14:44:15,Other and unspecified,
,2026-03-06 19:55:31,Other and unspecified,
Hakkari Devlet Hastanesi,2026-02-28 11:00:23,Healthcare and medical services,3.7
Ayasofya-i Kebir Cami-i Şerifi,2026-03-08 17:55:23,Religion and community organizations,5.0
"Noviy Arbat Street, No:26",2026-03-01 20:17:35,Agriculture,
Yıldırım Beyazıt Mesleki Ve Teknik Anadolu Lisesi,2026-03-04 08:52:51,Agriculture,3.5
,2026-03-15 19:32:48,Other and unspecified,
Tuşba Tobb Fen Lisesi,2026-02-28 18:28:31,Education and training,
Özdemir Oto Lastik,2026-03-04 20:55:08,"Automotive, motorcycles and vehicles",
Efes Antik Kenti,2026-02-20 19:47:15,"Nature, parks and outdoor places",5.0
,2026-03-05 12:54:21,Other and unspecified,
Ankara Üniversitesi Güzel Sanatlar Fakültesi,2026-03-06 20:41:36,Education and training,4.2
Batman,2026-02-26 17:21:34,"Landmarks, addresses and geography",
Zara,2026-03-05 13:40:19,Retail and trade,4.5
Yemek atölyesi,2026-02-13 21:39:10,Food and beverages,5.0
Hoşap Kalesi,2026-02-14 19:31:54,"Nature, parks and outdoor places",4.7
Black Lounge V. I. P Playstation Cafe,2026-03-10 13:03:37,Healthcare and medical services,4.1
Adilcevaz,2026-03-04 10:46:36,"Nature, parks and outdoor places",
,2026-03-06 20:40:36,Other and unspecified,
Yüksekova Anadolu kitap ve kırtasiye,2026-02-26 14:46:33,"Nature, parks and outdoor places",4.7
Van,2026-03-09 02:20:55,"Landmarks, addresses and geography",
,2026-02-26 20:06:31,Other and unspecified,
Erek Dağı Zirvesi,2026-02-22 10:44:40,"Nature, parks and outdoor places",
,2026-02-26 07:15:34,Other and unspecified,
Van İl Emniyet Müdürlüğü,2026-03-17 17:40:44,"Landmarks, addresses and geography",
Harbiye Şelalesi,2026-03-09 17:51:14,"Nature, parks and outdoor places",4.3
Jaanila Drieve,2026-02-22 15:49:53,"Construction, renovation and interior",4.8
Funda Pastanesi,2026-03-14 14:44:43,Food and beverages,
Topkapı Sarayı Müzesi,2026-02-20 19:46:03,"Nature, parks and outdoor places",5.0
Palandöken Kayak Merkezi,2026-03-08 17:57:05,"Nature, parks and outdoor places",4.7
Van Eğitim ve Araştırma Hastanesi,2026-02-27 11:35:29,Healthcare and medical services,1.6
Moda Sahil Parkı,2026-02-26 16:59:03,"Culture, arts and entertainment",5.0
Liskinsky agrarno-tekhnologichesky tekhnikum,2026-03-04 08:52:04,Education and training,4.3
Akyaka Mah.,2026-02-28 22:36:23,"Landmarks, addresses and geography",
Bakiciburada.com,2026-03-08 10:37:41,Real estate and business properties,3.9
İskele Cad.,2026-02-19 22:01:01,"Landmarks, addresses and geography",
English,2026-02-28 21:26:20,Education and training,4.3
Tarsus Şehit Halil Özdemir Fen Lisesi,2026-02-26 06:37:28,Education and training,0.0
İskender Cad.,2026-03-05 11:17:08,"Landmarks, addresses and geography",
Avcılar Spor Kompleksi,2026-02-21 09:09:48,Sports and active recreation,4.1
Van Kalesi,2026-02-22 14:28:19,"Nature, parks and outdoor places",4.5
Mesleki Eğitim Merkezi,2026-03-12 18:07:19,Education and training,3.6
Ankara Üniversitesi Güzel Sanatlar Fakültesi,2026-03-06 20:46:21,Education and training,4.2
Van İli Sosyal Yardımlaşma ve Dayanışma Vakfı,2026-03-11 11:20:13,Government and municipal services,
,2026-02-16 19:36:16,Other and unspecified,
Kinopark,2026-02-27 14:44:18,"Culture, arts and entertainment",4.3
Кики,2026-03-01 19:57:13,"Nature, parks and outdoor places",1.0
Gipsy,2026-03-01 19:58:01,"Nature, parks and outdoor places",4.6
Van Gölü,2026-02-26 12:08:24,"Utilities, security and maintenance services",
Hizan Devlet Hastanesi,2026-02-14 05:50:05,Healthcare and medical services,3.1
Santra Playstation,2026-02-27 18:43:38,Sports and active recreation,
Van Eğitim ve Araştırma Hastanesi Ek Binası,2026-02-28 09:18:11,Healthcare and medical services,
Gölbaşı Cad.,2026-03-08 10:54:46,"Landmarks, addresses and geography",
Antalya Şehirlerarası Otobüs Terminali,2026-02-22 20:58:33,"Landmarks, addresses and geography",3.9
,2026-02-24 00:01:17,Other and unspecified,
,2026-02-26 18:49:05,Other and unspecified,
Harbiye Şelalesi,2026-03-09 17:51:43,"Nature, parks and outdoor places",4.3
Aksu Kırtasiye,2026-02-18 12:50:50,"Nature, parks and outdoor places",
Детский консультативно-диагностический центр,2026-03-15 15:52:21,Healthcare and medical services,5.0
Adilcevaz,2026-03-13 08:03:16,"Landmarks, addresses and geography",
