org_name,time,category,org_rating
Kumluca,2026-02-14 23:05:34,"Landmarks, addresses and geography",
Fidanlık,2026-03-01 21:03:20,Agriculture,
Cafe'de Kırmızı,2026-02-13 22:46:18,Food and beverages,
"Bodrum Castle, Bodrum City, Turkey",2026-03-09 07:45:38,"Nature, parks and outdoor places",0.0
Ahatlı Mah.,2026-02-18 04:18:15,Government and municipal services,
Bucaklılar 15,2026-03-09 13:01:38,Food and beverages,4.8
Manavgat Taşağıl Mahallesi,2026-03-04 17:22:35,"Nature, parks and outdoor places",
Gratis Ant Şarampol CD,2026-03-03 15:00:48,"Beauty, personal care and wellness",4.7
Mustafa Asım Cula Ortaokulu,2026-02-24 11:59:07,Education and training,0.0
Konyaaltı Belediye Karşısı Plajı,2026-03-03 07:35:14,"Nature, parks and outdoor places",0.0
Eber Gölü,2026-03-03 05:26:22,"Utilities, security and maintenance services",
,2026-03-13 23:08:57,Other and unspecified,
Arçelik,2026-03-14 14:51:28,"IT, telecommunications and electronics",4.2
Stone Town,2026-03-15 18:40:04,Government and municipal services,
Mudo,2026-03-01 06:24:47,Retail and trade,2.9
Seray Internet Kafe Zeytinköy,2026-03-10 06:56:33,Food and beverages,4.4
Mk Sıla Müzik Antalya Saz Evi,2026-02-15 10:52:16,Retail and trade,4.8
Mavi Balık AV Malzemeleri Mahmutlar,2026-03-06 08:55:12,"Manufacturing, industry and equipment",4.2
Pamukkale Travertenleri,2026-03-04 16:15:47,"Nature, parks and outdoor places",4.7
Konyaaltı Halk Plajı,2026-03-11 13:38:31,"Nature, parks and outdoor places",0.0
Güllük Yalı Restaurant,2026-03-02 12:32:27,Food and beverages,4.2
Aslar Travel Agency,2026-02-21 18:28:33,"Tourism, lodging and travel",5.0
,2026-02-19 12:32:08,Other and unspecified,
7 Mehmet,2026-02-15 15:41:12,Food and beverages,4.3
Budget,2026-02-25 21:09:42,"Automotive, motorcycles and vehicles",4.3
Özel Medstar Yıldız Hastanesi,2026-03-13 12:42:27,Healthcare and medical services,5.0
Lokanta Üstat,2026-03-16 16:44:12,Food and beverages,4.8
Kınalı Kuzular Camii,2026-03-02 08:19:33,Religion and community organizations,4.7
Club Pose,2026-02-16 06:36:52,Food and beverages,4.3
Özen Çay Evi,2026-02-27 11:15:09,"Nature, parks and outdoor places",
Nebioglu Fırın,2026-02-20 14:35:55,Food and beverages,4.6
Deniz Emlak,2026-02-14 20:54:40,Real estate and business properties,4.7
Erbaa,2026-03-03 13:39:50,"Landmarks, addresses and geography",
Dere Mah.,2026-02-15 06:26:18,Government and municipal services,
Turgut kebap & restaurant balat,2026-03-07 20:43:17,Food and beverages,5.0
Starbucks,2026-03-02 10:12:20,Food and beverages,3.8
Isparta Ticaret Borsası,2026-02-28 21:59:26,Retail and trade,
Asya Lale Bahçeleri,2026-03-14 18:46:40,Food and beverages,
Alanya Kalesi,2026-02-22 20:01:00,"Nature, parks and outdoor places",5.0
Atayname,2026-03-12 09:35:44,Food and beverages,
Tomurcuk Cafe,2026-02-24 05:26:12,Food and beverages,4.7
Kardenya Kokoreç ve Izgara Salonu,2026-02-17 07:18:47,Food and beverages,2.9
Saraybosna,2026-03-02 18:06:10,"Landmarks, addresses and geography",
Antalya Satılık Daireler,2026-03-04 02:16:28,Real estate and business properties,
Karadeniz Mah.,2026-03-02 12:53:43,Government and municipal services,
Halı Yıkatma,2026-02-20 16:24:47,"Utilities, security and maintenance services",
Konyaaltı,2026-03-13 11:25:41,"Nature, parks and outdoor places",
Starbucks,2026-03-06 07:50:11,Food and beverages,2.3
Öz Detailing,2026-03-06 14:42:19,"Automotive, motorcycles and vehicles",5.0
Sofalı Çeşme Cad.,2026-03-12 10:14:52,"Landmarks, addresses and geography",
Alanya,2026-02-28 18:04:21,"Landmarks, addresses and geography",
100. Yıl Park Düğün Salonu,2026-03-13 15:35:21,"Construction, renovation and interior",4.1
Manavgat,2026-03-07 14:57:33,"Landmarks, addresses and geography",
Antalya,2026-02-19 05:52:14,"Landmarks, addresses and geography",
Antalya,2026-03-01 11:53:08,"Landmarks, addresses and geography",
Bağlar Aile Sağlığı Merkezi,2026-03-04 09:54:25,Healthcare and medical services,
Terrace Steak House Restaurant,2026-02-15 19:52:15,Food and beverages,5.0
Isparta Şehit Yunus Emre Devlet Hastanesi,2026-03-01 18:23:59,Healthcare and medical services,4.4
3 Lezzet Mantı Cafe,2026-02-20 18:56:24,Food and beverages,5.0
Halley Oto,2026-03-05 10:38:41,"Automotive, motorcycles and vehicles",4.3
Istanbul Medipol University Faculty of Education,2026-02-15 03:44:38,Education and training,3.6
,2026-03-10 15:48:14,Other and unspecified,
Salihli Devlet Hastanesi,2026-03-09 11:04:14,Healthcare and medical services,3.5
B12 Steak & Kasap,2026-02-14 03:29:08,Food and beverages,4.8
Pabellon,2026-03-05 21:38:27,Food and beverages,4.8
Y28 Shisha Shop,2026-03-04 16:41:03,Retail and trade,4.9
Muğla Büyükşehir Belediyesi Menteşe Sosyo Kültürel Alanı,2026-02-15 09:37:18,"Culture, arts and entertainment",4.0
"Osman Paşa Cad., No:59A",2026-02-22 20:04:33,Agriculture,
Çeltikçi Mah.,2026-02-26 14:01:35,Government and municipal services,
Ulukoop Otobüs Durağı,2026-02-18 06:17:20,"Nature, parks and outdoor places",
IKEA,2026-03-11 06:46:24,Retail and trade,4.5
Kepez Belediyesi Merkez Zabıta Karakolu,2026-03-05 08:25:26,Government and municipal services,
Antalya Bilim Merkezi,2026-02-23 07:57:57,Education and training,4.7
Isparta Otobüs Terminali,2026-03-14 17:37:34,"Landmarks, addresses and geography",3.1
Pablito Bistro,2026-03-05 13:30:46,Food and beverages,4.4
Dirgenler Kilise,2026-02-28 09:02:14,Religion and community organizations,4.0
Arzava,2026-02-24 05:25:32,Food and beverages,5.0
,2026-02-21 13:32:20,Other and unspecified,
MySmile Organizasyon,2026-02-15 23:23:31,Religion and community organizations,
Burdur Merkez,2026-02-28 18:38:14,"Nature, parks and outdoor places",
Antalya Devlet Opera ve Balesi,2026-03-12 08:59:25,"Culture, arts and entertainment",4.9
Spor alanı,2026-03-03 13:39:54,Sports and active recreation,0.0
Trendy Verbena Beach,2026-02-17 06:39:30,"Tourism, lodging and travel",4.9
Firmaseç,2026-02-14 19:36:15,Food and beverages,
Alanya,2026-02-21 09:26:34,"Landmarks, addresses and geography",
7 Mehmet,2026-03-06 07:34:00,Food and beverages,4.3
Bolonya,2026-03-12 02:36:56,"Landmarks, addresses and geography",
Batman Günlük Kiralık Daire,2026-03-04 12:58:15,Real estate and business properties,0.0
Balam Kreş Anaokulu,2026-02-15 23:20:31,"Nature, parks and outdoor places",4.9
100. Yıl Park Düğün Salonu,2026-02-20 14:12:53,"Construction, renovation and interior",4.1
Kardeşler İnşaat,2026-03-07 12:48:00,"Construction, renovation and interior",
Huzur Sok.,2026-03-14 19:54:39,"Landmarks, addresses and geography",
Kızılağaç Mah.,2026-03-15 20:49:01,Government and municipal services,
Antalya,2026-02-24 15:54:32,"Landmarks, addresses and geography",
Happy Kids Oyun Ve Parti Evi,2026-02-22 14:14:58,"Culture, arts and entertainment",4.7
Serik Devlet Hastanesi,2026-03-07 06:52:48,Healthcare and medical services,2.4
Cappadocia Caves Hotel,2026-03-08 06:15:34,"Tourism, lodging and travel",4.6
Can Can,2026-02-26 18:20:42,Food and beverages,4.7
Korkuteli,2026-03-12 15:55:46,"Landmarks, addresses and geography",
Kılıç Cad.,2026-02-23 08:43:29,"Landmarks, addresses and geography",
,2026-02-17 19:34:52,Other and unspecified,
Malta Fahri Konsolosluğu,2026-03-09 17:05:42,Government and municipal services,
Balkan Lokantası,2026-02-15 06:27:15,Food and beverages,4.9
Anpa Gross Agora Avm,2026-02-15 15:28:53,Retail and trade,
Çanakkale Savaşı Tanıtma Merkezi Müzesi,2026-03-13 07:07:01,"Nature, parks and outdoor places",5.0
Alanya Truva Cafe&bar Shop,2026-03-01 18:57:19,Food and beverages,
Anadolu Mah.,2026-02-19 18:59:17,Government and municipal services,
Ezogelin Gayrimenkul,2026-02-19 17:12:52,Real estate and business properties,5.0
Antalya,2026-03-12 10:13:17,"Landmarks, addresses and geography",
Arri Mice,2026-02-28 06:16:33,Education and training,
"Antalya Sunny, Axen, Woon, Hi-Level Yetkili Servis",2026-03-15 13:46:07,"Culture, arts and entertainment",4.1
Saraybosna,2026-03-02 18:04:17,"Landmarks, addresses and geography",
Vangölü Turizm,2026-02-19 05:31:47,Transportation and logistics,
,2026-02-22 19:34:10,Other and unspecified,
Www. N11.com,2026-02-21 11:41:11,"IT, telecommunications and electronics",3.6
Sümela Manastırı,2026-02-17 05:56:02,"Nature, parks and outdoor places",4.3
Sardalye Balık,2026-03-13 14:34:21,Food and beverages,4.4
Muratpaşa,2026-03-01 09:59:59,"Nature, parks and outdoor places",
Croissant Atelier,2026-02-14 19:31:03,Food and beverages,4.5
Yunus Emre Mah.,2026-02-15 12:43:46,Government and municipal services,
,2026-03-06 22:36:23,Other and unspecified,
Syedra Antik Kenti Kazı Evi,2026-02-27 19:56:28,Government and municipal services,0.0
Yıldırım kuyumculuk,2026-03-02 18:34:00,Retail and trade,5.0
Bayındır Mah.,2026-02-14 09:05:16,Government and municipal services,
Menteşe Sosyal Yardımlaşma ve Dayanışma Vakfı,2026-02-26 13:09:52,Government and municipal services,
Şerbetçi Baklava,2026-03-03 13:39:25,Food and beverages,5.0
Antalya (Antalya Merkez),2026-02-20 17:55:12,"Landmarks, addresses and geography",
Gold Rent A Car,2026-02-26 05:50:15,"Automotive, motorcycles and vehicles",5.0
,2026-03-02 10:29:31,Other and unspecified,
Kentpark Alışveriş Merkezi,2026-03-13 09:03:59,Retail and trade,4.3
Yılmaz Beton,2026-02-17 06:07:09,"Manufacturing, industry and equipment",
Gümüş Dünyası,2026-02-17 10:57:53,Retail and trade,
Çınaraltı Et Mangal Bahçesi,2026-03-01 22:49:51,Food and beverages,5.0
Adana,2026-02-23 16:43:54,"Landmarks, addresses and geography",
Marienplatz,2026-02-17 17:47:28,"Landmarks, addresses and geography",
Tera Garden Palace,2026-02-26 12:25:03,"Construction, renovation and interior",
Küçük Çaltıcak Plajı,2026-03-03 12:34:59,"Nature, parks and outdoor places",0.0
Kungur,2026-02-14 08:31:26,"Landmarks, addresses and geography",
Aşağı Çağlan Mah.,2026-03-13 09:18:52,Government and municipal services,
Akınsoft Muğla Bölge Bayi,2026-02-16 11:13:51,"IT, telecommunications and electronics",
487. Sok.,2026-03-02 09:46:45,"Landmarks, addresses and geography",
Kar Dünyası,2026-02-15 09:32:14,"Culture, arts and entertainment",4.2
Yango Uber sürücülərin və kuryerlərin rəsmi qeydiyyat mərkəzi - Mərkəzi Park,2026-03-10 10:50:55,"Automotive, motorcycles and vehicles",
Hayat Parkı,2026-03-02 10:59:35,"Culture, arts and entertainment",5.0
Kosifler Oto Antalya BMW Motorrad Yetkili Satıcısı ve Yetkili Servisi,2026-02-15 17:51:41,"Automotive, motorcycles and vehicles",4.1
Yandex.Taxi,2026-02-21 21:05:38,"Automotive, motorcycles and vehicles",1.0
Kıymet Eczanesi,2026-02-21 10:27:25,Healthcare and medical services,4.7
Yeniköy Mah.,2026-02-15 14:55:21,Government and municipal services,
"Zodchykh Street, No:62",2026-03-05 18:24:31,"Landmarks, addresses and geography",
Antalya,2026-02-22 20:55:10,"Landmarks, addresses and geography",
Dubai Outlet Mall,2026-02-21 07:26:23,Retail and trade,5.0
Sülüklü Göl,2026-02-17 10:12:15,"Utilities, security and maintenance services",
Ahmet Yesevi Mah.,2026-03-10 17:32:14,Government and municipal services,
Sushi-Market,2026-03-02 00:10:27,Food and beverages,5.0
Akseki Jandarma Komando Kışlası,2026-02-14 06:35:51,"Landmarks, addresses and geography",
Eg Tuning & Detailing,2026-02-15 07:21:08,"Automotive, motorcycles and vehicles",4.1
,2026-03-10 20:16:43,Other and unspecified,
,2026-03-09 11:25:38,Other and unspecified,
Auto Aybars Oto,2026-03-08 19:29:48,"Automotive, motorcycles and vehicles",4.7
Türk Kızılayı Parkı,2026-03-03 13:38:46,"Culture, arts and entertainment",
Privokzalnaya Meydanı,2026-03-03 09:25:25,"Landmarks, addresses and geography",
Köseler Sok.,2026-02-21 08:02:36,"Landmarks, addresses and geography",
Hadise,2026-03-09 15:54:33,Retail and trade,
,2026-03-12 18:56:39,Other and unspecified,
Kuşadası,2026-03-11 22:26:07,"Landmarks, addresses and geography",
,2026-03-10 14:00:06,Other and unspecified,
Fatma Sultan Restoran,2026-03-16 15:55:09,Food and beverages,4.8
Star Diyarbakir,2026-02-22 06:47:41,Transportation and logistics,
Ekşidere Mah.,2026-02-19 05:54:07,Government and municipal services,
,2026-03-15 13:50:15,Other and unspecified,
İzgi Elektronik Anahtar,2026-03-15 19:02:28,"Automotive, motorcycles and vehicles",4.6
Antalya (Antalya Merkez),2026-03-11 17:19:18,"Landmarks, addresses and geography",
Göksu Mah.,2026-02-26 14:26:50,Government and municipal services,
Antalya Şehirlerarası Otobüs Terminali,2026-03-15 05:07:28,"Landmarks, addresses and geography",3.9
Bodrum,2026-02-27 21:40:54,"Landmarks, addresses and geography",
Parklar ve ormanlar,2026-03-03 13:36:31,"Culture, arts and entertainment",
İstanbul Akvaryum,2026-03-09 09:52:27,"Nature, parks and outdoor places",4.4
Bornova Vestel Regal Seg Servisi,2026-02-28 08:04:35,"Utilities, security and maintenance services",5.0
Babil Yabancı Dil Kursu,2026-03-11 18:46:15,Education and training,4.4
Togg Trugo,2026-02-21 09:22:20,"Automotive, motorcycles and vehicles",2.7
"Yenilmez Cad., No:6",2026-02-26 10:00:37,Agriculture,
,2026-03-13 12:38:56,Other and unspecified,
,2026-02-20 19:21:11,Other and unspecified,
,2026-03-09 10:53:30,Other and unspecified,
Kayhan oto kuaförü,2026-02-26 20:09:59,"Automotive, motorcycles and vehicles",4.7
Pizza Argentina,2026-03-16 13:49:58,Food and beverages,4.6
Cemo Etliekmek,2026-03-10 12:21:43,Food and beverages,4.2
Al Un Değirmeni taşağıl,2026-03-12 09:32:18,"Nature, parks and outdoor places",
Fığla Mah.,2026-02-15 13:01:41,Government and municipal services,
Supla,2026-03-02 17:34:56,Food and beverages,4.7
Düsseldorf Hauptbahnhof,2026-03-10 08:23:02,"Nature, parks and outdoor places",0.0
Nazlı Pide Kebap Salonu,2026-02-21 15:56:35,Food and beverages,4.6
Starbucks,2026-03-06 07:38:26,Food and beverages,2.3
Torosların Çiçekleri,2026-02-14 08:56:05,"Nature, parks and outdoor places",
Sapadere Kanyonu,2026-03-15 06:52:18,"Nature, parks and outdoor places",5.0
,2026-03-03 07:33:58,Other and unspecified,
Shisha tütün,2026-03-07 17:09:01,"Manufacturing, industry and equipment",4.4
Dımıroğlu Hırdavat Yapı & Boya,2026-03-10 14:01:35,Food and beverages,4.6
İskele,2026-02-16 14:29:04,Sports and active recreation,0.0
Kumluca,2026-03-15 20:11:30,"Landmarks, addresses and geography",
Süha Turizm Şarkışla-Otogar,2026-03-14 17:03:42,Transportation and logistics,
EN yakın tüpçü,2026-03-11 06:22:56,Retail and trade,4.3
Ramada Encore by Wyndham Istanbul Arnavutkoy,2026-03-07 09:16:16,"Tourism, lodging and travel",4.6
Green Canyon,2026-03-07 14:11:55,Food and beverages,4.9
Dim Çayı,2026-03-15 18:35:23,"Utilities, security and maintenance services",
Ritim,2026-03-17 15:55:03,"Nature, parks and outdoor places",4.9
,2026-02-24 11:35:22,Other and unspecified,
Münih Olimpiyat Parkı,2026-03-01 08:37:23,"Culture, arts and entertainment",
Zirve Peyzaj,2026-02-17 07:43:27,Retail and trade,4.1
Pastabar,2026-03-08 20:44:29,Food and beverages,4.8
Fransız köy evi,2026-02-27 11:22:39,"Tourism, lodging and travel",
Kaleiçi Semti,2026-02-26 10:39:00,Other and unspecified,
Bim,2026-02-22 05:14:23,Food and beverages,4.6
Ayar Meyhanesi,2026-03-06 11:28:17,Food and beverages,4.9
Varlık Müzik,2026-02-15 10:51:16,Retail and trade,4.2
Tog Yöresel Market,2026-02-23 05:02:05,Retail and trade,
Trend Bayan Kuaförü,2026-03-10 14:52:36,"Beauty, personal care and wellness",
Elia Restaurant - Lounge,2026-03-16 22:14:14,Food and beverages,4.9
Elif Veteriner Kliniği,2026-03-06 20:52:32,Healthcare and medical services,4.8
Akşam Sefası Kuruyemiş & Kurukahve & Baharat,2026-03-08 11:05:48,Food and beverages,
Kamışlı,2026-02-16 08:16:38,"Nature, parks and outdoor places",
Yeşil Kanyon,2026-03-07 14:11:42,"Nature, parks and outdoor places",5.0
,2026-02-26 17:13:23,Other and unspecified,
,2026-02-28 13:27:15,Other and unspecified,
İstanbul,2026-03-15 13:57:43,"Landmarks, addresses and geography",
Fraport Tav Antalya Havalimanı,2026-02-21 06:05:07,"Nature, parks and outdoor places",4.2
Dumlupınar Cad.,2026-02-20 14:40:29,"Landmarks, addresses and geography",
Antalya,2026-03-02 14:33:52,"Landmarks, addresses and geography",
Belis Petshop,2026-02-26 20:06:46,"Beauty, personal care and wellness",4.6
Coşdum Pide ve Kebap Salonu,2026-02-16 12:06:49,Food and beverages,4.7
Antalya Çalışma ve İş Kurumu Konyaaltı Ek Hizmet Binası,2026-02-20 07:23:16,Government and municipal services,0.0
Konak Şekerleme,2026-03-17 12:47:54,Food and beverages,4.3
Akalp Çiftliği,2026-03-05 20:27:56,Food and beverages,4.6
,2026-02-15 16:29:42,Other and unspecified,
Eray Züccaciye,2026-02-15 19:41:30,Retail and trade,
Sanatçılar Parkı,2026-03-03 13:37:11,"Culture, arts and entertainment",5.0
Düsseldorf Hauptbahnhof,2026-03-10 08:21:12,"Nature, parks and outdoor places",0.0
Bahtılı Mah.,2026-02-20 23:34:40,Government and municipal services,
Endi Professional - Kalıcı oje & Protez tırnak malzemeleri Alman kalitesi,2026-03-14 09:07:11,"Beauty, personal care and wellness",4.9
Antalya Konyaaltı 23 Nolu Arapsuyu Aile Sağlığı Merkezi,2026-03-11 09:21:47,Healthcare and medical services,3.8
,2026-02-28 10:52:16,Other and unspecified,
,2026-02-15 11:03:30,Other and unspecified,
Fabrikalar Mah.,2026-03-09 19:17:36,Government and municipal services,
Antik Kilise,2026-03-03 19:26:17,"Nature, parks and outdoor places",4.6
El Poblado,2026-02-26 10:03:30,Government and municipal services,
Medstar Topçular Hastanesi,2026-02-23 04:21:26,Healthcare and medical services,5.0
Borsa Tantuni,2026-03-01 11:18:04,Food and beverages,4.7
Alanya Tekne Turu,2026-02-15 16:53:56,Real estate and business properties,4.2
Sandıklı,2026-02-20 19:22:15,"Landmarks, addresses and geography",
Gönenli Süt ve Süt Ürünleri,2026-02-24 11:23:01,Retail and trade,4.4
NG Afyon,2026-03-10 08:16:11,"Tourism, lodging and travel",4.8
Eyup İftar Cadiri,2026-02-21 11:23:43,"Nature, parks and outdoor places",
"Hamidiye Mah., No:13",2026-02-21 09:37:45,Other and unspecified,
Rheinauhafen,2026-03-07 19:02:39,"Utilities, security and maintenance services",
,2026-02-17 18:29:30,Other and unspecified,
Adıyaman,2026-03-10 15:48:58,"Landmarks, addresses and geography",
196. Sok.,2026-03-02 23:00:58,"Landmarks, addresses and geography",
Aydınlıkevler Mah.,2026-02-15 14:02:42,Government and municipal services,
,2026-02-16 00:15:19,Other and unspecified,
Oğuzhan Construction ,2026-03-03 18:01:16,"Construction, renovation and interior",4.1
Denizli - Muğla Yolu,2026-02-14 16:53:56,"Landmarks, addresses and geography",
,2026-02-27 21:05:00,Other and unspecified,
Aktur Park,2026-02-14 08:09:34,"Nature, parks and outdoor places",4.3
Fethiye Mah.,2026-03-08 11:59:12,Government and municipal services,
Gelendost,2026-03-06 12:21:20,"Landmarks, addresses and geography",
Otoparklar,2026-02-21 17:37:55,"Nature, parks and outdoor places",
Özbek Unlu Mamülleri,2026-03-06 19:08:32,Food and beverages,4.3
Karaman,2026-02-22 03:33:51,"Landmarks, addresses and geography",
MuŞ Hamzaoğlu Gayrimenkul,2026-03-13 11:42:10,Real estate and business properties,
,2026-03-03 19:31:23,Other and unspecified,
,2026-02-14 07:54:55,Other and unspecified,
Davutlar Mah.,2026-03-10 11:43:55,"Landmarks, addresses and geography",
Le SPA Hamam & Masaj,2026-03-12 13:50:31,"Beauty, personal care and wellness",5.0
Kuryenet Aksu,2026-03-14 12:53:38,Transportation and logistics,
Ecolines,2026-02-25 21:08:10,Retail and trade,0.0
Yüksel Emlak,2026-02-23 14:54:56,Real estate and business properties,
Antalya,2026-03-09 09:04:31,"Landmarks, addresses and geography",
Malatya Zafer,2026-03-05 15:38:25,Transportation and logistics,
Ereğli Fotoğrafçım,2026-02-22 13:11:53,"Utilities, security and maintenance services",4.8
Serik,2026-02-21 10:07:29,"Landmarks, addresses and geography",
Club Arma Restaurant,2026-03-08 12:06:07,"Nature, parks and outdoor places",4.5
Öz Çağlar,2026-03-14 05:36:26,Retail and trade,4.2
,2026-03-01 22:10:12,Other and unspecified,
Çolaklı çarşamba semt pazarı,2026-02-22 19:33:32,Retail and trade,4.3
Hamza Yerlikaya Spor Kompleksi,2026-03-06 18:14:37,Sports and active recreation,4.3
,2026-02-22 21:42:09,Other and unspecified,
Burgan Kuyumculuk,2026-02-28 12:20:31,Retail and trade,5.0
Marienplatz,2026-03-01 08:36:31,"Landmarks, addresses and geography",
İskilip,2026-03-12 23:14:58,"Landmarks, addresses and geography",
Serik,2026-02-16 21:50:48,"Landmarks, addresses and geography",
Eğirdir Gölü,2026-02-20 07:11:35,"Utilities, security and maintenance services",
Burdur,2026-03-04 22:20:52,"Landmarks, addresses and geography",
Büyükalan Mah.,2026-02-24 07:54:43,Government and municipal services,
Tlc Restoran,2026-03-12 00:29:59,Food and beverages,5.0
Altınoluk Mah.,2026-02-27 11:19:08,Government and municipal services,
Afyonkarahisar,2026-02-16 18:26:14,"Landmarks, addresses and geography",
