org_name,time,category,org_rating
Çay bahçesi ve kıraathane,2026-03-12 05:11:24,Food and beverages,
Pet Mama Petshop,2026-03-02 06:55:45,"Beauty, personal care and wellness",
Yukarıortacami Köyü,2026-03-02 05:34:55,Government and municipal services,
Marin Otel & Restaurant,2026-03-13 21:09:05,"Tourism, lodging and travel",4.5
Amasya Otogarı,2026-02-16 21:09:08,"Landmarks, addresses and geography",4.3
Otobüs Durağı,2026-03-13 17:32:59,Transportation and logistics,
Akyaka Orman,2026-03-15 19:19:29,"Nature, parks and outdoor places",4.0
Esnaf Lokantası,2026-03-16 11:25:37,Food and beverages,
Sungurlu Teknik ve Endüstri Meslek Lisesi,2026-03-07 04:23:41,Education and training,
Suluova Kent Meydanı,2026-03-12 20:13:55,"Nature, parks and outdoor places",
,2026-03-12 05:44:08,Other and unspecified,
Gökhöyük Tarım İşletmesi,2026-03-08 09:15:15,Agriculture,4.3
Amasya,2026-02-27 11:12:33,"Landmarks, addresses and geography",
Alibeyköy Cep Otogarı,2026-03-06 05:11:38,"Landmarks, addresses and geography",4.0
Mısır Çorbalık Ve Yem Değirmeni,2026-02-27 12:38:14,Food and beverages,
Juliet Event House Borkonut Center,2026-03-13 21:05:57,Religion and community organizations,4.2
Bitlis Devlet Hastanesi,2026-02-19 15:41:01,Healthcare and medical services,2.8
Taşhan Cafe & Restaurant,2026-03-13 21:08:33,Food and beverages,3.9
,2026-03-10 17:03:09,Other and unspecified,
Acar Hayvancılık,2026-03-06 21:54:29,Agriculture,
Rumi Ustanın Yeri,2026-03-06 19:55:30,Food and beverages,4.6
Nevşehir Merkez,2026-02-21 09:52:27,"Nature, parks and outdoor places",
Boyabat Adliyesi,2026-03-12 05:45:20,Government and municipal services,0.0
Amasya E Tipi Kapalı Ceza İnfaz Kurumu,2026-02-24 18:51:28,Education and training,
,2026-02-18 21:09:52,Other and unspecified,
Küçükağa Restaurant,2026-03-03 22:13:38,Food and beverages,4.9
Subutay Auto,2026-03-04 04:14:49,"Automotive, motorcycles and vehicles",
Rafine Coffee,2026-03-03 22:11:43,Food and beverages,4.9
Acar Hayvancılık,2026-03-06 21:10:06,Agriculture,
Bandırma Gemi-Müze ve Millî Mücadele Açık Hava Müzesi,2026-02-14 19:09:40,"Nature, parks and outdoor places",5.0
Iğdır Sokak,2026-02-14 19:10:44,Transportation and logistics,
Nar Sok.,2026-03-02 20:56:27,"Landmarks, addresses and geography",
Suluova,2026-03-14 17:26:39,"Landmarks, addresses and geography",
Yuvacılar İnşaat Malzemeleri,2026-02-21 09:18:22,Food and beverages,
Kardeşler Taş Fırın Ekmeği,2026-03-10 11:42:24,Food and beverages,4.0
Pamukkale Turizm,2026-02-23 16:23:15,Transportation and logistics,3.9
Sedef Restaurant,2026-03-06 11:19:00,Food and beverages,4.9
,2026-02-27 20:03:48,Other and unspecified,
Моряк и Чайка,2026-03-03 10:42:34,Food and beverages,4.4
Aras Kargo,2026-03-09 13:54:45,Transportation and logistics,2.3
Yıldız Ticaret,2026-03-05 11:42:42,Retail and trade,
Kız Kulesi,2026-03-07 14:16:09,"Nature, parks and outdoor places",4.3
Amasya Far Temizleme,2026-03-04 19:06:27,"Automotive, motorcycles and vehicles",4.3
Cami Lojmanı,2026-03-16 16:15:25,"Landmarks, addresses and geography",
Küçükağa Restaurant,2026-03-01 16:02:55,Food and beverages,4.9
Üçel Bobinaj,2026-02-16 16:43:01,"Utilities, security and maintenance services",
Merzifon Belediyesi,2026-03-10 07:55:27,Government and municipal services,0.0
,2026-03-12 05:12:03,Other and unspecified,
Hakkari yeni otogar,2026-03-04 19:28:53,Transportation and logistics,
Nevşehirliler Seyahat,2026-02-21 09:52:07,Transportation and logistics,
Bitlis Devlet Hastanesi,2026-02-19 15:42:29,Healthcare and medical services,2.8
72 Merdiven Plajı,2026-03-15 19:15:31,"Nature, parks and outdoor places",0.0
Esnaf Lokantası,2026-03-16 11:26:10,Food and beverages,
Anadolu Mutfağı Ev Yemekleri,2026-02-14 21:50:02,Food and beverages,4.3
İstanbul,2026-02-15 13:44:14,"Landmarks, addresses and geography",
Hakkari yeni otogar,2026-03-04 19:29:31,Transportation and logistics,
File Market,2026-03-04 16:54:34,Food and beverages,4.4
Amasya,2026-03-10 23:38:40,"Landmarks, addresses and geography",
Selanik Pasajı,2026-03-13 18:53:47,Real estate and business properties,4.2
Aktaş Köyü,2026-02-15 12:21:06,Government and municipal services,
Kalender Lokanta ve Kafe,2026-03-13 21:20:36,Food and beverages,4.7
Ayhan Oto Lastik,2026-02-19 15:47:33,"Automotive, motorcycles and vehicles",4.8
AS Piliç Hakan Tavukçuluk,2026-03-13 20:51:01,Food and beverages,
,2026-03-10 07:55:05,Other and unspecified,
Saray Halı Yıkama Merkezi,2026-02-14 09:36:58,"Utilities, security and maintenance services",4.8
Yıldız Teknik amasya,2026-03-05 11:46:18,"Utilities, security and maintenance services",
