org_name,time,category,org_rating
Diyarbakır Eczanesi,2026-02-27 10:35:40,Healthcare and medical services,4.5
Bingöl Börek,2026-02-26 09:45:13,Food and beverages,4.3
Medlay Güzellik Salonu,2026-03-01 15:55:48,"Beauty, personal care and wellness",4.0
Yaşarlar Otomotiv,2026-02-22 13:07:48,"Automotive, motorcycles and vehicles",
Imge resim kursu,2026-03-06 22:07:15,Education and training,
Yerebatan Sarnıcı,2026-03-09 20:09:09,"Nature, parks and outdoor places",5.0
ebebek,2026-02-27 12:54:00,"Beauty, personal care and wellness",
İsotlar Motor Otomiv,2026-03-02 06:55:02,"Automotive, motorcycles and vehicles",5.0
Лайнбас,2026-03-10 14:21:25,Transportation and logistics,4.7
Forum Diyarbakır Alışveriş Merkezi,2026-02-19 08:27:31,Retail and trade,4.3
Şehit Polis Halit Gülser Spor Kompleksi,2026-02-19 18:00:34,Sports and active recreation,4.2
Diyarbakır Surları,2026-02-19 17:20:27,"Nature, parks and outdoor places",4.8
Uzungöl,2026-03-07 18:00:49,"Utilities, security and maintenance services",
Kaaba,2026-02-17 08:07:46,Religion and community organizations,5.0
Alkasnak Mah.,2026-03-09 13:37:05,Government and municipal services,
Hancı Et,2026-03-03 04:48:13,Food and beverages,4.3
Fikirtepe Mah.,2026-03-15 23:05:21,Government and municipal services,
Tutak Bilişim,2026-03-04 21:50:13,"IT, telecommunications and electronics",4.2
,2026-02-17 07:20:54,Other and unspecified,
Van Çalışma ve İş Kurumu İl Müdürlüğü,2026-03-02 14:12:10,Government and municipal services,0.0
Erzincan,2026-02-22 16:15:37,"Landmarks, addresses and geography",
Diyarbakır Havalimanı,2026-02-26 01:06:21,"Nature, parks and outdoor places",4.3
Ceylan Karavil Park Alışveriş Merkezi,2026-03-12 19:04:47,Retail and trade,4.3
Meşhur Adana Kebapçısı Nasır Usta,2026-02-20 02:16:20,Food and beverages,5.0
"İbrahim Özmen Sok., No:8E",2026-03-01 10:28:08,Agriculture,
"Koyunlu Sok., No:3",2026-02-21 09:53:07,Agriculture,
"1205. Sok., No:8",2026-03-05 08:36:54,"Landmarks, addresses and geography",
Kozlu,2026-03-13 14:48:45,"Landmarks, addresses and geography",
,2026-02-15 11:44:50,Other and unspecified,
,2026-03-17 11:47:23,Other and unspecified,
Alaca Mah.,2026-02-14 22:57:11,Government and municipal services,
Beğendi Fast Food,2026-03-11 18:29:24,Food and beverages,4.3
Tarım Kredi Kooperatif Market,2026-02-27 10:42:16,Food and beverages,3.5
,2026-03-06 14:11:38,Other and unspecified,
Varan Eczanesi,2026-02-14 08:19:39,Healthcare and medical services,4.7
Çakırfakır Küme Evler,2026-02-28 10:05:41,"Landmarks, addresses and geography",
On Gözlü Köprü,2026-02-28 08:52:45,"Nature, parks and outdoor places",4.8
Siverek,2026-03-02 08:44:39,"Landmarks, addresses and geography",
"Küpeli Motor Kawasaki, Bajaj, CF Moto & Sym Yetkili Servisi",2026-02-27 21:04:17,"Automotive, motorcycles and vehicles",4.7
Doğuş Spor,2026-03-04 13:31:27,Sports and active recreation,4.9
Erciş Özel Eğitim Mesleki Eğitim Merkezi,2026-03-11 18:20:10,Education and training,
İstanbul Sabiha Gökçen Uluslararası Havalimanı,2026-03-05 23:29:42,"Nature, parks and outdoor places",0.0
İlbeyi Kuyumculuk,2026-03-14 10:38:56,Retail and trade,4.4
Kavurmacı Bekir Usta,2026-02-14 09:55:51,Food and beverages,4.9
Baise City,2026-03-08 22:43:10,"Landmarks, addresses and geography",
Migros Jet,2026-02-16 10:49:59,Food and beverages,4.1
Divriği Ulu Camii ve Darüşşifası,2026-03-09 20:11:54,Religion and community organizations,5.0
Bostancık Mah.,2026-02-26 09:02:51,"Landmarks, addresses and geography",
Lice,2026-02-15 18:41:03,"Landmarks, addresses and geography",
Renault - Dacia Yusuf Baysal,2026-03-02 06:54:22,"Automotive, motorcycles and vehicles",4.9
Şok,2026-02-14 11:48:40,Food and beverages,2.3
,2026-02-14 09:08:17,Other and unspecified,
Afyon - Antalya Karayolu Küme Evler,2026-03-03 17:44:04,"Landmarks, addresses and geography",
Karaköprü,2026-02-16 05:44:35,"Landmarks, addresses and geography",
Mevlana Müzesi,2026-02-19 18:48:58,"Nature, parks and outdoor places",5.0
Dokuz Eylül Üniversitesi Öğrenci Eğitim ve Dinlenme Tesisleri,2026-03-10 15:55:05,Education and training,
Öğretmenevi ve Akşam Sanat Okulu,2026-02-21 08:30:53,Education and training,4.0
Derinsu Mah.,2026-02-15 14:11:27,Government and municipal services,
Yediiklim Kpss Kursu Kpss Öabt Dgs Memurluk,2026-03-06 07:29:05,Education and training,4.0
Adil Sani Konukoğlu Cami,2026-02-19 06:05:14,Religion and community organizations,4.4
,2026-03-15 08:45:16,Other and unspecified,
Çatak Eczanesi,2026-02-13 23:16:34,Healthcare and medical services,
Diyarbakır,2026-02-13 22:00:44,Government and municipal services,
Polis Lojmanları,2026-02-15 01:52:55,"Nature, parks and outdoor places",
,2026-03-09 16:15:14,Other and unspecified,
Amerikan Hastanesi,2026-02-16 09:06:56,Healthcare and medical services,4.2
Ortaköy Mah.,2026-03-07 18:40:36,Government and municipal services,
Çamlı Köşk Cafe restaurant,2026-03-12 19:28:30,Food and beverages,4.2
Silvan,2026-03-06 15:13:33,"Landmarks, addresses and geography",
Diyarbakır,2026-02-19 11:04:29,"Landmarks, addresses and geography",
Balaban Ticaret,2026-03-02 16:59:04,Retail and trade,
Uçhisar Kalesi,2026-02-23 09:49:20,"Nature, parks and outdoor places",4.8
Sadık Künefe,2026-02-18 15:41:19,"Manufacturing, industry and equipment",4.1
,2026-02-21 12:48:49,Other and unspecified,
Malatya,2026-02-26 19:05:29,Government and municipal services,
Şanlıurfa,2026-02-16 16:23:40,Government and municipal services,
Bayar Gold,2026-03-11 12:27:33,Retail and trade,4.6
,2026-02-17 20:44:16,Other and unspecified,
Suruç,2026-02-26 08:22:05,"Landmarks, addresses and geography",
Silvan Dr. Yusuf Azizoğlu Devlet Hastanesi,2026-03-16 04:33:43,Healthcare and medical services,3.8
A 101,2026-02-21 12:30:58,Food and beverages,
Murat Şanlı Güzellik Merkezi,2026-03-07 16:27:52,"Beauty, personal care and wellness",
Ensar Mangal Vadisi,2026-02-14 09:57:15,Food and beverages,4.3
Batman Park Alışveriş ve Yaşam Merkezi,2026-02-17 20:56:59,Retail and trade,2.4
Toptancılar Sitesi,2026-03-09 19:13:42,Retail and trade,4.0
Malatya Kongre ve Kültür Merkezi,2026-02-15 20:48:17,"Culture, arts and entertainment",4.3
"5804 Sok., No:27",2026-03-02 12:57:54,Agriculture,
Muhabbet Kuşları,2026-02-27 17:26:42,"Beauty, personal care and wellness",
Diyarbakır,2026-03-02 14:34:32,"Landmarks, addresses and geography",
,2026-02-19 05:43:43,Other and unspecified,
,2026-03-15 02:25:37,Other and unspecified,
Creme,2026-02-15 06:25:12,Food and beverages,5.0
Trafik Kontrol Noktası,2026-02-15 06:14:28,Transportation and logistics,
Kayapınar,2026-03-10 16:50:13,"Nature, parks and outdoor places",
A 101,2026-02-23 14:24:00,Food and beverages,3.9
Batman Merkez ,2026-02-16 11:03:09,"Nature, parks and outdoor places",
Ankara Üniversitesi Hukuk Fakültesi,2026-02-21 07:00:12,Education and training,4.6
Bosphorus Cruises,2026-03-07 11:01:34,"Tourism, lodging and travel",5.0
Kardeşler erkek kuaförü,2026-03-12 20:46:54,"Beauty, personal care and wellness",
Niyokki Mardin Antik Kent Avm,2026-03-16 18:01:45,Food and beverages,4.2
,2026-02-16 13:49:10,Other and unspecified,
Bağcılar Anadolu Lisesi,2026-03-10 12:01:25,Agriculture,0.0
Aktar Meyve Ve Sebze Pazari,2026-02-23 11:08:50,Food and beverages,
Ciğerci Faruk,2026-02-25 23:24:59,Food and beverages,4.9
Diyarbakır,2026-03-08 12:31:26,"Landmarks, addresses and geography",
Patara Plajı,2026-03-04 17:12:12,"Nature, parks and outdoor places",
French Visa Application Center,2026-03-15 23:49:41,Finance and professional services,4.8
Lezzet Durağı,2026-02-17 11:56:07,Food and beverages,4.2
Batman Merkez ,2026-03-08 16:21:15,"Nature, parks and outdoor places",
İlknur Delibaş Re/Max Pasha,2026-02-16 11:31:18,Government and municipal services,
Şanlıurfa,2026-02-16 03:58:30,"Landmarks, addresses and geography",
Bağtepe Mahalle Muhtarlığı,2026-02-15 10:09:41,Religion and community organizations,0.0
,2026-02-22 11:46:26,Other and unspecified,
Diyarbakır Eczanesi,2026-02-27 10:09:48,Healthcare and medical services,4.5
Kültür Cafe,2026-02-17 11:35:09,Food and beverages,4.7
Malatya,2026-02-26 19:03:31,"Landmarks, addresses and geography",
Todem,2026-02-16 20:25:35,Retail and trade,3.5
Prag Kalesi,2026-03-16 12:28:12,"Nature, parks and outdoor places",5.0
Kuaför Ramazan Kendir,2026-02-17 11:57:58,"Beauty, personal care and wellness",4.8
Atatürk Ortaokulu,2026-03-09 11:18:04,Education and training,
Heydöner,2026-02-24 13:58:08,Food and beverages,2.3
Adapazarı,2026-03-16 08:47:55,"Nature, parks and outdoor places",
Diyarbakır Lice Ilçe Emniyet Amirliği,2026-02-16 20:18:50,"Landmarks, addresses and geography",
Roj Düğün Salonu,2026-03-17 09:10:08,Real estate and business properties,4.0
,2026-02-26 16:41:47,Other and unspecified,
Karapürçek,2026-03-01 11:40:53,"Landmarks, addresses and geography",
,2026-02-22 15:16:45,Other and unspecified,
,2026-02-23 14:47:57,Other and unspecified,
Ayasofya-i Kebir Cami-i Şerifi,2026-03-13 03:52:18,Religion and community organizations,5.0
Güven Kuruyemiş,2026-02-15 10:27:49,Food and beverages,4.0
Tarım Kredi Kooperatif Market,2026-02-27 10:41:31,Food and beverages,
Özlem Diyarbakır Turizm,2026-03-10 21:18:21,Transportation and logistics,
,2026-03-07 04:37:41,Other and unspecified,
Ardahan Castle,2026-02-23 12:13:40,"Landmarks, addresses and geography",4.3
Pınar Lahmacun,2026-02-15 17:50:26,Food and beverages,4.6
Ekinözü Köyü,2026-02-16 13:48:32,Government and municipal services,
,2026-02-20 14:14:36,Other and unspecified,
Yapay Zeka,2026-02-26 09:38:24,Education and training,
Mehmet Kaya Berber,2026-03-15 02:25:25,Retail and trade,4.8
Liva Restaurant,2026-02-15 08:08:22,Food and beverages,4.1
Lavazza,2026-03-16 16:22:36,Food and beverages,4.2
Bilecik Merkez ,2026-03-12 18:00:58,"Nature, parks and outdoor places",
"5030. Sok., No:29",2026-02-16 12:59:36,Agriculture,
,2026-03-15 08:08:16,Other and unspecified,
,2026-03-08 07:10:15,Other and unspecified,
Lezzet Durağı,2026-02-14 08:49:16,Food and beverages,4.2
Kızılay Kuyumcusu,2026-03-10 20:19:48,Retail and trade,5.0
,2026-02-26 19:06:17,Other and unspecified,
Yeni Diyarbakır Seyahat,2026-03-15 23:56:11,Transportation and logistics,1.1
Birsen'in Eczane,2026-02-16 15:23:31,Healthcare and medical services,
Yandex,2026-03-15 21:55:37,"IT, telecommunications and electronics",4.9
Ptt,2026-03-02 06:42:45,"Landmarks, addresses and geography",1.9
Çelebi Otel,2026-03-08 07:10:04,"Tourism, lodging and travel",2.6
Muradiyeh Şelaleleri,2026-03-05 16:30:13,"Nature, parks and outdoor places",4.4
Anıtkabir,2026-02-19 15:00:37,"Nature, parks and outdoor places",5.0
"Diyarbakır İrem Güzellik Salonu, Diyarbakır Lazer Epilasyon & Cilt Bakımı",2026-03-01 13:42:38,"Beauty, personal care and wellness",4.5
Diyarbakır Prof. Dr. Fuat Sezgin İl Halk Kütüphanesi Müdürlüğü,2026-02-21 18:59:39,Government and municipal services,3.1
Sibel Eczanesi,2026-02-27 10:10:45,Healthcare and medical services,3.6
,2026-03-16 17:34:54,Other and unspecified,
Beyüzümü Mah.,2026-02-21 10:02:26,Government and municipal services,
,2026-03-06 11:54:30,Other and unspecified,
Diyarbakır Stadyumu,2026-02-14 10:15:47,Sports and active recreation,4.7
Упак-юг,2026-02-16 16:31:16,Food and beverages,5.0
Sağlık Ocağı Ve Çevresi Mevkii Küme Evler,2026-03-02 06:25:16,"Landmarks, addresses and geography",
,2026-03-03 16:51:16,Other and unspecified,
Halk Kütüphanesi,2026-02-15 16:56:43,Government and municipal services,
365 Gün Emlak,2026-02-20 06:42:14,Real estate and business properties,4.7
İstanbul Anadolu Adalet Sarayı,2026-03-13 16:12:41,Government and municipal services,0.0
Diyarbakır Ulu Camii,2026-03-06 22:38:18,Religion and community organizations,5.0
,2026-02-23 09:49:31,Other and unspecified,
Zaanse Schans open-air village museum,2026-02-15 20:09:33,"Nature, parks and outdoor places",
Ptt,2026-02-27 10:41:19,"Landmarks, addresses and geography",
Yurtiçi Kargo,2026-03-12 14:59:48,Transportation and logistics,2.9
Elmalı,2026-02-16 08:58:45,"Landmarks, addresses and geography",
Kırıkhan,2026-02-19 17:20:55,"Landmarks, addresses and geography",
,2026-02-17 11:15:00,Other and unspecified,
Bodursan Makina İş Makineleri Ataçman ve Kova İmalatı,2026-02-15 19:59:59,"Manufacturing, industry and equipment",4.0
,2026-02-16 17:07:07,Other and unspecified,
,2026-02-16 10:01:55,Other and unspecified,
Batman Otogarı,2026-03-08 16:22:23,"Landmarks, addresses and geography",3.9
Tuzla,2026-03-08 01:43:56,"Nature, parks and outdoor places",
Diyarbakır Havalimanı,2026-03-10 14:22:22,"Nature, parks and outdoor places",4.3
Nuda Dress Diyarbakır abiye satış ve kiralama,2026-03-14 22:11:36,Retail and trade,
Halkbank Kayapınar Şubesi,2026-03-02 10:58:01,Agriculture,2.5
Forum Diyarbakır Alışveriş Merkezi,2026-03-08 21:31:42,Retail and trade,4.3
Nargile ve Tütün Dünyası,2026-03-15 23:14:31,Retail and trade,5.0
,2026-03-12 10:30:57,Other and unspecified,
Atatürk Cad. (Kışla Cad.),2026-02-17 15:17:04,"Landmarks, addresses and geography",
Qnb,2026-03-15 17:41:23,Agriculture,2.9
Akpınar Mah.,2026-02-21 16:14:03,Government and municipal services,
"11 Nisan Fuar Cad., No:5A",2026-03-02 16:56:57,Agriculture,
Tobb Fen Lisesi,2026-02-17 22:01:02,Agriculture,
Onur Cafe,2026-02-24 12:24:04,Food and beverages,4.7
Polis Meslek Yüksek Okulu,2026-02-17 19:59:14,Education and training,
Aygaz,2026-03-16 05:26:11,Retail and trade,
Doğumevi Eczanesi,2026-02-22 13:40:45,Healthcare and medical services,3.7
Sümela Manastırı,2026-02-18 17:03:44,"Nature, parks and outdoor places",4.3
Balaban Ticaret,2026-03-02 17:03:29,Retail and trade,
Derinsu Köyü,2026-02-15 14:11:10,"Landmarks, addresses and geography",
Ulu Cami,2026-03-11 08:54:04,Religion and community organizations,5.0
Kızılay Kuyumcusu,2026-03-16 01:34:08,Retail and trade,5.0
Halkbank ATM,2026-02-16 11:55:14,"Utilities, security and maintenance services",
Diyarbakır Büyükşehir Belediyesi,2026-03-03 13:03:41,Government and municipal services,0.0
Özel Esenyurt Olimpiyat Kurs Merkezi,2026-02-27 12:23:14,Education and training,4.8
İstanbul Üniversitesi Fen Fakültesi,2026-03-09 12:16:47,Education and training,4.3
Ayder Yaylası,2026-03-09 20:08:19,Other and unspecified,
,2026-03-09 11:32:30,Other and unspecified,
Kurtalan 1 Nolu Acil Sağlık Hizmetleri İstasyonu,2026-02-26 23:39:42,Healthcare and medical services,
Diyarbakır Ekmek Fırını,2026-02-21 15:45:06,Food and beverages,4.3
Akustik Cafe,2026-03-05 16:30:19,Food and beverages,4.1
Bağlar Halk Eğitim Merkezi,2026-03-08 09:32:17,Education and training,4.0
Leman Kültür,2026-02-18 14:49:45,Food and beverages,
Arçelik Sok.,2026-03-06 11:54:05,"Landmarks, addresses and geography",
Forum Diyarbakır Alışveriş Merkezi,2026-02-27 12:38:38,Retail and trade,4.3
"Gök Tepe Küme Evler, No:50",2026-03-10 16:49:53,Agriculture,
206. Sok.,2026-02-18 14:49:59,"Landmarks, addresses and geography",
4 Mevsim Manavı,2026-03-13 17:55:43,Retail and trade,
Kumandacı,2026-03-15 14:35:27,"Manufacturing, industry and equipment",
,2026-03-16 14:13:53,Other and unspecified,
Dicle Teknokent,2026-03-09 08:41:14,"IT, telecommunications and electronics",
Otobet Oto Yıkama & Detailing,2026-02-22 12:50:28,"Automotive, motorcycles and vehicles",4.8
Adıyaman Kahta Devlet Hastanesi,2026-02-17 11:37:30,Healthcare and medical services,3.5
Mutlu Merkez Kümesi Mah.,2026-02-24 19:19:37,Government and municipal services,
Amasra,2026-03-13 14:50:30,"Landmarks, addresses and geography",
,2026-03-13 16:32:41,Other and unspecified,
Heydöner,2026-03-07 18:54:00,Food and beverages,2.3
Seyyid Caferi Tayyar Turbesi,2026-03-06 14:54:15,Food and beverages,
Kebapcı Celal,2026-02-14 16:01:57,Food and beverages,4.7
Bağcılar Özel Eğitim Anaokulu,2026-03-05 13:50:47,"Nature, parks and outdoor places",
Ptt,2026-03-02 06:40:42,"Landmarks, addresses and geography",
Dolmabahçe Sarayı,2026-02-18 17:02:34,"Nature, parks and outdoor places",4.9
,2026-02-16 16:28:44,Other and unspecified,
Liya Pastane & Cafe,2026-02-23 15:44:22,Food and beverages,4.5
Artuklu (Mardin Merkez),2026-02-20 12:07:39,"Nature, parks and outdoor places",
Diyarbakır,2026-03-02 17:53:36,"Landmarks, addresses and geography",
Yumrutepe Mah.,2026-03-03 18:43:32,Government and municipal services,
Ekinözü Köyü,2026-02-16 13:47:57,Government and municipal services,
Seyir Cafe,2026-03-09 21:25:03,Food and beverages,4.2
Ayasofya-i Kebir Cami-i Şerifi,2026-02-18 08:00:56,Religion and community organizations,5.0
Adıyaman Barosu,2026-02-21 06:58:45,Real estate and business properties,3.9
,2026-02-14 10:10:43,Other and unspecified,
Mega Otomotiv 4. Sanayi Diyarbakır,2026-02-15 11:13:12,"Automotive, motorcycles and vehicles",4.0
"110. Sok., No:2",2026-03-12 03:54:20,Agriculture,
Eruh İmkb Yatılı Bölge Ortaokulu,2026-02-17 19:48:54,Education and training,
Beğendi Fast Food,2026-03-02 07:36:28,Food and beverages,4.3
Özalp,2026-02-15 19:45:47,"Landmarks, addresses and geography",
Umut Ciğercisi,2026-03-01 13:38:38,Food and beverages,4.3
Sanat Kavurma Kahvaltı,2026-02-15 20:20:08,Food and beverages,4.7
"1205. Sok., No:8",2026-03-05 07:09:52,"Landmarks, addresses and geography",
Ulu Cami,2026-02-18 03:42:10,Religion and community organizations,4.0
Harran Üniversitesi Suruç Myo,2026-02-27 00:29:50,Education and training,
Tarsus Üniversitesi,2026-02-16 16:25:20,Education and training,
Tez Gel Market,2026-03-07 23:25:48,Food and beverages,2.8
,2026-02-27 18:57:11,Other and unspecified,
Şanlıurfa Otogarı,2026-02-15 11:28:19,"Landmarks, addresses and geography",3.6
Sibel Eczanesi,2026-02-27 10:14:21,Healthcare and medical services,3.6
Efes Antik Kenti,2026-02-16 19:42:38,"Nature, parks and outdoor places",5.0
Лайнбас,2026-03-03 17:10:17,Transportation and logistics,4.7
,2026-02-13 23:52:29,Other and unspecified,
"Küpeli Motor Kawasaki, Bajaj, CF Moto & Sym Yetkili Servisi",2026-02-27 21:04:49,"Automotive, motorcycles and vehicles",4.7
İşkur Şırnak-Silopi Hizmet Merkezi,2026-02-17 19:26:31,Government and municipal services,
,2026-03-03 14:53:00,Other and unspecified,
Forum Diyarbakır Alışveriş Merkezi,2026-02-21 17:20:28,Retail and trade,4.3
Silivri Kapalı Ceza İnfaz Kurumu,2026-03-03 16:50:21,Education and training,
Eren Lostra Salonu,2026-03-08 08:25:23,Retail and trade,
27. Sok.,2026-03-04 07:39:51,"Landmarks, addresses and geography",
Kırklareli,2026-03-16 08:48:23,"Landmarks, addresses and geography",
Ensar Mah. (Birlik Mah.),2026-02-14 13:14:30,Government and municipal services,
Deniz Top Sport,2026-03-08 10:57:09,Sports and active recreation,
Kasabın Yeri,2026-02-14 16:08:19,Food and beverages,
Uğur Amortisör,2026-02-27 21:10:52,"Automotive, motorcycles and vehicles",
İnegöl Belediyesi Hizmet Binasi,2026-03-14 20:24:38,Government and municipal services,0.0
Şahin Berber Club,2026-02-16 09:22:55,Retail and trade,4.3
Kültürpark,2026-02-14 16:03:06,"Culture, arts and entertainment",4.8
,2026-02-25 21:06:44,Other and unspecified,
Otobüs Durağı,2026-03-09 11:07:48,Transportation and logistics,
,2026-02-26 08:41:54,Other and unspecified,
Düzlük Mah.,2026-02-13 22:01:03,"Landmarks, addresses and geography",
Gölyazı Mah. (Gölyazı Köyü),2026-03-13 12:36:04,"Landmarks, addresses and geography",
Halk Kütüphanesi,2026-02-15 16:58:23,Government and municipal services,
Yeşiltepe Stadyumu,2026-03-04 13:30:48,Sports and active recreation,
İnceler Emlak,2026-02-21 23:16:06,Real estate and business properties,5.0
,2026-03-15 02:26:50,Other and unspecified,
Atatürk Kitaplığı,2026-02-18 19:16:21,Government and municipal services,4.3
Islak hamburger cafe,2026-02-19 14:49:24,Food and beverages,
Ödemiş,2026-02-22 16:28:06,"Landmarks, addresses and geography",
Diyarbakır Ulu Camii,2026-02-20 17:44:26,Religion and community organizations,5.0
Hacı Ahmet Küme Evler,2026-02-16 03:14:45,"Landmarks, addresses and geography",
Şehit Polis Halit Gülser Spor Kompleksi,2026-02-19 17:59:47,Sports and active recreation,4.2
Diyarbakır Kültür Evi,2026-03-12 21:33:13,Food and beverages,4.9
Diyarbakır,2026-03-09 18:54:41,"Landmarks, addresses and geography",
8. Sok.,2026-03-04 07:38:55,"Landmarks, addresses and geography",
Pasta House Toki,2026-02-19 15:44:50,Food and beverages,
A Oto Yıkama Oto Kuaför,2026-02-22 12:52:19,"Automotive, motorcycles and vehicles",4.5
Diyarbakır Surları,2026-03-09 15:56:06,"Nature, parks and outdoor places",4.8
Ayhan Lostra,2026-03-17 03:28:33,Retail and trade,4.3
Tortum Şelalesi,2026-03-02 08:47:10,"Nature, parks and outdoor places",4.9
Kemerköprü Mah. (Kemerköprü Köyü),2026-03-05 16:31:57,Government and municipal services,
Dicle Fırat Taksi Durağı,2026-03-16 04:20:32,Transportation and logistics,
Mehmet Fevzi Durucan İlkokulu,2026-03-11 00:12:47,Education and training,0.0
Uğur Amortisör,2026-02-27 21:08:03,"Automotive, motorcycles and vehicles",
Meşhur Adana Kebapçısı Nasır Usta,2026-03-09 07:10:01,Food and beverages,5.0
Kırıkhan,2026-03-06 13:11:28,"Landmarks, addresses and geography",
,2026-02-27 12:45:21,Other and unspecified,
Sıtkı Usta Kadayıf,2026-03-16 17:33:53,Food and beverages,4.2
Bilecik Eskışehir D 100. Karayolu Sok.,2026-03-12 18:01:45,"Landmarks, addresses and geography",
Eyüp Peygamber Cami,2026-02-15 15:25:20,Religion and community organizations,4.9
Kaplan Eczanesi,2026-03-14 21:29:01,Healthcare and medical services,
,2026-02-18 15:37:02,Other and unspecified,
Diyarbakır Toki Konutları,2026-03-10 16:52:42,"Landmarks, addresses and geography",
Kayseri Kalesi,2026-02-15 19:41:08,"Nature, parks and outdoor places",4.4
Diyarbakır Otogarı,2026-03-12 03:38:19,"Landmarks, addresses and geography",4.0
Kovancılar İlçe Milli Eğitim Müdürlüğü,2026-02-14 07:29:02,Government and municipal services,
Hayır Severler Cami,2026-02-24 19:06:11,Religion and community organizations,
Ptt,2026-03-02 06:39:10,"Landmarks, addresses and geography",1.9
Fidan Lahmacun,2026-02-16 22:41:36,Food and beverages,4.3
Park Çankaya,2026-02-22 12:51:30,"Automotive, motorcycles and vehicles",4.9
Pamukkale Travertenleri,2026-02-18 16:43:57,"Nature, parks and outdoor places",4.7
"11 Nisan Fuar Cad., No:5A",2026-03-02 16:58:14,Agriculture,
İpekli Köyü,2026-02-23 18:32:46,"Landmarks, addresses and geography",
Canton Tower,2026-02-26 17:43:40,"Nature, parks and outdoor places",0.0
Bağlar Halk Eğitim Merkezi,2026-02-21 08:30:03,Education and training,4.0
Şemsi Bitlis Mah.,2026-02-25 21:10:54,Government and municipal services,
,2026-03-15 02:28:12,Other and unspecified,
Organize Sanayi Bölgesi Mah.,2026-03-09 08:40:33,Government and municipal services,
Efes Antik Kenti,2026-02-18 17:06:05,"Nature, parks and outdoor places",5.0
,2026-02-16 13:49:44,Other and unspecified,
Batman,2026-03-11 13:31:14,"Landmarks, addresses and geography",
Sırbistan,2026-03-15 01:54:26,Agriculture,
Lider Halı ve Koltuk Yıkama,2026-02-28 12:52:47,"Utilities, security and maintenance services",4.6
