org_name,time,category,org_rating
Eşmepınar Köyü Hz. Ebubekir Cami,2026-03-08 14:10:48,Religion and community organizations,
Fiat - Çimenler Otomotiv,2026-03-13 06:54:43,"Automotive, motorcycles and vehicles",4.1
Cafe 25 Olimpiyat Parkı,2026-02-27 16:20:11,Food and beverages,3.7
Narman Merkez Kız Kuran Kursu,2026-03-02 21:30:43,Religion and community organizations,
Horasan Halk Eğitim Merkezi,2026-03-05 13:40:20,Education and training,
Palandöken Tüketici Sorunları İlçe Hakem Heyeti Başkanlığı,2026-02-21 21:56:39,Government and municipal services,
Diva Bayan kuaförü,2026-03-04 14:07:14,"Beauty, personal care and wellness",4.1
LC Waikiki Türkiye,2026-03-12 16:33:18,Retail and trade,4.1
Eşmepınar Köyü Cami,2026-03-08 14:04:29,Religion and community organizations,
Ankara,2026-02-14 08:19:45,"Landmarks, addresses and geography",
Yakutiye Gençlik Merkezi,2026-03-05 13:44:57,Healthcare and medical services,4.3
,2026-02-19 20:52:39,Other and unspecified,
Abud Efendi Yalısı,2026-03-11 12:25:11,"Tourism, lodging and travel",4.2
Karayolları Genel müdürlüğü kantar,2026-02-15 21:05:58,Government and municipal services,
Beder Erkek Kuaförü,2026-02-16 12:22:56,"Beauty, personal care and wellness",
Atatürk Üniversitesi Tıp Fakültesi,2026-02-28 08:17:32,Education and training,4.2
Adana Şehirlerarası Otobüs Terminali,2026-03-13 16:14:41,"Landmarks, addresses and geography",1.0
,2026-03-17 11:54:24,Other and unspecified,
Divle Kalesi,2026-03-08 22:50:47,"Nature, parks and outdoor places",
,2026-02-26 12:07:40,Other and unspecified,
AlmaPlus,2026-03-05 18:02:25,"Utilities, security and maintenance services",4.0
Kent Ormanı Vadi Palandöken,2026-02-16 09:25:20,"Culture, arts and entertainment",3.9
"1314. Cad., No:55",2026-03-10 20:39:34,"Landmarks, addresses and geography",
Vadi Et Mangal,2026-03-08 07:26:57,Food and beverages,4.6
Ataşehir Golf Club,2026-03-06 18:37:47,Sports and active recreation,4.6
Muratpaşa Hamamı,2026-02-15 13:49:42,"Beauty, personal care and wellness",4.2
Dörtyol Köyü,2026-02-14 08:36:36,"Landmarks, addresses and geography",
Karakoyunlu,2026-03-07 21:53:46,"Landmarks, addresses and geography",
Yakutiye,2026-02-16 16:15:58,"Nature, parks and outdoor places",
Sima Kuaför Salonu,2026-02-16 12:23:54,Retail and trade,
Pehlivanlı Mah.,2026-02-23 13:49:03,Government and municipal services,
Nezih Cağ Kebap,2026-03-05 13:16:09,Food and beverages,4.2
İstanbul Defterdarlığı Beyazıt Konuk Evi,2026-02-14 08:42:14,"Tourism, lodging and travel",4.4
Küçük Park,2026-03-04 18:30:26,"Culture, arts and entertainment",0.0
Melike Hatun Camii,2026-03-16 01:47:35,Religion and community organizations,4.9
Sinema Akademi,2026-02-20 19:51:06,Education and training,4.5
Şenpiliç,2026-02-14 15:30:17,Agriculture,
Mescid-i Aksa,2026-03-01 23:37:59,Religion and community organizations,5.0
Malatya,2026-02-22 06:37:03,"Landmarks, addresses and geography",
Hacı Ahmetbaba Cami,2026-03-04 08:35:16,Religion and community organizations,4.9
,2026-03-04 14:06:57,Other and unspecified,
Elit Erkek Kuaförü,2026-02-15 17:04:16,"Beauty, personal care and wellness",4.9
Erzurum,2026-03-08 14:10:08,"Landmarks, addresses and geography",
Küçük Park,2026-03-04 18:33:21,"Culture, arts and entertainment",4.4
Gündoğdu Mobilya,2026-03-07 23:32:43,Retail and trade,4.2
,2026-03-13 17:23:59,Other and unspecified,
Yeraltı Şehri,2026-02-14 04:13:04,"Landmarks, addresses and geography",4.2
Erzurum Otogarı,2026-02-22 15:13:15,"Landmarks, addresses and geography",2.6
Küçük Park,2026-03-02 17:35:17,"Culture, arts and entertainment",
İstanbul Defterdarlığı Beyazıt Konuk Evi,2026-02-14 08:39:10,"Tourism, lodging and travel",4.4
,2026-03-08 14:02:57,Other and unspecified,
,2026-02-14 20:50:22,Other and unspecified,
Tunceli Ağız Ve Diş Sağlığı Merkezi,2026-02-23 09:41:33,Healthcare and medical services,4.1
,2026-03-09 19:11:00,Other and unspecified,
Enfıstık Künefe &katmer,2026-02-14 07:08:55,Food and beverages,4.2
Didim,2026-03-06 23:28:10,"Landmarks, addresses and geography",
Migros,2026-02-20 13:06:18,Food and beverages,4.1
Nihat Genç Sok.,2026-03-03 07:19:52,"Landmarks, addresses and geography",
Erzurum Şehir Hastanesi,2026-03-04 10:49:58,Healthcare and medical services,4.0
Yakutiye,2026-02-26 16:39:53,"Nature, parks and outdoor places",
Köyceğiz Belediyesi,2026-02-22 19:12:13,Government and municipal services,0.0
Maliye Lojmanları,2026-03-10 20:41:19,"Landmarks, addresses and geography",2.6
Erzurum Mah.,2026-02-16 16:58:43,Government and municipal services,
Yavuz Selim Yatılı Bölge Ortaokulu,2026-02-28 04:17:47,Education and training,
Yıldıztepe Mah.,2026-03-01 13:53:20,Government and municipal services,
"Genç Osman Cad., No:27",2026-02-24 14:06:27,Agriculture,
Ankara Açık Ceza İnfaz Kurumu,2026-03-10 14:13:37,Education and training,
Erzurum Şehirler Arası Otobüs Terminali,2026-02-22 10:32:41,"Landmarks, addresses and geography",
Tınazlı Mah.,2026-03-08 10:53:12,Government and municipal services,
Erzurum Havalimanı,2026-02-20 14:05:13,Transportation and logistics,
Küçük Park,2026-03-04 18:31:07,"Culture, arts and entertainment",0.0
Toyzz Shop,2026-03-08 14:10:18,Food and beverages,3.7
Ersin Ford Çıkma parça ankara,2026-03-13 20:17:44,"Automotive, motorcycles and vehicles",4.6
Adana,2026-02-21 18:40:31,"Landmarks, addresses and geography",
Güzelyurt Restaurant,2026-02-18 07:49:10,Food and beverages,4.5
Karaca,2026-02-21 20:23:15,Retail and trade,
Dadaş Atlı Spor Klubü,2026-02-27 17:52:19,Sports and active recreation,
Kars Açık Cezaevi Kesimhane Binası,2026-02-22 20:01:04,Education and training,
Küçükçekmece Adalet Sarayı,2026-03-05 08:40:15,Government and municipal services,0.0
Patnos,2026-03-15 07:40:02,"Landmarks, addresses and geography",
Akademi İnternet,2026-02-18 16:50:20,Food and beverages,4.0
,2026-03-03 01:51:48,Other and unspecified,
Darende,2026-02-21 18:41:49,"Landmarks, addresses and geography",
Genç,2026-02-14 07:53:02,"Landmarks, addresses and geography",
Ceyhan,2026-03-05 16:28:54,"Landmarks, addresses and geography",
Soçi,2026-02-22 18:26:00,"Landmarks, addresses and geography",
Çınar Restaurant,2026-02-24 11:26:00,Food and beverages,4.2
Nur Kız Kuran Kursu,2026-03-02 21:12:25,Religion and community organizations,
Tunceli Ağız Ve Diş Sağlığı Merkezi,2026-02-21 04:05:43,Healthcare and medical services,4.1
Darende,2026-02-22 06:44:55,"Landmarks, addresses and geography",
Erzurum,2026-03-01 13:07:53,"Landmarks, addresses and geography",
Tuzla,2026-03-01 11:04:02,"Nature, parks and outdoor places",
Sultanahmet Cami,2026-03-08 19:35:34,Religion and community organizations,4.9
Şifa Eczanesi,2026-02-17 21:35:00,Healthcare and medical services,
Malatya Otobüs Terminali,2026-02-21 18:37:57,"Landmarks, addresses and geography",3.9
Atatürk Üniversitesi Hukuk Fakültesi,2026-03-04 16:31:22,Education and training,4.3
Erzurum,2026-03-15 07:39:38,"Landmarks, addresses and geography",
Helenos Restaurant,2026-03-13 13:02:56,Food and beverages,4.3
Altıntaş Köyü,2026-02-28 10:40:30,Government and municipal services,
Teknosa,2026-03-03 00:28:17,"IT, telecommunications and electronics",3.0
,2026-03-08 08:54:09,Other and unspecified,
,2026-02-21 20:46:04,Other and unspecified,
Patnos İlçe Milli Egitim Müdürlüğü,2026-03-13 15:57:51,Government and municipal services,
Rüzgar Sok.,2026-03-06 23:27:46,"Landmarks, addresses and geography",
Nusret Kuyumculuk Forum Avm,2026-03-06 07:02:10,"Beauty, personal care and wellness",4.1
Yatsan Trabzon Forum Avm,2026-02-15 05:25:14,Retail and trade,
Mescidi Aksa Camii,2026-03-01 23:36:21,Religion and community organizations,5.0
Uygun Spot Dogubeyazit,2026-02-26 07:11:33,Retail and trade,4.3
Vadi Et Mangal,2026-03-08 07:27:39,Food and beverages,4.6
Yakutiye Parkı,2026-03-15 17:33:09,"Culture, arts and entertainment",4.7
Foni Sanat,2026-03-17 20:09:40,Education and training,4.7
Ziraat Bankası ATM,2026-02-17 11:55:40,"Utilities, security and maintenance services",
Fatih Sultan Mehmet Köprüsü,2026-03-07 20:20:29,"Landmarks, addresses and geography",
Babunec Kahvaltı Dünyası,2026-03-15 12:54:35,Food and beverages,4.1
Erzurum İtü Eta Vakfı Kurs,2026-03-14 11:02:54,Education and training,
Jet Logistic,2026-02-14 03:38:51,Transportation and logistics,5.0
Ali Sami Yen Spor Kompleksi Rams Park,2026-03-01 11:04:18,Sports and active recreation,4.9
Iğdır,2026-02-23 00:08:32,"Landmarks, addresses and geography",
Marancigil offroad garaj,2026-03-17 11:53:50,"Automotive, motorcycles and vehicles",
İstanbul,2026-03-05 15:44:25,"Landmarks, addresses and geography",
Çaldıran Şelalesi,2026-02-14 09:05:22,"Nature, parks and outdoor places",
Milas Harita,2026-02-22 19:14:23,Real estate and business properties,0.0
Hanife Hatun Camii Ve Külliyesi,2026-03-07 18:00:26,Religion and community organizations,4.9
,2026-03-17 11:55:56,Other and unspecified,
Manav İstanbul,2026-03-04 09:01:55,Food and beverages,
Erzurum,2026-02-20 13:08:44,"Landmarks, addresses and geography",
Telfes im Stubai,2026-03-12 14:33:23,"Nature, parks and outdoor places",
Karaçoban,2026-02-19 16:52:28,"Landmarks, addresses and geography",
Mazlum Bilgisayar,2026-03-03 00:16:31,Retail and trade,4.0
Erzurum,2026-03-08 14:02:36,"Landmarks, addresses and geography",
Erzurum,2026-03-13 08:02:28,"Landmarks, addresses and geography",
Biyer Ev Yemekleri,2026-02-15 08:19:57,Food and beverages,4.7
,2026-03-07 10:03:58,Other and unspecified,
Yakutiye Medresesi,2026-02-14 20:48:41,"Nature, parks and outdoor places",4.7
,2026-02-20 19:14:40,Other and unspecified,
Atatürk Evi Müzesi,2026-02-23 13:59:26,"Nature, parks and outdoor places",4.7
Havaist İstanbul Havalimanı,2026-02-13 22:53:29,Transportation and logistics,0.0
Ifsa - Intellectual Fitness And Sports Academy,2026-03-16 21:26:52,Sports and active recreation,
Mumcular Mah.,2026-02-13 22:06:29,Government and municipal services,
Mevlana Müzesi,2026-03-13 09:37:16,"Nature, parks and outdoor places",5.0
Öveçler Mah.,2026-03-10 20:42:04,Government and municipal services,
"İnönü Cad., No:16",2026-02-24 17:01:17,Agriculture,
Bursa Uluslararası ve Şehirlerarası Otobüs Terminali,2026-02-21 10:11:46,"Landmarks, addresses and geography",4.2
Erzurum Teknik Üniversitesi,2026-03-05 13:50:26,Education and training,
Yikamaci,2026-02-27 02:58:24,"Automotive, motorcycles and vehicles",
,2026-02-27 13:15:21,Other and unspecified,
Boğatepe Köy Ürünleri,2026-02-14 13:58:58,Food and beverages,4.3
Bingöl Otogarı,2026-03-02 14:12:58,"Landmarks, addresses and geography",3.1
Beta Music Aletleri,2026-03-16 05:36:23,Retail and trade,4.2
Babunec Kahvaltı Dünyası,2026-03-15 12:53:58,Food and beverages,4.1
Ali Göde Şalgam,2026-03-16 18:50:16,Food and beverages,4.6
Bingöl Otogarı,2026-03-02 14:29:55,"Landmarks, addresses and geography",3.1
Erzurum Kuyumcusu,2026-03-01 02:54:59,"Beauty, personal care and wellness",4.8
Çiğdem Optik,2026-02-15 14:29:47,"IT, telecommunications and electronics",
Bingöl,2026-02-26 13:43:29,"Landmarks, addresses and geography",
Obruk Mah.,2026-02-18 05:04:01,Government and municipal services,
Diyarbakır Otogarı,2026-02-13 21:38:42,"Landmarks, addresses and geography",4.0
Elazığ Fethi Sekin Şehir Hastanesi,2026-02-21 04:20:02,Healthcare and medical services,4.0
Değirmen döner Iskender,2026-03-05 21:38:37,Food and beverages,4.1
Esenler Otogarı,2026-03-08 04:48:27,"Landmarks, addresses and geography",3.8
Ankara,2026-03-05 14:30:43,"Landmarks, addresses and geography",
Atco Otomatik Şanzıman Ankara,2026-03-06 18:39:54,"Automotive, motorcycles and vehicles",4.3
Erzurum Taksi,2026-03-13 16:13:58,Transportation and logistics,0.0
Erzurum Üniversitesi Hastanesi,2026-03-12 21:36:37,Healthcare and medical services,
,2026-03-08 09:42:32,Other and unspecified,
LC Waikiki,2026-03-12 16:32:39,Retail and trade,4.3
,2026-02-18 17:52:36,Other and unspecified,
Meteoroloji 12. Bölge Müdürlüğü,2026-02-20 14:05:54,Government and municipal services,
Hiranur Halı Yıkama,2026-03-09 02:07:58,"Utilities, security and maintenance services",3.6
Hınıs,2026-03-12 16:37:29,"Landmarks, addresses and geography",
,2026-03-05 13:53:36,Other and unspecified,
,2026-02-18 17:05:33,Other and unspecified,
Akkonak Restaurant & Cafe,2026-03-13 09:46:52,Food and beverages,3.8
Horasan Halk Eğitim Merkezi,2026-03-05 13:41:14,Education and training,
Dr. Fazıl Küçük Parkı,2026-03-04 18:32:11,"Culture, arts and entertainment",
Uzundere,2026-02-14 13:13:54,"Landmarks, addresses and geography",
Samsung Servis Merkezi,2026-03-09 10:34:47,"Utilities, security and maintenance services",3.2
Teletskoe Chalet,2026-03-11 19:09:21,"Tourism, lodging and travel",5.0
Güzelyurt Restaurant,2026-03-16 05:38:48,Food and beverages,4.5
Dörtyol Camii Kız Kuran Kursu,2026-03-02 21:25:20,Religion and community organizations,
"1314. Cad., No:55",2026-03-10 20:38:57,"Landmarks, addresses and geography",
Göbeklitepe,2026-03-02 18:15:33,"Construction, renovation and interior",4.9
Erzurum,2026-03-02 21:24:11,"Landmarks, addresses and geography",
Tuz Mağaraları,2026-03-11 01:24:17,"Nature, parks and outdoor places",4.9
Dönerci Hacı Baba,2026-03-02 14:17:13,Food and beverages,4.3
Çözüm Anahtar,2026-02-26 06:53:55,"Automotive, motorcycles and vehicles",5.0
Mevlana Türbesi,2026-03-04 17:35:17,"Nature, parks and outdoor places",5.0
Erzurum Büyük Şehir Belediyesi Sosyal Tesisleri,2026-03-08 06:53:25,Food and beverages,4.1
Diyarbakır,2026-02-20 23:13:59,"Landmarks, addresses and geography",
Gürcü Kapı,2026-02-25 21:54:06,"Nature, parks and outdoor places",
Erzurum Mah.,2026-03-15 11:30:23,Government and municipal services,
Karapınar Mah.,2026-03-16 20:08:16,"Landmarks, addresses and geography",
Kilitbahir Kalesi,2026-03-07 11:30:19,"Nature, parks and outdoor places",5.0
Tuzla,2026-03-05 10:02:20,"Nature, parks and outdoor places",
Sark Sofrasi,2026-02-26 06:54:22,Food and beverages,
MotoDrive,2026-03-12 19:53:47,"Automotive, motorcycles and vehicles",5.0
Akın Manav ve Balık Gürcükapı,2026-02-22 11:26:07,Retail and trade,
Perşembe Yaylası,2026-03-05 18:54:12,"Nature, parks and outdoor places",4.8
Halk Eğitim Merkezi,2026-03-02 21:23:10,Education and training,
Muş,2026-02-28 11:51:41,"Landmarks, addresses and geography",
FlashMob,2026-02-22 19:57:52,"IT, telecommunications and electronics",4.8
Ardahan,2026-02-20 12:49:25,"Landmarks, addresses and geography",
Dr. Fazıl Küçük Parkı,2026-03-04 18:35:11,"Culture, arts and entertainment",
Ağrı Erzurum Karayolu,2026-02-15 21:04:00,"Landmarks, addresses and geography",
Aras,2026-02-28 19:21:38,Transportation and logistics,
Ahmet Hamdı̇ Tanpınar Ortaokulu,2026-02-28 08:26:15,Education and training,4.0
Tınazlı Mah.,2026-03-08 10:49:47,Government and municipal services,
Aras Kargo,2026-03-05 20:16:20,Transportation and logistics,3.5
Çağ Kebap Nebi Usta,2026-02-26 20:38:14,Food and beverages,5.0
Mescid-i Aksa,2026-03-01 23:36:45,Religion and community organizations,5.0
Uğurlu Kozmetik,2026-02-16 07:48:58,"Beauty, personal care and wellness",4.9
Sancaklı Çallar Mah.,2026-03-08 23:56:57,Government and municipal services,
Olea Bosphorus & Bar,2026-03-14 20:34:16,Food and beverages,4.3
Kubbet-üs-Sahra,2026-03-01 23:35:07,Religion and community organizations,5.0
Maliye-Gümrük Lojmanları,2026-03-10 20:40:51,"Construction, renovation and interior",3.5
Aksaray Mah.,2026-03-08 10:48:59,Government and municipal services,
Hasırhan Kapalı Oto Garajı ve Oto Yıkama,2026-03-05 17:27:58,"Automotive, motorcycles and vehicles",
Mivan Restaurant & Cafe,2026-03-06 12:05:22,Food and beverages,5.0
Oltutaşı Market,2026-02-19 18:44:18,Retail and trade,4.5
Kilitbahir Kalesi,2026-03-07 11:30:42,"Nature, parks and outdoor places",5.0
