org_name,time,category,org_rating
Fatsa Termal & SPA Otel,2026-03-17 07:39:23,"Tourism, lodging and travel",4.6
,2026-02-26 21:00:46,Other and unspecified,
Liman Merkez,2026-03-11 14:27:18,Transportation and logistics,4.1
Akamoy Boztepe Otel & Restoran,2026-02-28 20:23:54,"Tourism, lodging and travel",4.2
Ordu Düz Mahalle Aile Sağlığı Merkezi,2026-03-12 08:35:11,Religion and community organizations,
Ünye,2026-03-17 20:47:49,"Landmarks, addresses and geography",
,2026-03-06 21:03:57,Other and unspecified,
,2026-02-16 12:04:27,Other and unspecified,
Migros,2026-02-20 13:51:20,Food and beverages,4.0
Günday Elektrik,2026-03-08 06:05:36,"Utilities, security and maintenance services",
Anadolu Deniz Feneri,2026-03-14 19:21:53,"Nature, parks and outdoor places",4.9
Ordu Altınordu İlçe Sağlık Müdürlüğü,2026-03-12 08:38:07,Government and municipal services,
Taşgeçit Mah.,2026-02-15 14:53:27,Government and municipal services,
Çiğ Köfteci Sait,2026-02-19 13:45:39,Food and beverages,4.6
Özyeğin Üniversitesi,2026-03-05 20:33:36,Education and training,4.5
Shinjuku Gyoen,2026-03-01 08:57:51,"Nature, parks and outdoor places",
Aşağıoba Küme Evler,2026-03-07 22:57:15,"Landmarks, addresses and geography",
Turnasuyu Mah.,2026-02-27 02:38:27,Government and municipal services,
,2026-03-15 07:44:14,Other and unspecified,
,2026-02-27 02:37:56,Other and unspecified,
Leydi Bayan Kuaförü,2026-02-23 12:25:24,"Beauty, personal care and wellness",4.4
Akkuş Kertil Dinlenme Yeri,2026-03-09 02:25:25,"Nature, parks and outdoor places",0.0
Hüseyin Başoğlu Küme Evleri,2026-02-22 06:20:48,"Landmarks, addresses and geography",
Kaleiçi Semti,2026-03-09 12:26:54,Other and unspecified,
Cumhuriyet Cad.,2026-02-20 13:52:38,"Landmarks, addresses and geography",
Şirin Pazar Alanı,2026-03-07 12:08:02,Food and beverages,4.2
A13 Blok,2026-03-14 10:44:08,Government and municipal services,
Omü,2026-03-10 19:14:15,Education and training,
Fatsa,2026-02-14 20:22:00,"Landmarks, addresses and geography",
Komagene Etsiz Çiğ Köfte,2026-03-13 12:33:01,Food and beverages,
Buhara Aile Çay Bahçesi,2026-02-19 13:42:42,Food and beverages,
Zeytinli Keçi Çiftliği,2026-03-10 20:12:27,Retail and trade,5.0
Arnavutköy,2026-03-13 00:03:29,"Landmarks, addresses and geography",
Ünye,2026-03-02 13:36:32,"Landmarks, addresses and geography",
Yamaner Eczanesi,2026-03-14 14:33:53,Healthcare and medical services,4.3
Tekkiraz Mah.,2026-03-03 22:26:31,Government and municipal services,
Ptt,2026-02-20 20:35:15,"Landmarks, addresses and geography",4.0
Bursa Şişe Kavanoz,2026-02-13 21:23:36,"Manufacturing, industry and equipment",4.0
Günday Elektrik,2026-03-08 06:06:23,"Utilities, security and maintenance services",
Ordu Altınordu İlçe Sağlık Müdürlüğü,2026-03-12 08:28:30,Government and municipal services,
Ordu Üniversitesi Cumhuriyet Yerleşkesi,2026-03-11 22:32:16,Education and training,4.3
Hoşimin Kenti,2026-03-13 18:27:41,"Landmarks, addresses and geography",
İstanbul Teknik Üniversitesi Ayazağa Kampüsü,2026-03-05 20:35:00,Education and training,3.9
,2026-02-16 01:24:08,Other and unspecified,
Ali Osman Ulusoy,2026-02-27 15:07:50,Transportation and logistics,
Nevin Sok.,2026-03-13 07:49:31,"Landmarks, addresses and geography",
,2026-02-14 10:21:46,Other and unspecified,
Elele Ev Yemekleri,2026-02-27 15:51:09,Food and beverages,4.4
Fatsa Termal & SPA Otel,2026-03-17 07:39:00,"Tourism, lodging and travel",4.6
Eşrefoğlu Cami,2026-03-12 14:15:05,Religion and community organizations,5.0
Akpınar Mah.,2026-02-22 06:21:25,Government and municipal services,
Ordu İl Müftülüğü,2026-03-02 05:29:01,Government and municipal services,0.0
Ordu,2026-03-06 16:55:32,"Landmarks, addresses and geography",
,2026-03-10 17:55:20,Other and unspecified,
Yeniköy Mah.,2026-03-02 16:13:09,Government and municipal services,
Anadolu Deniz Feneri,2026-03-14 19:20:56,"Nature, parks and outdoor places",4.9
Ordu Büyükşehir Belediyesi,2026-02-20 13:45:00,Government and municipal services,0.0
İstanbul,2026-03-15 20:37:49,"Landmarks, addresses and geography",
Trabzon E Tipi Kapalı Ceza İnfaz Kurumu,2026-02-22 19:27:10,Education and training,
Gülyalı Belediyesi,2026-03-16 12:22:11,Government and municipal services,0.0
Komili,2026-03-04 17:54:38,"Manufacturing, industry and equipment",
Ordu Dövme Secotattoo,2026-02-28 22:17:15,"Beauty, personal care and wellness",4.9
Fatsa Termal & SPA Otel,2026-03-17 07:31:25,"Tourism, lodging and travel",4.6
Ahsen Eczanesi,2026-03-14 14:35:53,Healthcare and medical services,3.0
"Karşıyaka Çiftlik Cad., No:3",2026-03-12 08:39:59,Agriculture,
Ünye Anadolu Lisesi,2026-03-10 18:17:36,Agriculture,
,2026-03-08 13:40:05,Other and unspecified,
Ünye Devlet Hastanesi,2026-03-16 07:12:56,Healthcare and medical services,4.0
Aspendos Amfitiyatrosu,2026-03-11 18:38:24,"Nature, parks and outdoor places",5.0
Piraziz Mesleki Ve Teknik Anadolu Lisesi,2026-03-08 06:04:24,Agriculture,
