org_name,time,category,org_rating
Yaşam Parkı,2026-03-11 14:25:34,"Construction, renovation and interior",
Dolmabahçe Sarayı,2026-02-28 08:03:13,"Nature, parks and outdoor places",4.9
Generator Berlin Prenzlauer Berg,2026-03-15 10:06:00,"Tourism, lodging and travel",4.0
Honaz Dağı Milli Parkı,2026-02-15 16:53:57,"Nature, parks and outdoor places",
Evren İletişim,2026-03-15 13:06:03,Retail and trade,4.3
Elif Eczanesi,2026-03-14 09:13:13,Healthcare and medical services,
"Şehit Şenol Çiftören Cad., No:5",2026-03-06 20:40:08,Agriculture,
Pamukkale Travertenleri,2026-03-13 18:29:50,"Nature, parks and outdoor places",4.7
Darling Pet Shop,2026-03-17 05:12:35,"Beauty, personal care and wellness",4.6
Şehit Şükrü Sok.,2026-02-22 10:58:50,"Landmarks, addresses and geography",
City20 Gayrimenkul Yatırım Danışmanlığı,2026-02-22 10:55:01,Real estate and business properties,4.3
Varol Veranda,2026-02-26 15:18:46,Food and beverages,4.9
Harman Restaurant,2026-02-21 04:53:36,Food and beverages,4.9
Gerzele Mahalle Muhtarlığı,2026-03-10 08:21:59,Religion and community organizations,
Pepe Corba Izgara Sulu Yemek,2026-02-19 09:03:14,Food and beverages,4.4
Zübeyde Hanımcaddesi,2026-03-04 19:55:28,"Landmarks, addresses and geography",
Denizli Oyuncak,2026-03-06 17:19:20,Food and beverages,4.3
Denizli,2026-03-05 08:51:29,"Landmarks, addresses and geography",
Kampüs Oto,2026-02-28 12:10:45,"Automotive, motorcycles and vehicles",4.2
Merter AVM,2026-02-23 12:02:59,Retail and trade,4.3
Denizli Büyükşehir Belediyesi Ulaşım,2026-03-13 13:11:23,Transportation and logistics,0.0
,2026-02-23 17:16:09,Other and unspecified,
Datamek Bilişim,2026-03-10 22:50:21,Retail and trade,4.4
,2026-03-06 15:36:10,Other and unspecified,
Bim,2026-03-14 17:35:45,Food and beverages,4.0
"Cinnah Cad., No:11D",2026-02-17 12:46:00,"Landmarks, addresses and geography",
İzmir Hükümet Konağı,2026-03-13 08:47:33,Finance and professional services,
,2026-03-14 03:04:59,Other and unspecified,
Aras Kargo,2026-03-10 10:41:01,Transportation and logistics,3.6
,2026-02-21 15:04:50,Other and unspecified,
Ortaca,2026-02-26 20:14:25,"Landmarks, addresses and geography",
,2026-03-03 05:59:47,Other and unspecified,
Denizli Çardak Havalimanı,2026-02-23 19:02:26,"Nature, parks and outdoor places",4.1
,2026-02-18 19:47:35,Other and unspecified,
Özçoban Tur,2026-03-15 10:01:46,"Tourism, lodging and travel",5.0
Eskişehir,2026-03-15 00:24:04,"Landmarks, addresses and geography",
,2026-03-06 19:32:42,Other and unspecified,
Kardelen Pide,2026-03-15 08:54:13,Food and beverages,4.9
Hierapolis Örenyeri Müzesi,2026-02-19 16:23:56,"Nature, parks and outdoor places",5.0
Datamek Bilişim,2026-03-10 22:45:15,Retail and trade,4.4
Kız Kulesi,2026-02-20 18:04:56,"Nature, parks and outdoor places",4.3
Battalbey Çiğ Köfte,2026-03-12 11:53:10,Food and beverages,4.5
Kantar 20 Ton,2026-02-28 22:33:34,"Manufacturing, industry and equipment",
Alagöz Köyü,2026-03-05 00:32:40,"Landmarks, addresses and geography",
Televizyon Hastanesi,2026-02-15 20:19:24,"Utilities, security and maintenance services",4.9
Üçler Ortaokulu,2026-03-17 17:54:58,Education and training,0.0
Teras Mantı Evi,2026-03-08 11:38:23,Food and beverages,5.0
Albayrak Meydanı,2026-03-14 09:26:34,"Landmarks, addresses and geography",
Denizli Hidrolik,2026-03-05 09:02:58,"Manufacturing, industry and equipment",4.3
Garanti BBVA,2026-03-14 03:04:40,Agriculture,2.5
Harman Restaurant,2026-02-21 04:55:25,Food and beverages,4.9
Bağbaşı Yaylası,2026-02-15 18:07:09,Other and unspecified,
Ümit Ticaret,2026-02-21 15:23:43,"Utilities, security and maintenance services",3.5
Aday Anahtar Çilingir,2026-02-15 10:50:58,"Manufacturing, industry and equipment",5.0
Magic Space,2026-03-12 19:54:01,"Culture, arts and entertainment",2.2
New Vista Kafe,2026-03-13 19:43:22,Food and beverages,4.5
Honaz,2026-03-09 22:58:12,"Landmarks, addresses and geography",
Özel Ender Sürürcü Kursu,2026-03-03 20:16:54,"Automotive, motorcycles and vehicles",4.9
Remax Model Denizli,2026-02-22 10:55:53,Real estate and business properties,
MediaMarkt Denizli Teras Park Avm,2026-03-15 12:01:38,"IT, telecommunications and electronics",4.1
Denizli Merkez Kınıklı Aile Sağlığı Merkezi,2026-03-06 15:37:02,Religion and community organizations,3.7
Denizli Büyükşehir Belediyesi Ulaşım,2026-03-14 09:44:44,Transportation and logistics,0.0
Varol Veranda,2026-02-15 18:05:57,Food and beverages,4.9
İkçü Faculty of Tourism,2026-02-27 08:24:30,Agriculture,
Tarihi Taş Han,2026-03-13 18:30:50,"Nature, parks and outdoor places",4.4
Tuğrul Ayakkabı,2026-03-11 20:11:47,Retail and trade,4.2
Sırakapılar Mah.,2026-02-22 11:03:57,Government and municipal services,
,2026-03-14 13:21:03,Other and unspecified,
Samsung,2026-03-08 15:24:02,Retail and trade,4.7
Denizli İl Sağlık Müdürlüğü Halk Sağığı Laboratuvarı,2026-03-11 09:56:05,Healthcare and medical services,
Özel Aydın Lisan Kursları,2026-03-12 12:04:18,Education and training,5.0
Farma of Rhodes Petting Zoo,2026-03-10 18:40:57,"Nature, parks and outdoor places",
Horoz Heykeli,2026-02-20 17:20:18,"Nature, parks and outdoor places",4.7
Rodos Akvaryumu,2026-03-10 18:35:39,"Nature, parks and outdoor places",3.8
"3007. Sok., No:23",2026-02-22 12:47:50,Agriculture,
Pamukkale Üniversitesi Diş Hekimliği Fakültesi,2026-02-16 09:00:14,Education and training,2.9
Yamanlardağı Tabiat Parkı,2026-03-08 18:23:06,"Nature, parks and outdoor places",4.5
Denizli Büyükşehir Belediyesi Ulaşım,2026-03-01 15:48:56,Transportation and logistics,0.0
Sırakapılar Mah.,2026-02-22 10:56:33,Government and municipal services,
,2026-03-17 09:06:34,Other and unspecified,
Mersin Vozol Elektronik sigara,2026-03-15 11:34:43,Retail and trade,0.0
Kampüs Oto,2026-02-28 12:12:18,"Automotive, motorcycles and vehicles",4.2
Özel Kubilay Yücel Polikliniği,2026-03-08 12:03:23,Finance and professional services,4.9
İstanbul,2026-03-17 09:07:53,"Landmarks, addresses and geography",
Atakule Alışveriş Merkezi,2026-02-25 23:04:17,Retail and trade,4.4
Gerze,2026-02-23 17:19:32,"Landmarks, addresses and geography",
Denizli İl Emniyet Müdürlüğü,2026-03-05 21:54:16,Government and municipal services,0.0
Beyoğlu Tost Köfte,2026-02-22 10:58:06,Food and beverages,
,2026-03-15 10:51:51,Other and unspecified,
Direkli Kilise,2026-03-17 16:19:24,"Nature, parks and outdoor places",
City20 Gayrimenkul Yatırım Danışmanlığı,2026-02-15 09:07:20,Real estate and business properties,4.3
Felix Beach Marmaris,2026-02-18 18:58:42,Food and beverages,5.0
Belek Osmanlı Hamam,2026-02-14 10:05:45,"Beauty, personal care and wellness",
Tekirdağ,2026-03-15 18:49:26,"Landmarks, addresses and geography",
Mert Market,2026-03-07 18:04:44,Food and beverages,4.2
Çivril,2026-03-03 15:07:39,"Landmarks, addresses and geography",
Başak Cam,2026-03-10 16:26:56,"Manufacturing, industry and equipment",4.4
Denizli,2026-03-02 14:56:11,"Landmarks, addresses and geography",
Baloğlu Pide,2026-03-15 09:23:20,Food and beverages,
,2026-03-17 04:41:34,Other and unspecified,
Denizli,2026-03-03 15:07:09,"Landmarks, addresses and geography",
Rainfort Apart - Honaz - Apart,2026-03-12 21:13:33,"Tourism, lodging and travel",4.3
Diyarbakır,2026-02-18 19:40:15,"Landmarks, addresses and geography",
Farma of Rhodes Petting Zoo,2026-03-10 18:36:45,"Nature, parks and outdoor places",
Gerze,2026-02-23 17:14:40,"Landmarks, addresses and geography",
Türkiye Cumhuriyeti Devlet Demiryolları,2026-03-13 09:32:51,"Nature, parks and outdoor places",0.0
,2026-03-15 18:48:00,Other and unspecified,
Nikon Store,2026-02-26 19:45:59,"Manufacturing, industry and equipment",5.0
Binyapı Gayrimenkul,2026-02-15 09:06:54,Real estate and business properties,
Denizli,2026-02-26 12:22:11,"Landmarks, addresses and geography",
Cadde Cafe,2026-02-22 10:54:14,Food and beverages,
,2026-02-28 13:06:27,Other and unspecified,
Denizli,2026-02-28 14:49:38,"Landmarks, addresses and geography",
Denizli Özel Sağlık Hastanesi,2026-03-05 14:56:18,Healthcare and medical services,4.1
Babadağ Belediyesi,2026-02-22 18:23:33,Government and municipal services,0.0
Pasvak Aşevi Merkezefendi Sosyal Tesisler,2026-02-28 07:41:40,Religion and community organizations,0.0
,2026-02-15 04:59:49,Other and unspecified,
Gökçe Tel,2026-03-04 16:48:07,"Nature, parks and outdoor places",4.3
Talas,2026-03-10 04:51:35,"Landmarks, addresses and geography",
Denizli Servergazi Devlet Hastanesi Kıbrıs Şehitler Semt Polikliniği,2026-03-04 05:04:47,"Beauty, personal care and wellness",
Denizli Horoz Gençler Gücü Futbol Okulları,2026-03-11 20:47:33,Sports and active recreation,5.0
Elia Restaurant - Lounge,2026-03-09 12:05:38,Food and beverages,4.9
,2026-02-27 08:32:08,Other and unspecified,
,2026-03-06 19:32:07,Other and unspecified,
 Arca  Volkswagen,2026-03-02 12:59:22,"Automotive, motorcycles and vehicles",4.1
Antalya Bilişim Üniversitesi Güllük Yerleşkesi,2026-03-09 19:23:48,Education and training,4.3
Hınıs,2026-02-18 06:05:05,"Landmarks, addresses and geography",
Silivri Kapalı Ceza İnfaz Kurumu,2026-03-03 10:57:25,Religion and community organizations,0.0
Denizli,2026-02-28 07:57:05,"Landmarks, addresses and geography",
Yeliz Kuaförü,2026-03-10 21:32:18,"Beauty, personal care and wellness",4.4
,2026-02-13 22:06:13,Other and unspecified,
Ekmekçi Mah.,2026-03-13 17:53:33,"Landmarks, addresses and geography",
Muratdede Cami,2026-03-05 17:49:37,Religion and community organizations,
,2026-03-17 04:48:35,Other and unspecified,
Adnan Menderes Havaalanı,2026-02-16 21:04:29,"Nature, parks and outdoor places",4.4
Adal Eğitim Denizli,2026-02-20 20:21:37,Education and training,5.0
Denizli Büyükşehir Belediyesi Otobüs Terminali,2026-03-03 13:02:55,"Landmarks, addresses and geography",4.2
Dokuzkavaklar Mah.,2026-02-15 09:02:21,Government and municipal services,
Meşhur Denizli Kebapçısı,2026-03-17 06:46:18,Food and beverages,
Kebapçı Enver,2026-03-17 06:47:44,Food and beverages,4.4
Koçtaş Aydın Nazilli Borsa Binası Fix,2026-02-18 14:19:10,Food and beverages,3.8
Lara Balık,2026-02-19 16:34:28,Food and beverages,4.3
Grn Atlı Spor Kulübü,2026-02-15 05:27:09,Sports and active recreation,3.8
Ermitaj Müzesi,2026-03-08 07:36:49,"Nature, parks and outdoor places",5.0
Stroganoff Steak House,2026-03-17 12:37:57,Food and beverages,4.9
Antalya Belek Üniversitesi,2026-03-09 19:22:47,Education and training,3.9
Shokolot,2026-02-15 09:50:39,Food and beverages,4.5
Cameli Esnaf ve Sanatkar Kredi ve Kefalet Kooperatifi,2026-03-09 07:14:18,"Construction, renovation and interior",
Bilge Oto Kiralama,2026-02-14 20:29:39,"Automotive, motorcycles and vehicles",4.4
Pamukkale Travertenleri,2026-03-07 14:50:17,"Nature, parks and outdoor places",4.7
Yeliz Kuaförü,2026-03-10 17:44:56,"Beauty, personal care and wellness",4.4
Deniz Mah.,2026-02-13 22:04:41,Government and municipal services,
,2026-03-02 16:20:46,Other and unspecified,
Aydınlar Otomotiv,2026-03-04 11:13:40,"Automotive, motorcycles and vehicles",4.5
,2026-03-02 02:25:38,Other and unspecified,
Otonomi,2026-03-07 01:32:22,Government and municipal services,0.0
Suçatı Mahallesi Geriz Cami,2026-02-19 04:14:29,Religion and community organizations,
,2026-02-23 19:02:06,Other and unspecified,
Uşak E Tipi Açık Ceza İnfaz Kurumu,2026-03-09 06:38:29,Education and training,
Avangart Cafe & Restaurant,2026-03-14 14:01:47,Food and beverages,4.2
Denizli,2026-02-27 17:15:31,"Landmarks, addresses and geography",
"496. Sok., No:2E",2026-02-23 12:02:36,Agriculture,
Tekin Kardeşler İnşaat- Dyo Formül,2026-02-22 10:52:27,Food and beverages,4.4
,2026-02-18 23:31:00,Other and unspecified,
Hair Med,2026-03-07 13:27:17,Healthcare and medical services,
Wat Mobilite,2026-02-24 07:24:42,"Automotive, motorcycles and vehicles",
Maskulen Berber,2026-03-15 21:34:01,"Beauty, personal care and wellness",4.7
Katrancı Orman Kampı,2026-03-09 12:11:05,"Nature, parks and outdoor places",4.3
Tuborg-buharkent Bayi,2026-02-21 20:02:02,Food and beverages,
Kervansaray Mah.,2026-02-22 19:56:20,Government and municipal services,
,2026-03-16 03:44:49,Other and unspecified,
15. Temmuz Demokrasi Ve Cumhuriyet Meydanı Meydan,2026-02-18 12:10:50,"Landmarks, addresses and geography",
Fenerbahçe Spor Kulübü,2026-03-07 10:33:59,Sports and active recreation,4.6
Dokuzkavaklar Mah.,2026-02-15 09:08:16,Government and municipal services,
Acıgöl,2026-03-14 19:50:55,"Landmarks, addresses and geography",
Shell & Turcas Petrol,2026-02-28 22:43:30,"Automotive, motorcycles and vehicles",4.4
Karşıyaka Mah.,2026-03-15 00:25:00,Government and municipal services,
,2026-03-02 20:56:24,Other and unspecified,
Ata Elektronik Anahtar,2026-02-15 10:52:16,"Manufacturing, industry and equipment",4.5
Adnan Menderes Havaalanı,2026-02-16 21:05:46,"Nature, parks and outdoor places",4.4
Kardeş Oto Kuaför,2026-02-18 19:45:55,"Automotive, motorcycles and vehicles",4.1
Cadde Cafe,2026-02-22 10:53:44,Food and beverages,
Rüstempaşa Mah.,2026-02-16 15:18:54,Government and municipal services,
Köfteci Yusuf,2026-03-14 15:23:08,Food and beverages,4.2
Royal Capital Hotel Çekirge,2026-03-17 09:06:54,"Tourism, lodging and travel",4.4
Zeruj Port Avm,2026-02-23 12:03:38,Retail and trade,4.0
Fatih İlkokulu,2026-02-19 13:25:15,Education and training,
Denizkenari Street,2026-02-13 22:05:26,"Landmarks, addresses and geography",
Kurusıkı Sepeti,2026-03-06 17:16:48,"Nature, parks and outdoor places",
Elit Petshop,2026-03-17 05:14:43,"Beauty, personal care and wellness",4.2
Otek Hair Clinic-Journava Tour,2026-03-07 13:25:23,Healthcare and medical services,5.0
Hazal Restaurant - Yenişehir,2026-03-07 19:56:58,Food and beverages,4.8
,2026-02-22 11:06:21,Other and unspecified,
Denipol Hastanesi,2026-02-22 11:11:33,Healthcare and medical services,4.2
Sarayköy,2026-02-18 06:00:03,"Landmarks, addresses and geography",
Denizli Büyükşehir Belediyesi Ulaşım,2026-03-14 09:27:17,Transportation and logistics,0.0
Denizli Merkez Şehit Piyade Er Halil İbrahim Arılık Aile Sağlığı Merkezi,2026-03-02 12:17:59,"Beauty, personal care and wellness",
Yeşilbahçe Köy Kahvaltısı,2026-03-07 19:56:16,Food and beverages,4.4
North Pier's,2026-03-14 18:13:19,Food and beverages,4.3
Byt-Teh,2026-03-07 12:53:40,"Utilities, security and maintenance services",4.9
,2026-03-11 07:30:10,Other and unspecified,
,2026-03-02 02:25:51,Other and unspecified,
Muratdede Mah.,2026-03-05 17:44:17,Government and municipal services,
Kardeş Oto Kuaför,2026-02-18 19:47:11,"Automotive, motorcycles and vehicles",4.1
"Hüseyin Çokal Cad., No:214",2026-03-01 14:12:43,Agriculture,
Magic Space,2026-03-12 19:53:41,"Culture, arts and entertainment",2.2
Aydın - Denizli Otoyolu,2026-03-01 22:39:05,"Landmarks, addresses and geography",
Farma of Rhodes Petting Zoo,2026-03-10 18:37:22,"Nature, parks and outdoor places",
,2026-03-07 01:31:46,Other and unspecified,
Marmaris Kalesi,2026-03-13 18:31:27,"Construction, renovation and interior",4.8
Açelya Çiçek Evi,2026-03-09 14:26:59,"Nature, parks and outdoor places",4.8
Ottobrunn,2026-02-20 19:42:25,"Landmarks, addresses and geography",
Vitamin Eczanesi,2026-02-19 15:47:35,Healthcare and medical services,
Meşhur Denizli Kebapçısı,2026-02-26 08:34:08,Food and beverages,4.8
Ceylan Garage Oto Yıkama-estetik,2026-02-28 12:09:44,"Automotive, motorcycles and vehicles",4.9
,2026-03-02 16:20:57,Other and unspecified,
Bağcı Ayakkabı Market,2026-03-10 17:47:58,Retail and trade,
,2026-02-15 14:01:22,Other and unspecified,
Bayramefendi Osmanlı Kahvecisi,2026-03-17 05:11:43,Food and beverages,4.1
Bölük Cad.,2026-03-07 18:06:26,"Landmarks, addresses and geography",
,2026-02-19 20:49:39,Other and unspecified,
Hastane Cad.,2026-02-22 10:59:31,"Landmarks, addresses and geography",
Küçükbalıklı Mah.,2026-02-16 09:51:09,Government and municipal services,
Sırakapılar Mah.,2026-02-22 11:04:25,Government and municipal services,
Selçukbey Mahallesi,2026-03-06 00:45:45,"Nature, parks and outdoor places",
Ege Köpek Evi,2026-03-17 12:16:05,"Tourism, lodging and travel",4.9
,2026-03-11 07:28:32,Other and unspecified,
Denizli Servergazi Devlet Hastanesi Kıbrıs Şehitler Semt Polikliniği,2026-03-04 05:06:37,"Beauty, personal care and wellness",
Ender Uysal Gayrimenkul,2026-03-08 18:55:39,Real estate and business properties,3.9
Özlem Lokantası,2026-02-26 04:30:47,Food and beverages,4.2
Gökova Orman İçi Dinlenme Yeri,2026-03-15 20:35:16,"Nature, parks and outdoor places",4.3
Denizli Merkez 4 Nolu Dr. Munise Özcan Asm,2026-02-22 19:48:34,"Beauty, personal care and wellness",4.1
Hakmar Express,2026-02-15 16:26:49,Food and beverages,
Magic Space,2026-03-12 19:53:09,"Culture, arts and entertainment",2.2
Metro,2026-03-17 07:39:01,Retail and trade,4.2
Merkezefendi Belediyesi Merkez Kütüphanesi,2026-03-14 21:53:56,Government and municipal services,4.2
Filicori Coffee Eflatun,2026-03-13 19:44:00,Food and beverages,
,2026-03-13 18:31:48,Other and unspecified,
Cameli Esnaf ve Sanatkar Kredi ve Kefalet Kooperatifi,2026-03-09 07:13:28,"Construction, renovation and interior",
Laodikeia Örenyeri,2026-03-13 17:59:27,"Nature, parks and outdoor places",4.9
Forum Çamlık AVM,2026-03-07 18:02:43,Retail and trade,4.3
Buldan Belediyesi,2026-02-20 16:57:21,Government and municipal services,0.0
Respiro Cafe & Bistro,2026-02-15 07:27:14,Food and beverages,
Bim,2026-03-14 17:36:08,Food and beverages,4.0
Tiflis,2026-02-17 20:36:15,"Landmarks, addresses and geography",
,2026-03-13 19:59:18,Other and unspecified,
Büyükşehir Belediyesi Şehir Kütüphanesi,2026-03-14 21:55:20,Government and municipal services,
Denizli Adalet Sarayı,2026-03-05 04:15:11,Government and municipal services,
Laodikeia Örenyeri,2026-02-18 13:09:45,"Nature, parks and outdoor places",4.9
Çetin AV ve Spor Malzemeleri,2026-03-06 17:18:14,"Manufacturing, industry and equipment",4.7
Synevo Laboratuvarları Bakırköy Şubesi,2026-02-20 07:36:33,Healthcare and medical services,5.0
Tbilisi Central Bus Terminal,2026-02-17 20:36:42,"Landmarks, addresses and geography",4.1
Ekmek Arası Döner,2026-03-13 17:54:27,Food and beverages,4.0
Acıgöl,2026-03-14 19:50:20,"Landmarks, addresses and geography",
Acıbadem Ataşehir Hastanesi,2026-02-18 15:44:38,Healthcare and medical services,4.7
Hkm Hidrolik Kırıcı,2026-02-27 20:39:46,"Construction, renovation and interior",
Sedir Mantı Ve Börek Evi,2026-03-13 18:33:35,Food and beverages,4.9
,2026-02-18 14:04:38,Other and unspecified,
Kayseri 7/24 Taksi,2026-02-21 14:21:04,"Automotive, motorcycles and vehicles",4.5
Uşak,2026-02-21 17:18:14,"Landmarks, addresses and geography",
Özhidmak Makina,2026-03-05 09:03:32,"Manufacturing, industry and equipment",
Ata Ges Enerji,2026-02-15 18:42:15,"Utilities, security and maintenance services",4.3
,2026-02-15 16:53:34,Other and unspecified,
Bim,2026-03-14 17:35:29,Food and beverages,
Akdeniz Üniversitesi Eğitim Fakültesi,2026-03-09 19:24:21,Education and training,4.4
Gece Mavisi Erotic Shop,2026-03-15 10:42:16,"Beauty, personal care and wellness",4.3
Sakızcılar Asmaaltı Şelalesi,2026-02-16 16:19:59,"Nature, parks and outdoor places",4.4
DHL eCommerce,2026-02-14 08:34:07,"Utilities, security and maintenance services",
Hastane Cad.,2026-02-22 11:00:25,"Landmarks, addresses and geography",
"Hastane Cad., No:1",2026-02-22 10:59:09,Agriculture,
Efsane Patiseri,2026-03-13 14:01:23,Food and beverages,
Amasya Meslek Yüksek Okulu,2026-03-07 10:28:24,"Landmarks, addresses and geography",
Gelişim Üniversitesi,2026-02-15 19:36:16,Education and training,3.4
Altınyıldız Classics,2026-03-15 10:41:10,Retail and trade,4.2
Çamlık Minikler Koleji,2026-02-28 12:20:10,"Nature, parks and outdoor places",4.9
Özel Ender Sürürcü Kursu,2026-03-03 20:16:05,"Automotive, motorcycles and vehicles",4.9
Macidi Mall Erbil,2026-03-07 20:52:00,Retail and trade,
Kumkısık Mah.,2026-03-16 10:04:33,Government and municipal services,
Acıbadem Ataşehir Hastanesi,2026-02-18 15:45:01,Healthcare and medical services,4.7
Akyayla Kahvaltı Evi,2026-02-15 05:58:00,Food and beverages,5.0
Caribou Coffee,2026-02-15 06:39:00,Food and beverages,4.2
Köyceğiz,2026-02-27 06:52:32,"Landmarks, addresses and geography",
,2026-03-15 13:08:06,Other and unspecified,
Bayramyeri,2026-03-09 19:09:07,Retail and trade,
Denizli Büyükşehir Belediyesi Otobüs Terminali,2026-02-17 16:00:04,"Landmarks, addresses and geography",4.2
Galata Kulesi,2026-03-04 21:50:15,"Nature, parks and outdoor places",4.9
Hiera Coffee Tea House,2026-03-07 14:50:48,Food and beverages,5.0
Alperenler Sok.,2026-03-09 14:37:55,"Landmarks, addresses and geography",
Neşeli Mutfak Ev Yemekleri,2026-02-15 07:18:54,Food and beverages,0.0
Zes,2026-02-24 07:23:25,"Automotive, motorcycles and vehicles",
