org_name,time,category,org_rating
Dicle Eczanesi,2026-02-15 19:50:18,Healthcare and medical services,
Üçkuyular Meydanı,2026-02-19 09:00:58,"Landmarks, addresses and geography",
Sensō-ji Yōgō-dō Pavilion,2026-02-21 11:22:12,"Tourism, lodging and travel",5.0
Kemeraltı Çarşısı,2026-02-14 14:58:20,Retail and trade,4.4
Diyarbakır Büyükşehir Belediyesi,2026-02-20 07:04:43,Government and municipal services,0.0
,2026-03-12 07:50:31,Other and unspecified,
Vodafone,2026-02-17 05:03:10,"IT, telecommunications and electronics",4.1
Nurettin Topçu Bilgi Evi,2026-02-15 08:16:56,Education and training,4.4
Berran Özkaya Studio,2026-02-16 13:27:30,"Beauty, personal care and wellness",4.4
Bitlis Kalesi,2026-02-26 21:15:45,"Nature, parks and outdoor places",4.4
Rize Kalesi,2026-02-17 20:26:33,"Nature, parks and outdoor places",4.4
,2026-02-23 20:47:55,Other and unspecified,
Anadolu Hisarı,2026-02-14 06:41:19,"Nature, parks and outdoor places",4.7
Yozgat Lazer Epilasyon Tatto Çıkarma Merkezi - Alataş Güzellik Evi,2026-03-07 11:43:38,"Beauty, personal care and wellness",
Konya Kebap Evi,2026-02-19 11:59:31,Food and beverages,5.0
Denizli,2026-02-16 21:47:04,"Landmarks, addresses and geography",
İçişleri Bakanlığı,2026-03-07 13:39:48,"Landmarks, addresses and geography",3.5
D-850,2026-03-03 05:24:52,"Landmarks, addresses and geography",
,2026-02-24 02:31:55,Other and unspecified,
Aselsan Macunköy,2026-03-11 17:33:09,Transportation and logistics,0.0
Pursaklar,2026-02-20 14:29:11,"Nature, parks and outdoor places",
Mevlana şekeri kevser lokum,2026-02-26 06:22:16,Food and beverages,4.9
Yemişli İlkokulu,2026-03-12 22:11:38,Education and training,
,2026-03-15 17:36:03,Other and unspecified,
Dolmabahçe Sarayı,2026-03-01 14:10:41,"Nature, parks and outdoor places",4.9
Denizli Koltuk Döşeme Tamir,2026-02-22 20:10:11,Retail and trade,
Şabanözü,2026-02-22 16:48:08,"Landmarks, addresses and geography",
Metropolitan Cathedral Basilica of Barcelona,2026-02-15 08:32:10,Religion and community organizations,5.0
Tokat Gaziosmanpaşa Üniversitesi Mühendislik ve Doğa Bilimleri Fakültesi,2026-02-23 20:45:28,Education and training,0.0
,2026-02-21 20:40:44,Other and unspecified,
,2026-03-04 12:30:30,Other and unspecified,
Ilgın Göstere Mh,2026-02-20 21:14:55,"Nature, parks and outdoor places",
Külçeler Granit&Quartz,2026-02-14 20:22:34,"Manufacturing, industry and equipment",
Gökmen Barajı,2026-03-02 20:36:29,"Utilities, security and maintenance services",
Yerköy Fen Lisesi,2026-03-10 18:29:12,Agriculture,
,2026-03-17 11:14:08,Other and unspecified,
Eskişehir Osmangazi Üniversitesi,2026-02-23 20:47:24,Education and training,4.3
İstanbul İl Göç İdaresi Müdürlüğü Pendik İlçe Çalışma Grup Başkanlığı,2026-03-05 13:40:27,Government and municipal services,0.0
Kız Kulesi,2026-02-17 08:06:23,"Nature, parks and outdoor places",4.3
,2026-02-23 10:56:59,Other and unspecified,
Tutunamayanlar kitabevi & cafe,2026-02-16 15:29:35,Food and beverages,4.7
,2026-02-23 09:36:23,Other and unspecified,
Starbucks,2026-02-21 11:24:50,Food and beverages,4.0
Burhaniye,2026-02-26 02:11:20,"Landmarks, addresses and geography",
Erzurum Resim-heykel Müzesi Ve Galerisi,2026-02-15 08:20:02,"Nature, parks and outdoor places",4.5
Garanti BBVA ATM,2026-03-01 18:06:12,"Utilities, security and maintenance services",
Ceylanpınar Yolu,2026-03-12 06:53:16,"Landmarks, addresses and geography",
Sarıseki Fuat Tosyalı Stadyumu,2026-02-16 19:28:37,Sports and active recreation,3.8
Ptt,2026-03-17 11:15:13,"Landmarks, addresses and geography",
Litai TBB Konuk Evi,2026-02-14 09:54:58,"Tourism, lodging and travel",4.4
Sümela Manastırı,2026-02-18 19:40:09,"Nature, parks and outdoor places",4.3
,2026-02-23 22:13:57,Other and unspecified,
,2026-03-11 16:57:18,Other and unspecified,
"Rue Panel, No:5",2026-02-19 10:27:51,Agriculture,
Paris cafe itiraf plartformu,2026-02-13 21:27:52,Food and beverages,
Ulu Cami,2026-02-15 22:39:09,Religion and community organizations,5.0
Starbucks,2026-02-21 21:13:56,Food and beverages,4.2
Bolu Hanzade yöresel,2026-02-14 13:41:27,Food and beverages,5.0
Örnek Giyim,2026-03-12 20:04:17,Retail and trade,4.2
Diyarbakır,2026-02-22 09:30:51,"Landmarks, addresses and geography",
Sakarya Büyükşehir Belediyesi İmarve Şehircilik Dairesi Başkanlığı,2026-03-11 18:23:24,Government and municipal services,0.0
Cizre Adalet Sarayı,2026-02-27 11:12:36,Government and municipal services,0.0
Adıyaman Yediemin Otopark,2026-02-22 06:54:22,"Nature, parks and outdoor places",
zhytlovyi kompleks Vanil,2026-02-14 07:33:46,Government and municipal services,
Güray Eczanesi,2026-03-09 15:40:23,Healthcare and medical services,4.8
,2026-02-19 14:56:55,Other and unspecified,
Kaya Market,2026-02-21 16:06:29,Retail and trade,
,2026-03-13 05:54:03,Other and unspecified,
,2026-02-15 22:13:47,Other and unspecified,
Saint Pierre Kilisesi,2026-03-02 19:11:19,"Nature, parks and outdoor places",4.4
Ptt,2026-03-17 11:13:41,"Landmarks, addresses and geography",2.4
Mobilup Showroom Adana,2026-02-27 10:11:23,"Automotive, motorcycles and vehicles",
Topkapı Sarayı Müzesi,2026-03-01 18:45:16,"Nature, parks and outdoor places",5.0
Memişoğulları Tarım,2026-02-15 08:20:48,"Automotive, motorcycles and vehicles",
Tropikal Kelebek Bahçesi,2026-02-27 19:50:23,"Nature, parks and outdoor places",4.8
Pursaklar Devlet Hastanesi,2026-03-16 06:38:26,Healthcare and medical services,4.2
Şırdancı Bedo,2026-03-12 15:02:28,Food and beverages,4.4
Uluçay Köşk Düğün Salonu,2026-03-12 13:59:30,"Construction, renovation and interior",2.8
Gökgöl Mağarası,2026-02-15 11:22:24,"Nature, parks and outdoor places",5.0
Aqua Restaurant,2026-02-21 07:10:14,Food and beverages,4.4
Otopratik Yozgat Oto Plus Otomotiv,2026-03-12 15:12:20,"Automotive, motorcycles and vehicles",4.3
Gerger,2026-02-19 08:54:49,"Landmarks, addresses and geography",
Ptt,2026-02-23 08:58:36,"Landmarks, addresses and geography",2.1
,2026-02-21 17:55:12,Other and unspecified,
Sabor de la Vida,2026-02-15 08:44:46,Food and beverages,4.9
"Marina Ankara Sitesi, No:11",2026-03-16 07:05:25,Agriculture,
Kozluk,2026-02-16 17:54:11,"Landmarks, addresses and geography",
Yeşiltepe Mah.,2026-02-26 11:32:03,Government and municipal services,
Ümraniye Sok.,2026-03-13 13:14:38,"Landmarks, addresses and geography",
Kepez Devlet Hastanesi,2026-02-17 06:01:28,Healthcare and medical services,2.7
Ceyhan Köprüsü,2026-02-14 16:41:20,"Landmarks, addresses and geography",
Kızıltepe,2026-02-21 09:04:04,"Landmarks, addresses and geography",
Temel Eğitim ve Staj Merkezi,2026-02-19 02:42:20,Education and training,
Selçuklu Sanat Akademisi,2026-02-19 09:13:57,Education and training,4.3
Anıtkabir,2026-03-11 18:00:09,"Nature, parks and outdoor places",5.0
Sümela Manastırı,2026-02-18 19:42:47,"Nature, parks and outdoor places",4.3
Çamlıca Kulesi,2026-02-15 15:08:43,"Nature, parks and outdoor places",4.4
Niğdem Asansör,2026-02-17 07:11:57,"Utilities, security and maintenance services",
Taşkent Doğu Havalimanı,2026-02-20 14:29:33,"Nature, parks and outdoor places",5.0
Ayipınarı yaylası,2026-03-15 17:33:52,"Nature, parks and outdoor places",
Gençlik Spor İl Müdürlüğü,2026-02-18 13:01:37,Sports and active recreation,3.5
,2026-02-15 19:07:26,Other and unspecified,
Limonzi,2026-02-22 13:22:08,Healthcare and medical services,4.8
Özel Medi Yaşam Hastanesi,2026-03-08 12:25:25,Healthcare and medical services,2.9
Sarp Sınır Kapısı,2026-02-24 16:51:42,Transportation and logistics,0.0
,2026-02-19 18:06:17,Other and unspecified,
İzmir Otobüs Terminali,2026-03-09 09:26:12,"Landmarks, addresses and geography",1.0
Alaca,2026-02-26 16:48:32,"Landmarks, addresses and geography",
Zeta,2026-02-22 20:05:00,"Utilities, security and maintenance services",5.0
Bandırma Vergi Dairesi,2026-02-24 11:58:31,Real estate and business properties,0.0
Kongre Cad.,2026-02-14 15:53:51,"Landmarks, addresses and geography",
Halkbank Oltu Şubesi,2026-02-18 12:00:04,Agriculture,
Adnan Menderes Üniversitesi Hastanesi,2026-02-20 22:42:58,Healthcare and medical services,2.8
Papara Park Stadyumu,2026-02-14 07:49:07,Sports and active recreation,4.9
Datça,2026-03-14 18:24:11,"Landmarks, addresses and geography",
Engin Koltuk,2026-02-22 20:10:50,"Construction, renovation and interior",4.2
Dikmen,2026-03-08 02:23:27,"Landmarks, addresses and geography",
Özdağlılar Otomotiv,2026-03-03 20:39:16,"Automotive, motorcycles and vehicles",
Kartepe,2026-03-08 16:45:34,"Nature, parks and outdoor places",
Starbucks,2026-02-19 19:23:00,Food and beverages,4.2
Mustafa Kemal Ortaokulu,2026-02-24 05:24:04,Education and training,
Pegasus,2026-02-18 01:41:59,Transportation and logistics,
Gaziosmanpaşa,2026-02-19 14:57:57,"Nature, parks and outdoor places",
Adıyaman Üniversitesi Eğitim ve Araştırma Hastanesi,2026-02-22 06:52:12,Healthcare and medical services,1.8
Döner Gazino,2026-03-01 13:39:27,Food and beverages,4.1
Niğde Ömer Halisdemir Eğitim ve Araştırma Hastanesi,2026-03-01 19:35:19,Healthcare and medical services,
Watsons,2026-02-24 12:57:39,"Beauty, personal care and wellness",2.9
Toki Ortaokulu,2026-02-15 18:28:22,Education and training,
Adasi Çanta & Deri,2026-02-17 13:53:54,Retail and trade,
Eyfel Kulesi,2026-02-17 09:30:30,"Nature, parks and outdoor places",5.0
"Atatürk Cad., No:79A",2026-03-08 08:00:10,Agriculture,
Şereflikoçhisar,2026-02-22 11:50:05,"Landmarks, addresses and geography",
Wat Mobilite Elektrikli Araç Şarj İstasyonu,2026-02-18 14:36:02,"Automotive, motorcycles and vehicles",
Redaktsiya,2026-02-14 16:51:30,Food and beverages,4.8
Adana,2026-03-07 14:47:41,"Landmarks, addresses and geography",
,2026-02-23 04:02:10,Other and unspecified,
Divan Otel,2026-03-01 17:55:15,"Tourism, lodging and travel",4.5
Hisar Ofis Mobilya,2026-02-22 01:19:26,Real estate and business properties,4.7
Yenimahalle Semt Polikliniği,2026-02-20 09:05:55,"Beauty, personal care and wellness",2.9
Ali Osman Ulusoy Yozgat Otogarı,2026-03-09 12:37:27,Transportation and logistics,
Caddepark Avm,2026-02-23 22:16:14,Retail and trade,
Kırklar Mah.,2026-03-07 13:34:52,"Landmarks, addresses and geography",
Geek Coffee Shop Birecik,2026-02-14 15:56:18,Food and beverages,
"Kuruyaka Sok., No:1-A",2026-02-16 17:56:21,Agriculture,
Trek Sport,2026-03-08 17:36:14,Transportation and logistics,
Damak Pastane & Cafe,2026-02-15 17:17:48,Food and beverages,
Bettys Güzellik Salonu,2026-03-03 23:41:38,"Beauty, personal care and wellness",5.0
Yozgat Lazer Epilasyon Tatto Çıkarma Merkezi - Alataş Güzellik Evi,2026-03-07 11:44:03,"Beauty, personal care and wellness",
Cumhurbaşkanlığı Kongre ve Kültür Merkezi,2026-02-20 20:48:59,"Culture, arts and entertainment",5.0
,2026-02-27 06:09:54,Other and unspecified,
Kumluca Köyü,2026-03-02 19:53:16,"Landmarks, addresses and geography",
,2026-03-02 07:35:36,Other and unspecified,
Adana Öğrenci Yurdu,2026-03-10 16:28:27,"Construction, renovation and interior",0.0
Oncharge Şarj İstasyonu,2026-02-18 14:35:43,"Automotive, motorcycles and vehicles",
Qnb,2026-02-19 00:16:53,Agriculture,
,2026-02-26 07:57:48,Other and unspecified,
Duman Deluxe,2026-03-11 14:59:24,"Beauty, personal care and wellness",4.2
Ufuktepe Mah.,2026-03-08 18:37:37,Government and municipal services,
Meram Belediyesi 80 Binde Devr-i Alem Parkı,2026-02-26 06:23:44,"Culture, arts and entertainment",5.0
,2026-02-26 06:24:14,Other and unspecified,
Işıl Group Bina Yönetimi,2026-02-17 07:12:36,"Utilities, security and maintenance services",4.7
Narlıdere Mah.,2026-03-09 08:48:13,Government and municipal services,
Tutak,2026-02-16 16:48:19,"Landmarks, addresses and geography",
Elite Auto Wash Accessory Park,2026-02-26 20:11:46,"Automotive, motorcycles and vehicles",
,2026-02-24 17:00:28,Other and unspecified,
Kozaklı,2026-02-21 05:55:37,"Landmarks, addresses and geography",
Campo Portakal Eco Glamping,2026-03-07 05:17:01,"Nature, parks and outdoor places",4.2
Yıkamacı,2026-02-26 07:55:42,"Automotive, motorcycles and vehicles",
Sosyete Pazarı,2026-03-01 09:13:14,Retail and trade,4.1
Saat ve Saat,2026-03-14 20:44:52,"Manufacturing, industry and equipment",3.8
,2026-03-08 22:07:14,Other and unspecified,
İşkur İl Müdürlüğü,2026-03-05 12:57:40,Government and municipal services,0.0
Yıldırım Beyazıt Üniversitesi Diş Hekimliği Fakültesi,2026-02-17 11:29:50,Education and training,3.7
Antalya,2026-03-10 10:46:53,"Landmarks, addresses and geography",
Karaman Oto Yıkama,2026-02-24 16:05:57,"Automotive, motorcycles and vehicles",4.8
Özemir Güvenlik & Elektrik,2026-03-08 20:20:35,"Utilities, security and maintenance services",
Elit Pansiyon,2026-02-24 07:44:58,"Tourism, lodging and travel",
Çetin Barajı Küme Evler,2026-02-23 09:20:06,"Landmarks, addresses and geography",
Esenler Otogarı,2026-03-02 09:05:20,"Landmarks, addresses and geography",3.8
Ulu Cami,2026-02-22 15:43:41,Religion and community organizations,4.9
"Eymir, Sorgun",2026-03-07 16:40:49,"Nature, parks and outdoor places",
Savera,2026-03-03 23:24:46,"Automotive, motorcycles and vehicles",3.8
Nelipide Gurme,2026-03-14 19:19:37,Food and beverages,4.3
Kurtuluş Savaşı Müzesi,2026-02-15 06:07:06,"Nature, parks and outdoor places",5.0
Nusaybin,2026-02-15 06:35:34,"Landmarks, addresses and geography",
ArAr,2026-02-19 09:08:23,"Nature, parks and outdoor places",
Gündoğan Dolmuş Durağı,2026-03-09 03:17:34,"Automotive, motorcycles and vehicles",2.7
Köseoğlu Lokantası,2026-02-14 14:47:59,Food and beverages,4.2
Yandex,2026-03-09 18:01:52,"IT, telecommunications and electronics",4.8
Kolezyum,2026-02-14 20:10:34,"Nature, parks and outdoor places",5.0
ANKAmall,2026-02-15 12:59:28,Retail and trade,4.3
Karasu Demir Dograma,2026-02-16 18:47:31,"Manufacturing, industry and equipment",3.9
Güllük Dağı Termessos Milli Parkı,2026-02-16 19:08:02,"Nature, parks and outdoor places",4.7
Altın Başak,2026-02-22 13:48:42,Food and beverages,
Tripoliçe,2026-02-18 07:33:20,"Landmarks, addresses and geography",
İdo Yenikapı Deniz Otobüsü ve Hızlı Feribot İskelesi,2026-02-17 17:51:09,"Nature, parks and outdoor places",0.0
Konyalim Pide,2026-02-15 15:29:26,Food and beverages,
Meşelik Mah.,2026-02-15 09:39:17,Government and municipal services,
Cihan Hyundai,2026-02-15 08:17:45,"Automotive, motorcycles and vehicles",4.2
Tam Teknik,2026-03-02 08:55:56,"Utilities, security and maintenance services",4.1
Yozgat Merkez ,2026-03-04 12:30:02,"Nature, parks and outdoor places",
Sağlık Eczanesi,2026-03-12 16:57:13,Healthcare and medical services,3.9
,2026-02-14 21:56:10,Other and unspecified,
Çorum Merkez,2026-03-10 07:02:49,"Nature, parks and outdoor places",
Ilgın Göstere Mh,2026-02-20 21:15:08,"Nature, parks and outdoor places",
A Plus Seyran Konutları,2026-02-23 20:58:44,"Construction, renovation and interior",4.4
Kepez Devlet Hastanesi,2026-02-17 05:55:39,Healthcare and medical services,2.7
,2026-03-04 10:50:40,Other and unspecified,
Kuşkayası Mah.,2026-02-26 18:22:18,Government and municipal services,
Seoul Guarantee Insurance Company Rep Office,2026-02-22 01:19:37,Government and municipal services,
Hatay (Antakya),2026-03-05 17:15:30,"Landmarks, addresses and geography",
Imax Sinema Salonu,2026-02-23 09:49:30,"Culture, arts and entertainment",0.0
Hüyük,2026-02-23 14:12:52,"Landmarks, addresses and geography",
Erzurum Çağ Kebap Salonu,2026-03-10 13:38:07,Food and beverages,
Tarsus Şelalesi,2026-03-10 10:40:36,"Nature, parks and outdoor places",3.5
Suruç Kebap,2026-03-07 22:13:42,Food and beverages,4.5
Ordu,2026-02-20 14:12:50,"Landmarks, addresses and geography",
Ataşehir Adıgüzel Meslek Yüksekokulu,2026-02-20 15:23:12,Education and training,0.0
Peronti Hotel,2026-02-17 18:43:01,"Tourism, lodging and travel",3.7
Verbum Novum GmbH,2026-02-19 23:31:32,"Tourism, lodging and travel",
Erenköy Sitesi,2026-03-09 20:07:02,Government and municipal services,
Narince Köyü,2026-02-15 03:45:28,Government and municipal services,
Panin-servis,2026-02-14 13:21:58,"Automotive, motorcycles and vehicles",5.0
Erenköy Mah.,2026-03-09 20:07:34,Government and municipal services,
,2026-03-08 22:13:12,Other and unspecified,
Samsun Piazza Alışveriş Merkezi,2026-02-15 08:06:40,Retail and trade,4.4
Shapagat,2026-02-14 15:47:45,Healthcare and medical services,1.5
Mahmudiye,2026-03-10 09:47:01,"Landmarks, addresses and geography",
Yeşilyurt İlçe Halk Kütüphanesi,2026-02-24 20:20:27,Government and municipal services,
Pideci Ramazan,2026-03-13 23:52:52,Food and beverages,4.6
,2026-03-08 22:16:16,Other and unspecified,
Cevahir Han Restoran,2026-02-15 18:43:57,Food and beverages,4.6
"Muhsin Yazıcıoğlu Blv., No:113/4",2026-03-15 11:27:28,Agriculture,
İzbırak Mah.,2026-02-20 18:09:28,Government and municipal services,
Z Giyim,2026-02-16 12:16:09,Retail and trade,4.2
ANKAmall,2026-02-22 00:14:56,Retail and trade,4.3
Patron Cağ Kebap Salonu,2026-02-13 21:28:27,Food and beverages,4.0
,2026-02-18 17:32:03,Other and unspecified,
Sultan Cami,2026-02-24 13:27:08,Religion and community organizations,5.0
G. Antepli Hacıkerimoğlu Baklavaları,2026-03-07 16:25:25,Food and beverages,4.4
Mersinli Ciğerci Aziz,2026-03-09 15:52:51,Food and beverages,5.0
Alçakbel Köyü Cami,2026-02-19 07:03:05,Religion and community organizations,
Yourroom.ru,2026-02-23 09:13:04,Retail and trade,4.4
Üsküdar,2026-02-17 08:04:35,"Nature, parks and outdoor places",
1 E 1 Medikal,2026-02-22 13:20:57,Healthcare and medical services,4.0
Sürat Kargo,2026-03-03 13:30:44,Transportation and logistics,
Bizim Mekan Cafe & Kahvaltı Salonu,2026-02-14 11:13:50,Food and beverages,5.0
Yıldız Çocuk Anaokulu,2026-03-07 15:37:07,"Nature, parks and outdoor places",5.0
Kent Turizm,2026-03-13 11:21:46,Transportation and logistics,
Memur Sok.,2026-02-17 19:08:23,"Landmarks, addresses and geography",
Deniz Yapay Çiçek,2026-02-22 00:15:27,"Nature, parks and outdoor places",4.9
Edessa Lahmacun,2026-03-01 20:05:13,Food and beverages,3.5
El Battani Kütüphanesi,2026-02-19 23:23:14,Government and municipal services,4.2
,2026-02-17 16:58:37,Other and unspecified,
Elazığ Belediyesi,2026-02-28 22:31:25,Government and municipal services,0.0
Le W,2026-02-22 00:03:43,Food and beverages,
Van Doğubeyazıt Cad.,2026-02-14 07:33:18,"Landmarks, addresses and geography",
Karasu Demir doğrama,2026-02-16 18:47:11,"Manufacturing, industry and equipment",4.3
Sarp Sınır Kapısı,2026-02-24 16:51:08,Transportation and logistics,0.0
Dudullu,2026-03-08 21:55:23,"Nature, parks and outdoor places",0.0
Büyükoba Mah.,2026-02-17 18:21:31,Government and municipal services,
Azize Tereza Kilisesi,2026-02-21 21:03:43,Religion and community organizations,4.5
Gökgöl Mağarası,2026-02-15 11:31:53,"Nature, parks and outdoor places",5.0
İvrindi,2026-02-26 02:09:20,"Landmarks, addresses and geography",
,2026-02-16 14:29:18,Other and unspecified,
Konya Real,2026-03-07 16:25:55,Retail and trade,
,2026-03-13 12:54:51,Other and unspecified,
Студия маникюра Тумгоевой Дианы,2026-03-10 22:15:12,"Beauty, personal care and wellness",4.9
Grosun Yenilenebilir Enerji,2026-02-16 06:54:32,"Utilities, security and maintenance services",
Süleyman Nazif Anadolu Lisesi,2026-02-16 07:55:09,Agriculture,0.0
Damak Pastanesi,2026-02-15 17:11:17,Other and unspecified,
Şanlıurfa Şeyh Mesud Türbesi,2026-02-20 13:04:59,Religion and community organizations,
Adıyaman İlkokulu,2026-02-24 16:14:43,Education and training,
Depo Mall Avm,2026-03-01 14:53:42,Retail and trade,4.8
Grond Clover Hotel,2026-03-07 13:36:37,"Tourism, lodging and travel",5.0
İzmir Katip Çelebi Üniversitesi Atatürk Eğitim ve Araştırma Hastanesi,2026-02-18 12:40:41,Healthcare and medical services,4.0
,2026-03-16 08:14:26,Other and unspecified,
Karaali Cami,2026-02-20 04:24:04,Religion and community organizations,4.0
