org_name,time,category,org_rating
Orient Hand Made Carpets,2026-03-12 14:11:46,Retail and trade,4.0
Ankara Ticaret Borsası,2026-03-04 14:33:28,Retail and trade,
Kemalpaşa Mah.,2026-02-27 09:14:30,Government and municipal services,
Bursa,2026-03-16 10:01:54,"Landmarks, addresses and geography",
Yedikule,2026-02-26 06:27:28,"Nature, parks and outdoor places",
Mevlana Restaurant Longue And Rooftop Terrace,2026-02-22 14:02:35,Food and beverages,5.0
Cumhuriyet Karakolu,2026-03-02 19:50:16,"Landmarks, addresses and geography",
Anadolu Ulaşım Uşak Otogar,2026-02-28 08:55:33,Transportation and logistics,4.2
Atapark,2026-03-07 09:54:00,"Culture, arts and entertainment",0.0
Tüprag Kışladağ Altın Madeni,2026-02-15 17:26:02,"Manufacturing, industry and equipment",4.2
Uşak Antika Evi,2026-03-12 14:13:15,Retail and trade,
Tarım Kredi İş Merkezi,2026-03-05 17:31:43,Real estate and business properties,
"133. Sok., No:22",2026-03-09 20:46:40,Agriculture,
Şehmuz Usta Kebap & Lahmacun Ciğer Salonu,2026-03-07 08:32:15,Food and beverages,4.3
Uşak 64 Halı Yıkama Perde Yıkama Koltuk Yıkama,2026-03-07 14:53:06,"Utilities, security and maintenance services",5.0
Kaya güvenlik & elektronik,2026-03-17 13:21:37,"IT, telecommunications and electronics",4.7
Eskişehir Ticaret Borsası,2026-03-04 14:39:27,Retail and trade,4.1
Hayal Mobilya,2026-03-07 11:54:25,"Construction, renovation and interior",
Didem Eczanesi,2026-03-07 18:49:38,Healthcare and medical services,4.2
Uşak Merkez ,2026-02-27 19:00:03,"Nature, parks and outdoor places",
Tarihi Basmane Lokmacısı,2026-02-22 05:28:16,Food and beverages,4.7
Selanik,2026-02-26 06:29:05,"Landmarks, addresses and geography",
Özeşmeliler Gayrimenkul,2026-03-05 06:44:03,Real estate and business properties,4.4
Ege Üniversitesi Eğitim Ve Araştırma Hastanesi,2026-03-10 06:17:06,Healthcare and medical services,
,2026-03-12 14:09:36,Other and unspecified,
Carizma Oto Yıkama,2026-03-10 09:42:26,"Automotive, motorcycles and vehicles",4.3
Cinetime Özdilek,2026-03-08 08:39:15,"Culture, arts and entertainment",2.1
İstinye Tavukçusu,2026-03-01 08:44:21,Food and beverages,4.3
Uşak Merkez ,2026-03-05 18:34:07,"Nature, parks and outdoor places",
Trendyol Express Uşak 1-6,2026-02-22 22:24:05,Transportation and logistics,
Toklu Eczanesi,2026-03-03 06:18:34,Healthcare and medical services,
Bargello,2026-02-19 15:24:26,"Beauty, personal care and wellness",4.6
Horhor Antikacılar Çarşısı,2026-03-12 14:08:03,Retail and trade,4.2
Altınbaş,2026-02-14 13:24:47,Retail and trade,4.0
Migros,2026-02-19 15:23:38,Food and beverages,4.0
Uşak Seramik,2026-03-17 13:10:01,"Construction, renovation and interior",
Gelgör Ekmek ve Unlu Mamüller,2026-02-15 20:06:43,Food and beverages,4.2
Dönerci Vedat Usta,2026-02-13 23:34:06,Food and beverages,4.7
Batıkent Hair Club,2026-02-19 15:23:53,"Beauty, personal care and wellness",
,2026-03-07 08:34:24,Other and unspecified,
İzmir Otobüs Terminali,2026-02-18 17:59:01,"Landmarks, addresses and geography",1.0
One Salonica Outlet Mall,2026-02-26 08:09:58,Retail and trade,4.6
Cumhuriyet Karakolu,2026-03-02 19:52:36,"Landmarks, addresses and geography",
Uşak Antika Evi,2026-03-12 14:13:50,Retail and trade,
İzmir Metro Stadyum Durağı,2026-02-18 17:55:41,"Nature, parks and outdoor places",0.0
