org_name,time,category,org_rating
Balaban Mah.,2026-02-14 15:18:39,Government and municipal services,
Okutan Gayrimenkul,2026-03-05 19:44:51,Real estate and business properties,4.4
Starbucks - Verona,2026-02-24 19:30:23,Food and beverages,
Bozüyük Mah.,2026-03-09 18:30:45,Government and municipal services,
Bir Ibn Hermas,2026-03-09 12:04:12,"Landmarks, addresses and geography",
Sirkeci Marmaray İstasyonu,2026-02-23 14:57:51,"Nature, parks and outdoor places",0.0
Kocaeli Karamürsel Sahili,2026-03-04 22:49:07,"Nature, parks and outdoor places",
Kocaeli Büyükşehir Belediyesi Ana Bina,2026-02-22 14:05:44,Government and municipal services,0.0
İzmit,2026-03-16 14:38:40,"Nature, parks and outdoor places",
Ormanya,2026-02-15 09:29:17,"Nature, parks and outdoor places",4.8
Gurme Steak House,2026-02-16 18:12:28,Food and beverages,4.7
Belgrad,2026-03-09 11:18:59,"Landmarks, addresses and geography",
Tavşantepe,2026-03-10 09:41:43,"Nature, parks and outdoor places",0.0
Eker Lokantası,2026-02-14 17:57:59,Food and beverages,4.7
Tek Emlak Darıca,2026-02-22 11:21:30,Real estate and business properties,
Özel Nar Bahçesi,2026-02-26 15:40:40,"Nature, parks and outdoor places",
Mm Migros,2026-03-03 14:52:09,Food and beverages,4.1
Faroz Halı Yıkama Fabrikası,2026-03-05 12:43:25,"Utilities, security and maintenance services",
,2026-02-22 07:19:45,Other and unspecified,
İzmit Halı Yıkama,2026-02-21 22:09:50,"Utilities, security and maintenance services",4.4
Met-gün Gebze Darıca Metrosu Merkez Kampı,2026-03-01 13:10:40,Government and municipal services,
Hayat Eczanesi,2026-02-28 08:54:57,Healthcare and medical services,0.0
Pendik,2026-02-22 13:02:36,"Nature, parks and outdoor places",
İzmit Kocaeli Otogarı,2026-02-24 13:02:17,"Landmarks, addresses and geography",4.0
Çilek Halı Yıkama,2026-03-04 11:00:48,"Utilities, security and maintenance services",3.9
Şinanay mantı,2026-02-14 09:23:38,Food and beverages,5.0
Gebze Center,2026-03-01 19:40:47,Retail and trade,4.1
Sabiha Gökçen Havalimanı,2026-02-28 14:03:23,Transportation and logistics,0.0
İstanbul,2026-02-17 19:36:54,"Landmarks, addresses and geography",
,2026-02-22 23:51:44,Other and unspecified,
Devran Lokantası,2026-03-09 06:39:27,Food and beverages,4.8
Yıldırım 75.Yıl Kent Ormanı,2026-02-13 23:03:41,"Nature, parks and outdoor places",
Eskidji Bazaar - Yenibosna,2026-02-21 16:47:56,Retail and trade,3.9
Fizyobel Fizik Tedavi Merkezi,2026-03-03 22:37:33,Healthcare and medical services,4.2
Tüvtürk İstanbul Tuzla Araç Muayene İstasyonu,2026-02-13 22:43:20,"Automotive, motorcycles and vehicles",4.4
Şanlıurfa,2026-02-24 11:55:58,"Landmarks, addresses and geography",
Elia Restaurant - Lounge,2026-03-08 20:12:15,Food and beverages,4.9
Prıme Emlak,2026-02-22 11:20:42,Real estate and business properties,4.9
Tuzla Belediyesi Halk Plajı,2026-03-08 19:36:08,"Nature, parks and outdoor places",0.0
Bilgin Emlak,2026-03-04 14:55:51,Real estate and business properties,0.0
Gebze,2026-02-22 08:39:36,"Landmarks, addresses and geography",
,2026-03-03 13:20:36,Other and unspecified,
,2026-02-28 22:20:04,Other and unspecified,
Refahiye,2026-03-17 20:51:38,"Landmarks, addresses and geography",
,2026-03-13 13:59:43,Other and unspecified,
Gölcük Necati Çelik Devlet Hastanesi,2026-03-08 06:05:52,Healthcare and medical services,4.2
Filizler Köftecisi,2026-02-14 18:07:11,Food and beverages,4.1
İpek Tur Cappadocia AirPort Shuttle Service,2026-02-14 11:36:27,Transportation and logistics,4.7
İstanbul Tersanesi,2026-03-14 14:33:36,"Manufacturing, industry and equipment",4.3
Meguiar's Kocaeli Yetkili Uygulama Merkezi,2026-03-04 15:13:53,"Automotive, motorcycles and vehicles",4.9
T. C. Cumhurbaşkanlığı Külliyesi,2026-03-13 22:05:10,Government and municipal services,0.0
Vialand,2026-03-16 19:43:22,Retail and trade,4.3
Tatlıkuyu Mah.,2026-03-07 07:36:00,Government and municipal services,
,2026-03-05 17:15:16,Other and unspecified,
Dünya Bankası Taksi,2026-03-04 10:34:16,"Automotive, motorcycles and vehicles",4.4
Civil Sultanbeyli,2026-03-15 10:04:42,Retail and trade,3.9
Özdilek D 100,2026-03-03 02:41:21,Transportation and logistics,
Yenikent Mah.,2026-03-02 14:27:49,Government and municipal services,
Merinos Kapalı Otoparkı,2026-03-12 18:18:11,"Nature, parks and outdoor places",
Meydan Sanat,2026-03-05 12:04:34,Education and training,5.0
Liya Kokoreççi,2026-02-15 02:10:54,Food and beverages,
Özdilek D 100,2026-03-03 02:42:13,Transportation and logistics,
Yeşilova Mah.,2026-03-01 17:03:31,Government and municipal services,
Koü Turizm Myo,2026-03-04 19:50:56,Education and training,
Gebze Şehirlerarası Otobüs Terminali,2026-03-01 17:41:21,"Landmarks, addresses and geography",1.2
Ptt,2026-02-17 08:48:04,"Landmarks, addresses and geography",
Maltepe Üniversitesi,2026-02-20 10:45:42,Education and training,2.0
İzmit Korku Evi,2026-02-14 23:27:13,"Culture, arts and entertainment",5.0
Sırrıpaşa Mah.,2026-02-26 12:41:28,Government and municipal services,
Çorum,2026-02-24 11:58:18,"Landmarks, addresses and geography",
Köfteci Yusuf,2026-03-08 06:33:24,Food and beverages,2.5
Kurtköy Mah.,2026-02-17 07:15:37,Government and municipal services,
Özel Yüzyıl Gebze Hastanesi,2026-03-08 12:33:45,Healthcare and medical services,1.3
Kapalı Çarşı,2026-03-13 12:36:12,"Nature, parks and outdoor places",4.3
,2026-03-14 16:54:52,Other and unspecified,
Bitlis Pomem,2026-02-17 09:47:58,Education and training,
,2026-02-19 18:19:23,Other and unspecified,
Beytül Bahçe,2026-02-22 08:57:45,Food and beverages,4.1
İçişleri Bakanlığı,2026-03-01 17:41:59,"Landmarks, addresses and geography",3.5
Zeray Güneşi Sitesi,2026-02-14 11:07:29,Government and municipal services,
Yandex,2026-03-01 16:44:19,"IT, telecommunications and electronics",5.0
İstanbul Sabiha Gökçen Uluslararası Havalimanı,2026-03-16 00:33:14,"Nature, parks and outdoor places",4.1
Darıca Merkez,2026-03-12 06:17:23,Transportation and logistics,
Ecutuned Chiptuning & Performance Solutions,2026-03-05 00:24:17,"Automotive, motorcycles and vehicles",3.1
Dörtyol,2026-02-22 15:50:13,"Landmarks, addresses and geography",
Автостанция Скадовск,2026-03-03 02:42:02,Transportation and logistics,4.5
"Körfez Cad., No:44",2026-03-04 22:55:43,Agriculture,
Seka Park,2026-02-14 17:52:58,"Culture, arts and entertainment",5.0
,2026-03-11 13:59:40,Other and unspecified,
Ayvalık,2026-03-12 09:41:35,"Landmarks, addresses and geography",
,2026-02-28 09:58:09,Other and unspecified,
Kebapçı Mehmet Usta,2026-03-02 15:42:18,Food and beverages,4.4
Değirmendere Yalı Mah.,2026-03-02 13:33:20,Government and municipal services,
Dönercim Selman Geneli Döner,2026-02-14 12:47:26,Food and beverages,
Tahtakale Alışveriş Merkezi,2026-03-11 14:28:47,Retail and trade,
Tokat Turhallılar Derneği Gebze Şubesi,2026-02-13 23:04:21,Religion and community organizations,
Sportive,2026-03-08 19:54:41,Sports and active recreation,
Çayırova Yeşilay Danışmanlık Merkezi,2026-02-23 06:38:14,Religion and community organizations,
Istanbul Kart Büfe,2026-03-09 17:20:50,Transportation and logistics,
,2026-02-27 17:39:51,Other and unspecified,
,2026-03-15 17:31:53,Other and unspecified,
İpekyolu Bale - Dans & Koreografi Akademisi,2026-03-14 23:41:41,Education and training,
Mercan Sok.,2026-03-08 02:06:23,"Landmarks, addresses and geography",
Kumluca,2026-02-18 20:16:20,"Landmarks, addresses and geography",
,2026-03-09 01:05:08,Other and unspecified,
Kars Harakani Havalimanı,2026-02-14 08:14:38,"Nature, parks and outdoor places",4.1
Tiyelti Tepesi,2026-02-16 17:45:08,"Nature, parks and outdoor places",
Akçapark İzmit Kent Meydanı Yarı Otomatik Otoparkı,2026-03-09 21:45:11,"Nature, parks and outdoor places",
Starbucks,2026-02-24 19:15:06,Food and beverages,2.0
Ankara Kalesi,2026-03-04 16:00:40,"Nature, parks and outdoor places",4.4
Lara Beach Enez,2026-03-02 11:28:53,"Nature, parks and outdoor places",
Gross Market,2026-03-11 08:22:14,Food and beverages,3.4
"Özden Sok., No:52",2026-03-01 08:54:12,Agriculture,
216 Detay Merkezi Kadıköy Ppf - Cam Filmi - Seramik Kaplama - Pasta Cila,2026-02-27 21:13:06,"Automotive, motorcycles and vehicles",4.9
Özlem Sitesi,2026-03-01 11:01:26,"Construction, renovation and interior",
Okmeydanı Kozan Eczanesi,2026-02-28 22:22:09,Healthcare and medical services,3.5
Çamlıca Anadolu Lisesi,2026-02-19 15:36:54,Agriculture,0.0
Ormanya,2026-02-14 11:04:29,"Nature, parks and outdoor places",4.8
Talatpaşa Spor Merkezi,2026-03-05 18:25:22,Religion and community organizations,
Türkiye Cumhuriyeti Devlet Demiryolları,2026-03-15 08:00:25,Transportation and logistics,
Falez Hamam,2026-03-15 08:10:19,"Beauty, personal care and wellness",5.0
Selimiye Cami,2026-02-15 20:11:24,Religion and community organizations,4.4
Seka Park,2026-02-14 16:18:09,"Culture, arts and entertainment",5.0
Osm Çelik Yapı Konstrüksiyon Gebze Çelik Çatı & Halidi Metal,2026-02-17 18:49:36,"Manufacturing, industry and equipment",
Uley,2026-03-09 19:47:13,Agriculture,5.0
,2026-03-02 14:19:19,Other and unspecified,
Gebze Plastikçiler Organize Sanayi Bölgesi,2026-02-28 15:25:50,Government and municipal services,0.0
Kayaköy Mah.,2026-03-08 08:01:23,Government and municipal services,
Neomarin Avm,2026-02-23 11:25:01,Retail and trade,3.8
Yandex Türkiye,2026-03-11 04:56:03,"IT, telecommunications and electronics",4.3
Starbucks,2026-02-24 19:30:39,Food and beverages,2.4
Fransa,2026-02-23 18:08:35,Agriculture,
,2026-02-17 11:36:34,Other and unspecified,
İmamoğlu Ticaret,2026-03-07 11:30:03,Food and beverages,
Fenerbahçe Spor Okulları,2026-03-15 15:12:49,Sports and active recreation,4.0
Select Vintage,2026-02-16 14:11:41,Retail and trade,5.0
Macro Koltuk Yikama,2026-03-13 11:31:23,"Utilities, security and maintenance services",
Nefize Eczanesi,2026-02-18 17:41:37,Healthcare and medical services,4.3
Örencik Mah.,2026-02-16 22:29:34,Government and municipal services,
Zeytinburnu Buz Adası,2026-03-06 18:42:00,"Nature, parks and outdoor places",4.3
Yusuf Ziya Yılmaz Samsun Şehirlerarası Otobüs Terminali,2026-02-22 18:58:41,"Landmarks, addresses and geography",2.9
Otobüs Durağı Hat 33 - Seka Camıı 80868,2026-03-01 15:43:57,Transportation and logistics,
Marmaray Gebze İstasyonu,2026-03-08 19:53:18,"Nature, parks and outdoor places",0.0
Gebze,2026-03-07 21:30:41,"Nature, parks and outdoor places",
Pomor Shipping,2026-02-18 23:58:37,Transportation and logistics,4.7
Erzurum,2026-02-17 21:48:41,"Landmarks, addresses and geography",
Gölcük Singer Pfaff Bayi Ve Servisi,2026-03-14 15:58:04,"Manufacturing, industry and equipment",
,2026-03-05 18:33:04,Other and unspecified,
Budo Mudanya İskelesi,2026-03-01 21:17:44,Transportation and logistics,4.3
,2026-02-24 11:14:17,Other and unspecified,
,2026-02-21 20:21:46,Other and unspecified,
Süha Turizm Samsun-Otogar,2026-02-22 18:57:55,Transportation and logistics,
,2026-03-13 20:36:44,Other and unspecified,
,2026-02-16 09:28:21,Other and unspecified,
Dilek Yarımadası Büyük Menderes Deltası Milli Parkı,2026-03-03 20:10:54,"Nature, parks and outdoor places",0.0
Koşukavak Turizm,2026-03-12 20:04:10,"Tourism, lodging and travel",4.9
İnegöl Çarşı,2026-03-05 21:11:08,"Nature, parks and outdoor places",
Bursa Batı Gişeleri,2026-02-14 20:42:14,Retail and trade,0.0
1847. Sok.,2026-03-05 06:10:25,"Landmarks, addresses and geography",
Bursa,2026-02-27 10:04:38,"Landmarks, addresses and geography",
Loba Coffee & Bakery,2026-02-16 10:04:45,Food and beverages,4.7
Devlet Su İşleri 15.Şube Müdürlüğü,2026-02-16 07:01:44,Government and municipal services,0.0
MetroPort Alışveriş ve Yaşam Merkezi,2026-03-09 05:31:11,Retail and trade,3.8
Nemrut Krater Gölü,2026-02-17 18:06:47,"Utilities, security and maintenance services",
,2026-02-14 18:41:41,Other and unspecified,
Osmanoğlu Pide Salonu,2026-03-02 00:17:44,Food and beverages,4.3
Kullar Tepecik Mah.,2026-03-16 12:04:33,Government and municipal services,
Geyikli Beldesi,2026-03-04 17:13:36,"Landmarks, addresses and geography",
Elbilal Hidrolik & Bakım,2026-03-04 11:37:21,"Manufacturing, industry and equipment",
Namlı Rumeli Köftecisi,2026-03-12 11:19:57,Food and beverages,4.3
Soydemir Toptan Gıda Erzin,2026-02-19 17:19:54,Retail and trade,
Kazdağı Millî Parkı Zeytinli Tanıtım Merkezi,2026-02-28 12:32:41,"Culture, arts and entertainment",4.1
Gebze Nakliyeciler Sitesi,2026-02-26 09:46:04,"Utilities, security and maintenance services",
,2026-03-16 19:55:09,Other and unspecified,
Gebze,2026-02-16 13:00:10,"Nature, parks and outdoor places",
Karayolları Genel Müdürlüğü,2026-02-19 06:37:32,Government and municipal services,0.0
Fiskkos Cafe,2026-03-02 18:44:16,Food and beverages,1.8
Emrah Sokak,2026-03-11 04:31:21,Transportation and logistics,
Darica Kalesi,2026-03-11 17:14:34,"Nature, parks and outdoor places",
Çankırı Mesleki ve Teknik Anadolu Lisesi,2026-03-15 15:43:09,Government and municipal services,0.0
Gölcük Turgut Özal İlkokulu,2026-02-14 10:41:27,Education and training,0.0
Çeşme Kalesi,2026-02-16 13:00:35,"Construction, renovation and interior",4.8
İzmit Saat Kulesi,2026-02-16 16:21:29,"Nature, parks and outdoor places",4.9
,2026-02-23 11:22:19,Other and unspecified,
Suadiye Mah.,2026-02-16 17:39:27,Government and municipal services,
Alba Cervus Coffee,2026-02-22 07:41:12,Food and beverages,4.4
Emirgan Mah.,2026-03-07 14:09:13,Government and municipal services,
İSU Merkez Laboratuvarı ve Arıtma Tesisleri Daire Başkanlığı,2026-02-16 06:05:41,Government and municipal services,
Erko Grup Vize Danışmanlık Merkezi,2026-03-08 05:50:59,Government and municipal services,0.0
Yasra Wonderland,2026-03-16 19:44:11,"Culture, arts and entertainment",5.0
"Hürsoy Sapphire 2, No:A Blok",2026-03-11 14:59:08,Government and municipal services,
Armi Kokoreç,2026-02-15 02:10:04,Food and beverages,4.1
Beso Rooftop Restaurant,2026-03-06 08:53:13,Food and beverages,5.0
Terzi Atakan,2026-03-07 07:32:16,Finance and professional services,4.4
,2026-03-08 19:53:26,Other and unspecified,
DoubleTree by Hilton Çanakkale,2026-03-12 09:25:44,"Tourism, lodging and travel",4.7
Galata Kulesi,2026-03-11 23:47:16,"Nature, parks and outdoor places",4.9
Yandex,2026-02-14 16:45:27,"IT, telecommunications and electronics",4.9
Dedeağaç,2026-02-22 13:46:46,"Landmarks, addresses and geography",
,2026-02-14 19:36:14,Other and unspecified,
Çoban Mustafa Paşa Camii ve Külliyesi,2026-03-06 20:17:54,Religion and community organizations,4.7
Uts Uzman Teknik Servis - Makine Bahçesi,2026-02-26 21:47:19,"Manufacturing, industry and equipment",
Halit Balık Restoran,2026-03-09 10:56:10,Food and beverages,4.8
İzmit Şanzıman,2026-02-20 19:57:52,"Automotive, motorcycles and vehicles",
Fatih Camii,2026-03-02 16:52:36,Religion and community organizations,5.0
Akım Metal,2026-02-28 18:49:43,"Manufacturing, industry and equipment",4.8
,2026-02-14 22:46:47,Other and unspecified,
Izmit Seyahat,2026-02-23 16:45:04,Transportation and logistics,
Kristal Fırın,2026-02-14 04:49:33,Food and beverages,4.0
Erdoğan Elektrik Bobinaj,2026-02-20 04:23:36,"Utilities, security and maintenance services",
D & G Oto Yıkama,2026-03-05 14:19:05,"Automotive, motorcycles and vehicles",
Orhan Camii,2026-03-01 17:09:04,Religion and community organizations,5.0
Gölcük Turgut Özal İlkokulu,2026-02-27 19:46:28,Education and training,0.0
Sahil Rest Cafe,2026-02-27 05:34:01,Food and beverages,4.1
Kocaköy Mah.,2026-03-07 19:39:49,Government and municipal services,
Gültepe Mah.,2026-03-01 05:31:54,Government and municipal services,
,2026-03-06 02:54:17,Other and unspecified,
Iddaa Bayileri,2026-02-28 10:03:54,Retail and trade,
İznik Merkez Emlak,2026-03-13 22:44:12,Real estate and business properties,3.6
Nesin Matematik Köyü,2026-03-10 20:34:27,Education and training,4.9
Topkapı Sarayı Müzesi,2026-03-07 22:25:49,"Nature, parks and outdoor places",5.0
UlaşımPark,2026-02-21 20:25:21,"Nature, parks and outdoor places",0.0
Doğu Akdeniz Üniversitesi,2026-02-16 16:47:32,Education and training,
Remzi Oto Elektrik,2026-02-21 11:23:42,"Automotive, motorcycles and vehicles",4.4
Gross Market,2026-03-11 08:27:35,Food and beverages,3.4
Jolly,2026-03-17 09:08:47,"Tourism, lodging and travel",4.3
Esenyurt,2026-02-13 23:48:44,"Nature, parks and outdoor places",
Adres Grup,2026-02-24 04:16:48,"Construction, renovation and interior",
,2026-03-04 11:49:29,Other and unspecified,
Neighbor Cafe - Zonguldak,2026-03-11 07:35:42,Food and beverages,4.3
Kandıra,2026-03-03 18:16:03,"Landmarks, addresses and geography",
Soğanlı Botanik Parkı,2026-03-12 18:13:41,"Culture, arts and entertainment",4.9
Craft Copy Center,2026-03-04 07:53:00,Retail and trade,4.4
Zabıta Müdürlüğü,2026-03-08 02:53:12,Government and municipal services,
,2026-02-17 14:52:18,Other and unspecified,
