org_name,time,category,org_rating
Teknomaden,2026-02-26 12:46:09,"Manufacturing, industry and equipment",
Çanakkale Merkez ,2026-02-18 17:28:03,"Nature, parks and outdoor places",
Topalhasan Köyü,2026-03-13 08:41:28,"Landmarks, addresses and geography",
Mollahasanlar Köyü,2026-03-13 08:43:04,"Landmarks, addresses and geography",
"Demircioğlu Cad., No:72",2026-02-28 09:37:29,Agriculture,
Okna Servis,2026-03-06 07:58:29,"Construction, renovation and interior",5.0
Karamürsel Vapur İskelesi,2026-03-13 15:41:06,Sports and active recreation,0.0
Ayvalık Antikacılar Çarşısı,2026-03-08 05:51:43,Retail and trade,4.3
Niyazi Usta Karadeniz Pidesi,2026-02-28 17:31:42,Food and beverages,4.9
Vitis Hotel,2026-02-22 11:15:36,"Tourism, lodging and travel",4.9
,2026-03-10 10:37:19,Other and unspecified,
Şayka Restaurant,2026-02-27 20:08:21,Food and beverages,4.4
Agropak Ziraat Bahçe Marketim,2026-03-10 15:02:43,Agriculture,4.7
Kordon,2026-02-15 00:22:26,"Nature, parks and outdoor places",
,2026-02-21 11:02:53,Other and unspecified,
Alçıtepe Köyü,2026-03-02 10:44:36,"Landmarks, addresses and geography",
Keşan Devlet Hastanesi,2026-02-26 20:00:27,Healthcare and medical services,3.3
Bilgin Alüminyum,2026-03-15 00:34:09,"Construction, renovation and interior",5.0
Bosna Çorbacısı,2026-03-13 22:54:17,Food and beverages,4.7
Dara Antik Kenti,2026-03-15 10:22:42,"Nature, parks and outdoor places",4.9
Ezine Devlet Hastanesi,2026-03-17 06:22:58,Healthcare and medical services,4.1
Çanakkale Belediyesi Yeşil Yerel Yönetim ve Kültür Merkezi,2026-03-13 12:31:53,"Culture, arts and entertainment",4.3
Macahel,2026-02-15 07:24:22,Other and unspecified,
Zeytinli Mah.,2026-03-01 11:26:22,Government and municipal services,
,2026-02-15 06:21:53,Other and unspecified,
Bayramiç,2026-03-03 17:55:07,"Landmarks, addresses and geography",
Zes,2026-03-07 12:07:55,"Automotive, motorcycles and vehicles",
Zeytinlik Mah.,2026-03-08 18:18:31,Government and municipal services,
Çanakkale Belediyesi Golf Çay Bahçesi,2026-03-07 05:35:51,Food and beverages,4.3
Çanakkale,2026-03-16 18:44:08,"Landmarks, addresses and geography",
Kampus Akademi,2026-03-13 17:14:51,Education and training,
Aras Kargo,2026-03-13 10:36:19,Transportation and logistics,2.6
Armada Alışveriş ve İş Merkezi,2026-03-17 20:22:24,Retail and trade,4.2
Çanakkale Adalet Sarayı,2026-02-17 20:56:10,Government and municipal services,0.0
Sazlı Köyü,2026-03-06 18:06:34,"Landmarks, addresses and geography",
Atelier 13,2026-03-11 18:42:27,"Landmarks, addresses and geography",
Ustaeli Garaj,2026-02-27 19:07:47,"Automotive, motorcycles and vehicles",4.9
Kepez Devlet Hastanesi,2026-03-04 12:30:33,Healthcare and medical services,2.7
Çanakkale Halk Bahçesi,2026-02-23 07:25:59,"Culture, arts and entertainment",5.0
Çanakkale Detay Özel Öğretim Kursu,2026-03-07 15:34:23,Education and training,0.0
Maslak Apart,2026-03-05 08:19:38,"Tourism, lodging and travel",5.0
Gestaş Kilitbahir Feribot İskelesi,2026-02-27 22:39:19,Sports and active recreation,0.0
Kilitbahir Kalesi,2026-03-02 10:32:33,"Nature, parks and outdoor places",5.0
"Atatürk Cad., No:44",2026-02-16 12:03:38,Agriculture,
,2026-02-27 16:43:04,Other and unspecified,
Kebapçı Mesut,2026-03-07 18:30:37,Food and beverages,4.4
Samandıra,2026-03-13 17:56:35,Transportation and logistics,0.0
Çanakkale Merkez ,2026-02-24 19:25:34,"Nature, parks and outdoor places",
Vitis Hotel,2026-02-22 11:12:40,"Tourism, lodging and travel",4.9
,2026-03-14 22:53:19,Other and unspecified,
Likya Cad.,2026-02-27 12:48:42,"Landmarks, addresses and geography",
Granikos Seyahat,2026-03-02 10:35:32,"Tourism, lodging and travel",4.8
Balıkesir (Balıkesir Merkez),2026-03-05 07:03:53,"Landmarks, addresses and geography",
Byberk Gulet Restorant,2026-03-01 19:21:07,Food and beverages,4.1
Niyazi Usta Karadeniz Pidesi,2026-02-28 17:32:00,Food and beverages,4.9
Gestaş Gökçeada Terminali,2026-02-24 17:38:29,Transportation and logistics,4.0
Hüseyin Ünsal Zeytin & Zeytinyağı,2026-03-17 09:01:50,Food and beverages,
Kordon,2026-03-14 05:42:23,"Culture, arts and entertainment",0.0
Pimapen,2026-02-28 15:54:41,"Manufacturing, industry and equipment",4.9
Tarihî yarımada,2026-03-09 03:13:52,"Nature, parks and outdoor places",
İpsala Sınır Kapısı,2026-02-27 13:16:24,Other and unspecified,0.0
Çanakkale Seramik Çan Fabrikası,2026-02-26 12:47:17,"Manufacturing, industry and equipment",
,2026-03-06 18:41:21,Other and unspecified,
Gökçe Çiçek Evi,2026-02-28 13:28:36,"Nature, parks and outdoor places",4.3
Aslı Yelkenci Sarı Avukatlık Bürosu,2026-03-10 10:35:26,Real estate and business properties,
Akbaş Şehitliği ve Anıtı,2026-02-28 13:48:14,"Nature, parks and outdoor places",5.0
,2026-02-21 18:51:35,Other and unspecified,
Yıldırım Bayezid Türbesi,2026-03-01 22:17:52,"Nature, parks and outdoor places",4.6
Sazlı Köyü,2026-03-06 18:05:52,"Landmarks, addresses and geography",
,2026-03-04 05:13:32,Other and unspecified,
,2026-03-02 10:40:24,Other and unspecified,
Filibe,2026-03-14 22:45:25,"Nature, parks and outdoor places",
Çanakkale Çan İbrahim Bodur Stadyumu,2026-02-28 12:55:43,Sports and active recreation,4.0
Biga Kuyumculuk,2026-02-20 21:17:24,Retail and trade,4.2
Aydın Demir Doğrama,2026-03-15 00:34:34,"Manufacturing, industry and equipment",
Namık Kemal Ortaokulu,2026-03-05 07:44:51,Education and training,
Özdemir Oto Yıkama,2026-02-21 18:33:13,"Automotive, motorcycles and vehicles",4.5
Bulgaristan,2026-03-14 22:53:46,Agriculture,
18 Mart Stadyumu,2026-02-17 20:58:28,Sports and active recreation,4.1
Salcano Yetkili Servis,2026-03-13 07:43:10,"Automotive, motorcycles and vehicles",
"Nazım Hikmet Cad., No:18",2026-02-16 20:41:58,Agriculture,
Hallac-ı Mansur Türbesi,2026-03-13 10:51:50,Religion and community organizations,4.7
İpsala Sınır Kapısı,2026-02-27 13:16:55,Other and unspecified,0.0
Kordon,2026-03-08 05:36:51,"Culture, arts and entertainment",0.0
,2026-03-01 07:22:58,Other and unspecified,
Taş Konak,2026-03-17 17:12:23,"Tourism, lodging and travel",4.9
Kars,2026-02-15 06:22:35,"Landmarks, addresses and geography",
Volta Motor,2026-03-06 11:00:06,"Automotive, motorcycles and vehicles",0.0
Ayazma Pınarı Tabiat Parkı,2026-03-08 05:39:14,"Nature, parks and outdoor places",0.0
,2026-03-03 18:36:41,Other and unspecified,
Yıldırım,2026-02-15 18:13:45,"Nature, parks and outdoor places",
Filibe,2026-03-14 22:44:43,"Nature, parks and outdoor places",
Tüpraş Stadyumu,2026-03-08 13:05:00,Sports and active recreation,5.0
,2026-03-13 15:45:33,Other and unspecified,
Gestaş,2026-02-27 22:37:59,Transportation and logistics,4.2
Gönen Kardeşler Pen - Gönen Pvc,2026-02-28 17:30:59,Government and municipal services,0.0
İçişleri Bakanlığı,2026-03-17 07:19:05,"Landmarks, addresses and geography",3.5
Filibe,2026-03-14 22:46:14,"Nature, parks and outdoor places",
Kale Pelet Bioenerji San,2026-03-15 14:56:23,"Manufacturing, industry and equipment",
Ankara Gezi Travel,2026-03-17 18:48:05,"Landmarks, addresses and geography",
Çanakkale Mehmet Akif Ersoy Devlet Hastanesi,2026-02-17 20:53:00,Healthcare and medical services,3.8
,2026-02-18 20:59:41,Other and unspecified,
Cadde Eczanesi,2026-03-07 09:06:00,Healthcare and medical services,0.0
Özel Ezine Platin Ağız Ve Dis Sağlığı Polikliniği,2026-03-17 06:22:32,Healthcare and medical services,4.7
Pamela,2026-03-05 01:43:46,Retail and trade,5.0
Atom X Fitness,2026-03-09 12:56:19,Sports and active recreation,4.6
Gölalan Şelalesi,2026-03-04 14:34:29,"Nature, parks and outdoor places",4.2
Ziraat Bankası,2026-02-26 04:03:45,Agriculture,0.0
İdo Yenikapı Deniz Otobüsü ve Hızlı Feribot İskelesi,2026-03-13 15:43:05,"Nature, parks and outdoor places",0.0
Çanakkale Lapseki Devlet Hastanesi,2026-02-19 10:56:28,Healthcare and medical services,4.1
Maruf Kahvaltı,2026-03-17 17:34:07,Food and beverages,4.4
17 Burda Alışveriş Merkezi,2026-02-20 09:03:32,Retail and trade,4.3
Aura Fotoğrafçılık,2026-02-14 14:00:48,Finance and professional services,4.7
Chill Box,2026-03-13 09:11:55,Food and beverages,4.0
Civler Kemerdere Mah.,2026-02-22 18:22:57,Government and municipal services,
Mor Salkım Meyhanesi,2026-02-28 11:00:07,"Culture, arts and entertainment",4.5
Belgen Et,2026-03-11 17:53:04,Food and beverages,4.6
Bayramiç Belediyesi,2026-03-03 23:14:23,Government and municipal services,
Akdeniz Üniversitesi Hastanesi,2026-02-27 06:05:32,Healthcare and medical services,4.1
Gökhan Ferforje Çanakkale Demir Doğrama Ferforje,2026-03-15 00:32:10,"Manufacturing, industry and equipment",
Tatlıkuyu Mah.,2026-03-02 21:02:53,Government and municipal services,
İzmir,2026-03-07 20:35:27,"Landmarks, addresses and geography",
Bursa Hayvanat Bahçesi,2026-02-15 08:16:06,"Nature, parks and outdoor places",4.4
Enez - Keşan Yolu,2026-02-16 09:06:15,"Landmarks, addresses and geography",
Migros Port Vale,2026-03-11 17:18:18,"Nature, parks and outdoor places",
Pulkovo Havalimanı,2026-03-16 02:21:20,"Nature, parks and outdoor places",5.0
,2026-03-07 18:48:09,Other and unspecified,
İçişleri Bakanlığı,2026-02-23 07:19:45,"Landmarks, addresses and geography",3.5
Tetik Kofte,2026-03-17 11:20:09,Food and beverages,4.7
Portakal Çiçeği Parkı,2026-02-14 05:15:45,"Culture, arts and entertainment",4.5
Pazarkule Sınır Kapısı,2026-02-27 13:17:49,Other and unspecified,0.0
Çanakkale,2026-03-16 12:08:00,"Landmarks, addresses and geography",
Mesopotamian kebab - Taverna Restoran,2026-02-26 14:34:08,Food and beverages,
Niyazi Usta Karadeniz Pidesi,2026-02-28 17:33:34,Food and beverages,4.9
Beril Eczanesi,2026-02-20 14:59:19,Healthcare and medical services,4.2
Rota Group,2026-03-08 23:01:49,Real estate and business properties,4.7
Ziraat Bankası,2026-02-26 04:02:59,Agriculture,0.0
Bursa Büyükşehir Belediyesi Ulaşım Dairesi,2026-02-22 03:09:56,Government and municipal services,
Arm Tarım Ltd. Şti,2026-03-07 08:41:28,Agriculture,
Koç Üniversitesi Hastanesi,2026-03-10 19:48:25,Healthcare and medical services,4.0
Lindos Plajı,2026-02-14 00:08:09,"Nature, parks and outdoor places",0.0
Kumkale Beldesi,2026-02-14 17:00:02,"Landmarks, addresses and geography",
Burdur Kültür Merkezi,2026-03-01 14:56:00,"Culture, arts and entertainment",4.3
Gelibolu Belediyesi,2026-03-07 07:48:43,Government and municipal services,0.0
Çanakkale,2026-03-08 08:47:04,"Landmarks, addresses and geography",
,2026-02-22 11:24:25,Other and unspecified,
Germencik,2026-03-07 12:07:02,"Landmarks, addresses and geography",
Penci Zorno Döner,2026-02-28 17:29:14,Food and beverages,
,2026-03-13 11:00:07,Other and unspecified,
Çanakkale Tüketici Sorunları İl Hakem Heyeti Başkanlığı,2026-03-04 15:09:16,Government and municipal services,
,2026-03-15 17:52:38,Other and unspecified,
Niyazi Usta Karadeniz Pidesi,2026-02-28 17:32:44,Food and beverages,4.9
Zes,2026-03-12 13:56:30,"Automotive, motorcycles and vehicles",
,2026-02-27 18:01:43,Other and unspecified,
Niyazi Usta Karadeniz Pidesi,2026-02-28 17:31:22,Food and beverages,4.9
Kabataş Şehir Hatları İskelesi,2026-03-08 19:24:43,Sports and active recreation,0.0
Papalina,2026-03-15 03:29:22,Food and beverages,0.0
Feronya Restaurant,2026-02-20 08:10:49,Food and beverages,5.0
Biga,2026-03-11 22:13:59,"Landmarks, addresses and geography",
Çamlıca Şelalesi,2026-03-07 17:53:53,"Nature, parks and outdoor places",4.1
Yıkapark17,2026-02-28 12:09:54,"Automotive, motorcycles and vehicles",4.2
Bursa Çanakkale,2026-03-08 14:51:25,"Landmarks, addresses and geography",
Gökçeada Belediyesi,2026-03-05 10:26:20,Government and municipal services,0.0
İstanbul Karateciler Derneği,2026-02-18 14:35:33,Government and municipal services,
Köfteci Yusuf,2026-03-06 15:20:09,Food and beverages,4.5
Taverna Tsambala,2026-02-26 14:38:23,Food and beverages,
,2026-03-07 09:44:51,Other and unspecified,
Baloğlu Pide,2026-02-28 11:00:30,Food and beverages,
Yeditepe Üniversitesi,2026-03-13 15:42:06,Education and training,4.4
"Doğal Yaşam Çiftliği, Akçapınar, Çanakkale",2026-02-16 16:33:32,Food and beverages,
Fit Station,2026-03-09 12:57:34,Sports and active recreation,4.5
İstanbul Havalimanı,2026-02-16 22:58:28,"Nature, parks and outdoor places",4.6
Biga Belediyesi,2026-02-28 13:29:13,Government and municipal services,0.0
Peleki Bomonti,2026-03-02 10:00:33,Food and beverages,4.3
Fors cafe beach,2026-02-16 11:58:06,Food and beverages,4.5
,2026-03-08 23:01:26,Other and unspecified,
Filibe,2026-03-14 22:43:52,"Landmarks, addresses and geography",
Niyazi Usta Karadeniz Pidesi,2026-02-28 17:32:30,Food and beverages,4.9
Öğretmen Evi Ve Akşam Sanat Okulu,2026-03-01 12:38:35,"Tourism, lodging and travel",
Bucak,2026-03-11 04:02:33,"Landmarks, addresses and geography",
,2026-02-17 20:54:35,Other and unspecified,
Old İstanbul Rooftop Mezze & Seafood Restaurant,2026-03-10 14:04:46,Food and beverages,5.0
Ayder Yaylası,2026-03-02 19:56:33,Other and unspecified,
Helvacı Köyü,2026-02-26 12:48:14,"Landmarks, addresses and geography",
Malkara,2026-02-16 20:56:17,"Landmarks, addresses and geography",
İstanbul,2026-02-23 08:47:30,"Landmarks, addresses and geography",
Kampus Akademi,2026-03-13 17:16:32,Education and training,
Kurşunlu Cami,2026-02-19 15:43:37,Religion and community organizations,4.4
Kabataş Şehir Hatları İskelesi,2026-03-08 19:26:52,Sports and active recreation,0.0
Hotel Capri,2026-03-15 10:56:35,"Tourism, lodging and travel",
Şeytan Sofrası,2026-03-16 11:35:13,Food and beverages,3.3
Kanlıkavak Parkı,2026-03-07 09:45:10,"Culture, arts and entertainment",4.4
Aura Fotoğrafçılık,2026-02-14 13:58:08,Finance and professional services,4.7
