org_name,time,category,org_rating
Şehit Binbaşı Arslan Kulaksız Bul.,2026-02-26 20:28:35,"Landmarks, addresses and geography",
Çıtır Lahmacun,2026-02-28 12:29:03,Food and beverages,3.9
Lezzet Yurdu,2026-02-22 11:50:59,Food and beverages,4.9
Eşrefoğlu Cami,2026-03-17 16:36:37,Religion and community organizations,5.0
Çukurova Üniversitesi,2026-02-18 06:44:35,Education and training,4.5
Costa coffee,2026-03-10 10:18:49,Food and beverages,4.3
Güllüoğlu Kızılhisar Konutları 1,2026-03-07 10:38:10,Government and municipal services,
,2026-03-17 11:06:47,Other and unspecified,
Osman Usta,2026-03-14 19:30:37,"Automotive, motorcycles and vehicles",
Ankara Şehirlerarası Terminal İşletmesi,2026-03-14 17:57:59,"Landmarks, addresses and geography",4.0
Hatay,2026-03-09 09:14:26,"Landmarks, addresses and geography",
Selanik Cad.,2026-03-01 23:53:54,"Landmarks, addresses and geography",
Gazikent Mah.,2026-03-14 10:10:18,Government and municipal services,
Mobil World Ilt,2026-03-01 09:06:52,Retail and trade,
Boztepe Mah.,2026-03-03 17:21:01,Government and municipal services,
Kuzey Şehir,2026-03-01 08:14:47,Government and municipal services,
Umut Elektronik Teknik Servis,2026-02-26 18:16:28,"Utilities, security and maintenance services",0.0
Altınevler Sitesi Otobüs Durağı,2026-03-03 17:10:47,Transportation and logistics,
Hakan Cad. (Hakan Sok.),2026-03-01 11:51:50,"Landmarks, addresses and geography",
Hacıali Mah.,2026-03-03 06:38:26,Government and municipal services,
Elektro Servis,2026-02-26 17:22:15,"Utilities, security and maintenance services",
"Türkmen Şirketler Grubu Akaryakıt, Lojistik, Maden, Güneş Enerjisi Gaziantep",2026-03-05 14:06:56,Government and municipal services,0.0
,2026-03-16 19:26:11,Other and unspecified,
Kuaför Hatice Yılmaz,2026-03-11 03:07:59,"Beauty, personal care and wellness",
Bakırcılar Çarşısı,2026-03-02 16:28:31,Retail and trade,4.7
,2026-02-24 00:16:17,Other and unspecified,
Ege Doğa Gayrimenkul,2026-02-21 17:13:55,Real estate and business properties,4.8
,2026-02-28 09:24:46,Other and unspecified,
Esenler Otogarı,2026-03-09 07:00:11,"Landmarks, addresses and geography",3.8
Domino picca,2026-03-03 17:12:23,Food and beverages,4.3
Uzungöl Mah.,2026-03-06 04:40:38,Government and municipal services,
Meto Nakliyat,2026-03-07 09:24:55,Transportation and logistics,5.0
,2026-03-13 23:12:20,Other and unspecified,
Değirmiçem Mah.,2026-03-02 06:15:03,Government and municipal services,
,2026-03-13 20:24:39,Other and unspecified,
,2026-03-09 12:50:50,Other and unspecified,
Forum Gaziantep AVM,2026-03-17 11:01:25,Retail and trade,4.1
Dağyudan Bulgur Fabrikası,2026-03-07 11:13:33,"Manufacturing, industry and equipment",
"4931. Sok., No:4",2026-02-24 07:40:25,Agriculture,
Özel Akademi Hastanesi,2026-02-14 16:17:40,Healthcare and medical services,3.1
"07096 Nolu Cad., No:86",2026-02-14 22:11:53,Agriculture,
Gazikonut Güneyşehir 1. Etap,2026-03-10 11:01:08,Government and municipal services,
Sanko Park Alışveriş Merkezi,2026-03-15 16:12:13,Retail and trade,4.3
Topkapı Sarayı Müzesi,2026-03-16 18:15:28,"Nature, parks and outdoor places",5.0
"179 Nolu Sok., No:4A",2026-03-15 13:28:28,Agriculture,
Reis Balık,2026-03-06 14:09:26,Retail and trade,4.6
,2026-02-23 07:30:51,Other and unspecified,
Gfk Store,2026-02-15 20:49:56,Sports and active recreation,
Şanlıurfa,2026-03-13 23:09:54,"Landmarks, addresses and geography",
Rina Restaurant,2026-02-14 05:34:55,Food and beverages,4.3
Mustafa Oğuzhan Sok.,2026-03-09 08:00:30,"Landmarks, addresses and geography",
Vestel Mağazası,2026-02-18 18:11:26,Retail and trade,5.0
,2026-03-02 06:18:38,Other and unspecified,
,2026-03-11 23:44:18,Other and unspecified,
,2026-03-12 05:21:50,Other and unspecified,
Festival Park,2026-02-27 15:15:35,"Culture, arts and entertainment",4.7
Tahmis Kahvesi,2026-02-26 20:43:15,"Nature, parks and outdoor places",4.2
Gaziantep Rumkale,2026-03-09 09:36:48,"Nature, parks and outdoor places",
Turgut Özal Ortaokulu,2026-03-11 09:28:59,Education and training,0.0
İncesu Mağarası,2026-02-20 15:37:43,"Nature, parks and outdoor places",4.4
Ayasofya-i Kebir Cami-i Şerifi,2026-03-04 18:53:42,Religion and community organizations,5.0
Grand Hotel Gaziantep,2026-03-05 17:41:26,"Tourism, lodging and travel",4.3
Ertuğ Balık Üretim Tesisi,2026-03-06 14:08:51,Retail and trade,4.3
Bim,2026-03-10 12:58:25,Food and beverages,4.0
Polat alemdar ofisi narda,2026-03-03 20:27:45,"Utilities, security and maintenance services",
Columbia Beach,2026-03-08 08:04:01,Food and beverages,4.6
Sakarya,2026-03-01 20:28:58,"Landmarks, addresses and geography",
Forum Gaziantep AVM,2026-03-05 12:35:27,Retail and trade,4.1
,2026-03-01 08:14:24,Other and unspecified,
Çukurova Uluslararası Havalimanı,2026-03-10 16:48:23,"Nature, parks and outdoor places",4.1
Vizyon Yediemin Otopark,2026-03-01 17:47:30,"Nature, parks and outdoor places",
Dragon Motel Camping,2026-03-17 11:09:16,"Tourism, lodging and travel",4.5
Kelebek Paça Beyran Kebap,2026-02-17 19:37:52,Food and beverages,4.4
Tatlıcı ayhan usta,2026-03-07 11:23:16,Food and beverages,4.2
,2026-03-07 08:37:21,Other and unspecified,
Tiryaki Yapı Zemin,2026-02-27 17:13:29,"Construction, renovation and interior",
,2026-02-15 17:59:54,Other and unspecified,
,2026-02-28 12:59:08,Other and unspecified,
Ata Park,2026-02-19 11:54:49,"Culture, arts and entertainment",
Yasemen Yalım Beauty & Hair,2026-03-10 14:10:34,"Beauty, personal care and wellness",4.3
Anıl Emlak Danişmanlik,2026-02-15 19:35:54,Real estate and business properties,
Gopsm – Gaziantep Odeon Performans Sanatları Merkezi,2026-03-16 17:35:52,"Culture, arts and entertainment",3.4
Çıtır Lahmacun,2026-02-28 12:27:51,Food and beverages,3.9
Tura Turizm,2026-03-12 19:45:11,Transportation and logistics,
Flo Gaziantep Şehitkamil Cadde Mağazası,2026-03-12 15:59:55,Retail and trade,0.0
,2026-02-19 19:10:51,Other and unspecified,
,2026-03-16 19:48:16,Other and unspecified,
Sümela Manastırı,2026-02-23 02:02:15,"Nature, parks and outdoor places",4.3
Türk Telekom,2026-03-07 21:33:10,"IT, telecommunications and electronics",3.7
Turk Fatih Tutak,2026-02-20 17:55:40,Food and beverages,5.0
Otobüs Durağı,2026-03-14 03:56:35,Transportation and logistics,
Yeni Midyat,2026-02-27 14:16:48,Transportation and logistics,3.9
Gaziantep Entegre Sağlık Kampüsü,2026-02-26 15:18:10,Healthcare and medical services,
Mezza Natural Market & Restaurant,2026-02-26 08:03:50,Food and beverages,5.0
,2026-03-03 12:00:55,Other and unspecified,
Gaziantep Kalesi,2026-02-17 17:35:47,"Nature, parks and outdoor places",4.6
HuQQabaz Sirkeci,2026-03-12 11:46:29,Food and beverages,5.0
Güner Motor,2026-02-15 23:35:55,"Automotive, motorcycles and vehicles",4.0
Skyway Balloons,2026-03-02 21:37:26,"Tourism, lodging and travel",4.3
Mardin İl Halk Kütüphanesi,2026-02-13 21:40:00,Government and municipal services,3.7
Paris Baguette,2026-03-07 05:18:06,Food and beverages,4.7
Gopsm – Gaziantep Odeon Performans Sanatları Merkezi,2026-03-16 17:15:45,"Culture, arts and entertainment",3.4
Beykent 4 Etap,2026-03-01 18:33:38,Government and municipal services,
"1986. Cad., No:20",2026-02-23 13:37:27,Agriculture,
İbrahimli Mah.,2026-03-13 00:03:14,Government and municipal services,
Ev Center Emlak,2026-02-20 19:35:01,Real estate and business properties,4.7
Gaziantep Buyükşehir Belediyesi Şehirlerarasi Otobüs Terminali,2026-02-19 11:06:00,"Landmarks, addresses and geography",2.5
Güleryüz Halı Yıkama,2026-02-21 05:04:56,"Utilities, security and maintenance services",4.0
Burdur,2026-02-23 11:49:06,"Landmarks, addresses and geography",
Karababa Mah.,2026-03-05 16:42:07,Government and municipal services,
Et Ve Süt Kurumu gaziantep mağazası,2026-03-11 09:11:42,Food and beverages,
Diyarbakır,2026-03-11 18:44:27,"Landmarks, addresses and geography",
Kuşadası Emlak,2026-02-21 17:14:52,Real estate and business properties,4.1
,2026-03-07 05:14:38,Other and unspecified,
Turgut Özal Ortaokulu,2026-03-11 09:27:55,Education and training,0.0
Elia Restaurant - Lounge,2026-02-24 16:12:29,Food and beverages,4.9
Cengiz Gökçek Kadın Hastalıkları Ve Doğum Hastanesi,2026-03-12 11:13:22,Healthcare and medical services,3.2
,2026-02-22 14:30:45,Other and unspecified,
Narçiçeği Tarım Ürünleri,2026-03-11 00:42:30,Agriculture,4.4
Karababa Mah.,2026-03-05 16:42:29,Government and municipal services,
Değirmiçem Mah.,2026-03-01 09:00:38,Government and municipal services,
Volume fit Plus,2026-02-26 17:48:20,Sports and active recreation,4.5
Gaziantep Teknopark,2026-02-22 01:36:04,"IT, telecommunications and electronics",4.3
,2026-03-07 08:37:44,Other and unspecified,
,2026-02-14 13:02:05,Other and unspecified,
Arbil Yapı Denetim,2026-03-03 15:19:14,"Construction, renovation and interior",
Hatay,2026-03-09 09:12:34,"Landmarks, addresses and geography",
Arka park,2026-02-18 20:36:51,"Nature, parks and outdoor places",
Nizip,2026-02-14 15:04:59,Food and beverages,4.2
,2026-03-11 11:32:27,Other and unspecified,
Dülükbaba Tabiat Parkı,2026-03-13 20:26:16,"Nature, parks and outdoor places",
Şehitkamil Anıtı,2026-03-09 08:48:22,"Nature, parks and outdoor places",
1 Nolu Kırsal Terminali,2026-03-07 13:44:39,"Landmarks, addresses and geography",3.8
Coca Cola,2026-03-11 18:17:36,Food and beverages,4.3
Voluminous,2026-03-06 11:57:28,Retail and trade,5.0
Ata Park,2026-03-09 16:22:30,"Culture, arts and entertainment",
Bergama Öğretmenevi,2026-02-15 12:58:02,"Tourism, lodging and travel",
Talas,2026-03-14 19:35:56,"Landmarks, addresses and geography",
"Gaziantep Küsget Sanayi Sitesi, No:Metal A Blok",2026-02-14 16:11:28,Government and municipal services,
Oğuzeli Kebap Salonu,2026-03-08 09:36:36,Food and beverages,4.3
Hadrianapolis Antik Kenti,2026-02-17 21:49:24,"Nature, parks and outdoor places",4.3
Kebapçı Halil Usta,2026-03-14 19:05:38,Food and beverages,4.3
Antep Elmacı Pazarı,2026-02-14 22:07:39,Retail and trade,4.6
Baklavacı Hacıbaba,2026-02-15 20:51:23,"Manufacturing, industry and equipment",4.3
Gopsm – Gaziantep Odeon Performans Sanatları Merkezi,2026-03-16 17:21:53,"Culture, arts and entertainment",3.4
Harbiye Şelalesi,2026-03-10 11:03:41,"Nature, parks and outdoor places",4.3
Kuaför Hatice Yılmaz,2026-03-11 03:10:06,"Beauty, personal care and wellness",
Gaziantep Üniversitesi,2026-03-09 18:53:52,Education and training,4.4
Kilis,2026-03-14 15:07:42,"Landmarks, addresses and geography",
Gaziantep Mesleki Yeterlilik Sınav Belgelendirme Ve Danışmanlık,2026-03-11 18:53:53,Education and training,
Münih,2026-03-14 20:04:12,"Landmarks, addresses and geography",
,2026-03-09 16:21:18,Other and unspecified,
Beyaz Saray Düğün Salonu,2026-02-22 08:41:31,"Construction, renovation and interior",4.1
Mavikent Mah.,2026-03-12 06:20:09,Government and municipal services,
Hamido Baklava & Dondurma Akkent Şubesi,2026-03-08 12:20:52,Food and beverages,4.7
S. S. Suburcu Esnaf ve Sanatkarlar Kredi ve Kefalet,2026-03-13 21:29:08,Religion and community organizations,
Birbiçer,2026-02-16 14:54:36,Food and beverages,4.2
İstanbul Sabiha Gökçen Uluslararası Havalimanı,2026-02-17 10:41:49,"Nature, parks and outdoor places",4.1
,2026-03-09 03:04:41,Other and unspecified,
Şaski,2026-02-20 16:46:41,Finance and professional services,
Akçaabat,2026-03-13 00:11:45,"Landmarks, addresses and geography",
Vatan Bilgisayar,2026-03-11 09:47:27,"IT, telecommunications and electronics",4.0
Kolezyum,2026-02-22 06:41:05,"Nature, parks and outdoor places",5.0
Karşıyaka Hz Ömer Cami,2026-02-18 10:27:22,Religion and community organizations,4.6
Gaziantep Üniversite Hastanesi,2026-02-24 19:28:38,Healthcare and medical services,4.2
,2026-02-18 03:02:04,Other and unspecified,
Converse,2026-02-21 11:33:13,Retail and trade,4.8
Kıvırcık Oto Yıkama,2026-03-03 06:36:05,"Automotive, motorcycles and vehicles",5.0
Mehmet Usta,2026-02-17 09:26:37,Food and beverages,4.3
Ali Tiryakioğlu Mesleki Ve Teknik Anadolu Lisesi,2026-03-09 19:41:14,Agriculture,3.8
Atatürk Müzesi,2026-03-09 14:53:41,"Nature, parks and outdoor places",5.0
,2026-03-11 09:26:10,Other and unspecified,
Vakıf otopark ve oto kuaför,2026-03-11 07:56:21,"Automotive, motorcycles and vehicles",
Gaziantep Büyükşehir Belediyesi,2026-03-14 12:16:59,Government and municipal services,0.0
Yapı Kredi,2026-02-17 20:42:47,Agriculture,1.4
Galeri Evin,2026-03-10 12:00:18,Retail and trade,
Hatay İl Nüfus Müdürlüğü,2026-03-13 19:37:09,Government and municipal services,
Gaziantep (Gaziantep Merkez),2026-02-23 11:49:36,"Landmarks, addresses and geography",
Sümela Manastırı,2026-02-23 02:00:19,"Nature, parks and outdoor places",4.3
Şehitkamil Anıtı,2026-03-09 08:48:48,"Nature, parks and outdoor places",
,2026-02-20 12:39:52,Other and unspecified,
Gaziantep Şehir Hastanesi,2026-03-11 01:10:25,Healthcare and medical services,3.9
Ahi Evran Mesleki Ve Teknik Anadolu Lisesi,2026-02-26 18:25:40,Agriculture,4.1
Şehitkamil,2026-03-16 05:03:42,"Nature, parks and outdoor places",
MM Migros,2026-03-03 00:01:55,Food and beverages,2.7
Varil Çorba İslahiye İstasyonu,2026-03-05 14:05:38,Food and beverages,4.3
Adana Park Forum,2026-03-06 09:35:41,"Nature, parks and outdoor places",
Şoförler cemiyeti,2026-03-13 08:59:48,Religion and community organizations,0.0
,2026-03-17 11:00:21,Other and unspecified,
Gaziantep,2026-02-17 20:57:44,"Landmarks, addresses and geography",
Adıyaman Belediyesi Gazhane Köylü Garajı,2026-03-11 23:43:46,Transportation and logistics,
Atılım Elektrik,2026-02-16 13:10:48,"Utilities, security and maintenance services",
Vali M. Lütfullah Bilgin Ortaokulu,2026-03-14 03:50:21,Education and training,
Gural Premier Tekirova,2026-03-11 00:46:55,"Tourism, lodging and travel",4.8
,2026-03-12 01:40:54,Other and unspecified,
Neau,2026-02-28 08:54:34,"Landmarks, addresses and geography",
Kartaş Otomotiv,2026-02-15 17:01:06,"Automotive, motorcycles and vehicles",4.1
Gaziantep Özel Çağdaş Sağlık Kabini,2026-02-13 21:54:24,"Beauty, personal care and wellness",4.4
Kuaför Bulut,2026-03-14 19:47:38,"Beauty, personal care and wellness",4.2
Gaziantep Buyükşehir Belediyesi Şehirlerarasi Otobüs Terminali,2026-03-07 13:48:40,"Landmarks, addresses and geography",2.5
Akkent Çağrı Kitap & Kırtasiye,2026-02-16 18:10:16,"Nature, parks and outdoor places",4.0
Grand Hotel Gaziantep,2026-03-05 17:41:55,"Tourism, lodging and travel",4.3
Belediye Pasajı,2026-02-16 17:15:18,Real estate and business properties,3.8
Didim,2026-03-08 06:07:01,"Landmarks, addresses and geography",
Sanko Park Alışveriş Merkezi,2026-03-15 11:51:27,Retail and trade,4.3
K. Hilal Eczanesi,2026-03-14 15:08:44,Healthcare and medical services,2.5
Çalışkan Cami Halıları,2026-03-06 00:15:44,"Manufacturing, industry and equipment",4.1
Kuzey Şehir,2026-03-01 08:13:57,Government and municipal services,
Cızbızcı Ali,2026-02-28 22:17:04,Food and beverages,
Yoki Kids Gazikent,2026-03-15 08:07:23,Retail and trade,
,2026-03-14 06:12:32,Other and unspecified,
Yandex Market,2026-02-18 22:47:21,Transportation and logistics,4.3
Recep Usta Oto Döşeme,2026-02-13 21:58:52,"Automotive, motorcycles and vehicles",4.1
Şehitkamil 119 Nolu Sosyal Tesisi,2026-02-22 10:16:52,"Tourism, lodging and travel",4.3
Asi Harita Mühendislik Bürosu,2026-02-15 08:15:26,Real estate and business properties,4.3
Piazza AVM,2026-03-01 11:34:08,Retail and trade,4.5
Recep Usta Oto Döşeme,2026-02-13 21:56:02,"Automotive, motorcycles and vehicles",4.1
Akyol Yufkacısı,2026-03-02 06:26:03,Food and beverages,
Vadi Park,2026-02-16 15:08:33,"Nature, parks and outdoor places",
İşler Kitabevi Akkent Şube,2026-02-16 18:08:50,Retail and trade,4.3
,2026-03-01 08:28:40,Other and unspecified,
Kelebek Paça Beyran Kebap,2026-03-06 11:44:37,Food and beverages,4.4
Kilis Müzesi,2026-02-15 13:38:47,"Nature, parks and outdoor places",4.7
Gazikent Esnaf Ve Sanatkarlar Kredi Kefalet Kooperatifi,2026-03-13 21:28:08,"Construction, renovation and interior",
Mevlana İlkokulu,2026-02-26 23:48:19,Education and training,0.0
Başakşehir,2026-03-12 22:53:31,"Nature, parks and outdoor places",
Şehitkamil Kültür ve Kongre Merkezi,2026-03-16 19:26:08,"Culture, arts and entertainment",3.3
Yesemek Mah.,2026-02-14 14:46:17,Government and municipal services,
,2026-02-17 09:27:26,Other and unspecified,
Turgut Özal Blv. (Halkalı Altınşehir İstanbul Cad.),2026-02-16 20:06:20,"Landmarks, addresses and geography",
Ayhan Usta Kebap,2026-03-07 11:21:21,Food and beverages,
Gbb Haydi Sofraya,2026-03-08 10:26:46,Food and beverages,
,2026-03-10 14:08:07,Other and unspecified,
Sanko Park Alışveriş Merkezi,2026-03-15 16:11:58,Retail and trade,4.3
Gaziantep,2026-03-04 06:22:50,"Landmarks, addresses and geography",
Uzungöl Dursun Ali İnan Müzesi,2026-03-10 14:45:47,"Nature, parks and outdoor places",3.5
Seyhan Baraj Gölü,2026-02-16 02:24:11,"Utilities, security and maintenance services",
Bingöl Kiz Öğrenci Yurdu,2026-02-28 14:25:05,"Construction, renovation and interior",
Kebapçı Yalçın,2026-03-17 19:06:59,Food and beverages,4.0
Bağlum Anadolu Lisesi,2026-02-16 21:07:42,Agriculture,4.0
S. S. Suburcu Esnaf ve Sanatkarlar Kredi ve Kefalet,2026-03-13 21:27:39,Religion and community organizations,
Uzungöl,2026-03-02 18:57:15,"Utilities, security and maintenance services",
Silivri Otogarı,2026-03-09 06:58:43,Transportation and logistics,1.5
Şoförler cemiyeti,2026-03-11 05:22:13,Religion and community organizations,0.0
Yıldırım Unlu Mamulleri,2026-02-14 13:02:21,Food and beverages,4.2
Yazıkent Cad.,2026-03-07 10:05:44,"Landmarks, addresses and geography",
Adaklı Mah.,2026-03-07 14:43:05,Government and municipal services,
Kaykay Parkı,2026-03-15 09:45:56,"Nature, parks and outdoor places",
Canlı Hayvan Pazarı,2026-02-22 02:39:24,Retail and trade,4.2
Dürümcü Mehmet,2026-03-08 20:21:45,Food and beverages,
Buhara Evleri,2026-03-09 15:28:10,"Tourism, lodging and travel",5.0
Golden Rose,2026-03-11 09:26:56,"Beauty, personal care and wellness",
Blue Diamond,2026-03-01 05:22:24,Retail and trade,
Cello Meze & Balık,2026-03-08 10:39:49,Food and beverages,4.4
iData,2026-03-10 18:33:59,"Tourism, lodging and travel",3.6
"Betül Sok., No:68B",2026-02-20 23:56:14,Agriculture,
Notre-Dame de la Garde,2026-02-19 18:10:47,"Nature, parks and outdoor places",
Adana Büyükşehir Belediyesi Yurt Spor Parkı,2026-02-20 20:33:23,"Nature, parks and outdoor places",
Tekneli Mah.,2026-02-24 18:18:47,Government and municipal services,
Kuafor eftal,2026-02-15 11:29:57,"Beauty, personal care and wellness",4.2
Şeytan Sofrası,2026-02-17 12:50:18,"Nature, parks and outdoor places",4.2
Multimedya Elektronik,2026-02-23 09:26:12,"Automotive, motorcycles and vehicles",5.0
Gaziantep,2026-02-24 15:46:47,"Landmarks, addresses and geography",
Kardeşler Pastanesi,2026-02-14 07:15:23,Food and beverages,
