org_name,time,category,org_rating
Antakya Gaziantep Doğal Lezzetleri,2026-02-28 22:35:04,Retail and trade,
Eve,2026-02-28 06:46:16,"Beauty, personal care and wellness",0.0
Adana,2026-02-14 23:47:58,"Landmarks, addresses and geography",
Yamanlı Mah.,2026-03-05 11:44:30,Government and municipal services,
Canım Ciğerim Birecikli Hasan Usta,2026-03-09 12:48:45,Food and beverages,4.5
Mahmut Usta Kebap Salonu,2026-02-20 07:48:39,Food and beverages,4.3
Thy Cip Lounge,2026-03-16 09:22:14,"Beauty, personal care and wellness",2.7
Ergani,2026-02-14 10:47:55,"Landmarks, addresses and geography",
Starbucks,2026-02-15 01:47:28,Food and beverages,4.2
Selçuk Otomotiv,2026-03-10 10:09:23,"Automotive, motorcycles and vehicles",3.9
,2026-03-09 16:58:11,Other and unspecified,
Reyhanlı İlçesi Sosyal Yardımlaşma Ve Dayanışma Vakfı,2026-02-15 17:27:19,Retail and trade,
Elit Market,2026-03-03 20:26:33,Food and beverages,3.9
,2026-02-15 17:51:20,Other and unspecified,
Fdr Oyun cumhuriyeti,2026-02-24 13:57:08,"Culture, arts and entertainment",4.1
Düsseldorf Hauptbahnhof,2026-02-20 17:11:59,"Nature, parks and outdoor places",0.0
,2026-02-15 21:26:46,Other and unspecified,
Akça Ziraat,2026-03-08 18:11:58,Agriculture,4.3
Mazakaland Eğlence Merkezi,2026-02-21 18:11:32,"Culture, arts and entertainment",4.0
Villa Tapan Camping+GAZİANTEP Rumkale+yavuzeli+,2026-03-11 04:48:38,"Nature, parks and outdoor places",
Aselsan Gölbaşı Yerleşkesi,2026-03-09 21:47:36,"Manufacturing, industry and equipment",0.0
Şok,2026-02-16 13:03:10,Food and beverages,3.9
Kelebek Paça Beyran Kebap,2026-02-20 03:23:31,Food and beverages,4.4
Sofram Ev Yemekleri,2026-02-19 08:08:43,Food and beverages,4.2
Şevkiye Mah.,2026-02-22 14:01:58,Government and municipal services,
Emek Tekel Bayii,2026-03-12 19:12:59,Food and beverages,
Taşkent Otogarı,2026-02-22 07:48:07,"Landmarks, addresses and geography",5.0
Uysal Oto Yıkama,2026-03-08 16:47:32,"Automotive, motorcycles and vehicles",
Fatih Mah.,2026-03-09 10:55:51,Government and municipal services,
Vfm Hayvan Hastanesi,2026-03-08 07:49:15,Healthcare and medical services,4.8
"3891. Sok., No:2AL",2026-03-03 09:34:48,"Landmarks, addresses and geography",
Bambi Ayakkabı,2026-03-11 07:44:04,Retail and trade,3.6
Yeni Karşıyaka Sanayi Sitesi,2026-03-06 10:08:56,Government and municipal services,
Mesleki Eğitim Merkezi,2026-02-16 10:19:38,Education and training,3.6
Kış Taksi,2026-02-26 08:25:17,"Automotive, motorcycles and vehicles",4.1
Karahöyük Köyü,2026-03-10 07:42:39,"Landmarks, addresses and geography",
Çamlıyayla,2026-02-14 17:30:54,"Landmarks, addresses and geography",
Provitamin,2026-03-12 18:34:58,Food and beverages,4.4
"Sağlık Sok., No:10",2026-02-23 20:53:49,"Landmarks, addresses and geography",
Viyana Kahvesi Sirkeci,2026-02-15 17:04:05,Food and beverages,4.8
Provitamin,2026-03-12 18:36:10,Food and beverages,4.4
Didem Bekiroğlu Bale Akademi,2026-02-20 16:18:01,Education and training,4.6
Yüreğir Belediyesi,2026-02-16 10:39:17,Government and municipal services,0.0
St Simeon Manastırı,2026-02-17 06:55:18,"Nature, parks and outdoor places",4.5
Ulu Cami,2026-03-08 14:52:50,Religion and community organizations,5.0
Zes,2026-03-15 15:20:51,"Automotive, motorcycles and vehicles",
,2026-02-17 11:12:19,Other and unspecified,
İstiklal Metro İstasyonu,2026-02-20 16:31:04,"Nature, parks and outdoor places",0.0
,2026-02-22 18:22:41,Other and unspecified,
,2026-02-14 08:17:15,Other and unspecified,
,2026-02-15 21:27:07,Other and unspecified,
Doğan Pompa,2026-03-06 10:13:56,"Automotive, motorcycles and vehicles",
Çetin Eczanesi,2026-03-04 17:20:04,Healthcare and medical services,
Dostlar Market,2026-02-24 08:40:27,Food and beverages,4.4
Ailem Kitap Kırtasiye,2026-03-15 08:38:14,"Nature, parks and outdoor places",4.2
Başkent Üniversitesi Adana Dr. Turgut Noyan Uygulama ve Araştırma Merkezi,2026-03-09 19:43:26,Healthcare and medical services,3.3
Ayg Atabey Gayrimenkul,2026-02-27 10:42:06,Real estate and business properties,
Yikamaci,2026-02-24 07:59:26,"Automotive, motorcycles and vehicles",
Adana (Adana Merkez),2026-02-20 16:33:28,"Landmarks, addresses and geography",
Kenanoğlu Hamamı,2026-02-25 23:16:33,"Beauty, personal care and wellness",4.1
Festivaller Parkı,2026-03-03 09:02:11,"Culture, arts and entertainment",4.7
Güneş İnşaat,2026-03-01 10:22:14,"Construction, renovation and interior",4.3
,2026-02-15 09:24:40,Other and unspecified,
Güneykent Mah.,2026-03-04 14:49:29,Government and municipal services,
Adana,2026-02-18 09:31:47,"Landmarks, addresses and geography",
D's Damat,2026-02-22 07:30:12,Retail and trade,3.8
Hatay,2026-02-20 12:40:52,"Landmarks, addresses and geography",
İstanbul Havalimanı,2026-02-22 21:19:44,"Nature, parks and outdoor places",4.6
Atatürk Parkı,2026-03-17 13:58:57,"Nature, parks and outdoor places",0.0
Hasankeyf Kalesi,2026-03-17 11:09:35,"Nature, parks and outdoor places",4.5
Ulu Cami,2026-03-07 11:06:11,Religion and community organizations,5.0
,2026-03-03 08:19:11,Other and unspecified,
Samsung - Mm - Vb - Tsa Adana M1 Avm,2026-03-06 13:28:40,"IT, telecommunications and electronics",
Sürat Kargo,2026-03-05 10:02:49,"Utilities, security and maintenance services",2.1
Teras Cafe & Restaurant,2026-02-27 14:35:40,Food and beverages,4.2
Seyhan Rotary Anadolu Lisesi,2026-02-14 21:05:07,Agriculture,0.0
Roca Cafe,2026-02-16 14:40:37,Food and beverages,4.9
Eceler Tekstil,2026-03-16 17:26:13,Retail and trade,
Beşiktaş Vapur İskelesi,2026-02-19 12:38:56,Transportation and logistics,4.7
Boğaziçi Kırtasiye,2026-02-24 10:55:03,"Nature, parks and outdoor places",4.4
,2026-02-23 09:57:46,Other and unspecified,
Güçlü Çadır,2026-02-21 10:08:42,"Tourism, lodging and travel",4.6
Belenözü Köyü,2026-02-13 21:31:56,"Landmarks, addresses and geography",
The Museum Hotel Antakya,2026-02-15 19:20:18,"Tourism, lodging and travel",4.9
Afrodisias Antik Kenti,2026-03-05 09:15:35,"Nature, parks and outdoor places",
Düsseldorf-Flughafen Terminal,2026-02-23 19:28:10,"Nature, parks and outdoor places",0.0
,2026-03-10 01:30:20,Other and unspecified,
Tarsus Otogarı,2026-03-15 09:25:27,"Landmarks, addresses and geography",4.2
Çulcuoğlu Baklava & Restaurant,2026-02-16 16:04:30,Food and beverages,4.2
,2026-03-07 17:43:35,Other and unspecified,
Van Kahvaltı Sarayı,2026-03-02 08:15:27,Food and beverages,4.3
Şehitkamil Belediyesi M. Sami Benli Kütüphanesi,2026-03-07 19:24:58,Government and municipal services,4.1
Emine Sultan Çiftliği,2026-03-08 22:02:31,Agriculture,3.9
İzmit Kocaeli Otogarı,2026-02-16 21:07:51,"Landmarks, addresses and geography",4.0
Diyarbakır Sahibinden Emlak,2026-02-16 02:47:00,Real estate and business properties,
Petlas,2026-02-28 15:19:47,"Automotive, motorcycles and vehicles",
Çınar SPA Mersin,2026-02-18 17:45:56,"Beauty, personal care and wellness",4.3
Ceyhan Balkaymak Dondurma,2026-03-13 19:14:35,Food and beverages,4.5
,2026-02-27 11:57:17,Other and unspecified,
Bizim Ev Yemekleri,2026-02-15 19:13:23,Food and beverages,4.4
Anamur,2026-03-06 08:11:14,"Landmarks, addresses and geography",
,2026-03-15 13:21:40,Other and unspecified,
Qnb,2026-02-26 07:13:24,Agriculture,1.7
Vakıfbank Adana Organize Sanayi Şubesi,2026-02-26 07:55:18,Agriculture,3.3
Ciğerci Ulaş,2026-02-15 09:02:34,Food and beverages,4.3
,2026-02-23 14:24:51,Other and unspecified,
Halk Hijyenik Ürünler,2026-02-24 14:19:33,Retail and trade,
Bayazhan Restaurant,2026-03-06 08:04:32,Food and beverages,3.4
Arpaçbahşiş Mah.,2026-02-15 14:39:33,Government and municipal services,
Kemer Rent A Car,2026-03-09 11:50:28,"Automotive, motorcycles and vehicles",5.0
Obalar Eczanesi,2026-03-04 18:26:55,Healthcare and medical services,4.3
Özgecan Aslan Parkı,2026-02-27 16:17:04,"Culture, arts and entertainment",4.9
Kasap Halil Usta Fırınlı Et Lokantası,2026-02-22 12:22:22,Food and beverages,4.3
,2026-02-28 13:02:34,Other and unspecified,
,2026-02-24 18:26:59,Other and unspecified,
,2026-03-15 10:17:14,Other and unspecified,
Adana Büyükşehir Belediyesi 75 Yıl,2026-02-17 18:20:52,"Culture, arts and entertainment",
Thiruvananthapuram Zoo,2026-02-27 20:35:11,"Nature, parks and outdoor places",4.1
Serik Yunus Emre Anadolu Lisesi,2026-03-09 16:55:19,Agriculture,
Memoli Oto Kuaför & Oto Park,2026-02-18 15:52:42,"Automotive, motorcycles and vehicles",
Çorbacı Ferdi,2026-02-20 07:42:01,Food and beverages,4.7
Federal Coffee Co,2026-03-14 14:50:39,Food and beverages,4.3
Mondi Olmuksan Çorum Fabrika,2026-02-15 14:56:20,"Manufacturing, industry and equipment",4.4
Kiremithane Mah.,2026-03-03 21:33:02,Government and municipal services,
Erkan Koleji,2026-03-07 22:15:46,Education and training,4.0
Hamidiye Mah.,2026-02-21 05:44:54,Government and municipal services,
,2026-02-23 10:10:47,Other and unspecified,
Doğan İş Hanı,2026-02-14 22:19:46,Real estate and business properties,
Gelgör Dönercim,2026-03-17 08:50:43,Food and beverages,
Porto pizza,2026-03-03 16:08:19,Food and beverages,
,2026-03-11 00:11:18,Other and unspecified,
İstanbul Havalimanı,2026-03-05 20:57:22,"Nature, parks and outdoor places",4.6
Gültepe Mahallesi Halk Pazarı,2026-02-24 08:40:47,Food and beverages,
Çömçe Et Lokantası,2026-03-06 23:00:41,Food and beverages,4.3
Hadise,2026-02-16 14:56:30,Retail and trade,
Taştekin Sok.,2026-02-22 13:43:18,"Landmarks, addresses and geography",
Adana,2026-03-16 03:02:50,"Landmarks, addresses and geography",
Eslem Ünal Eczanesi,2026-02-14 13:15:57,Healthcare and medical services,
Sağlam Elektronik,2026-02-28 20:57:22,"Automotive, motorcycles and vehicles",4.8
İpsala Sınır Kapısı,2026-03-11 17:00:59,Other and unspecified,0.0
Hızır İnternet Cafe,2026-02-24 10:03:45,Food and beverages,4.9
Zaza Ticaret,2026-02-23 09:15:38,Retail and trade,
Yüreğir Belediyesi,2026-02-15 00:43:27,Government and municipal services,0.0
Gültepe Mahallesi Halk Pazarı,2026-02-24 08:37:47,Food and beverages,
Adana,2026-02-20 21:20:35,"Landmarks, addresses and geography",
Şehit Kubilay İlkokulu,2026-03-15 04:26:00,Education and training,
Sunrise Hill,2026-03-16 13:21:20,"Tourism, lodging and travel",4.9
Yerköprü Orman Parkı,2026-02-22 18:27:13,"Culture, arts and entertainment",4.5
Dut Altı Kokoreç,2026-02-16 08:09:18,Food and beverages,1.6
Mars Logistics Adana Lojistik Merkezi,2026-02-18 11:35:05,Transportation and logistics,4.0
Gnc Live Well,2026-02-28 17:56:02,Food and beverages,
Seyhan Karate Do Spor Kulübü,2026-03-01 21:58:58,Sports and active recreation,4.9
,2026-03-07 06:02:31,Other and unspecified,
Troia Antik Kenti,2026-03-06 05:10:10,"Nature, parks and outdoor places",4.4
,2026-03-03 08:22:16,Other and unspecified,
Hatay Havalimanı,2026-03-04 08:31:38,"Nature, parks and outdoor places",4.1
Gargi Burger Fried Chicken Adana,2026-02-20 15:55:35,Food and beverages,4.2
Kasap Halil Usta Fırınlı Et Lokantası,2026-03-06 07:36:51,Food and beverages,4.3
Sıxt Araç Kiralama,2026-03-07 14:44:16,"Automotive, motorcycles and vehicles",4.9
Merkez Parkı,2026-02-22 10:10:32,"Nature, parks and outdoor places",0.0
,2026-03-01 13:12:12,Other and unspecified,
Bağdadi Restoran,2026-02-20 19:11:48,Food and beverages,4.2
Dördüncü Boyut Akademi,2026-02-22 20:04:01,Education and training,5.0
Şehit Mehmet Kaz Sok.,2026-02-16 10:15:28,"Landmarks, addresses and geography",
1. Buhara İstasyonu,2026-02-22 07:36:21,"Nature, parks and outdoor places",0.0
Lahza Cafe,2026-03-12 08:58:18,Food and beverages,3.3
Owl,2026-02-14 11:19:45,Food and beverages,4.6
Döğer Mah.,2026-03-08 12:15:30,Government and municipal services,
Mardin Ulu Camii,2026-02-14 08:42:04,Religion and community organizations,4.3
Medical Park Seyhan Hastanesi,2026-03-02 16:56:31,Healthcare and medical services,5.0
Şehitler Parkı,2026-02-16 14:25:40,"Culture, arts and entertainment",4.6
Yandex,2026-02-28 18:41:30,"IT, telecommunications and electronics",4.9
NCR International Hospital,2026-03-03 07:43:53,Healthcare and medical services,3.1
Gaziantep,2026-02-20 18:11:15,"Landmarks, addresses and geography",
Buhara Otopark YıKama ve Uyqulama Merkezi,2026-02-17 07:51:53,"Automotive, motorcycles and vehicles",
Şehitkamil Belediyesi M. Sami Benli Kütüphanesi,2026-03-07 19:26:35,Government and municipal services,4.1
Pusula Cafe Kütüphane,2026-03-07 12:15:52,Food and beverages,
Öykü Tavukçuluk,2026-03-06 13:43:17,Food and beverages,
Tepecik Mah.,2026-02-25 22:33:19,Government and municipal services,
Milas,2026-02-26 18:50:22,"Landmarks, addresses and geography",
"391. Sok., No:72",2026-03-08 11:18:16,Agriculture,
Beykent Döner-X,2026-03-05 14:49:42,Food and beverages,3.3
Adios Masaj Salonu,2026-03-15 00:35:47,"Beauty, personal care and wellness",4.9
Türkiye İş Bankası,2026-03-16 06:31:49,Agriculture,
Kiremithane Mah.,2026-03-03 21:41:17,Government and municipal services,
Rahime Hatun Mesleki Ve Teknik Anadolu Lisesi,2026-02-22 09:32:53,Agriculture,0.0
Moskova Kremlini,2026-02-14 20:06:04,"Nature, parks and outdoor places",5.0
Erat Eczanesi,2026-03-06 16:23:44,Healthcare and medical services,4.4
Mesut Kuruyemiş,2026-02-24 08:39:19,Retail and trade,4.3
,2026-03-16 09:13:24,Other and unspecified,
Gülcan Göksu Güzellik Salonu,2026-02-14 10:47:42,"Beauty, personal care and wellness",4.1
Gizem Rent a Car,2026-02-14 16:49:50,"Automotive, motorcycles and vehicles",4.3
Kardeşler Oto Çıkma Parça,2026-03-10 10:17:22,"Manufacturing, industry and equipment",4.2
Adana Havalimanı,2026-02-17 06:41:03,Education and training,3.8
Megi Gelinlik,2026-03-14 11:21:16,Retail and trade,
Erten Otel,2026-02-14 17:21:58,"Tourism, lodging and travel",4.0
Kuzey Emlak,2026-02-15 15:20:06,Real estate and business properties,4.3
Mehmet Nesih Özmen Mah.,2026-03-13 10:58:09,Government and municipal services,
2026. Sok.,2026-03-12 15:25:20,"Landmarks, addresses and geography",
Şehir Mezarlığı,2026-03-14 14:50:30,"Nature, parks and outdoor places",0.0
Cluck House,2026-03-05 09:02:39,Food and beverages,4.2
Gazyağcı Furun Kebapçısı,2026-02-22 13:26:35,Food and beverages,4.3
Aydın Kitap Dünyası,2026-02-20 16:30:05,Retail and trade,4.0
Kowloon,2026-02-27 16:22:43,"Landmarks, addresses and geography",
Seyhan Sosyal Yardımlaşma ve Dayanışma Vakfı,2026-02-19 08:21:28,Religion and community organizations,0.0
Marport Batı Otogarı,2026-02-15 07:13:14,"Landmarks, addresses and geography",4.4
Memoş Tantuni,2026-03-07 18:43:48,Food and beverages,4.2
Aras Gümrüklü Antrepo,2026-03-02 05:07:32,"Utilities, security and maintenance services",
Kebapçı Eco'nun Yeri,2026-02-15 11:09:59,Food and beverages,4.0
,2026-03-08 05:55:59,Other and unspecified,
Toplanma Alanı - Hipodrom,2026-02-21 11:45:27,"Landmarks, addresses and geography",4.6
,2026-03-10 10:31:53,Other and unspecified,
S. S. İskenderun Üreten Altıneller Kadın Girişimi Üretim Ve İşletme Kooperatifi,2026-02-13 23:33:48,"Manufacturing, industry and equipment",
Kaya Kebap,2026-02-14 17:11:05,Food and beverages,5.0
Adilcevaz Otogarı,2026-03-12 18:30:50,"Landmarks, addresses and geography",2.7
Suruç Devlet Hastanesi,2026-03-03 10:15:29,Healthcare and medical services,3.4
Mersin,2026-02-14 17:51:36,"Landmarks, addresses and geography",
"62001. Sok., No:21",2026-03-05 09:56:19,"Landmarks, addresses and geography",
Feke Kalesi,2026-02-22 09:57:05,"Nature, parks and outdoor places",4.3
Göksu Eczanesi,2026-03-04 17:21:07,Healthcare and medical services,4.1
Gaziantep,2026-03-07 20:10:14,"Landmarks, addresses and geography",
,2026-02-22 12:29:14,Other and unspecified,
Aydın Devlet Hastanesi,2026-02-18 16:04:16,Healthcare and medical services,3.7
Seyhan Baraj Gölü,2026-02-27 20:20:51,"Utilities, security and maintenance services",
Adana,2026-03-03 17:17:44,"Landmarks, addresses and geography",
Hayal Park Otobüs Durağı,2026-03-09 08:26:03,Transportation and logistics,
,2026-03-12 18:38:03,Other and unspecified,
Park,2026-03-09 11:31:39,"Culture, arts and entertainment",4.8
Aselsan Gölbaşı Yerleşkesi,2026-03-09 21:50:02,"Manufacturing, industry and equipment",0.0
Quiet place,2026-02-21 10:40:25,"Tourism, lodging and travel",5.0
M1 Adana,2026-02-27 13:15:34,Retail and trade,4.4
Serinyol Mah.,2026-03-01 12:40:09,Government and municipal services,
DHL Ecommerce,2026-03-02 00:00:08,Transportation and logistics,
Yüreğir Belediyesi,2026-02-16 10:38:31,Government and municipal services,0.0
Şahinbey Mah.,2026-03-15 09:27:07,Government and municipal services,
Dark Korku Evi,2026-02-24 13:55:43,"Culture, arts and entertainment",5.0
Yumurtalık Limanı,2026-03-17 15:28:04,"Nature, parks and outdoor places",0.0
,2026-03-10 02:07:57,Other and unspecified,
Adana,2026-03-10 15:18:18,"Landmarks, addresses and geography",
Tiflis,2026-02-22 17:39:23,"Landmarks, addresses and geography",
Doktorum Yılmaz Şalgamı,2026-03-06 11:47:06,Food and beverages,4.8
Türk Telekom ,2026-03-16 09:37:56,"IT, telecommunications and electronics",3.7
Sakarya Büyükşehir Terminali,2026-03-16 22:16:12,"Landmarks, addresses and geography",4.0
Gratis,2026-03-14 13:24:22,"Beauty, personal care and wellness",4.5
Didem Bekiroğlu Bale Kursu,2026-02-17 16:27:57,Education and training,
Payas Vinç Kiralama,2026-02-17 06:23:40,"Manufacturing, industry and equipment",4.3
,2026-02-20 23:12:03,Other and unspecified,
Tiflis,2026-03-10 17:09:58,"Landmarks, addresses and geography",
"Adnan Kahveci Bul., No:4B",2026-03-08 13:36:10,Agriculture,
Kozan Devlet Hastanesi,2026-03-09 16:46:41,Healthcare and medical services,3.4
Ptt,2026-02-23 12:19:22,"Landmarks, addresses and geography",
Sur Balık Restaurant Çankaya,2026-02-20 19:10:04,Food and beverages,4.9
Topçuoğlu Otomotiv Fıat Yetkili Bayi,2026-02-14 16:47:33,"Automotive, motorcycles and vehicles",4.1
Özcan Damla Matbaası,2026-03-15 17:18:07,"Utilities, security and maintenance services",4.2
Aykan Eczanesi,2026-03-04 07:45:42,Healthcare and medical services,0.0
,2026-03-03 04:14:23,Other and unspecified,
Ayasofya-i Kebir Cami-i Şerifi,2026-03-06 05:08:32,Religion and community organizations,5.0
,2026-02-21 05:51:40,Other and unspecified,
Özay Foto,2026-02-15 06:37:17,"Manufacturing, industry and equipment",4.3
Ankara,2026-03-04 22:27:44,"Landmarks, addresses and geography",
Virazh,2026-02-28 08:30:27,"Automotive, motorcycles and vehicles",4.7
Kılavuz Hatice Anaokulu,2026-02-24 17:35:50,"Nature, parks and outdoor places",
Ertuğrul Gazi İlkokulu,2026-03-09 18:34:03,Education and training,0.0
Çiğ Köfteci Sait,2026-03-07 19:58:24,Food and beverages,4.1
Buruk Toki Konutları,2026-03-06 14:14:18,Government and municipal services,
Pati House Pet Shop,2026-03-01 08:02:25,"Beauty, personal care and wellness",4.5
,2026-02-15 10:55:04,Other and unspecified,
Bağlıca Köyü,2026-03-06 23:01:12,"Landmarks, addresses and geography",
Poyraz Et & Tavuk,2026-03-05 13:26:24,Food and beverages,4.2
Osmaniye Karaçay Şelalesi,2026-02-15 09:38:05,"Nature, parks and outdoor places",4.3
Meraklı Cadı,2026-03-05 09:03:32,Food and beverages,4.7
Gaziantep Üniversite Hastanesi,2026-03-03 08:24:59,Healthcare and medical services,4.2
Goos,2026-02-21 05:51:57,"Landmarks, addresses and geography",
"32023. Sok., No:35A",2026-02-17 11:04:53,Agriculture,
Sanayi Kavurmacısı,2026-03-09 11:12:25,Food and beverages,
Ankara Tren Garı,2026-02-20 19:54:26,"Nature, parks and outdoor places",0.0
Groseri,2026-03-15 13:12:43,Food and beverages,4.3
Deniz kardeşler elektrik,2026-03-12 11:56:11,Retail and trade,4.0
Türkiye İş Bankası Bankamatik,2026-02-17 13:57:31,"Utilities, security and maintenance services",
Yüreğir Belediyesi,2026-02-16 10:39:58,Government and municipal services,0.0
,2026-02-24 18:34:00,Other and unspecified,
Atapark Tepebaşı Camii,2026-02-18 10:39:15,Religion and community organizations,4.6
Nurdağı,2026-03-15 09:49:43,"Landmarks, addresses and geography",
Adana Optimum Alışveriş Merkezi,2026-03-08 07:41:14,Retail and trade,4.2
Mimar Sinan Mah.,2026-02-20 02:18:54,Government and municipal services,
City of Atlanta,2026-02-23 17:12:28,"Landmarks, addresses and geography",
Podium Oto Detail,2026-02-28 07:25:25,"Automotive, motorcycles and vehicles",4.3
Karayusuflu Mah.,2026-03-01 18:08:40,Government and municipal services,
Hira Butik & Çeyi̇z,2026-02-23 17:58:27,Retail and trade,
Kargokar,2026-03-06 17:59:40,Transportation and logistics,
Şahin Market,2026-02-21 17:57:12,Food and beverages,0.0
Goldpark Eğlence Merkezi,2026-02-24 11:54:31,"Nature, parks and outdoor places",4.1
Beyaz Saray Düğün Salonu,2026-02-22 07:13:51,"Construction, renovation and interior",4.1
Boyner Sports,2026-03-03 17:15:28,Sports and active recreation,3.8
Şerbetci Gara Mamet,2026-02-14 12:25:55,Food and beverages,4.8
Yerköprü Orman Parkı,2026-03-05 10:23:09,"Culture, arts and entertainment",4.5
,2026-02-24 04:23:00,Other and unspecified,
Pehlivan Eczanesi,2026-03-01 13:32:47,Healthcare and medical services,
Aras Gümrüklü Antrepo,2026-03-02 05:44:38,"Utilities, security and maintenance services",
Sürat Kargo,2026-03-05 09:55:56,"Utilities, security and maintenance services",2.0
Büyükkırım Mah.,2026-03-08 10:35:05,Government and municipal services,
Kızlarsekisi Mah.,2026-02-19 20:13:39,Government and municipal services,
