org_name,time,category,org_rating
Hacımehmetler Küçük Göleti,2026-03-02 20:04:21,"Utilities, security and maintenance services",
Düzce Merkez,2026-03-02 20:09:42,"Nature, parks and outdoor places",
Düzce Otogarı,2026-03-03 12:39:04,"Landmarks, addresses and geography",
Yelken Ciftlik Evleri Sosyal Tesisleri,2026-03-14 11:31:13,Sports and active recreation,4.6
VK,2026-03-05 20:14:38,"IT, telecommunications and electronics",5.0
Fabrika Adapazarı Kipa Outlet,2026-03-10 12:05:19,Retail and trade,4.1
Adapazarı,2026-03-02 20:04:53,"Nature, parks and outdoor places",
Körfez Cad.,2026-03-06 20:58:38,"Landmarks, addresses and geography",
Göreme Tarihi Milli Parkı,2026-02-22 11:34:58,"Nature, parks and outdoor places",
Esenler İlçe Müftülüğü,2026-02-26 09:58:48,Government and municipal services,
Tekeler Mah.,2026-03-12 18:36:37,Government and municipal services,
Sapanca Big Garden,2026-03-05 18:13:20,"Tourism, lodging and travel",5.0
Mehmet Er Süs Hayvanları,2026-02-14 19:24:43,"Beauty, personal care and wellness",4.1
Şeremetyevo Uluslararası Havalimanı,2026-02-28 08:14:40,"Nature, parks and outdoor places",4.9
18 Temmuz Stadyumu,2026-03-02 20:10:40,Sports and active recreation,4.2
,2026-02-28 05:59:37,Other and unspecified,
Paşa Lokantası,2026-02-15 06:21:23,Food and beverages,4.0
Emek Mah.,2026-03-16 13:21:00,"Landmarks, addresses and geography",
,2026-03-09 09:59:54,Other and unspecified,
"Eski Kazımpaşa Cad., No:86",2026-03-07 20:04:28,Agriculture,
Düzce Otogarı,2026-03-02 20:06:49,"Landmarks, addresses and geography",
Adatepe Köyü,2026-03-16 20:14:37,"Landmarks, addresses and geography",
Eleman.net,2026-03-02 06:19:46,Real estate and business properties,4.1
Odunpazarı,2026-03-07 19:34:13,"Nature, parks and outdoor places",
Sakarya Museum,2026-03-04 19:25:53,"Culture, arts and entertainment",4.4
"Atatürk Cad., No:295",2026-03-15 17:25:13,Agriculture,
Muğla evden eve nakliyat Gül Nakliyat,2026-02-22 17:34:16,Transportation and logistics,5.0
Spotbu İkinci El Eşya,2026-03-01 16:24:04,Retail and trade,4.3
Türkiye İş Bankası,2026-03-17 09:11:41,Agriculture,
Kaburgacı Yaşar Usta,2026-02-21 19:38:31,Food and beverages,4.2
Talu,2026-03-17 17:06:13,"Manufacturing, industry and equipment",4.2
Çağdaş Yaşam Adapazarı Halk Eğitimi Merkezi,2026-02-24 15:31:13,Education and training,4.2
Güllübahçe Mah.,2026-02-18 12:38:45,Government and municipal services,
Meininger Downtown Franz,2026-02-16 17:29:10,"Tourism, lodging and travel",0.0
Aytuğ Tattoo Caddebostan Tattoo & Piercing,2026-03-16 13:29:11,"Beauty, personal care and wellness",5.0
Ada Gross,2026-02-28 18:03:20,Food and beverages,
Serdivan Alışveriş Merkezi,2026-03-13 13:59:54,Retail and trade,4.3
Sam Etiket,2026-02-21 20:52:28,"Utilities, security and maintenance services",
Vatikan Müzeleri,2026-02-20 12:58:48,"Nature, parks and outdoor places",5.0
,2026-03-01 00:49:10,Other and unspecified,
,2026-03-02 20:03:58,Other and unspecified,
Öztürk Market,2026-03-12 23:24:43,Food and beverages,
Sol Puerto De La Cruz Tenerife,2026-03-10 07:10:37,"Tourism, lodging and travel",4.1
Yağcılar Mah.,2026-03-02 20:02:14,Government and municipal services,
,2026-02-28 08:31:01,Other and unspecified,
Canakkale Martyrs' Monument,2026-02-17 12:28:51,"Landmarks, addresses and geography",5.0
İstanbul,2026-02-14 01:28:25,"Landmarks, addresses and geography",
Sakarya,2026-03-06 23:29:15,"Landmarks, addresses and geography",
KebapçıZade Sakarya,2026-03-03 12:58:02,Food and beverages,4.0
Yakamoz Masaj Salonu,2026-03-02 15:14:53,"Beauty, personal care and wellness",3.3
Kars Kalesi,2026-02-19 18:41:00,"Nature, parks and outdoor places",4.6
Kampüs Taksi 7/24,2026-02-24 15:36:19,"Automotive, motorcycles and vehicles",4.1
Atatürk Olimpiyat Stadyumu,2026-03-03 12:37:55,Sports and active recreation,1.8
,2026-03-15 02:00:07,Other and unspecified,
Acelle Yaylası,2026-03-15 03:29:17,Other and unspecified,
İstanbul,2026-03-17 11:29:10,"Landmarks, addresses and geography",
,2026-03-15 16:52:12,Other and unspecified,
Meininger Downtown Franz,2026-02-16 17:28:21,"Tourism, lodging and travel",0.0
Bezm-i Alem Valide Sultan Cami,2026-03-02 05:18:21,Religion and community organizations,4.7
Zirkon,2026-03-11 07:14:56,"Nature, parks and outdoor places",4.2
,2026-03-13 19:16:58,Other and unspecified,
Küçükçekmece,2026-02-24 16:39:03,"Nature, parks and outdoor places",
AutoPark,2026-03-16 13:18:42,"Automotive, motorcycles and vehicles",5.0
"Anadolu Cad., No:41",2026-02-24 07:32:45,"Landmarks, addresses and geography",
Eskişehir Arkeoloji Müzesi,2026-03-07 19:41:20,"Nature, parks and outdoor places",
Sakarya Bizim Oto Lastik & Yol Yardım,2026-03-15 12:35:03,"Automotive, motorcycles and vehicles",
Akdeniz Üniversitesi,2026-03-07 16:52:46,Education and training,4.3
Prestige,2026-03-16 13:20:26,"Automotive, motorcycles and vehicles",4.4
My Plaza,2026-02-24 07:36:52,Real estate and business properties,4.2
Güneş Otomotiv,2026-03-15 14:37:07,"Automotive, motorcycles and vehicles",3.9
Odunpazari Evleri,2026-03-07 19:46:38,Government and municipal services,
Otağ Kamp Alanı,2026-03-11 07:16:53,"Nature, parks and outdoor places",5.0
Eti Arkeoloji Müzesi,2026-03-07 19:42:25,"Nature, parks and outdoor places",4.9
Damak Restaurant Etli Ekmek - Grill Cafe,2026-02-16 17:24:37,Food and beverages,
,2026-02-13 22:32:28,Other and unspecified,
Olympia Swimm Yüzme Okulu,2026-02-20 10:33:33,Sports and active recreation,4.4
Ada Bilsa Dijital,2026-03-05 18:41:08,"Utilities, security and maintenance services",4.9
Dostlar Oto Yıkama,2026-02-13 22:50:32,"Automotive, motorcycles and vehicles",4.1
Ali Paşa Hamamı,2026-02-26 17:16:23,"Beauty, personal care and wellness",4.4
Serdivan,2026-02-17 01:15:27,"Nature, parks and outdoor places",
Flying Tiger Copenhagen Gordion,2026-02-15 13:10:47,Retail and trade,3.8
Pablo's,2026-03-08 11:51:19,Food and beverages,3.9
Derinkuyu Yeraltı Şehri,2026-03-08 20:23:23,"Nature, parks and outdoor places",4.8
Betül Eczanesi,2026-03-07 20:53:11,Healthcare and medical services,
Türob 50. Yıl Şişli Mesleki ve Teknik Anadolu Lisesi,2026-03-04 20:37:24,Agriculture,0.0
Eskişehir Arkeoloji Müzesi,2026-03-07 19:43:34,"Nature, parks and outdoor places",
CosmiqueGate,2026-02-24 15:34:34,"Nature, parks and outdoor places",
Antique Turquoise Restaurant,2026-03-05 02:46:55,Food and beverages,4.9
Kd Estetik Vıp Sakarya,2026-03-08 09:02:05,"Beauty, personal care and wellness",1.7
İsmet İnönü Cad.,2026-03-12 19:21:34,"Landmarks, addresses and geography",
Adapazarı,2026-02-14 07:36:06,"Nature, parks and outdoor places",
Serdivan,2026-03-12 04:32:30,"Nature, parks and outdoor places",
Gebze,2026-03-08 17:48:41,"Nature, parks and outdoor places",
Yılmaz Büyükerşen Balmumu Heykeller Müzesi,2026-03-07 19:48:12,"Nature, parks and outdoor places",5.0
Diyar Restaurant Cafe Etli Ekmek,2026-02-16 17:22:11,Food and beverages,
Geyve Belediyesi,2026-03-11 18:28:48,Government and municipal services,0.0
Dyson-service,2026-03-05 16:45:53,"Utilities, security and maintenance services",4.2
Serdivan Farabi Mesleki Ve Teknik Anadolu Lisesi,2026-02-27 00:12:41,Agriculture,3.9
Atatürk Olimpiyat Stadyumu,2026-03-03 12:37:22,Sports and active recreation,1.8
Değirmenci Barajı,2026-03-11 21:06:37,"Utilities, security and maintenance services",
Kocaali,2026-02-20 14:12:33,"Landmarks, addresses and geography",
İstasyon Oto Yıkama & Otopark,2026-02-22 12:44:32,"Nature, parks and outdoor places",
Sakarya Üniversitesi,2026-03-05 08:52:09,Education and training,4.7
Serdivan Anadolu Lisesi,2026-03-04 12:26:08,Agriculture,0.0
İstanbul,2026-02-28 13:27:36,"Landmarks, addresses and geography",
,2026-02-28 18:30:17,Other and unspecified,
Sakarya Büyükşehir Terminali,2026-03-11 05:11:49,"Landmarks, addresses and geography",4.0
Eti Arkeoloji Müzesi,2026-03-07 19:44:25,"Nature, parks and outdoor places",4.9
Kişinev Uluslararası Havalimanı,2026-02-22 18:17:38,"Nature, parks and outdoor places",5.0
Beşköprü Mah.,2026-03-10 17:12:20,Government and municipal services,
Aydoğdu Market,2026-03-12 23:27:13,Food and beverages,4.0
,2026-03-07 19:33:09,Other and unspecified,
,2026-02-14 06:23:57,Other and unspecified,
DHL Supply Chain,2026-02-22 09:59:31,Transportation and logistics,4.1
Uzungöl,2026-03-07 13:35:05,"Utilities, security and maintenance services",
,2026-02-15 17:30:00,Other and unspecified,
Şafak Okulları Bağcılar Bilişim ve Teknoloji Lisesi,2026-03-04 20:38:42,Agriculture,0.0
My Plaza,2026-02-24 07:38:03,Real estate and business properties,4.2
Sakarya Nehri,2026-03-14 18:02:36,"Utilities, security and maintenance services",
E-5 Karayolu,2026-03-07 19:37:13,"Landmarks, addresses and geography",
Kale Gösterişli İnşaat,2026-03-10 03:01:13,"Construction, renovation and interior",4.4
Laleli Semti,2026-02-15 19:31:56,Other and unspecified,
,2026-02-16 07:48:22,Other and unspecified,
Uğurlu Dükkan Cafe,2026-03-04 20:21:29,Food and beverages,4.3
Yıldız çay evi,2026-02-26 20:04:32,Food and beverages,4.4
,2026-03-03 11:30:09,Other and unspecified,
Anadolu Efes Basketbol Okulları Sakarya Şubesi,2026-03-08 17:15:11,Sports and active recreation,
Korucuk Park,2026-03-08 14:39:16,"Culture, arts and entertainment",0.0
Kebapçı Bey,2026-02-26 23:32:40,Food and beverages,4.3
Restaurant Gardenia,2026-03-03 15:24:54,Food and beverages,
Livraria Bertrand,2026-02-24 18:43:14,Retail and trade,
Cevahir Han Restoran,2026-03-08 21:42:47,Food and beverages,4.6
Serdivan Alışveriş Merkezi,2026-02-24 15:34:03,Retail and trade,4.3
Yunus Emre Parkı,2026-03-02 20:03:10,"Culture, arts and entertainment",4.4
Sakarya Nehri,2026-02-19 10:10:02,"Utilities, security and maintenance services",
Çiftçi Kardeşler Hayvan ve Mamülleri,2026-02-13 22:18:37,Food and beverages,4.1
Seyhan,2026-03-13 08:56:22,"Nature, parks and outdoor places",
Hendek Çiçekçilik,2026-03-08 15:01:41,"Nature, parks and outdoor places",5.0
Meşhur Ortaköy Tostçusu,2026-03-14 20:21:34,Food and beverages,4.4
Fatih Mah.,2026-02-22 10:03:46,Government and municipal services,
,2026-03-06 21:03:29,Other and unspecified,
Cumalıkızık Köy Müzesi,2026-02-28 19:17:58,"Nature, parks and outdoor places",4.7
Yaser Turizm Seyahat Acentesi,2026-03-08 21:45:24,"Tourism, lodging and travel",5.0
Mola Camping,2026-03-11 07:19:00,"Nature, parks and outdoor places",
Ada Motorsiklet,2026-02-17 06:54:45,"Automotive, motorcycles and vehicles",4.2
Beldibi Mah.,2026-02-15 17:20:22,Government and municipal services,
Dolungaz Koyu Camping,2026-03-05 10:08:27,"Nature, parks and outdoor places",4.1
Orenda Hukuk & Danışmanlık,2026-02-24 07:39:31,Real estate and business properties,4.3
Kayar Sucukları,2026-02-17 14:36:12,Food and beverages,
Yağcılar Mah.,2026-03-02 20:07:58,Government and municipal services,
,2026-03-15 10:08:43,Other and unspecified,
Sultanahmet Semti,2026-03-09 16:21:17,Other and unspecified,
Ptt,2026-02-15 19:27:22,"Landmarks, addresses and geography",1.0
Gezipol Turizm Seyahat Acentası,2026-03-08 21:46:02,"Tourism, lodging and travel",5.0
İzmir Otobüs Terminali,2026-03-11 05:11:06,"Landmarks, addresses and geography",1.0
İstanbul Havalimanı,2026-03-01 07:39:25,"Nature, parks and outdoor places",4.6
Osmaniye T Tipi Kapalı Cezaevi,2026-03-09 10:02:38,Education and training,
Sakarya Tarihi Çark,2026-03-09 12:15:39,"Nature, parks and outdoor places",4.4
